"Subject","Session","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
14,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",509.578925526512,0.509578925526512,1
14,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",374.466592260433,0.374466592260433,1
14,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",514.333355921735,0.514333355921735,1
14,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",960.385316283464,0.960385316283464,1
14,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",411.087267135372,0.411087267135372,1
14,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",536.467672881372,0.536467672881372,1
14,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",504.263658888704,0.504263658888704,1
14,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",499.607631407343,0.499607631407343,1
14,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",427.948274528717,0.427948274528717,1
14,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",467.745914669649,0.467745914669649,1
14,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",741.713816000811,0.741713816000811,1
14,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",601.604365397179,0.601604365397179,1
14,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",732.241177141987,0.732241177141987,1
14,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",930.445173024964,0.930445173024964,1
14,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",369.629756970426,0.369629756970426,1
14,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",531.655891094488,0.531655891094488,1
14,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",1145.03868748852,1.14503868748852,3
14,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",381.826586948591,0.381826586948591,1
14,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",573.058464662608,0.573058464662608,1
14,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",464.306944097189,0.464306944097189,1
14,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",660.271820896924,0.660271820896924,1
14,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",463.712602565465,0.463712602565465,1
14,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",736.029387507187,0.736029387507187,1
14,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",679.054099920904,0.679054099920904,1
14,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",442.971924430822,0.442971924430822,1
14,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",502.363516717196,0.502363516717196,1
14,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",611.625766521684,0.611625766521684,1
14,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",764.904907819982,0.764904907819982,1
14,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",634.382497009028,0.634382497009028,1
14,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",715.992924096099,0.715992924096099,1
14,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",660.356640587452,0.660356640587452,1
14,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",728.859557962096,0.728859557962096,1
14,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",706.394112175076,0.706394112175076,1
14,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",496.254687923283,0.496254687923283,1
14,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",811.684325311035,0.811684325311035,1
14,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",573.034618558268,0.573034618558268,1
14,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",575.635655109181,0.575635655109181,0
14,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",445.715433913392,0.445715433913392,1
14,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",508.384205476432,0.508384205476432,1
14,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",520.304239526013,0.520304239526013,1
14,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",617.735500864001,0.617735500864001,1
14,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",429.680588415067,0.429680588415067,1
14,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",474.038871616358,0.474038871616358,1
14,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",309.050689022115,0.309050689022115,1
14,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",682.96606855165,0.68296606855165,1
14,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",629.757258170685,0.629757258170685,1
14,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",472.386245979578,0.472386245979578,1
14,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",514.418477461732,0.514418477461732,1
14,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",552.955896226194,0.552955896226194,1
14,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",549.832962007713,0.549832962007713,1
14,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",791.609828871515,0.791609828871515,1
14,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",527.590281102675,0.527590281102675,1
14,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",388.964420454613,0.388964420454613,1
14,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",505.706801020096,0.505706801020096,1
14,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",881.657551266471,0.881657551266471,0
14,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",579.702472498866,0.579702472498866,1
14,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",406.348231062111,0.406348231062111,1
14,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",311.086059738045,0.311086059738045,1
14,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",607.602717298505,0.607602717298505,1
14,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",469.704917480158,0.469704917480158,1
14,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",463.700226739093,0.463700226739093,1
14,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",468.268416035244,0.468268416035244,1
14,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",400.964142752855,0.400964142752855,1
14,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",699.628459018641,0.699628459018641,1
14,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",447.083717386704,0.447083717386704,1
14,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",531.023516536152,0.531023516536152,1
14,"2",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",586.377872675257,0.586377872675257,1
14,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",609.090834996096,0.609090834996096,1
14,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",823.048050857324,0.823048050857324,1
14,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",647.710658655342,0.647710658655342,1
14,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",732.275286128242,0.732275286128242,1
14,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",594.412802692204,0.594412802692204,1
14,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",615.65243793757,0.61565243793757,1
14,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",374.957701285894,0.374957701285894,1
14,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",401.109030479347,0.401109030479347,1
14,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",491.703704044994,0.491703704044994,1
14,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",416.323751072923,0.416323751072923,1
14,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",442.261069019878,0.442261069019878,1
14,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",570.935557611847,0.570935557611847,1
14,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",449.692300172501,0.449692300172501,0
14,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",368.949992051967,0.368949992051967,1
14,"2",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",482.334901391368,0.482334901391368,1
14,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",749.636759877831,0.749636759877831,1
14,"2",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",505.721591642214,0.505721591642214,1
14,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",315.142010548698,0.315142010548698,1
14,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",737.007077816088,0.737007077816088,1
14,"2",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",560.925928614779,0.560925928614779,1
14,"2",1,1,"Matching","Self","Self","Self","Self","Self","Self",414.956674997484,0.414956674997484,1
14,"2",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",431.673398362364,0.431673398362364,1
14,"2",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",883.594519068538,0.883594519068538,1
14,"2",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",491.681367187084,0.491681367187084,1
14,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",488.37853070745,0.48837853070745,0
14,"2",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",527.111849753055,0.527111849753055,1
15,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1179.37484330378,1.17937484330378,3
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",492.585233503632,0.492585233503632,0
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1037.84193384035,1.03784193384035,3
15,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",836.576784282443,0.836576784282443,1
15,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",572.601400276199,0.572601400276199,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",240.616002288789,0.240616002288789,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",749.340505513828,0.749340505513828,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",579.864977829857,0.579864977829857,1
15,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",734.439667352945,0.734439667352945,1
15,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",679.264066502128,0.679264066502128,1
15,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",623.953541317405,0.623953541317405,1
15,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",693.238544975429,0.693238544975429,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",849.420856425695,0.849420856425695,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1025.92663613723,1.02592663613723,3
15,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",871.93329844149,0.87193329844149,1
15,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",744.648640092691,0.744648640092691,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",407.272003795697,0.407272003795697,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",431.952894163715,0.431952894163715,1
15,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",485.374176832011,0.485374176832011,1
15,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1083.25951710731,1.08325951710731,3
15,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",615.922675942329,0.615922675942329,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",759.293212572629,0.759293212572629,1
15,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",514.072009108077,0.514072009108077,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",472.542480298671,0.472542480298671,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",855.870360314839,0.855870360314839,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",409.263269633357,0.409263269633357,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",389.94796082261,0.38994796082261,1
15,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",798.627428901,0.798627428901,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",334.833634333791,0.334833634333791,1
15,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",641.86406746785,0.64186406746785,1
15,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",678.654039480989,0.678654039480989,0
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",535.978951765173,0.535978951765173,1
15,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",681.254124962834,0.681254124962834,1
15,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",457.28244760312,0.45728244760312,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",597.32243591543,0.59732243591543,1
15,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",658.542767654581,0.658542767654581,1
15,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",783.32845831028,0.78332845831028,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",495.923026081527,0.495923026081527,0
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",501.931837515713,0.501931837515713,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",377.476968045357,0.377476968045357,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",656.581384387209,0.656581384387209,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",853.277519091534,0.853277519091534,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",786.566038631008,0.786566038631008,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",730.719438241067,0.730719438241067,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",687.328738421456,0.687328738421456,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",651.991542288215,0.651991542288215,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",467.354684944439,0.467354684944439,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",390.495204261242,0.390495204261242,1
15,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",684.604594994653,0.684604594994653,1
15,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",642.55378134385,0.64255378134385,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",466.175379862307,0.466175379862307,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",463.885892007056,0.463885892007056,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",449.285690616762,0.449285690616762,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",449.958803064419,0.449958803064419,1
15,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",567.207143525593,0.567207143525593,1
15,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",670.695314857312,0.670695314857312,1
15,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",584.647094650791,0.584647094650791,1
15,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",576.6062684188,0.5766062684188,1
15,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",569.182713467853,0.569182713467853,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",421.874016250968,0.421874016250968,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",801.290297965807,0.801290297965807,1
15,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",666.047518681808,0.666047518681808,1
15,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",835.301794605584,0.835301794605584,1
15,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",773.873794093561,0.773873794093561,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",834.076307368832,0.834076307368832,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",449.26788181192,0.44926788181192,1
15,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",578.61926703481,0.57861926703481,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",416.670826844893,0.416670826844893,1
15,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",593.367372057855,0.593367372057855,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",575.945531581056,0.575945531581056,1
15,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",683.827044472309,0.683827044472309,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",385.305597842034,0.385305597842034,1
15,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",754.605572969922,0.754605572969922,1
15,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",537.319743465559,0.537319743465559,1
15,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",545.883061916356,0.545883061916356,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",523.293951487176,0.523293951487176,1
15,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",741.235386478365,0.741235386478365,0
15,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1156.24422447536,1.15624422447536,3
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",764.577899898541,0.764577899898541,1
15,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",495.404759681151,0.495404759681151,1
15,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",727.883914324138,0.727883914324138,1
15,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",757.292891410543,0.757292891410543,1
15,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",566.852778496923,0.566852778496923,1
15,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",331.908462705087,0.331908462705087,0
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",804.156308141501,0.804156308141501,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",544.600224291571,0.544600224291571,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",488.558028894204,0.488558028894204,1
15,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",583.912405997125,0.583912405997125,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",940.512590484104,0.940512590484104,1
15,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",523.296366240629,0.523296366240629,1
15,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",693.916486929993,0.693916486929993,1
15,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",616.507951743188,0.616507951743188,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",663.921932198264,0.663921932198264,1
15,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",656.524033999176,0.656524033999176,1
15,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",747.91942326965,0.74791942326965,1
15,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",553.90306090203,0.55390306090203,1
15,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",661.982583553709,0.661982583553709,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",454.631350460204,0.454631350460204,1
15,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",560.009669840383,0.560009669840383,1
15,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",580.67422198792,0.58067422198792,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1020.54867897004,1.02054867897004,3
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",341.422892062383,0.341422892062383,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",490.618718886253,0.490618718886253,0
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",525.96466849991,0.52596466849991,0
15,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",644.679669671405,0.644679669671405,0
15,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",527.930881273278,0.527930881273278,1
15,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1071.8202276239,1.0718202276239,3
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",738.142993192469,0.738142993192469,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",372.012079763863,0.372012079763863,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",483.312883152394,0.483312883152394,1
15,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",966.49593834627,0.96649593834627,1
15,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",541.326724517603,0.541326724517603,0
15,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",605.956084052195,0.605956084052195,1
15,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",391.892440817628,0.391892440817628,1
15,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",545.351212529113,0.545351212529113,1
15,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",800.656123412864,0.800656123412864,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",735.169526500613,0.735169526500613,1
15,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",465.275884303992,0.465275884303992,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",588.013260578009,0.588013260578009,1
15,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",713.990631926208,0.713990631926208,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",689.949047461596,0.689949047461596,1
15,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",503.983170338415,0.503983170338415,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",485.503064282511,0.485503064282511,1
15,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",925.962495222393,0.925962495222393,0
15,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",623.305180089574,0.623305180089574,1
15,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",556.58283323919,0.55658283323919,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",489.976092697361,0.489976092697361,1
15,"1",1,1,"Matching","Self","Self","Self","Self","Self","Self",673.278798910815,0.673278798910815,1
15,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",727.236156784784,0.727236156784784,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",831.174679583455,0.831174679583455,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",855.291725084498,0.855291725084498,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",607.296573909025,0.607296573909025,1
15,"1",2,1,"Nonmatching","Self","Self","Self","Friend","Friend","Close",731.596899176566,0.731596899176566,1
15,"1",3,1,"Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",694.704903841739,0.694704903841739,1
15,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1118.15843553904,1.11815843553904,3
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",519.982419350526,0.519982419350526,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",783.257524935834,0.783257524935834,1
15,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",617.974008765032,0.617974008765032,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",713.931470473199,0.713931470473199,1
15,"1",1,2,"Nonmatching","Friend","Friend","Close","Self","Self","Self",612.648572479429,0.612648572479429,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",600.681055739187,0.600681055739187,1
15,"1",2,2,"Matching","Friend","Friend","Close","Friend","Friend","Close",794.603242733046,0.794603242733046,1
15,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",717.982822614431,0.717982822614431,1
15,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",491.950455262668,0.491950455262668,1
15,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",673.244086834075,0.673244086834075,1
15,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",923.816383336998,0.923816383336998,1
15,"1",2,3,"Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",681.974626942065,0.681974626942065,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",536.570264448983,0.536570264448983,0
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",679.324435331182,0.679324435331182,1
15,"1",3,2,"Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",463.44731246154,0.46344731246154,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",671.955212326338,0.671955212326338,0
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",882.553081065453,0.882553081065453,1
15,"1",3,3,"Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",524.007511050513,0.524007511050513,1
15,"1",1,3,"Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",709.928111552017,0.709928111552017,1
