"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
"330","1","96","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","633","0.633","1"
"330","1","97","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","230","0.23","0"
"330","1","98","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","30","321","0.321","0"
"330","1","99","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","429","0.429","1"
"330","1","100","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","294","0.294","1"
"330","1","101","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","441","0.441","1"
"330","1","102","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","768","0.768","1"
"330","1","103","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","508","0.508","1"
"330","1","104","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","556","0.556","1"
"330","1","105","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","269","0.269","1"
"330","1","106","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","38","355","0.355","1"
"330","1","107","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","308","0.308","1"
"330","1","108","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","260","0.26","1"
"330","1","109","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","169","0.169","0"
"330","1","110","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","30","143","0.143","0"
"330","1","111","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","179","0.179","1"
"330","1","112","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","236","0.236","1"
"330","1","113","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","346","0.346","1"
"330","1","114","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","412","0.412","0"
"330","1","115","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","30","152","0.152","0"
"330","1","116","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","38","346","0.346","1"
"330","1","117","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","299","0.299","0"
"330","1","118","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","260","0.26","1"
"330","1","119","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","477","0.477","1"
"330","1","120","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","396","0.396","1"
"330","2","1","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","780","0.78","1"
"330","2","2","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","318","0.318","0"
"330","2","3","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","0","800","0.8","0"
"330","2","4","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","339","0.339","1"
"330","2","5","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","156","0.156","1"
"330","2","6","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","246","0.246","0"
"330","2","7","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","249","0.249","1"
"330","2","8","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","231","0.231","0"
"330","2","9","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","250","0.25","1"
"330","2","10","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","189","0.189","1"
"330","2","11","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","38","239","0.239","1"
"330","2","12","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","706","0.706","1"
"330","2","13","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","226","0.226","0"
"330","2","14","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","384","0.384","1"
"330","2","15","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","384","0.384","1"
"330","2","16","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","200","0.2","1"
"330","2","17","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","30","293","0.293","0"
"330","2","18","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","211","0.211","1"
"330","2","19","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","172","0.172","1"
"330","2","20","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","208","0.208","0"
"330","2","21","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","30","158","0.158","0"
"330","2","22","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","186","0.186","1"
"330","2","23","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","176","0.176","1"
"330","2","24","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","38","169","0.169","0"
"330","2","25","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","30","438","0.438","0"
"330","2","26","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","163","0.163","1"
"330","2","27","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","157","0.157","0"
"330","2","28","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","534","0.534","0"
"330","2","29","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","30","131","0.131","0"
"330","2","30","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","117","0.117","1"
"330","2","31","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","253","0.253","1"
"330","2","32","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","194","0.194","0"
"330","2","33","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","905","0.905","0"
"330","2","34","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","38","491","0.491","1"
"330","2","35","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","300","0.3","1"
"330","2","36","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","30","496","0.496","0"
"330","2","37","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","495","0.495","0"
"330","2","38","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","145","0.145","1"
"330","2","39","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","38","571","0.571","1"
"330","2","40","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","173","0.173","1"
"330","2","41","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","38","178","0.178","0"
"330","2","42","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","30","233","0.233","0"
"330","2","43","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","386","0.386","0"
"330","2","44","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","466","0.466","1"
"330","2","45","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","734","0.734","1"
"330","2","46","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","742","0.742","1"
"330","2","47","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","30","904","0.904","0"
"330","2","48","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","694","0.694","1"
"330","2","49","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","325","0.325","1"
"330","2","50","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","38","608","0.608","1"
"330","2","51","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","38","833","0.833","1"
"330","2","52","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","30","915","0.915","0"
"330","2","53","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","30","841","0.841","0"
"330","2","54","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","289","0.289","1"
"330","2","55","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","566","0.566","1"
"330","2","56","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","383","0.383","1"
"330","2","57","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","475","0.475","1"
"330","2","58","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","210","0.21","0"
"330","2","59","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","487","0.487","1"
"330","2","60","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","194","0.194","1"
"330","2","61","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","30","231","0.231","0"
"330","2","62","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","262","0.262","1"
"330","2","63","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","38","678","0.678","1"
"330","2","64","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","313","0.313","0"
"330","2","65","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","238","0.238","1"
"330","2","66","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","337","0.337","1"
"330","2","67","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","30","317","0.317","0"
"330","2","68","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","520","0.52","0"
"330","2","69","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","30","643","0.643","0"
"330","2","70","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","38","272","0.272","0"
"330","2","71","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","0","800","0.8","0"
"330","2","72","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","210","0.21","0"
"330","2","73","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","68","0.068","1"
"330","2","74","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","783","0.783","1"
"330","2","75","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","476","0.476","1"
"330","2","76","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","38","396","0.396","1"
"330","2","77","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","38","653","0.653","1"
"330","2","78","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","38","192","0.192","1"
"330","2","79","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","322","0.322","1"
"330","2","80","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","38","199","0.199","0"
"330","2","81","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","38","140","0.14","0"
"330","2","82","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","351","0.351","1"
"330","2","83","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","262","0.262","0"
"330","2","84","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","244","0.244","1"
"330","2","85","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","103","0.103","1"
"330","2","86","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","30","162","0.162","0"
"330","2","87","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","228","0.228","0"
"330","2","88","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","153","0.153","1"
"330","2","89","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","194","0.194","0"
"330","2","90","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","1017","1.017","0"
"330","2","91","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","30","162","0.162","0"
"330","2","92","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","38","148","0.148","0"
"330","2","93","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","248","0.248","0"
"330","2","94","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","30","118","0.118","0"
"330","2","95","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","236","0.236","1"
"330","2","96","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","559","0.559","1"
"330","2","97","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","304","0.304","1"
"330","2","98","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","30","246","0.246","0"
"330","2","99","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","104","0.104","1"
"330","2","100","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","38","187","0.187","1"
"330","2","101","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","328","0.328","1"
"330","2","102","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","38","139","0.139","1"
"330","2","103","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","299","0.299","1"
"330","2","104","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","180","0.18","1"
"330","2","105","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","209","0.209","0"
"330","2","106","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","0","1000","1","0"
"330","2","107","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","302","0.302","1"
"330","2","108","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","38","181","0.181","1"
"330","2","109","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","38","180","0.18","0"
"330","2","110","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","300","0.3","1"
"330","2","111","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","30","233","0.233","0"
"330","2","112","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","0","1000","1","0"
"330","2","113","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","168","0.168","1"
"330","2","114","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","38","222","0.222","1"
"330","2","115","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","433","0.433","1"
"330","2","116","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","291","0.291","0"
"330","2","117","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","30","198","0.198","0"
"330","2","118","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","494","0.494","0"
"330","2","119","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","30","203","0.203","0"
"330","2","120","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","695","0.695","1"
"330","3","1","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","562","0.562","1"
"330","3","2","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","636","0.636","1"
"330","3","3","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","378","0.378","1"
"330","3","4","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","529","0.529","1"
"330","3","5","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","38","499","0.499","1"
"330","3","6","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","481","0.481","1"
"330","3","7","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","456","0.456","1"
"330","3","8","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","289","0.289","1"
"330","3","9","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","38","340","0.34","1"
"330","3","10","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","30","431","0.431","0"
"330","3","11","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","312","0.312","1"
"330","3","12","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","285","0.285","0"
"330","3","13","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","254","0.254","1"
"330","3","14","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","401","0.401","1"
"330","3","15","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","314","0.314","1"
"330","3","16","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","218","0.218","1"
"330","3","17","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","38","397","0.397","1"
"330","3","18","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","38","362","0.362","1"
"330","3","19","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","618","0.618","1"
"330","3","20","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","456","0.456","1"
"330","3","21","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","624","0.624","0"
"330","3","22","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","30","342","0.342","0"
"330","3","23","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","516","0.516","1"
"330","3","24","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","498","0.498","1"
"330","3","25","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","423","0.423","1"
"330","3","26","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","443","0.443","1"
"330","3","27","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","508","0.508","1"
"330","3","28","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","343","0.343","1"
"330","3","29","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","199","0.199","1"
"330","3","30","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","30","426","0.426","0"
"330","3","31","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","528","0.528","0"
"330","3","32","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","30","629","0.629","0"
"330","3","33","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","412","0.412","1"
"330","3","34","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","566","0.566","1"
"330","3","35","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","364","0.364","1"
"330","3","36","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","38","525","0.525","1"
"330","3","37","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","30","576","0.576","0"
"330","3","38","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","335","0.335","1"
"330","3","39","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","235","0.235","1"
"330","3","40","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","30","152","0.152","0"
"330","3","41","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","191","0.191","1"
"330","3","42","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","30","333","0.333","0"
"330","3","43","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","30","121","0.121","0"
"330","3","44","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","136","0.136","0"
"330","3","45","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","0","800","0.8","0"
"330","3","46","circle.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","self","Self","Self","38","534","0.534","1"
"330","3","47","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","38","660","0.66","1"
"330","3","48","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","274","0.274","0"
"330","3","49","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","107","0.107","1"
"330","3","50","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","474","0.474","0"
"330","3","51","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","30","154","0.154","0"
"330","3","52","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","30","586","0.586","0"
"330","3","53","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","357","0.357","1"
"330","3","54","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","402","0.402","1"
"330","3","55","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","184","0.184","0"
"330","3","56","circle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","self","Self","Self","30","261","0.261","0"
"330","3","57","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","153","0.153","1"
"330","3","58","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","400","0.4","0"
"330","3","59","triangle.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","stranger","Stranger","Stranger","0","1200","1.2","0"
"330","3","60","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","469","0.469","1"
"330","3","61","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","468","0.468","0"
"330","3","62","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","693","0.693","1"
"330","3","63","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","30","273","0.273","0"
"330","3","64","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","38","267","0.267","1"
"330","3","65","triangle.jpg","FRIEND","self-matching","Nonmatching","Friend","Friend","Close","stranger","Stranger","Stranger","38","448","0.448","1"
"330","3","66","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","30","791","0.791","1"
"330","3","67","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","447","0.447","1"
"330","3","68","triangle.jpg","STRANGER","self-matching","Matching","Stranger","Stranger","Stranger","stranger","Stranger","Stranger","38","555","0.555","0"
"330","3","69","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","119","0.119","1"
"330","3","70","circle.jpg","YOU","self-matching","Matching","Self","Self","Self","self","Self","Self","30","182","0.182","1"
"330","3","71","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","30","169","0.169","1"
"330","3","72","square.jpg","STRANGER","self-matching","Nonmatching","Stranger","Stranger","Stranger","friend","Friend","Close","0","1100","1.1","0"
"330","3","73","square.jpg","YOU","self-matching","Nonmatching","Self","Self","Self","friend","Friend","Close","30","194","0.194","0"
"330","3","74","square.jpg","FRIEND","self-matching","Matching","Friend","Friend","Close","friend","Friend","Close","38","481","0.481","0"
