"Subject","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
14,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",583,0.583,1
14,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",617,0.617,1
14,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",543,0.543,1
14,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",680,0.68,0
14,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",937,0.937,1
14,"square","label_1","Matching","label_1","£1","£1","1","£1","£1",590,0.59,1
14,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",869,0.869,1
14,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",780,0.78,1
14,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",756,0.756,1
14,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1019,1.019,1
14,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",870,0.87,1
14,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",713,0.713,1
14,"trapeze","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1017,1.017,1
14,"trapeze","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1221,1.221,1
14,"trapeze","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",894,0.894,1
14,"trapeze","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",876,0.876,1
14,"trapeze","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1164,1.164,1
14,"trapeze","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1562,1.562,1
14,"pentagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",950,0.95,1
14,"pentagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",874,0.874,1
14,"pentagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",822,0.822,1
14,"pentagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",835,0.835,1
14,"pentagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",768,0.768,1
14,"pentagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",707,0.707,1
14,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1284,1.284,1
14,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",874,0.874,1
14,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",870,0.87,1
14,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1344,1.344,1
14,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",970,0.97,1
14,"square","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",922,0.922,1
14,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",672,0.672,1
14,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",536,0.536,1
14,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",746,0.746,1
14,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",719,0.719,1
14,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",784,0.784,1
14,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",552,0.552,1
14,"triangle","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1048,1.048,1
14,"triangle","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",903,0.903,1
14,"triangle","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1049,1.049,1
14,"triangle","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",853,0.853,1
14,"triangle","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",920,0.92,1
14,"triangle","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",970,0.97,1
14,"octagon","label_9","Matching","label_9","£9","£9","9","£9","£9",868,0.868,1
14,"octagon","label_9","Matching","label_9","£9","£9","9","£9","£9",922,0.922,1
14,"octagon","label_9","Matching","label_9","£9","£9","9","£9","£9",937,0.937,1
14,"octagon","label_9","Matching","label_9","£9","£9","9","£9","£9",1347,1.347,0
14,"octagon","label_9","Matching","label_9","£9","£9","9","£9","£9",1213,1.213,1
14,"octagon","label_9","Matching","label_9","£9","£9","9","£9","£9",850,0.85,1
14,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",932,0.932,1
14,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",1158,1.158,1
14,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",907,0.907,1
14,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",764,0.764,1
14,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",835,0.835,1
14,"rhomboid","label_1","Matching","label_1","£1","£1","1","£1","£1",654,0.654,1
14,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",902,0.902,1
14,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",928,0.928,1
14,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1006,1.006,1
14,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",688,0.688,1
14,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1469,1.469,0
14,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1517,1.517,1
14,"triangle","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",849,0.849,1
14,"triangle","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",785,0.785,0
14,"triangle","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",670,0.67,0
14,"triangle","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",838,0.838,1
14,"triangle","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",525,0.525,0
14,"triangle","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",571,0.571,0
14,"octagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",956,0.956,1
14,"octagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",729,0.729,1
14,"octagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",1065,1.065,1
14,"octagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",890,0.89,1
14,"octagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",820,0.82,1
14,"octagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",975,0.975,1
14,"rhomboid","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1341,1.341,1
14,"rhomboid","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1269,1.269,1
14,"rhomboid","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",859,0.859,1
14,"rhomboid","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",743,0.743,1
14,"rhomboid","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",918,0.918,1
14,"rhomboid","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",856,0.856,1
15,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",1061,1.061,1
15,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",851,0.851,1
15,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",729,0.729,1
15,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",1030,1.03,1
15,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",817,0.817,1
15,"diamond","label_you","Matching","label_you","Self","Self","self","Self","Self",945,0.945,1
15,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",781,0.781,1
15,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",977,0.977,1
15,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1004,1.004,1
15,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",969,0.969,1
15,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",909,0.909,1
15,"rhomboid","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",997,0.997,1
15,"octagon","label_9","Matching","label_9","£9","£9","9","£9","£9",932,0.932,1
15,"octagon","label_9","Matching","label_9","£9","£9","9","£9","£9",1178,1.178,1
15,"octagon","label_9","Matching","label_9","£9","£9","9","£9","£9",800,0.8,1
15,"octagon","label_9","Matching","label_9","£9","£9","9","£9","£9",793,0.793,1
15,"octagon","label_9","Matching","label_9","£9","£9","9","£9","£9",772,0.772,1
15,"octagon","label_9","Matching","label_9","£9","£9","9","£9","£9",976,0.976,1
15,"triangle","label_1","Matching","label_1","£1","£1","1","£1","£1",1056,1.056,1
15,"triangle","label_1","Matching","label_1","£1","£1","1","£1","£1",703,0.703,1
15,"triangle","label_1","Matching","label_1","£1","£1","1","£1","£1",1007,1.007,1
15,"triangle","label_1","Matching","label_1","£1","£1","1","£1","£1",1156,1.156,1
15,"triangle","label_1","Matching","label_1","£1","£1","1","£1","£1",906,0.906,1
15,"triangle","label_1","Matching","label_1","£1","£1","1","£1","£1",906,0.906,1
15,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",881,0.881,1
15,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",897,0.897,1
15,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1293,1.293,1
15,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",1193,1.193,1
15,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",899,0.899,1
15,"diamond","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",942,0.942,1
15,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",877,0.877,1
15,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1339,1.339,1
15,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1101,1.101,1
15,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",974,0.974,1
15,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1034,1.034,1
15,"rhomboid","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1052,1.052,1
15,"octagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",979,0.979,1
15,"octagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",998,0.998,1
15,"octagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",980,0.98,1
15,"octagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",972,0.972,1
15,"octagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",904,0.904,1
15,"octagon","label_1","Nonmatching","label_1","£1","£1","9","£9","£9",985,0.985,1
15,"triangle","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1014,1.014,1
15,"triangle","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1018,1.018,1
15,"triangle","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",907,0.907,1
15,"triangle","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",1000,1,1
15,"triangle","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",910,0.91,1
15,"triangle","label_9","Nonmatching","label_9","£9","£9","1","£1","£1",976,0.976,1
15,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",813,0.813,1
15,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",925,0.925,1
15,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",712,0.712,1
15,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",770,0.77,1
15,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",834,0.834,1
15,"kite","label_you","Matching","label_you","Self","Self","self","Self","Self",858,0.858,1
15,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1049,1.049,1
15,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1031,1.031,1
15,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",915,0.915,1
15,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",1042,1.042,1
15,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",811,0.811,1
15,"square","label_friend","Matching","label_friend","Friend","Close","friend","Friend","Close",911,0.911,1
15,"pentagon","label_9","Matching","label_9","£9","£9","9","£9","£9",1339,1.339,1
15,"pentagon","label_9","Matching","label_9","£9","£9","9","£9","£9",1077,1.077,1
15,"pentagon","label_9","Matching","label_9","£9","£9","9","£9","£9",946,0.946,1
15,"pentagon","label_9","Matching","label_9","£9","£9","9","£9","£9",870,0.87,1
15,"pentagon","label_9","Matching","label_9","£9","£9","9","£9","£9",754,0.754,1
15,"pentagon","label_9","Matching","label_9","£9","£9","9","£9","£9",838,0.838,1
15,"trapeze","label_1","Matching","label_1","£1","£1","1","£1","£1",984,0.984,1
15,"trapeze","label_1","Matching","label_1","£1","£1","1","£1","£1",936,0.936,1
15,"trapeze","label_1","Matching","label_1","£1","£1","1","£1","£1",928,0.928,1
15,"trapeze","label_1","Matching","label_1","£1","£1","1","£1","£1",914,0.914,1
15,"trapeze","label_1","Matching","label_1","£1","£1","1","£1","£1",794,0.794,1
15,"trapeze","label_1","Matching","label_1","£1","£1","1","£1","£1",746,0.746,1
15,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",918,0.918,1
15,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",938,0.938,1
15,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",944,0.944,1
15,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",876,0.876,1
15,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",859,0.859,1
15,"kite","label_friend","Nonmatching","label_friend","Friend","Close","self","Self","Self",682,0.682,1
15,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",748,0.748,1
15,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1067,1.067,1
15,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",770,0.77,1
15,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",1048,1.048,1
15,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",983,0.983,1
15,"square","label_you","Nonmatching","label_you","Self","Self","friend","Friend","Close",776,0.776,1
