"subj_idx","year","education","dist","trial_type","image","word","target","valence","matchness","exp_condition","response","key_press","correct_response","correct","rt","ACC","target_identity","test_identity"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","Formal","j","j","j",TRUE,0.956,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","Formal","j","j","j",TRUE,0.718,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","朋友","Mismatch","Formal","f","f","f",TRUE,0.905,1,"朋友","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","Formal","f","f","f",TRUE,0.912,1,"朋友","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","Formal","j","j","j",TRUE,0.831,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","Formal","f","f","f",TRUE,1.061,1,"自我","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","Formal","f","f","f",TRUE,0.911,1,"他人","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","Formal","f","f","f",TRUE,0.982,1,"他人","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","j","j","j",TRUE,1.289,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","Formal","j","j","j",TRUE,1.12,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","f","f","j",FALSE,0.944,0,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Word","朋友","Mismatch","Formal","f","f","f",TRUE,0.88,1,"自我","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","Formal","j","j","j",TRUE,0.783,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","Formal","j","j","j",TRUE,0.574,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","Formal","j","j","j",TRUE,0.531,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","朋友","Mismatch","Formal","f","f","f",TRUE,0.86,1,"朋友","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","Formal","f","f","f",TRUE,0.987,1,"自我","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","Formal","j","j","j",TRUE,0.623,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","j","j","j",TRUE,1.126,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","Formal","f","f","j",FALSE,0.903,0,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","f","f","j",FALSE,1.474,0,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","Formal","f","f","f",TRUE,1.232,1,"朋友","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Word","他人","Mismatch","Formal","f","f","f",TRUE,0.618,1,"自我","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Image","朋友","Mismatch","Formal","f","f","f",TRUE,0.774,1,"朋友","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","Formal","j","j","j",TRUE,1.033,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","Formal","f","f","f",TRUE,0.797,1,"朋友","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","Formal","j","j","j",TRUE,0.61,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","Formal","f","f","f",TRUE,0.627,1,"自我","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Image","他人","Mismatch","Formal","f","f","f",TRUE,1.013,1,"他人","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","朋友","Mismatch","Formal","f","f","f",TRUE,0.865,1,"朋友","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","j","j","j",TRUE,0.695,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Word","朋友","Mismatch","Formal","f","f","f",TRUE,0.857,1,"自我","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","f","f","j",FALSE,1.189,0,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","Formal","j","j","j",TRUE,0.528,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Word","他人","Mismatch","Formal","f","f","f",TRUE,0.523,1,"自我","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","Formal","f","f","f",TRUE,0.527,1,"他人","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","Formal","j","j","j",TRUE,0.671,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Image","朋友","Mismatch","Formal","f","f","f",TRUE,0.757,1,"朋友","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","Formal","j","j","j",TRUE,0.792,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","Formal","j","j","j",TRUE,0.525,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","Formal","f","f","f",TRUE,1.114,1,"朋友","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","Formal","j","j","j",TRUE,0.568,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","Formal","j","j","j",TRUE,1.082,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","Formal","f","f","f",TRUE,0.774,1,"朋友","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","j","j","j",TRUE,1.463,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","Formal","f","f","f",TRUE,0.722,1,"自我","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Word","朋友","Mismatch","Formal","f","f","f",TRUE,1.035,1,"他人","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","Formal","j","j","j",TRUE,0.677,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","j","j","j",TRUE,0.477,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","Formal","f","f","f",TRUE,0.743,1,"他人","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Image","朋友","Mismatch","Formal","f","f","f",TRUE,0.879,1,"朋友","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Word","他人","Mismatch","Formal","f","f","f",TRUE,1.078,1,"自我","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Word","朋友","Mismatch","Formal","f","f","f",TRUE,1.192,1,"他人","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","Formal","j","j","j",TRUE,0.423,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","j","j","j",TRUE,1.154,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","Formal","j","j","j",TRUE,0.647,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","Formal","f","f","f",TRUE,1.191,1,"他人","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","Formal","f","f","f",TRUE,1.185,1,"朋友","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","j","j","j",TRUE,0.866,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","Formal","j","j","j",TRUE,0.463,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","Formal","f","f","f",TRUE,0.525,1,"自我","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","Formal","j","j","j",TRUE,0.79,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","Formal","j","j","j",TRUE,0.479,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","朋友","Mismatch","Formal","f","f","f",TRUE,0.655,1,"朋友","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","Formal","f","f","j",FALSE,0.675,0,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","Formal","j","j","j",TRUE,0.527,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","Formal","f","f","j",FALSE,0.521,0,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Image","他人","Mismatch","Formal","f","f","f",TRUE,0.784,1,"他人","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","Formal","j","j","f",FALSE,0.569,0,"自我","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","f","f","j",FALSE,0.741,0,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","Formal","f","f","f",TRUE,1.047,1,"他人","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Word","朋友","Mismatch","Formal","f","f","f",TRUE,1.342,1,"自我","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","j","j","j",TRUE,1.252,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","Formal","f","f","f",TRUE,0.579,1,"自我","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","j","j","j",TRUE,0.593,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","Formal","f","f","f",TRUE,0.668,1,"朋友","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Image","他人","Mismatch","Formal","f","f","f",TRUE,0.934,1,"他人","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","朋友","Mismatch","Formal","f","f","f",TRUE,0.914,1,"朋友","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Word","朋友","Mismatch","Formal","f","f","f",TRUE,0.836,1,"他人","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Image","朋友","Mismatch","Formal","f","f","f",TRUE,1.013,1,"朋友","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","j","j","j",TRUE,0.88,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","Formal","j","j","j",TRUE,0.817,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","Formal","j","j","j",TRUE,0.498,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","Formal","j","j","j",TRUE,0.733,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","j","j","j",TRUE,0.767,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","Formal","j","j","j",TRUE,0.733,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","Formal","j","j","j",TRUE,0.575,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","Formal","j","j","j",TRUE,0.606,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","Formal","f","f","f",TRUE,1.065,1,"他人","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Word","他人","Mismatch","Formal","f","f","f",TRUE,1.432,1,"自我","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","Formal","f","f","f",TRUE,0.947,1,"他人","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","Formal","f","f","f",TRUE,1.115,1,"自我","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Word","朋友","Mismatch","Formal","f","f","f",TRUE,0.754,1,"自我","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","Formal","j","j","j",TRUE,0.516,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","Formal","f","f","f",TRUE,0.711,1,"朋友","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","j","j","j",TRUE,0.678,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","Formal","f","f","j",FALSE,0.47,0,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Word","他人","Mismatch","Formal","f","f","f",TRUE,0.772,1,"自我","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","朋友","Mismatch","Formal","f","f","f",TRUE,0.611,1,"朋友","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Image","朋友","Mismatch","Formal","f","f","f",TRUE,0.976,1,"朋友","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","Formal","j","j","j",TRUE,0.912,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","Formal","j","j","j",TRUE,0.599,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","f","f","j",FALSE,0.866,0,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Word","朋友","Mismatch","Formal","f","f","f",TRUE,0.628,1,"自我","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Word","朋友","Mismatch","Formal","f","f","f",TRUE,0.879,1,"他人","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","Formal","j","j","j",TRUE,0.674,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","j","j","j",TRUE,0.84,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Image","他人","Mismatch","Formal","f","f","f",TRUE,0.65,1,"他人","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","Formal","f","f","f",TRUE,0.791,1,"朋友","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","Formal","j","j","j",TRUE,0.535,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","j","j","j",TRUE,0.898,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","Formal","j","j","j",TRUE,0.77,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","j","j","j",TRUE,0.492,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","Formal","j","j","j",TRUE,0.471,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","Formal","f","f","f",TRUE,0.62,1,"自我","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","Formal","j","j","j",TRUE,0.94,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","Formal","f","f","f",TRUE,0.756,1,"他人","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","Formal","f","f","f",TRUE,0.772,1,"朋友","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","Formal","j","j","j",TRUE,1.428,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","Formal","f","f","f",TRUE,0.691,1,"他人","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Word","他人","Mismatch","Formal","f","f","f",TRUE,0.977,1,"自我","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","Formal","j","j","j",TRUE,0.522,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","j","j","j",TRUE,0.893,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","Formal","f","f","f",TRUE,1.267,1,"朋友","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","j","j","j",TRUE,0.868,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Image","他人","Mismatch","Formal","f","f","f",TRUE,0.673,1,"他人","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Image","朋友","Mismatch","Formal","f","f","f",TRUE,0.929,1,"朋友","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","Formal","j","j","j",TRUE,0.458,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","Formal","j","j","j",TRUE,0.667,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","j","j","j",TRUE,0.909,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Word","朋友","Mismatch","Formal","f","f","f",TRUE,0.721,1,"自我","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","Formal","j","j","j",TRUE,0.486,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","Formal","j","j","j",TRUE,0.783,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","Formal","j","j","j",TRUE,0.691,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","朋友","Mismatch","Formal","j","j","f",FALSE,0.774,0,"朋友","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","j","j","j",TRUE,0.628,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","Formal","f","f","f",TRUE,0.744,1,"他人","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","Formal","f","f","j",FALSE,0.58,0,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","Formal","f","f","f",TRUE,1.229,1,"自我","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","Formal","f","f","f",TRUE,0.973,1,"朋友","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","Formal","f","f","f",TRUE,0.737,1,"自我","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","Formal","j","j","j",TRUE,0.921,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","Formal","f","f","f",TRUE,0.592,1,"他人","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Word","朋友","Mismatch","Formal","f","f","f",TRUE,0.754,1,"他人","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Word","他人","Mismatch","Formal","f","f","f",TRUE,1.181,1,"朋友","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","Formal","j","j","j",TRUE,0.818,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","j","j","j",TRUE,0.557,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","朋友","Image","他人","Mismatch","Formal","f","f","f",TRUE,0.691,1,"他人","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","Formal","j","j","j",TRUE,0.828,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Word","他人","Mismatch","Formal","f","f","f",TRUE,0.687,1,"自我","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","Formal","j","j","j",TRUE,1.357,1,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","Formal","j","j","j",TRUE,0.495,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","Formal","f","f","f",TRUE,0.578,1,"自我","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","自我","Image","他人","Mismatch","Formal","f","f","f",TRUE,0.859,1,"他人","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","f","f","j",FALSE,0.904,0,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Image","朋友","Match","Formal","f","f","j",FALSE,0.484,0,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","Formal","j","j","f",FALSE,0.661,0,"他人","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","他人","Image","朋友","Mismatch","Formal","f","f","f",TRUE,0.76,1,"朋友","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Image","朋友","Mismatch","Formal","f","f","f",TRUE,0.65,1,"朋友","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","Formal","f","f","f",TRUE,0.959,1,"朋友","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Word","他人","Match","Formal","j","j","j",TRUE,0.829,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","Formal","j","j","j",TRUE,0.585,1,"自我","自我"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","朋友","Word","朋友","Match","Formal","f","f","j",FALSE,0.506,0,"朋友","朋友"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/T_ambi40.png","他人","Image","他人","Match","Formal","j","j","j",TRUE,1.019,1,"他人","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","Formal","f","f","f",TRUE,0.692,1,"自我","他人"
1033,"2004","5",427.4,"psychophysics","./1_3_Stimuli/S_ambi40.png","自我","Word","朋友","Mismatch","Formal","j","j","f",FALSE,0.886,0,"自我","朋友"
