"Subject","Trial","Task","Block","Shape","ShapeCode","Label","LabelCode","Matching","ACC","RT_ms","Response","CorrectResp"
136,152,"Valence",1,"Rectangle","Neutral","neutral","Sad","Nonmatching",0,959,"m","n"
136,153,"Valence",1,"Rectangle","Neutral","neutral","Neutral","Matching",1,513,"m","m"
136,154,"Valence",1,"Star","Happy","happy","Sad","Nonmatching",1,854,"n","n"
136,155,"Valence",1,"Hexagon","Sad","sad","Sad","Matching",0,619,"n","m"
136,156,"Valence",1,"Hexagon","Sad","sad","Happy","Nonmatching",1,776,"n","n"
136,157,"Valence",1,"Hexagon","Sad","sad","Neutral","Nonmatching",0,629,"m","n"
136,158,"Valence",1,"Star","Happy","happy","Happy","Matching",1,549,"m","m"
136,159,"Valence",1,"Star","Happy","happy","Happy","Matching",1,509,"m","m"
136,160,"Valence",1,"Rectangle","Neutral","neutral","Happy","Nonmatching",0,672,"m","n"
136,161,"Valence",1,"Hexagon","Sad","sad","Sad","Matching",0,654,"n","m"
136,162,"Valence",1,"Star","Happy","happy","Sad","Nonmatching",0,512,"m","n"
136,163,"Valence",1,"Star","Happy","happy","Neutral","Nonmatching",0,586,"m","n"
136,164,"Valence",1,"Hexagon","Sad","sad","Sad","Matching",0,642,"n","m"
136,165,"Valence",1,"Hexagon","Sad","sad","Happy","Nonmatching",1,727,"n","n"
136,166,"Valence",1,"Rectangle","Neutral","neutral","Neutral","Matching",1,879,"m","m"
136,167,"Valence",1,"Rectangle","Neutral","neutral","Sad","Nonmatching",0,444,"m","n"
136,168,"Valence",1,"Rectangle","Neutral","neutral","Neutral","Matching",1,631,"m","m"
136,169,"Valence",1,"Rectangle","Neutral","neutral","Happy","Nonmatching",0,428,"m","n"
136,170,"Valence",1,"Star","Happy","happy","Happy","Matching",1,655,"m","m"
136,171,"Valence",1,"Rectangle","Neutral","neutral","Neutral","Matching",1,884,"m","m"
136,172,"Valence",1,"Star","Happy","happy","Sad","Nonmatching",0,744,"m","n"
136,173,"Valence",1,"Hexagon","Sad","sad","Sad","Matching",0,972,"n","m"
136,174,"Valence",1,"Hexagon","Sad","sad","Sad","Matching",0,879,"n","m"
136,175,"Valence",1,"Hexagon","Sad","sad","Neutral","Nonmatching",0,776,"m","n"
136,176,"Valence",1,"Rectangle","Neutral","neutral","Sad","Nonmatching",0,857,"m","n"
136,177,"Valence",1,"Hexagon","Sad","sad","Happy","Nonmatching",0,559,"m","n"
136,178,"Valence",1,"Star","Happy","happy","Neutral","Nonmatching",0,578,"m","n"
136,179,"Valence",1,"Rectangle","Neutral","neutral","Neutral","Matching",1,646,"m","m"
136,180,"Valence",1,"Star","Happy","happy","Happy","Matching",1,549,"m","m"
136,181,"Valence",2,"Star","Happy","happy","Neutral","Nonmatching",0,643,"m","n"
136,182,"Valence",2,"Hexagon","Sad","sad","Neutral","Nonmatching",1,821,"n","n"
136,183,"Valence",2,"Hexagon","Sad","sad","Sad","Matching",0,859,"n","m"
136,184,"Valence",2,"Star","Happy","happy","Sad","Nonmatching",0,595,"m","n"
136,185,"Valence",2,"Rectangle","Neutral","neutral","Neutral","Matching",1,757,"m","m"
136,186,"Valence",2,"Star","Happy","happy","Happy","Matching",1,671,"m","m"
136,187,"Valence",2,"Hexagon","Sad","sad","Happy","Nonmatching",1,817,"n","n"
136,188,"Valence",2,"Rectangle","Neutral","neutral","Happy","Nonmatching",1,880,"n","n"
136,189,"Valence",2,"Hexagon","Sad","sad","Sad","Matching",1,801,"m","m"
136,190,"Valence",2,"Star","Happy","happy","Happy","Matching",1,619,"m","m"
136,191,"Valence",2,"Rectangle","Neutral","neutral","Sad","Nonmatching",NA,NA,NA,"n"
136,192,"Valence",2,"Rectangle","Neutral","neutral","Neutral","Matching",1,817,"m","m"
136,193,"Valence",2,"Hexagon","Sad","sad","Happy","Nonmatching",1,800,"n","n"
136,194,"Valence",2,"Hexagon","Sad","sad","Sad","Matching",1,1012,"m","m"
136,195,"Valence",2,"Star","Happy","happy","Sad","Nonmatching",1,925,"n","n"
136,196,"Valence",2,"Star","Happy","happy","Neutral","Nonmatching",1,1044,"n","n"
136,197,"Valence",2,"Rectangle","Neutral","neutral","Sad","Nonmatching",0,969,"m","n"
136,198,"Valence",2,"Star","Happy","happy","Happy","Matching",1,834,"m","m"
136,199,"Valence",2,"Rectangle","Neutral","neutral","Neutral","Matching",1,780,"m","m"
136,200,"Valence",2,"Rectangle","Neutral","neutral","Neutral","Matching",1,968,"m","m"
136,201,"Valence",2,"Star","Happy","happy","Happy","Matching",1,647,"m","m"
136,202,"Valence",2,"Rectangle","Neutral","neutral","Happy","Nonmatching",0,580,"m","n"
136,203,"Valence",2,"Hexagon","Sad","sad","Sad","Matching",0,771,"n","m"
136,204,"Valence",2,"Hexagon","Sad","sad","Neutral","Nonmatching",0,713,"m","n"
136,205,"Valence",2,"Star","Happy","happy","Neutral","Nonmatching",1,948,"n","n"
136,206,"Valence",2,"Star","Happy","happy","Sad","Nonmatching",0,815,"m","n"
136,207,"Valence",2,"Rectangle","Neutral","neutral","Sad","Nonmatching",0,700,"m","n"
136,208,"Valence",2,"Star","Happy","happy","Happy","Matching",1,573,"m","m"
136,209,"Valence",2,"Hexagon","Sad","sad","Sad","Matching",0,527,"n","m"
136,210,"Valence",2,"Hexagon","Sad","sad","Neutral","Nonmatching",NA,NA,NA,"n"
136,211,"Valence",2,"Rectangle","Neutral","neutral","Neutral","Matching",1,683,"m","m"
136,212,"Valence",2,"Rectangle","Neutral","neutral","Neutral","Matching",1,552,"m","m"
136,213,"Valence",2,"Rectangle","Neutral","neutral","Happy","Nonmatching",1,897,"n","n"
136,214,"Valence",2,"Star","Happy","happy","Happy","Matching",1,591,"m","m"
136,215,"Valence",2,"Hexagon","Sad","sad","Happy","Nonmatching",1,697,"n","n"
136,216,"Valence",2,"Hexagon","Sad","sad","Sad","Matching",0,838,"n","m"
136,217,"Valence",2,"Rectangle","Neutral","neutral","Neutral","Matching",1,679,"m","m"
136,218,"Valence",2,"Rectangle","Neutral","neutral","Neutral","Matching",1,587,"m","m"
136,219,"Valence",2,"Hexagon","Sad","sad","Happy","Nonmatching",1,826,"n","n"
136,220,"Valence",2,"Hexagon","Sad","sad","Sad","Matching",1,732,"m","m"
136,221,"Valence",2,"Rectangle","Neutral","neutral","Happy","Nonmatching",1,695,"n","n"
136,222,"Valence",2,"Hexagon","Sad","sad","Sad","Matching",0,949,"n","m"
136,223,"Valence",2,"Hexagon","Sad","sad","Neutral","Nonmatching",0,909,"m","n"
136,224,"Valence",2,"Rectangle","Neutral","neutral","Sad","Nonmatching",0,661,"m","n"
136,225,"Valence",2,"Star","Happy","happy","Happy","Matching",1,526,"m","m"
136,226,"Valence",2,"Star","Happy","happy","Sad","Nonmatching",1,897,"n","n"
136,227,"Valence",2,"Star","Happy","happy","Neutral","Nonmatching",1,753,"n","n"
136,228,"Valence",2,"Star","Happy","happy","Happy","Matching",1,699,"m","m"
136,229,"Valence",2,"Hexagon","Sad","sad","Happy","Nonmatching",1,699,"n","n"
136,230,"Valence",2,"Star","Happy","happy","Happy","Matching",1,599,"m","m"
136,231,"Valence",2,"Rectangle","Neutral","neutral","Sad","Nonmatching",1,680,"n","n"
136,232,"Valence",2,"Rectangle","Neutral","neutral","Happy","Nonmatching",1,797,"n","n"
136,233,"Valence",2,"Hexagon","Sad","sad","Sad","Matching",1,749,"m","m"
136,234,"Valence",2,"Hexagon","Sad","sad","Neutral","Nonmatching",1,930,"n","n"
136,235,"Valence",2,"Rectangle","Neutral","neutral","Neutral","Matching",1,611,"m","m"
136,236,"Valence",2,"Rectangle","Neutral","neutral","Neutral","Matching",1,597,"m","m"
136,237,"Valence",2,"Hexagon","Sad","sad","Sad","Matching",0,560,"n","m"
136,238,"Valence",2,"Star","Happy","happy","Sad","Nonmatching",1,766,"n","n"
136,239,"Valence",2,"Star","Happy","happy","Happy","Matching",1,627,"m","m"
136,240,"Valence",2,"Star","Happy","happy","Neutral","Nonmatching",1,763,"n","n"
136,241,"Reward",1,"Pentagon","HighReward","£9","3","Nonmatching",1,708,"n","n"
136,242,"Reward",1,"Diamond","MediumReward","£3","3","Matching",0,667,"n","m"
136,243,"Reward",1,"Diamond","MediumReward","£3","3","Matching",1,622,"m","m"
136,244,"Reward",1,"Oval","LowReward","£1","1","Matching",1,530,"m","m"
136,245,"Reward",1,"Pentagon","HighReward","£9","1","Nonmatching",1,572,"n","n"
136,246,"Reward",1,"Pentagon","HighReward","£9","9","Matching",1,701,"m","m"
136,247,"Reward",1,"Oval","LowReward","£1","9","Nonmatching",1,525,"n","n"
136,248,"Reward",1,"Diamond","MediumReward","£3","1","Nonmatching",0,555,"m","n"
136,249,"Reward",1,"Oval","LowReward","£1","3","Nonmatching",1,575,"n","n"
136,250,"Reward",1,"Diamond","MediumReward","£3","9","Nonmatching",1,530,"n","n"
136,251,"Reward",1,"Pentagon","HighReward","£9","9","Matching",1,657,"m","m"
136,252,"Reward",1,"Oval","LowReward","£1","1","Matching",1,758,"m","m"
136,253,"Reward",1,"Pentagon","HighReward","£9","9","Matching",1,654,"m","m"
136,254,"Reward",1,"Oval","LowReward","£1","9","Nonmatching",0,638,"m","n"
136,255,"Reward",1,"Diamond","MediumReward","£3","3","Matching",0,693,"n","m"
136,256,"Reward",1,"Oval","LowReward","£1","1","Matching",1,620,"m","m"
136,257,"Reward",1,"Diamond","MediumReward","£3","9","Nonmatching",1,773,"n","n"
136,258,"Reward",1,"Pentagon","HighReward","£9","1","Nonmatching",1,792,"n","n"
136,259,"Reward",1,"Diamond","MediumReward","£3","3","Matching",1,821,"m","m"
136,260,"Reward",1,"Diamond","MediumReward","£3","1","Nonmatching",1,686,"n","n"
136,261,"Reward",1,"Oval","LowReward","£1","3","Nonmatching",1,732,"n","n"
136,262,"Reward",1,"Pentagon","HighReward","£9","9","Matching",1,713,"m","m"
136,263,"Reward",1,"Oval","LowReward","£1","1","Matching",1,486,"m","m"
136,264,"Reward",1,"Pentagon","HighReward","£9","3","Nonmatching",0,818,"m","n"
136,265,"Reward",1,"Pentagon","HighReward","£9","9","Matching",1,725,"m","m"
136,266,"Reward",1,"Diamond","MediumReward","£3","3","Matching",1,682,"m","m"
136,267,"Reward",1,"Oval","LowReward","£1","1","Matching",0,821,"n","m"
136,268,"Reward",1,"Oval","LowReward","£1","1","Matching",1,638,"m","m"
136,269,"Reward",1,"Oval","LowReward","£1","9","Nonmatching",1,874,"n","n"
136,270,"Reward",1,"Oval","LowReward","£1","3","Nonmatching",1,1007,"n","n"
136,271,"Reward",1,"Diamond","MediumReward","£3","1","Nonmatching",1,876,"n","n"
136,272,"Reward",1,"Pentagon","HighReward","£9","9","Matching",1,849,"m","m"
136,273,"Reward",1,"Pentagon","HighReward","£9","3","Nonmatching",1,736,"n","n"
136,274,"Reward",1,"Diamond","MediumReward","£3","9","Nonmatching",1,736,"n","n"
136,275,"Reward",1,"Diamond","MediumReward","£3","3","Matching",1,839,"m","m"
136,276,"Reward",1,"Pentagon","HighReward","£9","1","Nonmatching",1,640,"n","n"
136,277,"Reward",1,"Oval","LowReward","£1","1","Matching",1,732,"m","m"
136,278,"Reward",1,"Diamond","MediumReward","£3","1","Nonmatching",1,674,"n","n"
136,279,"Reward",1,"Oval","LowReward","£1","9","Nonmatching",1,604,"n","n"
136,280,"Reward",1,"Oval","LowReward","£1","1","Matching",1,799,"m","m"
136,281,"Reward",1,"Oval","LowReward","£1","3","Nonmatching",1,633,"n","n"
136,282,"Reward",1,"Pentagon","HighReward","£9","9","Matching",1,541,"m","m"
136,283,"Reward",1,"Pentagon","HighReward","£9","1","Nonmatching",1,592,"n","n"
136,284,"Reward",1,"Diamond","MediumReward","£3","3","Matching",1,744,"m","m"
136,285,"Reward",1,"Pentagon","HighReward","£9","9","Matching",1,752,"m","m"
136,286,"Reward",1,"Pentagon","HighReward","£9","3","Nonmatching",1,681,"n","n"
136,287,"Reward",1,"Diamond","MediumReward","£3","3","Matching",1,662,"m","m"
136,288,"Reward",1,"Diamond","MediumReward","£3","9","Nonmatching",1,787,"n","n"
136,289,"Reward",1,"Pentagon","HighReward","£9","1","Nonmatching",1,628,"n","n"
136,290,"Reward",1,"Diamond","MediumReward","£3","3","Matching",1,1035,"m","m"
136,291,"Reward",1,"Pentagon","HighReward","£9","9","Matching",1,702,"m","m"
136,292,"Reward",1,"Pentagon","HighReward","£9","9","Matching",1,598,"m","m"
136,293,"Reward",1,"Diamond","MediumReward","£3","3","Matching",1,569,"m","m"
136,294,"Reward",1,"Oval","LowReward","£1","3","Nonmatching",1,587,"n","n"
136,295,"Reward",1,"Oval","LowReward","£1","1","Matching",1,583,"m","m"
136,296,"Reward",1,"Pentagon","HighReward","£9","3","Nonmatching",1,675,"n","n"
136,297,"Reward",1,"Diamond","MediumReward","£3","1","Nonmatching",1,756,"n","n"
136,298,"Reward",1,"Diamond","MediumReward","£3","9","Nonmatching",0,999,"m","n"
136,299,"Reward",1,"Oval","LowReward","£1","1","Matching",1,520,"m","m"
136,300,"Reward",1,"Oval","LowReward","£1","9","Nonmatching",1,637,"n","n"
136,301,"Reward",2,"Diamond","MediumReward","£3","3","Matching",1,671,"m","m"
136,302,"Reward",2,"Diamond","MediumReward","£3","9","Nonmatching",0,1002,"m","n"
136,303,"Reward",2,"Oval","LowReward","£1","1","Matching",1,433,"m","m"
136,304,"Reward",2,"Pentagon","HighReward","£9","3","Nonmatching",1,685,"n","n"
136,305,"Reward",2,"Diamond","MediumReward","£3","1","Nonmatching",1,732,"n","n"
136,306,"Reward",2,"Diamond","MediumReward","£3","3","Matching",1,663,"m","m"
136,307,"Reward",2,"Oval","LowReward","£1","3","Nonmatching",1,587,"n","n"
136,308,"Reward",2,"Pentagon","HighReward","£9","9","Matching",1,654,"m","m"
136,309,"Reward",2,"Pentagon","HighReward","£9","9","Matching",1,601,"m","m"
136,310,"Reward",2,"Oval","LowReward","£1","1","Matching",1,667,"m","m"
136,311,"Reward",2,"Oval","LowReward","£1","9","Nonmatching",1,529,"n","n"
136,312,"Reward",2,"Pentagon","HighReward","£9","1","Nonmatching",1,657,"n","n"
136,313,"Reward",2,"Diamond","MediumReward","£3","1","Nonmatching",1,639,"n","n"
136,314,"Reward",2,"Pentagon","HighReward","£9","9","Matching",1,566,"m","m"
136,315,"Reward",2,"Pentagon","HighReward","£9","3","Nonmatching",0,616,"m","n"
136,316,"Reward",2,"Oval","LowReward","£1","1","Matching",1,413,"m","m"
136,317,"Reward",2,"Pentagon","HighReward","£9","9","Matching",1,531,"m","m"
136,318,"Reward",2,"Oval","LowReward","£1","9","Nonmatching",1,565,"n","n"
136,319,"Reward",2,"Diamond","MediumReward","£3","3","Matching",0,556,"n","m"
136,320,"Reward",2,"Oval","LowReward","£1","3","Nonmatching",1,559,"n","n"
136,321,"Reward",2,"Diamond","MediumReward","£3","9","Nonmatching",1,704,"n","n"
136,322,"Reward",2,"Pentagon","HighReward","£9","1","Nonmatching",1,632,"n","n"
136,323,"Reward",2,"Diamond","MediumReward","£3","3","Matching",1,716,"m","m"
136,324,"Reward",2,"Oval","LowReward","£1","1","Matching",1,705,"m","m"
136,325,"Reward",2,"Pentagon","HighReward","£9","9","Matching",1,804,"m","m"
136,326,"Reward",2,"Pentagon","HighReward","£9","9","Matching",1,517,"m","m"
136,327,"Reward",2,"Oval","LowReward","£1","9","Nonmatching",1,564,"n","n"
136,328,"Reward",2,"Pentagon","HighReward","£9","3","Nonmatching",0,677,"m","n"
136,329,"Reward",2,"Diamond","MediumReward","£3","3","Matching",1,584,"m","m"
136,330,"Reward",2,"Diamond","MediumReward","£3","9","Nonmatching",0,848,"m","n"
136,331,"Reward",2,"Oval","LowReward","£1","3","Nonmatching",1,567,"n","n"
136,332,"Reward",2,"Diamond","MediumReward","£3","1","Nonmatching",1,586,"n","n"
136,333,"Reward",2,"Oval","LowReward","£1","1","Matching",1,503,"m","m"
136,334,"Reward",2,"Diamond","MediumReward","£3","3","Matching",1,575,"m","m"
136,335,"Reward",2,"Oval","LowReward","£1","1","Matching",1,464,"m","m"
136,336,"Reward",2,"Pentagon","HighReward","£9","1","Nonmatching",1,667,"n","n"
136,337,"Reward",2,"Pentagon","HighReward","£9","3","Nonmatching",1,803,"n","n"
136,338,"Reward",2,"Diamond","MediumReward","£3","9","Nonmatching",0,552,"m","n"
136,339,"Reward",2,"Oval","LowReward","£1","1","Matching",1,550,"m","m"
136,340,"Reward",2,"Oval","LowReward","£1","1","Matching",1,470,"m","m"
136,341,"Reward",2,"Diamond","MediumReward","£3","3","Matching",1,517,"m","m"
136,342,"Reward",2,"Oval","LowReward","£1","9","Nonmatching",0,434,"m","n"
136,343,"Reward",2,"Pentagon","HighReward","£9","1","Nonmatching",1,663,"n","n"
136,344,"Reward",2,"Oval","LowReward","£1","3","Nonmatching",1,1023,"n","n"
136,345,"Reward",2,"Pentagon","HighReward","£9","9","Matching",1,667,"m","m"
136,346,"Reward",2,"Diamond","MediumReward","£3","1","Nonmatching",1,615,"n","n"
136,347,"Reward",2,"Pentagon","HighReward","£9","9","Matching",1,534,"m","m"
136,348,"Reward",2,"Diamond","MediumReward","£3","3","Matching",0,553,"n","m"
136,349,"Reward",2,"Oval","LowReward","£1","9","Nonmatching",1,857,"n","n"
136,350,"Reward",2,"Diamond","MediumReward","£3","9","Nonmatching",1,633,"n","n"
136,351,"Reward",2,"Pentagon","HighReward","£9","9","Matching",1,578,"m","m"
136,352,"Reward",2,"Oval","LowReward","£1","1","Matching",0,509,"n","m"
136,353,"Reward",2,"Diamond","MediumReward","£3","3","Matching",1,553,"m","m"
136,354,"Reward",2,"Oval","LowReward","£1","1","Matching",1,515,"m","m"
136,355,"Reward",2,"Diamond","MediumReward","£3","1","Nonmatching",0,838,"m","n"
136,356,"Reward",2,"Diamond","MediumReward","£3","3","Matching",1,624,"m","m"
136,357,"Reward",2,"Pentagon","HighReward","£9","1","Nonmatching",1,623,"n","n"
136,358,"Reward",2,"Pentagon","HighReward","£9","9","Matching",0,856,"n","m"
136,359,"Reward",2,"Pentagon","HighReward","£9","3","Nonmatching",1,608,"n","n"
136,360,"Reward",2,"Oval","LowReward","£1","3","Nonmatching",1,668,"n","n"
84,1,"Reward",1,"Pentagon","HighReward","£9","9","Matching",1,413,"n","n"
84,2,"Reward",1,"Oval","MediumReward","£3","3","Matching",0,602,"m","n"
84,3,"Reward",1,"Oval","MediumReward","£3","3","Matching",1,443,"n","n"
84,4,"Reward",1,"Pentagon","HighReward","£9","3","Nonmatching",1,736,"m","m"
84,5,"Reward",1,"Oval","MediumReward","£3","1","Nonmatching",0,429,"n","m"
84,6,"Reward",1,"Pentagon","HighReward","£9","9","Matching",1,759,"n","n"
84,7,"Reward",1,"Oval","MediumReward","£3","9","Nonmatching",NA,NA,NA,"m"
84,8,"Reward",1,"Diamond","LowReward","£1","1","Matching",1,387,"n","n"
84,9,"Reward",1,"Diamond","LowReward","£1","1","Matching",1,410,"n","n"
84,10,"Reward",1,"Diamond","LowReward","£1","3","Nonmatching",0,409,"n","m"
84,11,"Reward",1,"Diamond","LowReward","£1","9","Nonmatching",0,961,"n","m"
84,12,"Reward",1,"Pentagon","HighReward","£9","1","Nonmatching",0,626,"n","m"
84,13,"Reward",1,"Diamond","LowReward","£1","1","Matching",NA,NA,NA,"n"
84,14,"Reward",1,"Pentagon","HighReward","£9","9","Matching",1,552,"n","n"
84,15,"Reward",1,"Oval","MediumReward","£3","3","Matching",NA,NA,NA,"n"
84,16,"Reward",1,"Pentagon","HighReward","£9","1","Nonmatching",0,443,"n","m"
84,17,"Reward",1,"Oval","MediumReward","£3","1","Nonmatching",1,758,"m","m"
84,18,"Reward",1,"Diamond","LowReward","£1","3","Nonmatching",NA,NA,NA,"m"
84,19,"Reward",1,"Pentagon","HighReward","£9","3","Nonmatching",0,706,"n","m"
84,20,"Reward",1,"Diamond","LowReward","£1","1","Matching",0,423,"m","n"
84,21,"Reward",1,"Pentagon","HighReward","£9","9","Matching",1,877,"n","n"
84,22,"Reward",1,"Diamond","LowReward","£1","9","Nonmatching",0,826,"n","m"
84,23,"Reward",1,"Oval","MediumReward","£3","3","Matching",1,755,"n","n"
84,24,"Reward",1,"Oval","MediumReward","£3","9","Nonmatching",1,776,"m","m"
84,25,"Reward",1,"Pentagon","HighReward","£9","1","Nonmatching",0,434,"n","m"
84,26,"Reward",1,"Diamond","LowReward","£1","3","Nonmatching",0,731,"n","m"
84,27,"Reward",1,"Diamond","LowReward","£1","1","Matching",1,758,"n","n"
84,28,"Reward",1,"Oval","MediumReward","£3","1","Nonmatching",1,645,"m","m"
84,29,"Reward",1,"Oval","MediumReward","£3","9","Nonmatching",1,809,"m","m"
84,30,"Reward",1,"Oval","MediumReward","£3","3","Matching",1,540,"n","n"
84,31,"Reward",1,"Diamond","LowReward","£1","1","Matching",1,788,"n","n"
84,32,"Reward",1,"Oval","MediumReward","£3","3","Matching",0,760,"m","n"
84,33,"Reward",1,"Diamond","LowReward","£1","9","Nonmatching",0,809,"n","m"
84,34,"Reward",1,"Pentagon","HighReward","£9","9","Matching",1,718,"n","n"
84,35,"Reward",1,"Pentagon","HighReward","£9","9","Matching",1,679,"n","n"
84,36,"Reward",1,"Pentagon","HighReward","£9","3","Nonmatching",0,843,"n","m"
84,37,"Reward",1,"Oval","MediumReward","£3","3","Matching",1,716,"n","n"
84,38,"Reward",1,"Pentagon","HighReward","£9","1","Nonmatching",1,789,"m","m"
84,39,"Reward",1,"Diamond","LowReward","£1","3","Nonmatching",1,759,"m","m"
84,40,"Reward",1,"Oval","MediumReward","£3","3","Matching",1,745,"n","n"
84,41,"Reward",1,"Diamond","LowReward","£1","9","Nonmatching",1,791,"m","m"
84,42,"Reward",1,"Oval","MediumReward","£3","9","Nonmatching",1,922,"m","m"
84,43,"Reward",1,"Oval","MediumReward","£3","1","Nonmatching",0,491,"n","m"
84,44,"Reward",1,"Pentagon","HighReward","£9","9","Matching",1,658,"n","n"
84,45,"Reward",1,"Diamond","LowReward","£1","1","Matching",1,775,"n","n"
84,46,"Reward",1,"Pentagon","HighReward","£9","3","Nonmatching",NA,NA,NA,"m"
84,47,"Reward",1,"Pentagon","HighReward","£9","9","Matching",1,563,"n","n"
84,48,"Reward",1,"Diamond","LowReward","£1","1","Matching",1,446,"n","n"
84,49,"Reward",1,"Pentagon","HighReward","£9","1","Nonmatching",1,795,"m","m"
84,50,"Reward",1,"Pentagon","HighReward","£9","9","Matching",1,743,"n","n"
84,51,"Reward",1,"Diamond","LowReward","£1","1","Matching",1,494,"n","n"
84,52,"Reward",1,"Pentagon","HighReward","£9","9","Matching",1,967,"n","n"
