"Subject","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
"2503","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","811","0.811","1"
"2503","Pinar","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Pinar","Close","Close","z","676","0.676","1"
"2503","Pinar","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Pinar","Close","Close","z","701","0.701","0"
"2503","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","z","917","0.917","0"
"2503","none","Waru","self-pseudoWords","Matching","Waru","Waru","NonPerson","none","NonPerson","NonPerson","z","811","0.811","1"
"2503","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","710","0.71","1"
"2503","Pinar","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Pinar","Close","Close","m","909","0.909","1"
"2503","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","787","0.787","1"
"2503","Pinar","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Pinar","Close","Close","m","880","0.88","0"
"2503","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","1224","1.224","1"
"2503","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","865","0.865","1"
"2503","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","785","0.785","1"
"2503","none","Waru","self-pseudoWords","Matching","Waru","Waru","NonPerson","none","NonPerson","NonPerson","z","837","0.837","1"
"2503","none","Waru","self-pseudoWords","Matching","Waru","Waru","NonPerson","none","NonPerson","NonPerson","z","1046","1.046","1"
"2503","Pinar","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Pinar","Close","Close","z","792","0.792","1"
"2503","none","Waru","self-pseudoWords","Matching","Waru","Waru","NonPerson","none","NonPerson","NonPerson","z","1075","1.075","1"
"2503","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","You","Self","Self","m","956","0.956","1"
"2503","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","NonPerson","You","Self","Self","m","943","0.943","1"
"2503","none","Waru","self-pseudoWords","Matching","Waru","Waru","NonPerson","none","NonPerson","NonPerson","z","757","0.757","1"
"2503","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","825","0.825","1"
"2503","Pinar","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Pinar","Close","Close","m","883","0.883","1"
"2503","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","NonPerson","You","Self","Self","m","811","0.811","1"
"2503","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","NonPerson","You","Self","Self","m","1046","1.046","1"
"2503","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","m","935","0.935","1"
"2503","none","Waru","self-pseudoWords","Matching","Waru","Waru","NonPerson","none","NonPerson","NonPerson","z","837","0.837","1"
"2503","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","1045","1.045","1"
"2503","none","Waru","self-pseudoWords","Matching","Waru","Waru","NonPerson","none","NonPerson","NonPerson","z","694","0.694","1"
"2503","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","653","0.653","1"
"2503","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","743","0.743","1"
"2503","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","You","Self","Self","m","1221","1.221","1"
"2503","none","Waru","self-pseudoWords","Matching","Waru","Waru","NonPerson","none","NonPerson","NonPerson","z","743","0.743","1"
"2503","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","You","Self","Self","m","1117","1.117","1"
"2503","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","938","0.938","1"
"2503","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","You","Self","Self","m","886","0.886","1"
"2503","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","886","0.886","1"
"2503","Pinar","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Pinar","Close","Close","z","893","0.893","1"
"2503","none","Waru","self-pseudoWords","Matching","Waru","Waru","NonPerson","none","NonPerson","NonPerson","z","716","0.716","1"
"2503","none","Waru","self-pseudoWords","Matching","Waru","Waru","NonPerson","none","NonPerson","NonPerson","z","1187","1.187","1"
"2503","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","878","0.878","1"
"2503","none","Waru","self-pseudoWords","Matching","Waru","Waru","NonPerson","none","NonPerson","NonPerson","z","775","0.775","1"
"2503","none","Waru","self-pseudoWords","Matching","Waru","Waru","NonPerson","none","NonPerson","NonPerson","z","611","0.611","1"
"2503","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","m","693","0.693","1"
"2503","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","670","0.67","1"
"2503","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","822","0.822","1"
"2503","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","746","0.746","1"
"2503","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","m","1134","1.134","1"
"2503","Pinar","Waru","self-pseudoWords","Nonmatching","Waru","Waru","NonPerson","Pinar","Close","Close","m","948","0.948","1"
"2503","Pinar","Waru","self-pseudoWords","Nonmatching","Waru","Waru","NonPerson","Pinar","Close","Close","m","599","0.599","1"
"2503","Pinar","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Pinar","Close","Close","z","827","0.827","1"
"2503","none","Waru","self-pseudoWords","Matching","Waru","Waru","NonPerson","none","NonPerson","NonPerson","z","726","0.726","1"
"2503","none","Waru","self-pseudoWords","Matching","Waru","Waru","NonPerson","none","NonPerson","NonPerson","z","691","0.691","1"
"2503","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","m","677","0.677","0"
"2503","Pinar","Waru","self-pseudoWords","Nonmatching","Waru","Waru","NonPerson","Pinar","Close","Close","m","868","0.868","1"
"2503","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","You","Self","Self","z","757","0.757","0"
"2503","Pinar","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Pinar","Close","Close","z","850","0.85","1"
"2503","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","1156","1.156","1"
"2503","none","Waru","self-pseudoWords","Matching","Waru","Waru","NonPerson","none","NonPerson","NonPerson","z","719","0.719","1"
"2503","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","813","0.813","1"
"2503","none","Waru","self-pseudoWords","Matching","Waru","Waru","NonPerson","none","NonPerson","NonPerson","z","825","0.825","1"
"2503","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","m","730","0.73","1"
"2503","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","z","1001","1.001","0"
"2503","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","747","0.747","1"
"2503","Pinar","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Pinar","Close","Close","m","1017","1.017","1"
"2503","Pinar","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Pinar","Close","Close","m","859","0.859","1"
"2503","Pinar","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Pinar","Close","Close","z","860","0.86","0"
"2503","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","NonPerson","You","Self","Self","x","1499","1.499","0"
"2503","Pinar","Waru","self-pseudoWords","Nonmatching","Waru","Waru","NonPerson","Pinar","Close","Close","m","872","0.872","1"
"2503","Pinar","Waru","self-pseudoWords","Nonmatching","Waru","Waru","NonPerson","Pinar","Close","Close","m","609","0.609","1"
"2503","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","m","900","0.9","1"
"2503","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","m","603","0.603","1"
"2503","Pinar","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Pinar","Close","Close","m","941","0.941","1"
"2503","Pinar","Waru","self-pseudoWords","Nonmatching","Waru","Waru","NonPerson","Pinar","Close","Close","m","739","0.739","1"
"2503","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","753","0.753","1"
"2503","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","NonPerson","You","Self","Self","m","949","0.949","1"
"2503","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","NonPerson","You","Self","Self","m","523","0.523","1"
"2503","Pinar","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Pinar","Close","Close","z","936","0.936","1"
"2503","Pinar","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Pinar","Close","Close","m","847","0.847","1"
"2503","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","You","Self","Self","m","1050","1.05","1"
"2503","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","NonPerson","You","Self","Self","m","834","0.834","1"
"2503","Pinar","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Pinar","Close","Close","z","858","0.858","1"
"2503","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","722","0.722","1"
"2503","Pinar","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Pinar","Close","Close","z","722","0.722","1"
"2503","none","Waru","self-pseudoWords","Matching","Waru","Waru","NonPerson","none","NonPerson","NonPerson","z","688","0.688","1"
"2503","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","NonPerson","You","Self","Self","m","776","0.776","1"
"2503","Pinar","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Pinar","Close","Close","m","899","0.899","1"
"2503","Pinar","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Pinar","Close","Close","z","794","0.794","1"
"2503","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","752","0.752","1"
"2503","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","947","0.947","1"
"2503","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","m","1055","1.055","1"
"2503","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","z","770","0.77","1"
"2503","Pinar","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Pinar","Close","Close","z","783","0.783","0"
"2503","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","929","0.929","1"
"2503","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","NonPerson","You","Self","Self","m","1399","1.399","1"
"2503","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","You","Self","Self","m","1137","1.137","1"
"2503","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","m","726","0.726","0"
"2503","Pinar","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Pinar","Close","Close","m","1156","1.156","1"
"2503","none","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","none","NonPerson","NonPerson","m","776","0.776","1"
"2503","You","Miru","self-pseudoWords","Matching","Miru","Miru","Self","You","Self","Self","m","596","0.596","0"
"2503","Pinar","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Pinar","Close","Close","z","585","0.585","1"
"2503","You","Waru","self-pseudoWords","Nonmatching","Waru","Waru","NonPerson","You","Self","Self","m","806","0.806","1"
"2503","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","m","1119","1.119","1"
"2503","none","Waru","self-pseudoWords","Matching","Waru","Waru","NonPerson","none","NonPerson","NonPerson","z","677","0.677","1"
"2503","Pinar","Waru","self-pseudoWords","Nonmatching","Waru","Waru","NonPerson","Pinar","Close","Close","m","735","0.735","1"
"2503","Pinar","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Pinar","Close","Close","m","868","0.868","1"
"2503","Pinar","Waru","self-pseudoWords","Nonmatching","Waru","Waru","NonPerson","Pinar","Close","Close","m","739","0.739","1"
"2503","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","m","1025","1.025","1"
"2503","Pinar","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Pinar","Close","Close","z","923","0.923","1"
"2503","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","m","809","0.809","1"
"2503","Pinar","Miru","self-pseudoWords","Nonmatching","Miru","Miru","Self","Pinar","Close","Close","m","829","0.829","1"
"2503","none","Waru","self-pseudoWords","Matching","Waru","Waru","NonPerson","none","NonPerson","NonPerson","z","894","0.894","1"
"2503","none","Waru","self-pseudoWords","Matching","Waru","Waru","NonPerson","none","NonPerson","NonPerson","z","597","0.597","1"
"2504","none","Miru","self-pseudoWords","Matching","Miru","Miru","NonPerson","none","NonPerson","NonPerson","m","1074","1.074","1"
"2504","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","You","Self","Self","z","1362","1.362","1"
"2504","You","Miru","self-pseudoWords","Nonmatching","Miru","Miru","NonPerson","You","Self","Self","x","1499","1.499","0"
"2504","Gyuri","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Self","Gyuri","Close","Close","m","618","0.618","0"
"2504","Gyuri","Miru","self-pseudoWords","Nonmatching","Miru","Miru","NonPerson","Gyuri","Close","Close","m","851","0.851","0"
"2504","Gyuri","Miru","self-pseudoWords","Nonmatching","Miru","Miru","NonPerson","Gyuri","Close","Close","m","381","0.381","0"
"2504","none","Miru","self-pseudoWords","Matching","Miru","Miru","NonPerson","none","NonPerson","NonPerson","z","650","0.65","0"
"2504","none","Miru","self-pseudoWords","Matching","Miru","Miru","NonPerson","none","NonPerson","NonPerson","m","692","0.692","1"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","m","1252","1.252","1"
"2504","Gyuri","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Self","Gyuri","Close","Close","z","970","0.97","1"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","m","718","0.718","1"
"2504","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Self","none","NonPerson","NonPerson","z","773","0.773","1"
"2504","Gyuri","Miru","self-pseudoWords","Nonmatching","Miru","Miru","NonPerson","Gyuri","Close","Close","m","1258","1.258","0"
"2504","none","Miru","self-pseudoWords","Matching","Miru","Miru","NonPerson","none","NonPerson","NonPerson","m","842","0.842","1"
"2504","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","You","Self","Self","z","1058","1.058","1"
"2504","Gyuri","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Gyuri","Close","Close","m","707","0.707","1"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","x","1500","1.5","0"
"2504","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Self","none","NonPerson","NonPerson","z","1365","1.365","1"
"2504","none","Miru","self-pseudoWords","Matching","Miru","Miru","NonPerson","none","NonPerson","NonPerson","x","1500","1.5","0"
"2504","Gyuri","Miru","self-pseudoWords","Nonmatching","Miru","Miru","NonPerson","Gyuri","Close","Close","z","1332","1.332","1"
"2504","Gyuri","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Self","Gyuri","Close","Close","m","626","0.626","0"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","x","1500","1.5","0"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","m","376","0.376","1"
"2504","none","Miru","self-pseudoWords","Matching","Miru","Miru","NonPerson","none","NonPerson","NonPerson","m","526","0.526","1"
"2504","You","Miru","self-pseudoWords","Nonmatching","Miru","Miru","NonPerson","You","Self","Self","z","1197","1.197","1"
"2504","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Self","none","NonPerson","NonPerson","z","712","0.712","1"
"2504","Gyuri","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Gyuri","Close","Close","m","766","0.766","1"
"2504","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","You","Self","Self","z","882","0.882","1"
"2504","You","Miru","self-pseudoWords","Nonmatching","Miru","Miru","NonPerson","You","Self","Self","x","1499","1.499","0"
"2504","Gyuri","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Self","Gyuri","Close","Close","z","1111","1.111","1"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","m","620","0.62","1"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","m","639","0.639","1"
"2504","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Self","none","NonPerson","NonPerson","z","721","0.721","1"
"2504","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","z","905","0.905","1"
"2504","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","z","695","0.695","1"
"2504","Gyuri","Miru","self-pseudoWords","Nonmatching","Miru","Miru","NonPerson","Gyuri","Close","Close","z","839","0.839","1"
"2504","You","Miru","self-pseudoWords","Nonmatching","Miru","Miru","NonPerson","You","Self","Self","z","616","0.616","1"
"2504","Gyuri","Miru","self-pseudoWords","Nonmatching","Miru","Miru","NonPerson","Gyuri","Close","Close","z","723","0.723","1"
"2504","Gyuri","Miru","self-pseudoWords","Nonmatching","Miru","Miru","NonPerson","Gyuri","Close","Close","z","561","0.561","1"
"2504","none","Miru","self-pseudoWords","Matching","Miru","Miru","NonPerson","none","NonPerson","NonPerson","z","431","0.431","0"
"2504","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Self","none","NonPerson","NonPerson","z","801","0.801","1"
"2504","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","z","764","0.764","1"
"2504","Gyuri","Miru","self-pseudoWords","Nonmatching","Miru","Miru","NonPerson","Gyuri","Close","Close","m","1458","1.458","0"
"2504","Gyuri","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Gyuri","Close","Close","m","1088","1.088","1"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","m","871","0.871","1"
"2504","Gyuri","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Gyuri","Close","Close","z","783","0.783","0"
"2504","Gyuri","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Gyuri","Close","Close","m","508","0.508","1"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","m","890","0.89","1"
"2504","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","z","1034","1.034","1"
"2504","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","You","Self","Self","z","796","0.796","1"
"2504","none","Miru","self-pseudoWords","Matching","Miru","Miru","NonPerson","none","NonPerson","NonPerson","m","992","0.992","1"
"2504","Gyuri","Miru","self-pseudoWords","Nonmatching","Miru","Miru","NonPerson","Gyuri","Close","Close","z","641","0.641","1"
"2504","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","You","Self","Self","z","940","0.94","1"
"2504","Gyuri","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Gyuri","Close","Close","z","585","0.585","0"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","m","998","0.998","1"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","m","729","0.729","1"
"2504","Gyuri","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Self","Gyuri","Close","Close","z","871","0.871","1"
"2504","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Self","none","NonPerson","NonPerson","z","688","0.688","1"
"2504","Gyuri","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Gyuri","Close","Close","m","686","0.686","1"
"2504","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Self","none","NonPerson","NonPerson","z","1351","1.351","1"
"2504","You","Miru","self-pseudoWords","Nonmatching","Miru","Miru","NonPerson","You","Self","Self","z","1386","1.386","1"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","m","1437","1.437","1"
"2504","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","z","628","0.628","1"
"2504","Gyuri","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Gyuri","Close","Close","m","672","0.672","1"
"2504","Gyuri","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Self","Gyuri","Close","Close","z","576","0.576","1"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","m","549","0.549","1"
"2504","none","Miru","self-pseudoWords","Matching","Miru","Miru","NonPerson","none","NonPerson","NonPerson","z","498","0.498","0"
"2504","You","Miru","self-pseudoWords","Nonmatching","Miru","Miru","NonPerson","You","Self","Self","z","857","0.857","1"
"2504","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Self","none","NonPerson","NonPerson","z","1084","1.084","1"
"2504","none","Miru","self-pseudoWords","Matching","Miru","Miru","NonPerson","none","NonPerson","NonPerson","m","977","0.977","1"
"2504","Gyuri","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Gyuri","Close","Close","m","501","0.501","1"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","m","637","0.637","1"
"2504","none","Miru","self-pseudoWords","Matching","Miru","Miru","NonPerson","none","NonPerson","NonPerson","m","1152","1.152","1"
"2504","Gyuri","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Gyuri","Close","Close","m","644","0.644","1"
"2504","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","You","Self","Self","z","1079","1.079","1"
"2504","none","Miru","self-pseudoWords","Matching","Miru","Miru","NonPerson","none","NonPerson","NonPerson","m","756","0.756","1"
"2504","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","z","707","0.707","1"
"2504","Gyuri","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Gyuri","Close","Close","m","632","0.632","1"
"2504","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","z","675","0.675","1"
"2504","Gyuri","Miru","self-pseudoWords","Nonmatching","Miru","Miru","NonPerson","Gyuri","Close","Close","z","1388","1.388","1"
"2504","Gyuri","Miru","self-pseudoWords","Nonmatching","Miru","Miru","NonPerson","Gyuri","Close","Close","z","807","0.807","1"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","m","1258","1.258","1"
"2504","Gyuri","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Gyuri","Close","Close","m","434","0.434","1"
"2504","none","Miru","self-pseudoWords","Matching","Miru","Miru","NonPerson","none","NonPerson","NonPerson","m","860","0.86","1"
"2504","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","z","788","0.788","1"
"2504","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","z","801","0.801","1"
"2504","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","You","Self","Self","m","667","0.667","0"
"2504","Gyuri","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Gyuri","Close","Close","m","916","0.916","1"
"2504","You","Miru","self-pseudoWords","Nonmatching","Miru","Miru","NonPerson","You","Self","Self","m","698","0.698","0"
"2504","You","Miru","self-pseudoWords","Nonmatching","Miru","Miru","NonPerson","You","Self","Self","z","985","0.985","1"
"2504","Gyuri","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Gyuri","Close","Close","m","763","0.763","1"
"2504","Gyuri","Miru","self-pseudoWords","Nonmatching","Miru","Miru","NonPerson","Gyuri","Close","Close","z","1424","1.424","1"
"2504","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","You","Self","Self","x","1500","1.5","0"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","m","750","0.75","1"
"2504","none","Miru","self-pseudoWords","Matching","Miru","Miru","NonPerson","none","NonPerson","NonPerson","m","970","0.97","1"
"2504","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Self","none","NonPerson","NonPerson","m","1143","1.143","0"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","m","579","0.579","1"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","m","823","0.823","1"
"2504","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","m","858","0.858","0"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","m","780","0.78","1"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","m","967","0.967","1"
"2504","none","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Self","none","NonPerson","NonPerson","z","787","0.787","1"
"2504","Gyuri","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Gyuri","Close","Close","m","718","0.718","1"
"2504","none","Miru","self-pseudoWords","Matching","Miru","Miru","NonPerson","none","NonPerson","NonPerson","z","518","0.518","0"
"2504","Gyuri","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Gyuri","Close","Close","m","684","0.684","1"
"2504","none","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","none","NonPerson","NonPerson","z","788","0.788","1"
"2504","Gyuri","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Gyuri","Close","Close","m","791","0.791","1"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","m","723","0.723","1"
"2504","You","Nenu","self-pseudoWords","Nonmatching","Nenu","Nenu","Close","You","Self","Self","z","1089","1.089","1"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","z","1136","1.136","0"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","m","509","0.509","1"
"2504","Gyuri","Nenu","self-pseudoWords","Matching","Nenu","Nenu","Close","Gyuri","Close","Close","m","669","0.669","1"
"2504","none","Miru","self-pseudoWords","Matching","Miru","Miru","NonPerson","none","NonPerson","NonPerson","m","822","0.822","1"
"2504","You","Waru","self-pseudoWords","Matching","Waru","Waru","Self","You","Self","Self","m","688","0.688","1"
"2504","Gyuri","Waru","self-pseudoWords","Nonmatching","Waru","Waru","Self","Gyuri","Close","Close","z","849","0.849","1"
"2504","Gyuri","Miru","self-pseudoWords","Nonmatching","Miru","Miru","NonPerson","Gyuri","Close","Close","z","761","0.761","1"
