Subject,Task,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,Response,RT_ms,RT_sec,ACC
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,626.253899972653,0.626253899972653,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,570.137599977897,0.570137599977897,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,681.238599965582,0.681238599965582,1
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,553.109099972062,0.553109099972062,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,493.156499986071,0.493156499986071,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,482.752199983224,0.482752199983224,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,424.790199962445,0.424790199962445,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,668.141899979673,0.668141899979673,0
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,780.456099979347,0.780456099979347,1
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,527.876899985131,0.527876899985131,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,667.934599972796,0.667934599972796,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,578.996299969731,0.578996299969731,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,801.745499979006,0.801745499979006,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,496.601099992404,0.496601099992404,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,621.297499979846,0.621297499979846,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,604.607899964321,0.604607899964321,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,507.775499980198,0.507775499980198,1
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,436.057799990522,0.436057799990522,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,0,725.313299975824,0.725313299975824,0
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,527.534399967408,0.527534399967408,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,386.662199976854,0.386662199976854,1
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,525.540199974785,0.525540199974785,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,682.769899955019,0.682769899955019,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,436.072699987562,0.436072699987562,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,598.956899979385,0.598956899979385,1
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,562.046399980318,0.562046399980318,1
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,477.259399951436,0.477259399951436,1
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,424.603399966145,0.424603399966145,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,735.361699975329,0.735361699975329,1
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,0,482.545599981677,0.482545599981677,0
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,616.426299966406,0.616426299966406,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,535.478299978422,0.535478299978422,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,777.74639998097,0.77774639998097,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,463.351699960185,0.463351699960185,1
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,550.054299965268,0.550054299965268,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,473.182399990037,0.473182399990037,1
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,471.364999975776,0.471364999975776,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,568.987799983006,0.568987799983006,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,644.516599975759,0.644516599975759,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,494.067999970866,0.494067999970866,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,473.992899991572,0.473992899991572,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,525.225799967302,0.525225799967302,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,611.078199988697,0.611078199988697,1
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,513.089299987769,0.513089299987769,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,533.217899966985,0.533217899966985,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,471.275899966713,0.471275899966713,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,356.038899975829,0.356038899975829,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,506.237399968086,0.506237399968086,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,451.994099974399,0.451994099974399,0
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,490.228499984369,0.490228499984369,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,572.831799974665,0.572831799974665,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,531.049999961397,0.531049999961397,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,378.05509995087,0.37805509995087,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,468.78339999239,0.46878339999239,1
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,438.403799984371,0.438403799984371,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,579.69869999215,0.57969869999215,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,571.2451999716,0.5712451999716,1
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,496.155999950133,0.496155999950133,1
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,378.932399966288,0.378932399966288,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,821.711399970809,0.821711399970809,1
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,546.51649997686,0.54651649997686,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,559.553799976129,0.559553799976129,1
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,418.908399966313,0.418908399966313,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,495.499599957839,0.495499599957839,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,386.832599964691,0.386832599964691,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,464.576899976237,0.464576899976237,1
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,427.708499948494,0.427708499948494,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,612.55069996696,0.61255069996696,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,509.66889996198,0.50966889996198,1
40,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,558.743999979924,0.558743999979924,1
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,483.207999961451,0.483207999961451,1
40,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,693.142699979944,0.693142699979944,1
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,478.941999987001,0.478941999987001,1
40,self-matching,Matching,missing,true self,true self,Self,missing,true self,true self,Self,1,469.94729997823,0.46994729997823,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,871.248099952936,0.871248099952936,0
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,1,535.336699977051,0.535336699977051,0
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,740.936099988176,0.740936099988176,0
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,504.546699958155,0.504546699958155,0
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,667.643199994927,0.667643199994927,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,817.941299959784,0.817941299959784,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,634.981399984099,0.634981399984099,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,746.158199995989,0.746158199995989,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,964.490799990017,0.964490799990017,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,822.307399968849,0.822307399968849,0
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,736.954499967396,0.736954499967396,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,849.335099977907,0.849335099977907,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,869.405899982667,0.869405899982667,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,851.807299972279,0.851807299972279,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,704.763099987758,0.704763099987758,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,990.750099997967,0.990750099997967,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,575.902299984591,0.575902299984591,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,649.658099951921,0.649658099951921,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,473.448599979747,0.473448599979747,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,795.678499969654,0.795678499969654,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,682.217799971113,0.682217799971113,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,534.955999959493,0.534955999959493,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,556.026399979601,0.556026399979601,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,685.52209995687,0.68552209995687,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,790.323899971554,0.790323899971554,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,598.275999975158,0.598275999975158,0
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,790.975099982461,0.790975099982461,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,574.643599975388,0.574643599975388,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,873.516199964797,0.873516199964797,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,793.042499979492,0.793042499979492,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,1,569.942999980412,0.569942999980412,0
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,856.175399967469,0.856175399967469,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,1,607.091299956664,0.607091299956664,0
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,698.423799971351,0.698423799971351,0
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,682.861999986926,0.682861999986926,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,635.771299974294,0.635771299974294,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,626.152899989393,0.626152899989393,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,827.81239997712,0.82781239997712,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,1011.95379995625,1.01195379995625,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,926.657499978319,0.926657499978319,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,740.86169997463,0.74086169997463,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,609.008099971106,0.609008099971106,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,531.902299990179,0.531902299990179,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,884.736699983478,0.884736699983478,0
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,468.505299970275,0.468505299970275,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,630.533799994737,0.630533799994737,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,1,362.786299956497,0.362786299956497,0
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,837.82499996596,0.83782499996596,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,1,628.077699977439,0.628077699977439,0
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,581.345799961127,0.581345799961127,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,1048.92169995583,1.04892169995583,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,409.648599976208,0.409648599976208,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,724.067899980582,0.724067899980582,0
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,888.144699973054,0.888144699973054,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,1050.59379996965,1.05059379996965,0
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,578.184599959059,0.578184599959059,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,685.722199996235,0.685722199996235,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,570.846999966307,0.570846999966307,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,630.871699977433,0.630871699977433,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,507.458099978976,0.507458099978976,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,715.50009996281,0.71550009996281,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,466.567699972074,0.466567699972074,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,912.899299990386,0.912899299990386,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,523.464899975806,0.523464899975806,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,591.557099949569,0.591557099949569,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,680.301399959717,0.680301399959717,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,774.692299979506,0.774692299979506,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,599.205299979076,0.599205299979076,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,673.495999973966,0.673495999973966,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,534.39229997457,0.53439229997457,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,497.057199972915,0.497057199972915,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,651.999799971236,0.651999799971236,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,1,564.38379996689,0.56438379996689,0
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,590.785499953199,0.590785499953199,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,533.840999967651,0.533840999967651,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,421.683199965628,0.421683199965628,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,454.261399980169,0.454261399980169,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,911.872399970889,0.911872399970889,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,744.76079994929,0.74476079994929,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,748.55999997817,0.74855999997817,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,1021.72479996807,1.02172479996807,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,675.788799970178,0.675788799970178,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,625.124699989101,0.625124699989101,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,685.589599976083,0.685589599976083,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,615.905999962706,0.615905999962706,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,538.321999949403,0.538321999949403,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,433.250199974282,0.433250199974282,0
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,725.434399966616,0.725434399966616,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,642.42429996375,0.64242429996375,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,576.161799981492,0.576161799981492,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,508.876399981091,0.508876399981091,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,868.624699971406,0.868624699971406,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,911.462099960772,0.911462099960772,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,792.69169998588,0.79269169998588,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,561.157399963122,0.561157399963122,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,673.054599988973,0.673054599988973,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,626.978599961149,0.626978599961149,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,342.638199974317,0.342638199974317,0
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,635.759199969471,0.635759199969471,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,1039.51539995614,1.03951539995614,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,580.183799960651,0.580183799960651,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,332.851699960884,0.332851699960884,0
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,764.984899986302,0.764984899986302,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,681.221499980893,0.681221499980893,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,648.189899977297,0.648189899977297,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,683.763199980604,0.683763199980604,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,702.609799976926,0.702609799976926,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,579.237199970521,0.579237199970521,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,828.536999964854,0.828536999964854,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,665.200399962487,0.665200399962487,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,560.026299965102,0.560026299965102,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,948.03219998721,0.94803219998721,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,684.326099988539,0.684326099988539,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,640.433799970197,0.640433799970197,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,702.717899956042,0.702717899956042,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,715.343399962876,0.715343399962876,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,621.745499985991,0.621745499985991,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,446.548899984919,0.446548899984919,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,537.945099989884,0.537945099989884,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,723.293299990473,0.723293299990473,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,558.815499971388,0.558815499971388,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,481.065799976932,0.481065799976932,0
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,702.730299992254,0.702730299992254,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,735.8962999715,0.7358962999715,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,495.630099962,0.495630099962,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,699.807400000282,0.699807400000282,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,815.04469999345,0.81504469999345,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,591.148299979977,0.591148299979977,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,653.629199950956,0.653629199950956,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,472.095899982378,0.472095899982378,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,503.786699962802,0.503786699962802,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,643.829099979484,0.643829099979484,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,616.174399969168,0.616174399969168,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,825.163799978327,0.825163799978327,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,616.746499959845,0.616746499959845,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,819.567999977153,0.819567999977153,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,784.279599989532,0.784279599989532,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,505.316699971445,0.505316699971445,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,778.520099964226,0.778520099964226,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,705.187099956675,0.705187099956675,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,576.82219997514,0.57682219997514,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,621.002199972281,0.621002199972281,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,651.92809997825,0.65192809997825,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,683.983599970816,0.683983599970816,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,743.029499979457,0.743029499979457,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,678.686999977799,0.678686999977799,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,510.890199977439,0.510890199977439,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,666.270999994595,0.666270999994595,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,737.177199975122,0.737177199975122,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,545.452299964381,0.545452299964381,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,659.971699991729,0.659971699991729,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,719.464099995093,0.719464099995093,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,771.924099972239,0.771924099972239,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,805.085299973143,0.805085299973143,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,565.521999989869,0.565521999989869,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,670.764699956635,0.670764699956635,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,532.11149998242,0.53211149998242,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,633.866999996826,0.633866999996826,0
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,716.816899977857,0.716816899977857,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,669.477599964011,0.669477599964011,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,626.309799961746,0.626309799961746,1
40,self-matching,Nonmatching,missing,true self,true self,Self,missing,missing,missing,missing,0,676.690899970708,0.676690899970708,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,616.496799950255,0.616496799950255,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,704.280399950221,0.704280399950221,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,491.601699963212,0.491601699963212,1
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,664.601999975275,0.664601999975275,1
