"ExperimentName","Subject","Age","Handedness","Sex","Identity","Shape","Target.ACC","Target.RESP","Target.RT","Session","Group","Label","Phase"
"SelfAssociate",14,20,NA,"female","Self","T.bmp",0,"b",793,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Stranger","S.bmp",0,NA,0,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Friend","C.bmp",0,"b",1226,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Self","T.bmp",1,"n",746,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Friend","C.bmp",1,"n",1195,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Self","T.bmp",1,"m",1144,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Stranger","S.bmp",1,"n",1112,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Stranger","S.bmp",0,"m",981,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Friend","C.bmp",0,"n",996,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Stranger","S.bmp",1,"b",1066,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Stranger","S.bmp",1,"n",1017,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Friend","C.bmp",0,NA,0,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Self","T.bmp",1,"m",1009,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Self","T.bmp",1,"n",786,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Self","T.bmp",1,"m",843,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Stranger","S.bmp",1,"b",808,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Friend","C.bmp",0,"n",1171,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Self","T.bmp",1,"m",1172,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Stranger","S.bmp",1,"n",1110,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Friend","C.bmp",1,"n",931,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Friend","C.bmp",0,"b",982,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Friend","C.bmp",0,"n",981,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Stranger","S.bmp",1,"b",901,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Stranger","S.bmp",0,"b",1206,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Stranger","S.bmp",1,"m",1257,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Friend","C.bmp",1,"m",1211,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Stranger","S.bmp",0,"b",1060,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Friend","C.bmp",1,"m",1091,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Friend","C.bmp",1,"n",1189,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Friend","C.bmp",1,"n",866,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Stranger","S.bmp",1,"m",1115,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Stranger","S.bmp",0,"m",1001,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Friend","C.bmp",1,"n",1028,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Stranger","S.bmp",0,"b",971,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Stranger","S.bmp",1,"n",835,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Friend","C.bmp",1,"b",1098,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Stranger","S.bmp",1,"m",850,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Stranger","S.bmp",1,"n",955,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Stranger","S.bmp",1,"b",920,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Stranger","S.bmp",1,"m",1013,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Stranger","S.bmp",1,"n",998,NA,NA,NA,"Association"
"SelfAssociate",14,20,NA,"female","Stranger","S.bmp",1,"n",849,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"n",574,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",0,"m",969,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"b",470,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",836,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"n",1091,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"b",1116,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"m",705,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"m",986,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"b",899,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,NA,0,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",787,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"m",747,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"m",612,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"b",767,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"b",1163,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",1111,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"m",748,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"b",741,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"m",780,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"b",629,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"b",876,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",0,"m",819,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,NA,0,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"b",754,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"b",1049,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"b",1130,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"n",860,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"b",772,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"b",727,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"n",772,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"m",782,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",0,"m",791,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"b",862,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"n",1135,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"b",1104,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"n",879,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"b",692,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"b",911,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"b",1029,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"m",1115,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"b",967,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"m",588,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",0,"b",829,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"n",739,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"b",788,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"b",867,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"m",955,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"b",794,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"m",673,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"b",616,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"n",1106,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"b",986,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"m",474,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"n",577,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"b",779,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",828,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"n",749,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"n",516,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"b",698,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"n",981,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"b",949,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",1220,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"m",1147,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"n",776,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"b",859,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"b",756,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"b",1050,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"m",908,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"b",1029,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"m",842,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"b",687,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"m",859,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"b",903,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",0,"n",959,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"n",972,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"m",999,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"m",943,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"b",760,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"b",1186,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"m",962,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"m",868,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"m",735,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"b",838,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"b",1163,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",0,NA,0,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"b",735,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"m",402,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"b",609,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"b",541,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",830,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"b",639,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"n",473,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"b",655,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"n",618,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"m",749,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,NA,0,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"m",810,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"b",611,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",0,"n",480,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"b",866,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"n",741,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"b",758,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"m",617,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"b",629,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",588,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"n",531,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",591,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",0,"b",581,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",0,"m",584,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"m",717,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"m",637,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"n",675,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"m",891,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"m",1020,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",0,NA,0,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"b",914,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"b",1025,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",0,"m",760,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"b",957,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",700,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"m",948,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"m",572,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"n",839,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"b",763,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"m",704,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"b",713,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"b",1031,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"m",845,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",890,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"b",652,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"n",591,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"b",749,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"m",628,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"n",645,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"b",769,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"n",700,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Self","S.bmp",1,"n",517,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"b",651,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",1070,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"b",1219,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"m",963,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"m",1142,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"b",606,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"n",666,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"m",755,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"n",1018,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",1051,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"b",900,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"n",949,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"n",572,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"m",774,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"b",849,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"m",1212,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"b",653,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"b",744,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",561,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"m",773,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"n",552,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"b",614,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",753,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"n",672,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"n",550,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"m",973,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"b",799,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"m",1011,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"m",1509,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",1650,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"b",852,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"n",631,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"n",1013,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"b",887,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",635,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"n",874,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",657,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"n",651,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"m",1030,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",827,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"n",836,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"n",643,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"b",751,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"b",750,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",757,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"m",1003,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"n",1087,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"n",714,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",760,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"m",804,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"n",889,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"b",1020,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",995,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"m",998,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",930,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"m",765,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"n",665,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"b",650,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"n",716,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"m",819,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"m",796,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"b",827,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"b",939,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"b",796,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"m",851,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"b",806,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"m",1042,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"m",694,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"n",776,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"m",650,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"b",837,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"m",1003,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"b",799,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"m",779,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",0,"b",812,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"m",991,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",1,"n",750,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Friend","T.bmp",0,"b",804,NA,NA,NA,"Association"
"SelfAssociate",15,19,NA,"female","Stranger","C.bmp",1,"n",657,NA,NA,NA,"Association"
