"Subject","Task","Phase","Block","Trial","Practice","Matching","Shape","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","CorrResponse","Response","RT_ms","RT_sec","ACC"
20,"self-matching","Association",NA,NA,0,"Matching","T.bmp","Self","Self","Self","Self","Self","Self","Self","n","n",829,0.829,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","b","b",748,0.748,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","n",1191,1.191,0
20,"self-matching","Association",NA,NA,0,"Matching","T.bmp","Self","Self","Self","Self","Self","Self","Self","m","n",1026,1.026,0
20,"self-matching","Association",NA,NA,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",1073,1.073,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","b","b",1335,1.335,1
20,"self-matching","Association",NA,NA,0,"Matching","T.bmp","Self","Self","Self","Self","Self","Self","Self","b","b",634,0.634,1
20,"self-matching","Association",NA,NA,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n","m",734,0.734,0
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","b","b",777,0.777,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",1212,1.212,1
20,"self-matching","Association",NA,NA,0,"Matching","T.bmp","Self","Self","Self","Self","Self","Self","Self","b","b",608,0.608,1
20,"self-matching","Association",NA,NA,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","b","b",690,0.69,1
20,"self-matching","Association",NA,NA,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n","m",1183,1.183,0
20,"self-matching","Association",NA,NA,0,"Matching","T.bmp","Self","Self","Self","Self","Self","Self","Self","m","n",1227,1.227,0
20,"self-matching","Association",NA,NA,0,"Matching","T.bmp","Self","Self","Self","Self","Self","Self","Self","b","b",1236,1.236,1
20,"self-matching","Association",NA,NA,0,"Matching","T.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",1254,1.254,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","b","b",704,0.704,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",1200,1.2,1
20,"self-matching","Association",NA,NA,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n","n",812,0.812,1
20,"self-matching","Association",NA,NA,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","n",1167,1.167,0
20,"self-matching","Association",NA,NA,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","b","b",785,0.785,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","b","b",826,0.826,1
20,"self-matching","Association",NA,NA,0,"Matching","T.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",1095,1.095,1
20,"self-matching","Association",NA,NA,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","b","b",728,0.728,1
20,"self-matching","Association",NA,NA,0,"Matching","T.bmp","Self","Self","Self","Self","Self","Self","Self","m","m",990,0.99,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","b","b",930,0.93,1
20,"self-matching","Association",NA,NA,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",957,0.957,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","b","b",724,0.724,1
20,"self-matching","Association",NA,NA,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","b","b",1004,1.004,1
20,"self-matching","Association",NA,NA,0,"Matching","T.bmp","Self","Self","Self","Self","Self","Self","Self","n","n",857,0.857,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",1221,1.221,1
20,"self-matching","Association",NA,NA,0,"Matching","T.bmp","Self","Self","Self","Self","Self","Self","Self","n","n",817,0.817,1
20,"self-matching","Association",NA,NA,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",699,0.699,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",1011,1.011,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","m",973,0.973,0
20,"self-matching","Association",NA,NA,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",1111,1.111,1
20,"self-matching","Association",NA,NA,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",797,0.797,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",1068,1.068,1
20,"self-matching","Association",NA,NA,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m","m",992,0.992,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",1167,1.167,1
20,"self-matching","Association",NA,NA,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n","n",1085,1.085,1
20,"self-matching","Association",NA,NA,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","b","b",1066,1.066,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","b","b",1362,1.362,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n",NA,NA,NA,NA
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",1666,1.666,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",1279,1.279,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",1303,1.303,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","n",1147,1.147,0
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","b","b",1206,1.206,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",1215,1.215,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","m",987,0.987,0
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",1109,1.109,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",1200,1.2,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","m","m",1192,1.192,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","b","b",753,0.753,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","b","b",600,0.6,1
20,"self-matching","Association",NA,NA,0,"Matching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",764,0.764,1
20,"self-matching","Breaking",NA,1,1,"Nonmatching","C.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","n",NA,NA,NA,NA
20,"self-matching","Breaking",NA,2,1,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n",NA,NA,NA,NA
20,"self-matching","Breaking",NA,3,1,"Nonmatching","T.bmp","Self","Self","Self","Self","Self","Self","Self","n",NA,NA,NA,NA
20,"self-matching","Breaking",NA,4,1,"Nonmatching","T.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","n",757,0.757,1
20,"self-matching","Breaking",NA,5,1,"Matching","T.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m","n",723,0.723,0
20,"self-matching","Breaking",NA,6,1,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","n",NA,NA,NA,NA
20,"self-matching","Breaking",NA,7,1,"Matching","S.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m","n",567,0.567,0
20,"self-matching","Breaking",NA,8,1,"Matching","C.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","m",877,0.877,1
20,"self-matching","Breaking",NA,9,1,"Nonmatching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",883,0.883,1
20,"self-matching","Breaking",1,1,0,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n",NA,NA,NA,NA
20,"self-matching","Breaking",1,2,0,"Matching","T.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",NA,NA,NA,NA
20,"self-matching","Breaking",1,3,0,"Matching","C.bmp","Friend","Friend","Close","Self","Self","Self","Self","m",NA,NA,NA,NA
20,"self-matching","Breaking",1,4,0,"Nonmatching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n",NA,NA,NA,NA
20,"self-matching","Breaking",1,5,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m","m",579,0.579,1
20,"self-matching","Breaking",1,6,0,"Nonmatching","T.bmp","Self","Self","Self","Self","Self","Self","Self","n","m",518,0.518,0
20,"self-matching","Breaking",1,7,0,"Nonmatching","T.bmp","Self","Self","Self","Self","Self","Self","Self","n","n",748,0.748,1
20,"self-matching","Breaking",1,8,0,"Matching","T.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m","m",749,0.749,1
20,"self-matching","Breaking",1,9,0,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n","n",944,0.944,1
20,"self-matching","Breaking",1,10,0,"Nonmatching","C.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","n","n",590,0.59,1
20,"self-matching","Breaking",1,11,0,"Matching","C.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","m",812,0.812,1
20,"self-matching","Breaking",1,12,0,"Matching","T.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m","m",962,0.962,1
20,"self-matching","Breaking",1,13,0,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n",NA,NA,NA,NA
20,"self-matching","Breaking",1,14,0,"Nonmatching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","m",758,0.758,0
20,"self-matching","Breaking",1,15,0,"Nonmatching","T.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","n",980,0.98,1
20,"self-matching","Breaking",1,16,0,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","n","n",946,0.946,1
20,"self-matching","Breaking",1,17,0,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","n","n",856,0.856,1
20,"self-matching","Breaking",1,18,0,"Nonmatching","C.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","n",NA,NA,NA,NA
20,"self-matching","Breaking",1,19,0,"Nonmatching","T.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","n",764,0.764,1
20,"self-matching","Breaking",1,20,0,"Nonmatching","T.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","m",986,0.986,0
20,"self-matching","Breaking",1,21,0,"Nonmatching","C.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","n","n",880,0.88,1
20,"self-matching","Breaking",1,22,0,"Matching","C.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","m",830,0.83,1
20,"self-matching","Breaking",1,23,0,"Nonmatching","T.bmp","Self","Self","Self","Self","Self","Self","Self","n","m",676,0.676,0
20,"self-matching","Breaking",1,24,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m","m",888,0.888,1
20,"self-matching","Breaking",1,25,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m","m",920,0.92,1
20,"self-matching","Breaking",1,26,0,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","n","n",855,0.855,1
20,"self-matching","Breaking",1,27,0,"Nonmatching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",796,0.796,1
20,"self-matching","Breaking",1,28,0,"Matching","T.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",NA,NA,NA,NA
20,"self-matching","Breaking",1,29,0,"Matching","T.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m","n",736,0.736,0
20,"self-matching","Breaking",1,30,0,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","n",NA,NA,NA,NA
20,"self-matching","Breaking",1,31,0,"Nonmatching","C.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","n","n",494,0.494,1
20,"self-matching","Breaking",1,32,0,"Matching","C.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","n",562,0.562,0
20,"self-matching","Breaking",1,33,0,"Nonmatching","C.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","n","n",848,0.848,1
20,"self-matching","Breaking",1,34,0,"Nonmatching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",770,0.77,1
20,"self-matching","Breaking",1,35,0,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n",NA,NA,NA,NA
20,"self-matching","Breaking",1,36,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m","m",576,0.576,1
20,"self-matching","Breaking",1,37,0,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","n","n",758,0.758,1
20,"self-matching","Breaking",1,38,0,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n","n",734,0.734,1
20,"self-matching","Breaking",1,39,0,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","n","n",572,0.572,1
20,"self-matching","Breaking",1,40,0,"Nonmatching","T.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","n",866,0.866,1
20,"self-matching","Breaking",1,41,0,"Nonmatching","T.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","n",1016,1.016,1
20,"self-matching","Breaking",1,42,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m","m",702,0.702,1
20,"self-matching","Breaking",1,43,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m","m",1070,1.07,1
20,"self-matching","Breaking",1,44,0,"Nonmatching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",799,0.799,1
20,"self-matching","Breaking",1,45,0,"Nonmatching","C.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","n","n",931,0.931,1
20,"self-matching","Breaking",1,46,0,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","n","n",879,0.879,1
20,"self-matching","Breaking",1,47,0,"Nonmatching","T.bmp","Self","Self","Self","Self","Self","Self","Self","n",NA,NA,NA,NA
20,"self-matching","Breaking",1,48,0,"Nonmatching","T.bmp","Self","Self","Self","Friend","Friend","Friend","Close","n","n",1083,1.083,1
20,"self-matching","Breaking",1,49,0,"Matching","C.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","m",634,0.634,1
20,"self-matching","Breaking",1,50,0,"Matching","T.bmp","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m","n",656,0.656,0
20,"self-matching","Breaking",1,51,0,"Matching","C.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","m",750,0.75,1
20,"self-matching","Breaking",1,52,0,"Nonmatching","T.bmp","Self","Self","Self","Self","Self","Self","Self","n","n",746,0.746,1
20,"self-matching","Breaking",1,53,0,"Nonmatching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","m",698,0.698,0
20,"self-matching","Breaking",1,54,0,"Nonmatching","T.bmp","Self","Self","Self","Self","Self","Self","Self","n","n",534,0.534,1
20,"self-matching","Breaking",1,55,0,"Matching","C.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","n",551,0.551,0
20,"self-matching","Breaking",1,56,0,"Nonmatching","C.bmp","Friend","Friend","Close","Friend","Friend","Friend","Close","n","n",598,0.598,1
20,"self-matching","Breaking",1,57,0,"Nonmatching","T.bmp","Self","Self","Self","Self","Self","Self","Self","n",NA,NA,NA,NA
20,"self-matching","Breaking",1,58,0,"Matching","C.bmp","Friend","Friend","Close","Self","Self","Self","Self","m","m",602,0.602,1
20,"self-matching","Breaking",1,59,0,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Self","Self","Self","Self","n","m",928,0.928,0
20,"self-matching","Breaking",1,60,0,"Matching","S.bmp","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m","m",730,0.73,1
20,"self-matching","Breaking",1,61,0,"Nonmatching","C.bmp","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","n","n",608,0.608,1
