"Subject","Task","Phase","Block","Trial","Matching","Shape","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","extraIV1","Response","RT_ms","RT_sec","ACC"
1,"self-matching",1,4,27,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,700.365483376117,0.7,1
1,"self-matching",1,4,28,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,513.079511614706,0.513,1
1,"self-matching",1,4,29,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,629.065347756296,0.629,1
1,"self-matching",1,4,30,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,485.063601874572,0.485,1
1,"self-matching",1,4,31,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,898.328379764735,0.898,1
1,"self-matching",1,4,32,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,2,694.356015649646,0.694,1
1,"self-matching",1,4,33,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,605.103844088262,0.605,1
1,"self-matching",1,4,34,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,2,518.372998757513,0.518,0
1,"self-matching",1,4,35,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,571.175057593791,0.571,1
1,"self-matching",1,4,36,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",0,2,772.393975297746,0.772,1
1,"self-matching",1,4,37,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,581.101591103561,0.581,1
1,"self-matching",1,4,38,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",0,2,598.342476009748,0.598,1
1,"self-matching",1,4,39,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,703.066106599181,0.703,1
1,"self-matching",1,4,40,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,1,634.346157333766,0.634,0
1,"self-matching",1,4,41,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,776.93978794332,0.777,1
1,"self-matching",1,4,42,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,722.315781887119,0.722,1
1,"self-matching",1,4,43,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,766.318704971582,0.766,1
1,"self-matching",1,4,44,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,663.697135422808,0.664,1
1,"self-matching",1,4,45,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,748.375724433572,0.748,1
1,"self-matching",1,4,46,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,839.018202305851,0.839,1
1,"self-matching",1,4,47,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",0,2,797.608143141133,0.798,1
1,"self-matching",1,4,48,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,525.807183328652,0.526,1
1,"self-matching",1,4,49,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,2,712.323445777201,0.712,1
1,"self-matching",1,4,50,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,788.967476953076,0.789,1
1,"self-matching",1,4,51,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,654.421081743749,0.654,1
1,"self-matching",1,4,52,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,700.454528178852,0.7,1
1,"self-matching",1,4,53,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",0,1,912.985456155184,0.913,1
1,"self-matching",1,4,54,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,845.015898007659,0.845,1
1,"self-matching",1,4,55,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,748.360933941058,0.748,1
1,"self-matching",1,4,56,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",0,1,807.039044223075,0.807,1
1,"self-matching",1,4,57,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",0,2,695.040000473455,0.695,1
1,"self-matching",1,4,58,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",0,2,667.681513039952,0.668,1
1,"self-matching",1,4,59,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",0,2,768.272257391345,0.768,1
1,"self-matching",1,4,60,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",0,1,802.315141972031,0.802,1
1,"self-matching",1,1,1,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,2,633.762685008151,0.634,0
1,"self-matching",1,1,2,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,810.364487818333,0.81,1
1,"self-matching",1,1,3,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,659.813572150597,0.66,1
1,"self-matching",1,1,4,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,570.386027605309,0.57,1
1,"self-matching",1,1,5,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,516.308364237375,0.516,1
1,"self-matching",1,1,6,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,720.434670215582,0.72,1
1,"self-matching",1,1,7,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,571.716568251759,0.572,1
1,"self-matching",1,1,8,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,908.959119353312,0.909,0
1,"self-matching",1,1,9,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,785.608523401606,0.786,1
1,"self-matching",1,1,10,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,891.673862968673,0.892,1
1,"self-matching",1,1,11,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,431.799714968292,0.432,1
1,"self-matching",1,1,12,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,2,775.058676271328,0.775,0
1,"self-matching",1,1,13,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,784.437961552612,0.784,1
1,"self-matching",1,1,14,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,738.354408550549,0.738,1
1,"self-matching",1,1,15,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,645.857082157818,0.646,1
1,"self-matching",1,1,16,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,741.03571357864,0.741,1
1,"self-matching",1,1,17,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,560.380712083315,0.56,1
1,"self-matching",1,1,18,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,714.545639357311,0.715,0
1,"self-matching",1,1,19,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,975.656091436576,0.976,1
1,"self-matching",1,1,20,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,593.626721140936,0.594,1
1,"self-matching",1,1,21,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,795.626214641743,0.796,1
1,"self-matching",1,1,22,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,0,0,0,4
1,"self-matching",1,1,23,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,1169.04117942067,1.169,3
1,"self-matching",1,1,24,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,779.649464088834,0.78,1
1,"self-matching",1,1,25,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,869.695492705432,0.87,1
1,"self-matching",1,1,26,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,1043.71559992796,1.044,3
1,"self-matching",1,1,27,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,843.798547425649,0.844,1
1,"self-matching",1,1,28,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,618.295451835365,0.618,1
1,"self-matching",1,1,29,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,530.305603546367,0.53,1
1,"self-matching",1,1,30,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,726.460135821071,0.726,1
1,"self-matching",1,1,31,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,609.655993034721,0.61,0
1,"self-matching",1,1,32,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,538.34770755202,0.538,1
1,"self-matching",1,1,33,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,781.1321355166,0.781,1
1,"self-matching",1,1,34,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,557.668316835588,0.558,1
1,"self-matching",1,1,35,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,768.392088084511,0.768,1
1,"self-matching",1,1,36,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,1001.69460286179,1.002,3
1,"self-matching",1,1,37,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,762.409484722411,0.762,1
1,"self-matching",1,1,38,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,587.667359980514,0.588,1
1,"self-matching",1,1,39,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,981.700875237038,0.982,0
1,"self-matching",1,1,40,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,415.850734320884,0.416,1
1,"self-matching",1,1,41,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,503.645287736617,0.504,1
1,"self-matching",1,1,42,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,715.71288089217,0.716,1
1,"self-matching",1,1,43,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,751.640194977881,0.752,1
1,"self-matching",1,1,44,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,778.299303400672,0.778,1
1,"self-matching",1,1,45,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,714.978487653752,0.715,1
1,"self-matching",1,1,46,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,1,536.418302875063,0.536,0
1,"self-matching",1,1,47,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,500.360289130185,0.5,1
1,"self-matching",1,1,48,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,761.743308858968,0.762,1
1,"self-matching",1,1,49,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,939.87456934974,0.94,1
1,"self-matching",1,1,50,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,2,550.985428923013,0.551,0
1,"self-matching",1,1,51,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,1,449.747223207851,0.45,0
1,"self-matching",1,1,52,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,753.045291781746,0.753,1
1,"self-matching",1,1,53,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,940.323415526109,0.94,1
1,"self-matching",1,1,54,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,592.348098141883,0.592,1
1,"self-matching",1,1,55,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,528.383443192979,0.528,1
1,"self-matching",1,1,56,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,1,634.958903833649,0.635,0
1,"self-matching",1,1,57,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,730.380521919869,0.73,1
1,"self-matching",1,1,58,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,982.392406231156,0.982,1
1,"self-matching",1,1,59,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,463.083719896531,0.463,1
1,"self-matching",1,1,60,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,709.630366241981,0.71,1
1,"self-matching",1,2,1,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,565.053602227636,0.565,1
1,"self-matching",1,2,2,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,728.320115737006,0.728,1
1,"self-matching",1,2,3,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,634.372113675454,0.634,1
1,"self-matching",1,2,4,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,634.437010735383,0.634,1
1,"self-matching",1,2,5,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,537.742806585811,0.538,1
1,"self-matching",1,2,6,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,612.471318037933,0.612,1
1,"self-matching",1,2,7,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,620.422868006244,0.62,1
1,"self-matching",1,2,8,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,555.736195537065,0.556,1
1,"self-matching",1,2,9,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,582.599654237129,0.583,1
1,"self-matching",1,2,10,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,551.760571476734,0.552,1
1,"self-matching",1,2,11,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,578.304676273547,0.578,1
1,"self-matching",1,2,12,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,619.083573802527,0.619,1
1,"self-matching",1,2,13,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,682.973974440756,0.683,1
1,"self-matching",1,2,14,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,696.973628523665,0.697,1
1,"self-matching",1,2,15,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,590.327233888274,0.59,1
1,"self-matching",1,2,16,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,639.665600818262,0.64,1
1,"self-matching",1,2,17,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,966.483873053221,0.966,1
1,"self-matching",1,2,18,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,560.416933697525,0.56,1
1,"self-matching",1,2,19,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,505.658303974087,0.506,1
1,"self-matching",1,2,20,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,822.492389961553,0.822,1
1,"self-matching",1,2,21,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,702.984303638004,0.703,1
1,"self-matching",1,2,22,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,2,763.032194648986,0.763,0
1,"self-matching",1,2,23,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,653.651973642809,0.654,1
1,"self-matching",1,2,24,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,564.307135116906,0.564,1
1,"self-matching",1,2,25,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,629.67326470789,0.63,1
1,"self-matching",1,2,26,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,478.744436860325,0.479,1
1,"self-matching",1,2,27,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,587.73406812179,0.588,1
1,"self-matching",1,2,28,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,708.310390233237,0.708,1
1,"self-matching",1,2,29,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,752.271960307553,0.752,1
1,"self-matching",1,2,30,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,441.637505522522,0.442,1
1,"self-matching",1,2,31,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,633.094999910099,0.633,1
1,"self-matching",1,2,32,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,592.367416335946,0.592,1
1,"self-matching",1,2,33,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,465.618327384618,0.466,1
1,"self-matching",1,2,34,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,814.959199643454,0.815,1
1,"self-matching",1,2,35,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,799.051572005737,0.799,1
1,"self-matching",1,2,36,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,751.628724799048,0.752,1
1,"self-matching",1,2,37,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,722.36407489163,0.722,1
1,"self-matching",1,2,38,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,709.334858235707,0.709,1
1,"self-matching",1,2,39,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,2,610.276288186469,0.61,1
1,"self-matching",1,2,40,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,587.759121404815,0.588,1
1,"self-matching",1,2,41,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,677.042986879314,0.677,1
1,"self-matching",1,2,42,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,2,603.62479234027,0.604,0
1,"self-matching",1,2,43,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,716.405015579767,0.716,1
1,"self-matching",1,2,44,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,841.670225714552,0.842,1
1,"self-matching",1,2,45,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,520.407745481862,0.52,1
1,"self-matching",1,2,46,"Nonmatching",3,"Stranger","Stranger","Stranger",2,"Friend","Friend","Close",4,1,764.433669291975,0.764,0
1,"self-matching",1,2,47,"Nonmatching",2,"Friend","Friend","Close",1,"Self","Self","Self",1,2,677.583896325814,0.678,1
1,"self-matching",1,2,48,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,667.641063088922,0.668,1
1,"self-matching",1,2,49,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,2,689.107501197213,0.689,0
1,"self-matching",1,2,50,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,518.411028971059,0.518,1
1,"self-matching",1,2,51,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,497.647592034809,0.498,1
1,"self-matching",1,2,52,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,695.073502985906,0.695,1
1,"self-matching",1,2,53,"Nonmatching",1,"Self","Self","Self",3,"Stranger","Stranger","Stranger",16,2,579.094307474406,0.579,1
1,"self-matching",1,2,54,"Matching",3,"Stranger","Stranger","Stranger",3,"Stranger","Stranger","Stranger",16,1,540.413848823846,0.54,1
1,"self-matching",1,2,55,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,1,631.597537989364,0.632,0
1,"self-matching",1,2,56,"Nonmatching",3,"Stranger","Stranger","Stranger",1,"Self","Self","Self",1,2,582.514835289658,0.583,1
1,"self-matching",1,2,57,"Matching",1,"Self","Self","Self",1,"Self","Self","Self",1,1,617.819137602964,0.618,1
1,"self-matching",1,2,58,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,417.622574973393,0.418,1
1,"self-matching",1,2,59,"Nonmatching",1,"Self","Self","Self",2,"Friend","Friend","Close",4,2,897.634733361883,0.898,1
1,"self-matching",1,2,60,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,886.417502981203,0.886,1
1,"self-matching",1,3,1,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,589.716597833103,0.59,1
1,"self-matching",1,3,2,"Nonmatching",2,"Friend","Friend","Close",3,"Stranger","Stranger","Stranger",16,2,591.030235059407,0.591,1
1,"self-matching",1,3,3,"Matching",2,"Friend","Friend","Close",2,"Friend","Friend","Close",4,1,641.038701862271,0.641,1
