"Subject","Phase","Task","extraIV1","Block","Trial","Shape","Label","Matching","Reward","ACC","RT_ms","Response","Age","Sex","Hand","StartTime","EndTime"
17,1,"self-matching",1,3,25,1,1,"Matching",0.002,1,381.572636285455,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,3,26,2,2,"Matching",0.008,1,623.053512288607,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,3,27,2,1,"Nonmatching",0.002,0,382.937579638565,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,3,28,2,2,"Matching",0.008,1,545.551171479929,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,3,29,3,3,"Matching",0.032,1,435.575131940823,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,3,30,2,3,"Nonmatching",0.032,0,402.82916896831,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,3,31,1,1,"Matching",0.002,1,443.525730771398,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,3,32,2,1,"Nonmatching",0.002,1,434.255767191644,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,3,33,1,1,"Matching",0.002,1,346.33705527358,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,3,34,2,3,"Nonmatching",0.032,0,404.302776541954,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,3,35,1,1,"Matching",0.002,1,445.597595250547,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,3,36,3,1,"Nonmatching",0.002,1,420.852941077101,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,3,37,1,3,"Nonmatching",0.032,1,612.181053295899,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,3,38,3,3,"Matching",0.032,1,429.690058843335,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,3,39,1,1,"Matching",0.002,1,453.095728338667,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,3,40,2,2,"Matching",0.008,1,451.831601234517,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,3,41,3,3,"Matching",0.032,1,379.607323113305,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,3,42,3,2,"Nonmatching",0.008,1,388.966029138828,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,3,43,1,1,"Matching",0.002,1,430.290428663284,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,3,44,3,2,"Nonmatching",0.008,1,533.699527119097,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,3,45,3,2,"Nonmatching",0.008,1,520.935405146702,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,3,46,1,2,"Nonmatching",0.008,1,436.980824376406,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,3,47,3,3,"Matching",0.032,1,349.058792162396,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,3,48,3,3,"Matching",0.032,1,328.182282409216,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,3,49,3,2,"Nonmatching",0.008,1,492.940181543418,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,3,50,2,2,"Matching",0.008,1,618.592846019965,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,3,51,3,1,"Nonmatching",0.002,1,601.613155966334,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,3,52,2,1,"Nonmatching",0.002,1,490.242592258255,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,3,53,1,3,"Nonmatching",0.032,1,488.192158778475,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,3,54,3,1,"Nonmatching",0.002,1,598.292558482171,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,3,55,2,2,"Matching",0.008,0,511.654876990178,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,3,56,3,3,"Matching",0.032,1,628.288712976428,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,3,57,3,1,"Nonmatching",0.002,1,507.543747299678,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,3,58,1,1,"Matching",0.002,1,441.59452608983,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,3,59,1,1,"Matching",0.002,1,361.549140666284,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,3,60,3,3,"Matching",0.032,1,533.01584806195,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,4,1,3,1,"Nonmatching",0.002,1,537.526620610151,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,4,2,3,3,"Matching",0.032,1,397.596684885684,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,4,3,1,3,"Nonmatching",0.032,1,886.864885689647,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,4,4,2,3,"Nonmatching",0.032,1,539.577054089932,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,4,5,1,1,"Matching",0.002,1,318.934957209422,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,4,6,1,1,"Matching",0.002,1,347.506704873012,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,4,7,3,3,"Matching",0.032,0,302.968862861235,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,4,8,3,2,"Nonmatching",0.008,0,380.423512149719,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,4,9,1,3,"Nonmatching",0.032,0,302.947733706787,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,4,10,2,1,"Nonmatching",0.002,1,428.144008455092,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,4,11,2,2,"Matching",0.008,0,459.566079004617,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,4,12,1,1,"Matching",0.002,1,506.526529453367,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,4,13,3,2,"Nonmatching",0.008,1,479.620362819333,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,4,14,2,3,"Nonmatching",0.032,1,461.536523543145,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,4,15,2,3,"Nonmatching",0.032,1,371.501877767514,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,4,16,3,1,"Nonmatching",0.002,0,494.162654028514,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,4,17,3,3,"Matching",0.032,1,357.630588122447,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,4,18,3,2,"Nonmatching",0.008,1,425.03681542712,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,4,19,3,3,"Matching",0.032,1,449.507092443127,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,4,20,1,2,"Nonmatching",0.008,1,640.962583275723,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,4,21,2,2,"Matching",0.008,0,319.01796459988,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,4,22,2,2,"Matching",0.008,1,315.497243841492,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,4,23,1,3,"Nonmatching",0.032,1,480.300419734704,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,4,24,3,1,"Nonmatching",0.002,1,637.653455904001,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,4,25,3,3,"Matching",0.032,1,364.980817132164,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,4,26,1,2,"Nonmatching",0.008,1,526.959930661178,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,4,27,2,1,"Nonmatching",0.002,0,762.158203624494,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,4,28,2,1,"Nonmatching",0.002,1,573.627289560136,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,4,29,1,3,"Nonmatching",0.032,1,471.540272458697,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,4,30,3,1,"Nonmatching",0.002,1,588.40139777385,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,4,31,1,1,"Matching",0.002,0,397.646791165243,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,4,32,3,3,"Matching",0.032,1,327.006897752653,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,4,33,2,3,"Nonmatching",0.032,0,354.936922823072,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,4,34,1,1,"Matching",0.002,1,438.947948619898,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,4,35,3,3,"Matching",0.032,1,462.860717812873,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,4,36,2,2,"Matching",0.008,1,469.546585850367,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,4,37,1,2,"Nonmatching",0.008,0,444.235368502632,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,4,38,2,1,"Nonmatching",0.002,1,611.54687682847,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,4,39,2,2,"Matching",0.008,0,387.640929333429,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,4,40,1,1,"Matching",0.002,1,516.90154779044,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,4,41,3,3,"Matching",0.032,1,408.91195057884,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,4,42,2,3,"Nonmatching",0.032,1,585.722824727782,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,4,43,2,2,"Matching",0.008,1,699.642469950959,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,4,44,1,1,"Matching",0.002,1,440.33039898568,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,4,45,3,2,"Nonmatching",0.008,1,528.962370776753,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,4,46,2,2,"Matching",0.008,1,556.89209400316,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,4,47,1,2,"Nonmatching",0.008,1,471.532424487123,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,4,48,1,1,"Matching",0.002,1,543.02442649896,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,4,49,1,1,"Matching",0.002,1,410.84919216155,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,4,50,1,2,"Nonmatching",0.008,1,500.279845976365,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,4,51,3,3,"Matching",0.032,1,378.236946548896,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,4,52,1,3,"Nonmatching",0.032,1,580.26244762732,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,4,53,3,2,"Nonmatching",0.008,1,612.842999507848,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,4,54,2,2,"Matching",0.008,1,508.960306156951,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,4,55,3,1,"Nonmatching",0.002,1,626.85193049947,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,4,56,2,1,"Nonmatching",0.002,0,435.036036667952,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",1,4,57,1,1,"Matching",0.002,1,418.988444153001,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,4,58,2,2,"Matching",0.008,0,482.897192769087,2,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",4,4,59,2,2,"Matching",0.008,1,385.837405111488,1,21,"fm","R",4187.18078134404,4639.90419223004
17,1,"self-matching",16,4,60,3,3,"Matching",0.032,1,267.681968187389,1,21,"fm","R",4187.18078134404,4639.90419223004
17,2,"self-matching",0,1,1,3,1,"Nonmatching",0,1,563.831511759417,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,2,2,1,"Nonmatching",0,1,533.749331424588,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,3,3,3,"Matching",0,0,362.455581247559,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,4,2,3,"Nonmatching",0,1,493.088085492673,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,5,3,3,"Matching",0,1,434.411820957394,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,6,3,2,"Nonmatching",0,1,505.833794915816,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,7,2,1,"Nonmatching",0,1,536.152621777546,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,8,1,1,"Matching",0,1,299.34792941458,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,9,2,3,"Nonmatching",0,0,591.902498473246,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,10,2,3,"Nonmatching",0,1,409.223152704726,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,11,3,1,"Nonmatching",0,1,473.782679266151,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,12,2,2,"Matching",0,1,729.099830887208,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,13,3,2,"Nonmatching",0,1,516.449383764666,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,14,1,3,"Nonmatching",0,1,505.808439930661,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,15,1,3,"Nonmatching",0,1,358.741377806837,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,16,3,3,"Matching",0,1,609.205766429113,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,17,1,1,"Matching",0,1,353.112571163365,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,18,3,3,"Matching",0,1,571.166044826896,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,19,1,1,"Matching",0,1,494.44578456405,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,20,3,3,"Matching",0,1,371.799496865606,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,21,1,2,"Nonmatching",0,1,541.77629705373,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,22,2,2,"Matching",0,0,378.000903583597,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,23,3,2,"Nonmatching",0,1,533.239816965761,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,24,2,1,"Nonmatching",0,1,497.226381238761,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,25,2,2,"Matching",0,1,479.131071851043,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,26,1,2,"Nonmatching",0,1,501.138896882367,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,27,2,2,"Matching",0,1,419.128198285762,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,28,1,1,"Matching",0,1,357.268977613785,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,29,2,2,"Matching",0,1,544.411102566301,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,30,3,1,"Nonmatching",0,1,451.825564205137,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,31,3,3,"Matching",0,1,331.908257677242,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,32,2,3,"Nonmatching",0,1,464.558294290327,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,33,3,2,"Nonmatching",0,0,335.882953402688,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,34,1,3,"Nonmatching",0,1,987.113968101767,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,35,3,3,"Matching",0,0,428.484791396841,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,36,1,1,"Matching",0,1,445.15448657603,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,37,3,2,"Nonmatching",0,1,556.53742593131,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,38,2,2,"Matching",0,1,599.947272961799,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,39,1,1,"Matching",0,1,441.204240300067,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,40,2,2,"Matching",0,1,408.623084728788,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,41,2,1,"Nonmatching",0,1,424.548731839423,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,42,2,2,"Matching",0,1,369.213288407991,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,43,2,2,"Matching",0,1,651.921067980766,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,44,3,3,"Matching",0,0,371.115515963538,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,45,1,1,"Matching",0,1,470.53603382119,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,46,1,3,"Nonmatching",0,1,381.07519550158,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,47,1,2,"Nonmatching",0,1,567.908231114416,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,48,2,1,"Nonmatching",0,1,585.753009104337,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,49,1,1,"Matching",0,1,387.917419277983,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,50,3,3,"Matching",0,1,429.182657171623,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,51,1,3,"Nonmatching",0,1,437.182154901166,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,52,1,1,"Matching",0,1,453.902258204835,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,53,2,3,"Nonmatching",0,0,493.862016221101,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,54,2,2,"Matching",0,1,443.992986792182,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,55,3,1,"Nonmatching",0,1,499.853942469599,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,56,3,3,"Matching",0,1,393.209668682175,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,57,1,2,"Nonmatching",0,1,412.467081543582,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,58,3,1,"Nonmatching",0,1,485.75657087622,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,59,1,2,"Nonmatching",0,1,571.154876560286,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,1,60,1,1,"Matching",0,1,277.232345697485,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,1,2,2,"Matching",0,1,449.763660612916,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,2,1,3,"Nonmatching",0,1,384.458274911594,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,3,2,3,"Nonmatching",0,0,466.484367606427,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,4,1,1,"Matching",0,1,385.264201217069,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,5,3,3,"Matching",0,0,330.522487015514,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,6,1,1,"Matching",0,1,526.569343027404,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,7,1,3,"Nonmatching",0,1,435.091877873674,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,8,3,2,"Nonmatching",0,1,498.463040441493,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,9,3,2,"Nonmatching",0,1,548.488123766219,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,10,3,3,"Matching",0,1,399.303920405146,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,11,3,1,"Nonmatching",0,1,529.151023809391,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,12,3,1,"Nonmatching",0,1,357.177518561002,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,13,3,3,"Matching",0,1,352.599736410411,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,14,1,1,"Matching",0,1,419.275498673414,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,15,2,2,"Matching",0,1,404.444643589159,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,16,3,3,"Matching",0,1,437.114843452946,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,17,2,3,"Nonmatching",0,1,437.171892169317,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,18,2,1,"Nonmatching",0,1,469.952567324071,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,19,1,1,"Matching",0,1,283.910969452336,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,20,1,2,"Nonmatching",0,1,425.134613097725,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,21,1,2,"Nonmatching",0,1,312.565120818363,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,22,3,3,"Matching",0,1,421.78383110695,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,23,2,2,"Matching",0,1,357.353192384835,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,24,2,3,"Nonmatching",0,1,368.697133358182,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,25,1,2,"Nonmatching",0,1,451.839750922773,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,26,1,1,"Matching",0,1,403.826766755628,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,27,2,1,"Nonmatching",0,1,484.600202457841,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,28,1,2,"Nonmatching",0,1,657.805839233333,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,29,2,2,"Matching",0,1,601.088247281041,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,30,3,1,"Nonmatching",0,1,345.082587083198,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,31,1,1,"Matching",0,1,493.077219070074,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,32,1,2,"Nonmatching",0,1,466.523607463387,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,33,2,2,"Matching",0,1,713.286168293052,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,34,1,1,"Matching",0,1,461.882739695284,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,35,2,3,"Nonmatching",0,1,389.19663863453,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,36,3,1,"Nonmatching",0,0,343.776201671972,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,37,2,1,"Nonmatching",0,1,571.837650080852,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,38,2,2,"Matching",0,0,367.150479280099,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,39,2,2,"Matching",0,1,305.841823994342,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,40,3,1,"Nonmatching",0,1,495.101995719779,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,41,1,1,"Matching",0,1,387.803925535991,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,42,1,3,"Nonmatching",0,1,365.8594879671,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,43,1,1,"Matching",0,1,625.065913161961,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,44,3,3,"Matching",0,1,441.156548781692,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,45,3,3,"Matching",0,1,377.116195719282,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,46,3,2,"Nonmatching",0,1,555.132639030489,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,47,2,2,"Matching",0,1,357.791169563825,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,48,1,3,"Nonmatching",0,1,464.646131202244,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,49,1,1,"Matching",0,1,576.134716327942,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,50,3,3,"Matching",0,0,513.754511085608,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,51,2,1,"Nonmatching",0,1,367.430893339588,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,52,1,3,"Nonmatching",0,1,514.108575338469,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,53,3,3,"Matching",0,1,397.162027872582,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,54,3,2,"Nonmatching",0,1,382.484208232199,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,55,2,2,"Matching",0,1,256.59429353982,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,56,3,3,"Matching",0,1,407.144345789675,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,57,3,2,"Nonmatching",0,1,345.380206310438,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,58,2,2,"Matching",0,1,268.547357840362,1,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,59,2,3,"Nonmatching",0,1,371.202145494863,2,21,"fm","R",6046.42089818223,6484.91182740091
17,2,"self-matching",0,2,60,2,1,"Nonmatching",0,0,461.129032585632,1,21,"fm","R",6046.42089818223,6484.91182740091
