"Subject","Block","Trial","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","ShapeLoc","Colour","ShapeColour","textColour","Stimuli_Type","RT_ms","RT_sec","ACC"
1,1,167,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","white","Self = Positive",617.018647,0.617018647,1
1,1,168,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","white","Self = Positive",533.441795,0.533441795,1
1,1,169,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","white","Self = Positive",433.439347,0.433439347,1
1,1,170,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","black","Self = Positive",533.78842,0.53378842,1
1,1,171,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","white","Self = Positive",483.473339,0.483473339,1
1,1,172,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","black","Self = Positive",500.123964,0.500123964,1
1,1,173,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","black","Self = Positive",483.44215,0.48344215,0
1,1,174,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","black","Self = Positive",516.807751,0.516807751,1
1,1,175,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","white","Self = Positive",550.176115,0.550176115,1
1,1,176,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","white","Self = Positive",433.466588,0.433466588,1
1,1,177,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","black","Self = Positive",783.462916,0.783462916,1
1,1,178,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","black","Self = Positive",500.127122,0.500127122,1
1,1,179,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","black","Self = Positive",383.732636,0.383732636,1
1,1,180,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","k","Top","Strong","SelfStrong","black","Self = Positive",416.812015,0.416812015,0
1,1,181,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","black","Self = Positive",466.823898,0.466823898,1
1,1,182,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","white","Self = Positive",433.469351,0.433469351,1
1,1,183,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","white","Self = Positive",366.78513,0.36678513,0
1,1,184,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Strong","OtherStrong","white","Self = Positive",800.117094,0.800117094,1
1,1,185,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","white","Self = Positive",467.070246,0.467070246,1
1,1,186,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","white","Self = Positive",816.800882,0.816800882,1
1,1,187,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","black","Self = Positive",533.491538,0.533491538,1
1,1,188,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","black","Self = Positive",433.478826,0.433478826,1
1,1,189,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","black","Self = Positive",533.720121,0.533720121,1
1,1,190,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Strong","OtherStrong","black","Self = Positive",616.834676,0.616834676,1
1,1,191,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Bottom","Strong","SelfStrong","white","Self = Positive",516.846046,0.516846046,0
1,1,192,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","black","Self = Positive",466.846006,0.466846006,1
1,2,1,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","white","Self = Positive",917.026385,0.917026385,1
1,2,2,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","white","Self = Positive",533.512857,0.533512857,1
1,2,3,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Bottom","Strong","SelfStrong","black","Self = Positive",500.14094,0.50014094,0
1,2,4,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",466.825082,0.466825082,1
1,2,5,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",550.096368,0.550096368,1
1,2,6,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","white","Self = Positive",516.785643,0.516785643,1
1,2,7,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","black","Self = Positive",600.384998,0.600384998,1
1,2,8,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","white","Self = Positive",466.813633,0.466813633,1
1,2,9,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","black","Self = Positive",717.056231,0.717056231,1
1,2,10,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","white","Self = Positive",733.706856,0.733706856,1
1,2,11,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Bottom","Strong","SelfStrong","black","Self = Positive",583.444598,0.583444598,0
1,2,12,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","black","Self = Positive",400.144809,0.400144809,1
1,2,13,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","black","Self = Positive",816.789038,0.816789038,1
1,2,14,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","white","Self = Positive",550.124003,0.550124003,1
1,2,15,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","black","Self = Positive",683.499553,0.683499553,1
1,2,16,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","white","Self = Positive",567.04348,0.56704348,0
1,2,17,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Light","SelfLight","white","Self = Positive",933.526991,0.933526991,1
1,2,18,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","white","Self = Positive",667.152126,0.667152126,1
1,2,19,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","black","Self = Positive",650.159613,0.650159613,1
1,2,20,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","black","Self = Positive",450.144059,0.450144059,1
1,2,21,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","white","Self = Positive",583.849257,0.583849257,1
1,2,22,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","black","Self = Positive",683.464022,0.683464022,1
1,2,23,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Bottom","Strong","SelfStrong","white","Self = Positive",600.127201,0.600127201,0
1,2,24,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",600.108251,0.600108251,0
1,2,25,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","black","Self = Positive",716.816594,0.716816594,1
1,2,26,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","black","Self = Positive",533.485222,0.533485222,0
1,2,27,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","black","Self = Positive",516.795907,0.516795907,1
1,2,28,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","black","Self = Positive",466.799816,0.466799816,1
1,2,29,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Light","SelfLight","white","Self = Positive",450.12353,0.45012353,1
1,2,30,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","white","Self = Positive",633.455297,0.633455297,1
1,2,31,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","black","Self = Positive",500.115673,0.500115673,0
1,2,32,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Light","SelfLight","white","Self = Positive",733.50433,0.73350433,1
1,2,33,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","white","Self = Positive",600.147335,0.600147335,1
1,2,34,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","black","Self = Positive",466.841664,0.466841664,1
1,2,35,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",400.177181,0.400177181,1
1,2,36,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","white","Self = Positive",367.002264,0.367002264,1
1,2,37,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Strong","OtherStrong","black","Self = Positive",650.109475,0.650109475,1
1,2,38,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","white","Self = Positive",650.149744,0.650149744,1
1,2,39,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",600.16589,0.60016589,1
1,2,40,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","white","Self = Positive",933.483564,0.933483564,0
1,2,41,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Strong","OtherStrong","white","Self = Positive",683.491657,0.683491657,1
1,2,42,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","white","Self = Positive",617.065627,0.617065627,1
1,2,43,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","black","Self = Positive",766.792947,0.766792947,1
1,2,44,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","white","Self = Positive",733.759758,0.733759758,1
1,2,45,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Strong","OtherStrong","white","Self = Positive",600.142993,0.600142993,1
1,2,46,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Top","Strong","SelfStrong","black","Self = Positive",933.451586,0.933451586,1
1,2,47,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","black","Self = Positive",850.141216,0.850141216,1
1,2,48,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Strong","OtherStrong","black","Self = Positive",717.090183,0.717090183,1
1,2,49,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Top","Light","OtherLight","white","Self = Positive",883.469312,0.883469312,1
1,2,50,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Strong","SelfStrong","black","Self = Positive",667.084617,0.667084617,1
1,2,51,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","white","Self = Positive",650.176589,0.650176589,1
1,2,52,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Light","SelfLight","black","Self = Positive",550.427201,0.550427201,1
1,2,53,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","white","Self = Positive",666.882485,0.666882485,1
1,2,54,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Strong","SelfStrong","white","Self = Positive",783.471602,0.783471602,1
1,2,55,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Bottom","Light","OtherLight","black","Self = Positive",850.426649,0.850426649,1
1,2,56,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Top","Strong","SelfStrong","black","Self = Positive",566.825556,0.566825556,1
1,2,57,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Light","SelfLight","white","Self = Positive",533.486011,0.533486011,1
1,2,58,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","k","Bottom","Strong","SelfStrong","white","Self = Positive",966.815607,0.966815607,1
1,2,59,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","l","Bottom","Strong","OtherStrong","black","Self = Positive",566.818845,0.566818845,0
1,2,60,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","white","Self = Positive",1000.092775,1.000092775,1
1,2,61,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","l","Top","Light","SelfLight","white","Self = Positive",483.735084,0.483735084,0
1,2,62,"Self","Self","Matching","Self","Self","Self","Self","Self","Self","l","Bottom","Strong","SelfStrong","black","Self = Positive",500.217134,0.500217134,1
1,2,63,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","k","Bottom","Light","OtherLight","black","Self = Positive",600.129175,0.600129175,0
1,2,64,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","l","Top","Light","OtherLight","black","Self = Positive",817.075655,0.817075655,1
