Subject,Condition,Matching,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,RT_ms,RT_sec,ACC
28,nn,Nonmatching,Nichts,none,NonPerson,1103.0,1.103,1
28,nn,Nonmatching,Nichts,none,NonPerson,468.0,0.468,0
28,nn,Nonmatching,Nichts,none,NonPerson,752.0,0.752,0
28,nn,Nonmatching,Nichts,none,NonPerson,560.0,0.56,1
28,nn,Nonmatching,Nichts,none,NonPerson,665.0,0.665,0
28,nn,Nonmatching,Nichts,none,NonPerson,810.0,0.81,0
28,nn,Nonmatching,Nichts,none,NonPerson,0.0,0.0,0
28,nn,Nonmatching,Nichts,none,NonPerson,749.0,0.749,1
28,nn,Nonmatching,Nichts,none,NonPerson,988.0,0.988,1
28,nn,Nonmatching,Nichts,none,NonPerson,826.0,0.826,1
28,nn,Nonmatching,Nichts,none,NonPerson,1295.0,1.295,0
28,nn,Nonmatching,Nichts,none,NonPerson,1019.0,1.019,1
28,nn,Nonmatching,Nichts,none,NonPerson,921.0,0.921,1
28,nn,Nonmatching,Nichts,none,NonPerson,1048.0,1.048,1
28,nn,Nonmatching,Nichts,none,NonPerson,927.0,0.927,1
28,nn,Nonmatching,Nichts,none,NonPerson,889.0,0.889,1
28,nn,Nonmatching,Nichts,none,NonPerson,552.0,0.552,0
28,nn,Nonmatching,Nichts,none,NonPerson,363.0,0.363,0
29,bm,Matching,Bekannter,Acquaintance,Acquaintance,1150.0,1.15,1
29,bm,Matching,Bekannter,Acquaintance,Acquaintance,838.0,0.838,1
29,bm,Matching,Bekannter,Acquaintance,Acquaintance,810.0,0.81,1
29,bm,Matching,Bekannter,Acquaintance,Acquaintance,399.0,0.399,1
29,bm,Matching,Bekannter,Acquaintance,Acquaintance,461.0,0.461,1
29,bm,Matching,Bekannter,Acquaintance,Acquaintance,596.0,0.596,1
29,bm,Matching,Bekannter,Acquaintance,Acquaintance,619.0,0.619,1
29,bm,Matching,Bekannter,Acquaintance,Acquaintance,531.0,0.531,1
29,bm,Matching,Bekannter,Acquaintance,Acquaintance,630.0,0.63,1
29,bm,Matching,Bekannter,Acquaintance,Acquaintance,529.0,0.529,1
29,bm,Matching,Bekannter,Acquaintance,Acquaintance,682.0,0.682,1
29,bm,Matching,Bekannter,Acquaintance,Acquaintance,504.0,0.504,1
29,bm,Matching,Bekannter,Acquaintance,Acquaintance,643.0,0.643,1
29,bm,Matching,Bekannter,Acquaintance,Acquaintance,649.0,0.649,1
29,bm,Matching,Bekannter,Acquaintance,Acquaintance,567.0,0.567,1
29,bm,Matching,Bekannter,Acquaintance,Acquaintance,532.0,0.532,1
29,bm,Matching,Bekannter,Acquaintance,Acquaintance,578.0,0.578,1
29,bm,Matching,Bekannter,Acquaintance,Acquaintance,415.0,0.415,1
29,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,1048.0,1.048,0
29,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,0.0,0.0,0
29,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,626.0,0.626,1
29,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,611.0,0.611,0
29,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,1092.0,1.092,1
29,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,524.0,0.524,1
29,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,1125.0,1.125,1
29,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,862.0,0.862,1
29,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,473.0,0.473,1
29,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,521.0,0.521,1
29,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,910.0,0.91,1
29,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,783.0,0.783,1
29,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,944.0,0.944,1
29,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,675.0,0.675,1
29,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,461.0,0.461,1
29,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,737.0,0.737,1
29,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,819.0,0.819,1
29,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,682.0,0.682,1
29,im,Matching,Ich,Self,Self,669.0,0.669,1
29,im,Matching,Ich,Self,Self,515.0,0.515,1
29,im,Matching,Ich,Self,Self,416.0,0.416,1
29,im,Matching,Ich,Self,Self,577.0,0.577,1
29,im,Matching,Ich,Self,Self,395.0,0.395,1
29,im,Matching,Ich,Self,Self,509.0,0.509,1
29,im,Matching,Ich,Self,Self,474.0,0.474,1
29,im,Matching,Ich,Self,Self,808.0,0.808,1
29,im,Matching,Ich,Self,Self,564.0,0.564,1
29,im,Matching,Ich,Self,Self,470.0,0.47,1
29,im,Matching,Ich,Self,Self,605.0,0.605,1
29,im,Matching,Ich,Self,Self,358.0,0.358,1
29,im,Matching,Ich,Self,Self,503.0,0.503,1
29,im,Matching,Ich,Self,Self,541.0,0.541,1
29,im,Matching,Ich,Self,Self,574.0,0.574,1
29,im,Matching,Ich,Self,Self,456.0,0.456,1
29,im,Matching,Ich,Self,Self,402.0,0.402,1
29,im,Matching,Ich,Self,Self,487.0,0.487,1
29,im,Matching,Ich,Self,Self,678.0,0.678,1
29,im,Matching,Ich,Self,Self,634.0,0.634,1
29,im,Matching,Ich,Self,Self,797.0,0.797,1
29,im,Matching,Ich,Self,Self,601.0,0.601,1
29,im,Matching,Ich,Self,Self,500.0,0.5,1
29,im,Matching,Ich,Self,Self,545.0,0.545,1
29,in,Nonmatching,Ich,Self,Self,957.0,0.957,1
29,in,Nonmatching,Ich,Self,Self,635.0,0.635,1
29,in,Nonmatching,Ich,Self,Self,798.0,0.798,1
29,in,Nonmatching,Ich,Self,Self,754.0,0.754,1
29,in,Nonmatching,Ich,Self,Self,579.0,0.579,1
29,in,Nonmatching,Ich,Self,Self,610.0,0.61,1
29,in,Nonmatching,Ich,Self,Self,516.0,0.516,1
29,in,Nonmatching,Ich,Self,Self,623.0,0.623,0
29,in,Nonmatching,Ich,Self,Self,844.0,0.844,1
29,in,Nonmatching,Ich,Self,Self,1137.0,1.137,1
29,in,Nonmatching,Ich,Self,Self,592.0,0.592,1
29,in,Nonmatching,Ich,Self,Self,954.0,0.954,1
29,mm,Matching,Mutter,Mother,Close,716.0,0.716,1
29,mm,Matching,Mutter,Mother,Close,442.0,0.442,1
29,mm,Matching,Mutter,Mother,Close,458.0,0.458,1
29,mm,Matching,Mutter,Mother,Close,719.0,0.719,1
29,mm,Matching,Mutter,Mother,Close,695.0,0.695,1
29,mm,Matching,Mutter,Mother,Close,437.0,0.437,1
29,mm,Matching,Mutter,Mother,Close,560.0,0.56,1
29,mm,Matching,Mutter,Mother,Close,534.0,0.534,1
29,mm,Matching,Mutter,Mother,Close,482.0,0.482,1
29,mm,Matching,Mutter,Mother,Close,521.0,0.521,1
29,mm,Matching,Mutter,Mother,Close,589.0,0.589,1
29,mm,Matching,Mutter,Mother,Close,523.0,0.523,1
29,mm,Matching,Mutter,Mother,Close,537.0,0.537,1
29,mm,Matching,Mutter,Mother,Close,626.0,0.626,1
29,mm,Matching,Mutter,Mother,Close,561.0,0.561,1
29,mm,Matching,Mutter,Mother,Close,550.0,0.55,1
29,mm,Matching,Mutter,Mother,Close,484.0,0.484,1
29,mm,Matching,Mutter,Mother,Close,497.0,0.497,1
29,mn,Nonmatching,Mutter,Mother,Close,858.0,0.858,1
29,mn,Nonmatching,Mutter,Mother,Close,800.0,0.8,1
29,mn,Nonmatching,Mutter,Mother,Close,607.0,0.607,1
29,mn,Nonmatching,Mutter,Mother,Close,577.0,0.577,1
29,mn,Nonmatching,Mutter,Mother,Close,733.0,0.733,1
29,mn,Nonmatching,Mutter,Mother,Close,1448.0,1.448,1
29,mn,Nonmatching,Mutter,Mother,Close,867.0,0.867,1
29,mn,Nonmatching,Mutter,Mother,Close,662.0,0.662,1
29,mn,Nonmatching,Mutter,Mother,Close,931.0,0.931,1
29,mn,Nonmatching,Mutter,Mother,Close,680.0,0.68,1
29,mn,Nonmatching,Mutter,Mother,Close,753.0,0.753,1
29,mn,Nonmatching,Mutter,Mother,Close,464.0,0.464,1
29,mn,Nonmatching,Mutter,Mother,Close,493.0,0.493,0
29,mn,Nonmatching,Mutter,Mother,Close,915.0,0.915,1
29,mn,Nonmatching,Mutter,Mother,Close,836.0,0.836,1
29,mn,Nonmatching,Mutter,Mother,Close,729.0,0.729,1
29,mn,Nonmatching,Mutter,Mother,Close,562.0,0.562,1
29,mn,Nonmatching,Mutter,Mother,Close,680.0,0.68,1
29,nm,Matching,Nichts,none,NonPerson,1074.0,1.074,1
29,nm,Matching,Nichts,none,NonPerson,688.0,0.688,0
29,nm,Matching,Nichts,none,NonPerson,707.0,0.707,1
29,nm,Matching,Nichts,none,NonPerson,665.0,0.665,0
29,nm,Matching,Nichts,none,NonPerson,576.0,0.576,1
29,nm,Matching,Nichts,none,NonPerson,499.0,0.499,1
29,nm,Matching,Nichts,none,NonPerson,711.0,0.711,0
29,nm,Matching,Nichts,none,NonPerson,562.0,0.562,1
29,nm,Matching,Nichts,none,NonPerson,647.0,0.647,1
29,nm,Matching,Nichts,none,NonPerson,590.0,0.59,1
29,nm,Matching,Nichts,none,NonPerson,735.0,0.735,1
29,nm,Matching,Nichts,none,NonPerson,1111.0,1.111,0
29,nm,Matching,Nichts,none,NonPerson,571.0,0.571,1
29,nm,Matching,Nichts,none,NonPerson,501.0,0.501,1
29,nm,Matching,Nichts,none,NonPerson,541.0,0.541,1
29,nm,Matching,Nichts,none,NonPerson,404.0,0.404,0
29,nm,Matching,Nichts,none,NonPerson,469.0,0.469,1
29,nm,Matching,Nichts,none,NonPerson,670.0,0.67,1
29,nn,Nonmatching,Nichts,none,NonPerson,886.0,0.886,0
29,nn,Nonmatching,Nichts,none,NonPerson,1100.0,1.1,1
29,nn,Nonmatching,Nichts,none,NonPerson,777.0,0.777,1
29,nn,Nonmatching,Nichts,none,NonPerson,824.0,0.824,1
29,nn,Nonmatching,Nichts,none,NonPerson,521.0,0.521,1
29,nn,Nonmatching,Nichts,none,NonPerson,734.0,0.734,1
29,nn,Nonmatching,Nichts,none,NonPerson,1139.0,1.139,1
29,nn,Nonmatching,Nichts,none,NonPerson,957.0,0.957,1
29,nn,Nonmatching,Nichts,none,NonPerson,606.0,0.606,1
29,nn,Nonmatching,Nichts,none,NonPerson,605.0,0.605,1
29,nn,Nonmatching,Nichts,none,NonPerson,616.0,0.616,1
29,nn,Nonmatching,Nichts,none,NonPerson,938.0,0.938,1
29,nn,Nonmatching,Nichts,none,NonPerson,875.0,0.875,1
29,nn,Nonmatching,Nichts,none,NonPerson,716.0,0.716,1
29,nn,Nonmatching,Nichts,none,NonPerson,769.0,0.769,1
29,nn,Nonmatching,Nichts,none,NonPerson,638.0,0.638,1
29,nn,Nonmatching,Nichts,none,NonPerson,1117.0,1.117,1
29,nn,Nonmatching,Nichts,none,NonPerson,799.0,0.799,1
30,bm,Matching,Bekannter,Acquaintance,Acquaintance,0.0,0.0,0
30,bm,Matching,Bekannter,Acquaintance,Acquaintance,322.0,0.322,1
30,bm,Matching,Bekannter,Acquaintance,Acquaintance,368.0,0.368,0
30,bm,Matching,Bekannter,Acquaintance,Acquaintance,701.0,0.701,0
30,bm,Matching,Bekannter,Acquaintance,Acquaintance,392.0,0.392,1
30,bm,Matching,Bekannter,Acquaintance,Acquaintance,528.0,0.528,1
30,bm,Matching,Bekannter,Acquaintance,Acquaintance,633.0,0.633,1
30,bm,Matching,Bekannter,Acquaintance,Acquaintance,533.0,0.533,1
30,bm,Matching,Bekannter,Acquaintance,Acquaintance,560.0,0.56,1
30,bm,Matching,Bekannter,Acquaintance,Acquaintance,488.0,0.488,1
30,bm,Matching,Bekannter,Acquaintance,Acquaintance,870.0,0.87,1
30,bm,Matching,Bekannter,Acquaintance,Acquaintance,565.0,0.565,1
30,bm,Matching,Bekannter,Acquaintance,Acquaintance,510.0,0.51,1
30,bm,Matching,Bekannter,Acquaintance,Acquaintance,477.0,0.477,1
30,bm,Matching,Bekannter,Acquaintance,Acquaintance,355.0,0.355,1
30,bm,Matching,Bekannter,Acquaintance,Acquaintance,466.0,0.466,1
30,bm,Matching,Bekannter,Acquaintance,Acquaintance,572.0,0.572,1
30,bm,Matching,Bekannter,Acquaintance,Acquaintance,717.0,0.717,1
30,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,882.0,0.882,0
30,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,617.0,0.617,0
30,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,523.0,0.523,1
30,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,713.0,0.713,0
30,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,0.0,0.0,0
30,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,0.0,0.0,0
30,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,539.0,0.539,1
30,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,924.0,0.924,1
30,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,1115.0,1.115,1
30,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,620.0,0.62,0
30,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,614.0,0.614,1
30,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,623.0,0.623,1
30,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,710.0,0.71,1
30,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,832.0,0.832,0
30,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,694.0,0.694,0
30,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,479.0,0.479,0
30,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,461.0,0.461,0
30,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,764.0,0.764,1
30,im,Matching,Ich,Self,Self,0.0,0.0,0
30,im,Matching,Ich,Self,Self,655.0,0.655,0
30,im,Matching,Ich,Self,Self,306.0,0.306,1
30,im,Matching,Ich,Self,Self,274.0,0.274,0
30,im,Matching,Ich,Self,Self,566.0,0.566,0
30,im,Matching,Ich,Self,Self,491.0,0.491,1
30,im,Matching,Ich,Self,Self,505.0,0.505,0
30,im,Matching,Ich,Self,Self,588.0,0.588,0
30,im,Matching,Ich,Self,Self,552.0,0.552,1
30,im,Matching,Ich,Self,Self,557.0,0.557,1
30,im,Matching,Ich,Self,Self,577.0,0.577,1
30,im,Matching,Ich,Self,Self,685.0,0.685,1
30,im,Matching,Ich,Self,Self,510.0,0.51,1
30,im,Matching,Ich,Self,Self,710.0,0.71,1
30,im,Matching,Ich,Self,Self,450.0,0.45,1
30,im,Matching,Ich,Self,Self,511.0,0.511,1
30,im,Matching,Ich,Self,Self,294.0,0.294,1
30,im,Matching,Ich,Self,Self,502.0,0.502,1
30,im,Matching,Ich,Self,Self,391.0,0.391,1
30,im,Matching,Ich,Self,Self,714.0,0.714,1
30,im,Matching,Ich,Self,Self,455.0,0.455,1
30,im,Matching,Ich,Self,Self,629.0,0.629,0
30,im,Matching,Ich,Self,Self,601.0,0.601,1
30,im,Matching,Ich,Self,Self,630.0,0.63,1
30,in,Nonmatching,Ich,Self,Self,625.0,0.625,1
30,in,Nonmatching,Ich,Self,Self,534.0,0.534,0
30,in,Nonmatching,Ich,Self,Self,183.0,0.183,0
30,in,Nonmatching,Ich,Self,Self,632.0,0.632,0
30,in,Nonmatching,Ich,Self,Self,798.0,0.798,1
30,in,Nonmatching,Ich,Self,Self,830.0,0.83,1
30,in,Nonmatching,Ich,Self,Self,836.0,0.836,1
30,in,Nonmatching,Ich,Self,Self,546.0,0.546,1
30,in,Nonmatching,Ich,Self,Self,799.0,0.799,1
30,in,Nonmatching,Ich,Self,Self,564.0,0.564,1
30,in,Nonmatching,Ich,Self,Self,681.0,0.681,0
30,in,Nonmatching,Ich,Self,Self,412.0,0.412,1
30,mm,Matching,Mutter,Mother,Close,1145.0,1.145,0
30,mm,Matching,Mutter,Mother,Close,574.0,0.574,0
30,mm,Matching,Mutter,Mother,Close,688.0,0.688,0
30,mm,Matching,Mutter,Mother,Close,362.0,0.362,0
30,mm,Matching,Mutter,Mother,Close,573.0,0.573,0
30,mm,Matching,Mutter,Mother,Close,626.0,0.626,0
30,mm,Matching,Mutter,Mother,Close,519.0,0.519,0
30,mm,Matching,Mutter,Mother,Close,1172.0,1.172,1
30,mm,Matching,Mutter,Mother,Close,573.0,0.573,1
30,mm,Matching,Mutter,Mother,Close,723.0,0.723,1
30,mm,Matching,Mutter,Mother,Close,731.0,0.731,1
30,mm,Matching,Mutter,Mother,Close,471.0,0.471,1
30,mm,Matching,Mutter,Mother,Close,489.0,0.489,1
30,mm,Matching,Mutter,Mother,Close,639.0,0.639,1
30,mm,Matching,Mutter,Mother,Close,650.0,0.65,1
30,mm,Matching,Mutter,Mother,Close,630.0,0.63,1
30,mm,Matching,Mutter,Mother,Close,873.0,0.873,1
30,mm,Matching,Mutter,Mother,Close,478.0,0.478,1
30,mn,Nonmatching,Mutter,Mother,Close,162.0,0.162,1
30,mn,Nonmatching,Mutter,Mother,Close,0.0,0.0,0
30,mn,Nonmatching,Mutter,Mother,Close,333.0,0.333,1
30,mn,Nonmatching,Mutter,Mother,Close,741.0,0.741,0
30,mn,Nonmatching,Mutter,Mother,Close,780.0,0.78,0
30,mn,Nonmatching,Mutter,Mother,Close,394.0,0.394,1
30,mn,Nonmatching,Mutter,Mother,Close,868.0,0.868,0
30,mn,Nonmatching,Mutter,Mother,Close,1027.0,1.027,1
30,mn,Nonmatching,Mutter,Mother,Close,464.0,0.464,0
30,mn,Nonmatching,Mutter,Mother,Close,834.0,0.834,1
30,mn,Nonmatching,Mutter,Mother,Close,618.0,0.618,0
30,mn,Nonmatching,Mutter,Mother,Close,652.0,0.652,1
30,mn,Nonmatching,Mutter,Mother,Close,791.0,0.791,1
30,mn,Nonmatching,Mutter,Mother,Close,484.0,0.484,1
30,mn,Nonmatching,Mutter,Mother,Close,579.0,0.579,1
30,mn,Nonmatching,Mutter,Mother,Close,719.0,0.719,1
30,mn,Nonmatching,Mutter,Mother,Close,550.0,0.55,1
30,mn,Nonmatching,Mutter,Mother,Close,605.0,0.605,1
30,nm,Matching,Nichts,none,NonPerson,1049.0,1.049,1
30,nm,Matching,Nichts,none,NonPerson,0.0,0.0,0
30,nm,Matching,Nichts,none,NonPerson,684.0,0.684,1
30,nm,Matching,Nichts,none,NonPerson,163.0,0.163,1
30,nm,Matching,Nichts,none,NonPerson,408.0,0.408,0
30,nm,Matching,Nichts,none,NonPerson,626.0,0.626,0
30,nm,Matching,Nichts,none,NonPerson,616.0,0.616,1
30,nm,Matching,Nichts,none,NonPerson,608.0,0.608,1
30,nm,Matching,Nichts,none,NonPerson,587.0,0.587,1
30,nm,Matching,Nichts,none,NonPerson,582.0,0.582,1
30,nm,Matching,Nichts,none,NonPerson,614.0,0.614,1
30,nm,Matching,Nichts,none,NonPerson,425.0,0.425,1
30,nm,Matching,Nichts,none,NonPerson,622.0,0.622,1
30,nm,Matching,Nichts,none,NonPerson,905.0,0.905,1
30,nm,Matching,Nichts,none,NonPerson,525.0,0.525,1
30,nm,Matching,Nichts,none,NonPerson,500.0,0.5,1
30,nm,Matching,Nichts,none,NonPerson,690.0,0.69,1
30,nm,Matching,Nichts,none,NonPerson,538.0,0.538,1
30,nn,Nonmatching,Nichts,none,NonPerson,753.0,0.753,0
30,nn,Nonmatching,Nichts,none,NonPerson,701.0,0.701,0
30,nn,Nonmatching,Nichts,none,NonPerson,601.0,0.601,0
30,nn,Nonmatching,Nichts,none,NonPerson,626.0,0.626,0
30,nn,Nonmatching,Nichts,none,NonPerson,354.0,0.354,1
30,nn,Nonmatching,Nichts,none,NonPerson,518.0,0.518,1
30,nn,Nonmatching,Nichts,none,NonPerson,0.0,0.0,0
30,nn,Nonmatching,Nichts,none,NonPerson,840.0,0.84,1
30,nn,Nonmatching,Nichts,none,NonPerson,1250.0,1.25,1
30,nn,Nonmatching,Nichts,none,NonPerson,360.0,0.36,0
30,nn,Nonmatching,Nichts,none,NonPerson,754.0,0.754,1
30,nn,Nonmatching,Nichts,none,NonPerson,566.0,0.566,0
30,nn,Nonmatching,Nichts,none,NonPerson,1267.0,1.267,1
30,nn,Nonmatching,Nichts,none,NonPerson,732.0,0.732,1
30,nn,Nonmatching,Nichts,none,NonPerson,583.0,0.583,1
30,nn,Nonmatching,Nichts,none,NonPerson,511.0,0.511,1
30,nn,Nonmatching,Nichts,none,NonPerson,838.0,0.838,1
30,nn,Nonmatching,Nichts,none,NonPerson,662.0,0.662,1
31,bm,Matching,Bekannter,Acquaintance,Acquaintance,1232.0,1.232,1
31,bm,Matching,Bekannter,Acquaintance,Acquaintance,575.0,0.575,1
31,bm,Matching,Bekannter,Acquaintance,Acquaintance,799.0,0.799,1
31,bm,Matching,Bekannter,Acquaintance,Acquaintance,573.0,0.573,1
31,bm,Matching,Bekannter,Acquaintance,Acquaintance,572.0,0.572,1
31,bm,Matching,Bekannter,Acquaintance,Acquaintance,706.0,0.706,1
31,bm,Matching,Bekannter,Acquaintance,Acquaintance,696.0,0.696,1
31,bm,Matching,Bekannter,Acquaintance,Acquaintance,573.0,0.573,1
31,bm,Matching,Bekannter,Acquaintance,Acquaintance,986.0,0.986,1
31,bm,Matching,Bekannter,Acquaintance,Acquaintance,640.0,0.64,1
31,bm,Matching,Bekannter,Acquaintance,Acquaintance,633.0,0.633,1
31,bm,Matching,Bekannter,Acquaintance,Acquaintance,560.0,0.56,1
31,bm,Matching,Bekannter,Acquaintance,Acquaintance,668.0,0.668,1
31,bm,Matching,Bekannter,Acquaintance,Acquaintance,832.0,0.832,1
31,bm,Matching,Bekannter,Acquaintance,Acquaintance,632.0,0.632,1
31,bm,Matching,Bekannter,Acquaintance,Acquaintance,733.0,0.733,1
31,bm,Matching,Bekannter,Acquaintance,Acquaintance,568.0,0.568,1
31,bm,Matching,Bekannter,Acquaintance,Acquaintance,563.0,0.563,1
31,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,0.0,0.0,0
31,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,414.0,0.414,0
31,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,972.0,0.972,1
31,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,936.0,0.936,1
31,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,617.0,0.617,1
31,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,503.0,0.503,1
31,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,691.0,0.691,1
31,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,511.0,0.511,1
31,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,661.0,0.661,1
31,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,745.0,0.745,1
31,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,889.0,0.889,1
31,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,1069.0,1.069,1
31,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,728.0,0.728,1
31,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,1046.0,1.046,1
31,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,651.0,0.651,1
31,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,832.0,0.832,1
31,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,832.0,0.832,1
31,bn,Nonmatching,Bekannter,Acquaintance,Acquaintance,670.0,0.67,1
31,im,Matching,Ich,Self,Self,623.0,0.623,0
31,im,Matching,Ich,Self,Self,1000.0,1.0,0
31,im,Matching,Ich,Self,Self,582.0,0.582,1
31,im,Matching,Ich,Self,Self,962.0,0.962,1
31,im,Matching,Ich,Self,Self,689.0,0.689,1
31,im,Matching,Ich,Self,Self,562.0,0.562,1
31,im,Matching,Ich,Self,Self,862.0,0.862,1
31,im,Matching,Ich,Self,Self,623.0,0.623,1
31,im,Matching,Ich,Self,Self,791.0,0.791,1
31,im,Matching,Ich,Self,Self,836.0,0.836,1
31,im,Matching,Ich,Self,Self,677.0,0.677,1
31,im,Matching,Ich,Self,Self,631.0,0.631,1
31,im,Matching,Ich,Self,Self,609.0,0.609,1
31,im,Matching,Ich,Self,Self,671.0,0.671,1
31,im,Matching,Ich,Self,Self,717.0,0.717,1
31,im,Matching,Ich,Self,Self,566.0,0.566,1
31,im,Matching,Ich,Self,Self,785.0,0.785,1
31,im,Matching,Ich,Self,Self,573.0,0.573,1
31,im,Matching,Ich,Self,Self,592.0,0.592,1
31,im,Matching,Ich,Self,Self,790.0,0.79,1
31,im,Matching,Ich,Self,Self,822.0,0.822,1
31,im,Matching,Ich,Self,Self,660.0,0.66,1
31,im,Matching,Ich,Self,Self,517.0,0.517,1
31,im,Matching,Ich,Self,Self,1328.0,1.328,1
31,in,Nonmatching,Ich,Self,Self,657.0,0.657,1
31,in,Nonmatching,Ich,Self,Self,707.0,0.707,0
31,in,Nonmatching,Ich,Self,Self,751.0,0.751,1
31,in,Nonmatching,Ich,Self,Self,783.0,0.783,1
31,in,Nonmatching,Ich,Self,Self,663.0,0.663,1
31,in,Nonmatching,Ich,Self,Self,566.0,0.566,1
31,in,Nonmatching,Ich,Self,Self,624.0,0.624,1
31,in,Nonmatching,Ich,Self,Self,1317.0,1.317,1
31,in,Nonmatching,Ich,Self,Self,641.0,0.641,1
31,in,Nonmatching,Ich,Self,Self,882.0,0.882,1
31,in,Nonmatching,Ich,Self,Self,790.0,0.79,1
31,in,Nonmatching,Ich,Self,Self,1174.0,1.174,1
31,mm,Matching,Mutter,Mother,Close,1092.0,1.092,0
31,mm,Matching,Mutter,Mother,Close,787.0,0.787,1
31,mm,Matching,Mutter,Mother,Close,808.0,0.808,1
31,mm,Matching,Mutter,Mother,Close,317.0,0.317,1
31,mm,Matching,Mutter,Mother,Close,747.0,0.747,1
31,mm,Matching,Mutter,Mother,Close,559.0,0.559,1
31,mm,Matching,Mutter,Mother,Close,688.0,0.688,1
31,mm,Matching,Mutter,Mother,Close,657.0,0.657,1
31,mm,Matching,Mutter,Mother,Close,866.0,0.866,1
31,mm,Matching,Mutter,Mother,Close,638.0,0.638,1
31,mm,Matching,Mutter,Mother,Close,486.0,0.486,1
31,mm,Matching,Mutter,Mother,Close,629.0,0.629,1
31,mm,Matching,Mutter,Mother,Close,665.0,0.665,1
31,mm,Matching,Mutter,Mother,Close,542.0,0.542,1
31,mm,Matching,Mutter,Mother,Close,600.0,0.6,1
31,mm,Matching,Mutter,Mother,Close,385.0,0.385,1
31,mm,Matching,Mutter,Mother,Close,551.0,0.551,1
31,mm,Matching,Mutter,Mother,Close,486.0,0.486,1
31,mn,Nonmatching,Mutter,Mother,Close,711.0,0.711,1
31,mn,Nonmatching,Mutter,Mother,Close,1244.0,1.244,1
31,mn,Nonmatching,Mutter,Mother,Close,735.0,0.735,1
31,mn,Nonmatching,Mutter,Mother,Close,715.0,0.715,1
31,mn,Nonmatching,Mutter,Mother,Close,822.0,0.822,1
31,mn,Nonmatching,Mutter,Mother,Close,711.0,0.711,1
31,mn,Nonmatching,Mutter,Mother,Close,675.0,0.675,1
31,mn,Nonmatching,Mutter,Mother,Close,637.0,0.637,1
31,mn,Nonmatching,Mutter,Mother,Close,635.0,0.635,1
31,mn,Nonmatching,Mutter,Mother,Close,570.0,0.57,1
31,mn,Nonmatching,Mutter,Mother,Close,649.0,0.649,1
31,mn,Nonmatching,Mutter,Mother,Close,595.0,0.595,1
31,mn,Nonmatching,Mutter,Mother,Close,625.0,0.625,1
