Subject,Task,Block,Trial,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,CorrResponse,Response,RT_ms,RT_sec,ACC
29,self-matching,1,48,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,n,m,704,0.704,1
29,self-matching,1,49,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,m,746,0.746,1
29,self-matching,1,50,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,n,m,772,0.772,1
29,self-matching,1,51,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,m,m,830,0.83,1
29,self-matching,1,52,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,648,0.648,1
29,self-matching,1,53,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,m,m,658,0.658,1
29,self-matching,1,54,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,m,m,637,0.637,1
29,self-matching,1,55,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,726,0.726,1
29,self-matching,1,56,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,928,0.928,1
29,self-matching,1,57,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,858,0.858,1
29,self-matching,1,58,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,n,m,660,0.66,1
29,self-matching,1,59,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,814,0.814,1
29,self-matching,1,60,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,856,0.856,1
29,self-matching,2,1,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,559,0.559,1
29,self-matching,2,2,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,n,521,0.521,0
29,self-matching,2,3,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,n,m,819,0.819,1
29,self-matching,2,4,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,653,0.653,1
29,self-matching,2,5,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,647,0.647,1
29,self-matching,2,6,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,m,m,784,0.784,1
29,self-matching,2,7,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,m,m,859,0.859,1
29,self-matching,2,8,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,757,0.757,1
29,self-matching,2,9,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,703,0.703,1
29,self-matching,2,10,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,633,0.633,1
29,self-matching,2,11,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,m,m,691,0.691,1
29,self-matching,2,12,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,n,m,941,0.941,1
29,self-matching,2,13,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,647,0.647,1
29,self-matching,2,14,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,m,m,785,0.785,1
29,self-matching,2,15,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,699,0.699,1
29,self-matching,2,16,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,709,0.709,1
29,self-matching,2,17,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,672,0.672,1
29,self-matching,2,18,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,m,m,730,0.73,1
29,self-matching,2,19,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,628,0.628,1
29,self-matching,2,20,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,n,m,926,0.926,1
29,self-matching,2,21,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,n,792,0.792,0
29,self-matching,2,22,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,m,m,722,0.722,1
29,self-matching,2,23,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,827,0.827,1
29,self-matching,2,24,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,n,m,1477,1.477,1
29,self-matching,2,25,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,671,0.671,1
29,self-matching,2,26,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,553,0.553,1
29,self-matching,2,27,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,564,0.564,1
29,self-matching,2,28,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,n,n,478,0.478,0
29,self-matching,2,29,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,680,0.68,1
29,self-matching,2,30,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,m,m,562,0.562,1
29,self-matching,2,31,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,716,0.716,1
29,self-matching,2,32,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,n,m,758,0.758,1
29,self-matching,2,33,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,m,m,1008,1.008,1
29,self-matching,2,34,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,m,n,506,0.506,0
29,self-matching,2,35,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,820,0.82,1
29,self-matching,2,36,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,n,m,766,0.766,1
29,self-matching,2,37,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,m,m,777,0.777,1
29,self-matching,2,38,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,n,m,883,0.883,1
29,self-matching,2,39,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,m,m,589,0.589,1
29,self-matching,2,40,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,m,630,0.63,1
29,self-matching,2,41,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,624,0.624,1
29,self-matching,2,42,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,698,0.698,1
29,self-matching,2,43,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,596,0.596,1
29,self-matching,2,44,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,750,0.75,1
29,self-matching,2,45,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,n,m,776,0.776,1
29,self-matching,2,46,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,562,0.562,1
29,self-matching,2,47,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,988,0.988,1
29,self-matching,2,48,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,m,m,871,0.871,1
29,self-matching,2,49,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,n,m,737,0.737,1
29,self-matching,2,50,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,n,m,891,0.891,1
29,self-matching,2,51,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,n,m,885,0.885,1
29,self-matching,2,52,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,543,0.543,1
29,self-matching,2,53,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,809,0.809,1
29,self-matching,2,54,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,931,0.931,1
29,self-matching,2,55,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,m,n,493,0.493,0
29,self-matching,2,56,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,m,m,1015,1.015,1
29,self-matching,2,57,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,641,0.641,1
29,self-matching,2,58,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,635,0.635,1
29,self-matching,2,59,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,n,m,773,0.773,1
29,self-matching,2,60,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,543,0.543,1
29,self-matching,3,1,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,m,m,822,0.822,1
29,self-matching,3,2,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,640,0.64,1
29,self-matching,3,3,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,458,0.458,1
29,self-matching,3,4,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,n,m,868,0.868,1
29,self-matching,3,5,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,910,0.91,1
29,self-matching,3,6,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,568,0.568,1
29,self-matching,3,7,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,n,m,1106,1.106,1
29,self-matching,3,8,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,651,0.651,1
29,self-matching,3,9,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,613,0.613,1
29,self-matching,3,10,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,m,703,0.703,1
29,self-matching,3,11,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,n,m,794,0.794,1
29,self-matching,3,12,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,m,m,852,0.852,1
29,self-matching,3,13,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,n,m,798,0.798,1
29,self-matching,3,14,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,600,0.6,1
29,self-matching,3,15,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,m,m,690,0.69,1
29,self-matching,3,16,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,604,0.604,1
29,self-matching,3,17,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,m,m,598,0.598,1
29,self-matching,3,18,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,m,m,768,0.768,1
29,self-matching,3,19,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,602,0.602,1
29,self-matching,3,20,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,m,788,0.788,1
29,self-matching,3,21,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,n,m,767,0.767,1
29,self-matching,3,22,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,809,0.809,1
29,self-matching,3,23,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,995,0.995,1
29,self-matching,3,24,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,685,0.685,1
29,self-matching,3,25,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,727,0.727,1
29,self-matching,3,26,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,592,0.592,1
29,self-matching,3,27,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,m,m,650,0.65,1
29,self-matching,3,28,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,m,m,804,0.804,1
29,self-matching,3,29,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,m,782,0.782,1
29,self-matching,3,30,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,744,0.744,1
29,self-matching,3,31,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,n,m,707,0.707,1
29,self-matching,3,32,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,m,621,0.621,0
29,self-matching,3,33,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,m,m,1031,1.031,1
29,self-matching,3,34,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,737,0.737,1
29,self-matching,3,35,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,1227,1.227,1
29,self-matching,3,36,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,n,m,725,0.725,1
29,self-matching,3,37,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,671,0.671,1
29,self-matching,3,38,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,m,m,761,0.761,1
29,self-matching,3,39,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,723,0.723,1
29,self-matching,3,40,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,653,0.653,1
29,self-matching,3,41,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,m,m,648,0.648,1
29,self-matching,3,42,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,722,0.722,1
29,self-matching,3,43,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,604,0.604,1
29,self-matching,3,44,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,m,m,1045,1.045,1
29,self-matching,3,45,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,591,0.591,1
29,self-matching,3,46,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,n,m,713,0.713,1
29,self-matching,3,47,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,m,m,883,0.883,1
29,self-matching,3,48,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,m,m,973,0.973,1
29,self-matching,3,49,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,583,0.583,1
29,self-matching,3,50,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,849,0.849,1
29,self-matching,3,51,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,699,0.699,1
29,self-matching,3,52,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,n,m,822,0.822,1
29,self-matching,3,53,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,m,m,896,0.896,1
29,self-matching,3,54,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,n,m,969,0.969,1
29,self-matching,3,55,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,644,0.644,1
29,self-matching,3,56,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,m,m,782,0.782,1
29,self-matching,3,57,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,m,m,1032,1.032,1
29,self-matching,3,58,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,610,0.61,1
29,self-matching,3,59,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,668,0.668,1
29,self-matching,3,60,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,n,m,870,0.87,1
29,self-matching,4,1,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,604,0.604,1
29,self-matching,4,2,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,m,m,678,0.678,1
29,self-matching,4,3,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,n,m,768,0.768,1
29,self-matching,4,4,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,746,0.746,1
29,self-matching,4,5,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,581,0.581,1
29,self-matching,4,6,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,639,0.639,1
29,self-matching,4,7,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,n,m,601,0.601,1
29,self-matching,4,8,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,m,1059,1.059,1
29,self-matching,4,9,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,n,m,877,0.877,1
29,self-matching,4,10,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,439,0.439,1
29,self-matching,4,11,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,n,m,657,0.657,1
29,self-matching,4,12,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,570,0.57,1
29,self-matching,4,13,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,n,m,708,0.708,1
29,self-matching,4,14,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,m,702,0.702,1
29,self-matching,4,15,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,m,m,649,0.649,1
29,self-matching,4,16,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,707,0.707,1
29,self-matching,4,17,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,653,0.653,1
29,self-matching,4,18,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,727,0.727,1
29,self-matching,4,19,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,m,m,721,0.721,1
29,self-matching,4,20,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,m,m,763,0.763,1
29,self-matching,4,21,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,n,m,821,0.821,1
29,self-matching,4,22,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,671,0.671,1
29,self-matching,4,23,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,617,0.617,1
29,self-matching,4,24,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,691,0.691,1
29,self-matching,4,25,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,814,0.814,1
29,self-matching,4,26,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,712,0.712,1
29,self-matching,4,27,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,n,m,706,0.706,1
29,self-matching,4,28,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,m,m,732,0.732,1
29,self-matching,4,29,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,m,854,0.854,1
29,self-matching,4,30,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,n,m,767,0.767,1
29,self-matching,4,31,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,n,m,745,0.745,1
29,self-matching,4,32,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,627,0.627,1
29,self-matching,4,33,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,765,0.765,1
29,self-matching,4,34,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,775,0.775,1
29,self-matching,4,35,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,n,m,721,0.721,1
29,self-matching,4,36,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,524,0.524,1
29,self-matching,4,37,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,m,886,0.886,1
29,self-matching,4,38,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,736,0.736,1
29,self-matching,4,39,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,586,0.586,1
29,self-matching,4,40,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,564,0.564,1
29,self-matching,4,41,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,m,m,702,0.702,1
29,self-matching,4,42,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,n,m,856,0.856,1
29,self-matching,4,43,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,658,0.658,1
29,self-matching,4,44,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,636,0.636,1
29,self-matching,4,45,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,m,m,678,0.678,1
29,self-matching,4,46,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,n,m,673,0.673,1
29,self-matching,4,47,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,m,n,650,0.65,1
29,self-matching,4,48,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,n,m,804,0.804,1
29,self-matching,4,49,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,n,m,702,0.702,1
29,self-matching,4,50,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,n,m,664,0.664,1
29,self-matching,4,51,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,m,m,722,0.722,1
29,self-matching,4,52,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,m,m,828,0.828,1
29,self-matching,4,53,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,m,m,758,0.758,1
29,self-matching,4,54,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,864,0.864,1
29,self-matching,4,55,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,n,m,810,0.81,1
29,self-matching,4,56,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,661,0.661,1
29,self-matching,4,57,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,735,0.735,1
29,self-matching,4,58,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,745,0.745,1
29,self-matching,4,59,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,755,0.755,1
29,self-matching,4,60,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,653,0.653,1
29,self-matching,5,1,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,m,m,787,0.787,1
29,self-matching,5,2,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,653,0.653,1
29,self-matching,5,3,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,m,m,551,0.551,1
29,self-matching,5,4,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,m,n,561,0.561,1
29,self-matching,5,5,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Bekende,Bekende,Friend,Close,n,m,811,0.811,1
29,self-matching,5,6,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,n,m,709,0.709,1
29,self-matching,5,7,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,703,0.703,1
29,self-matching,5,8,Nonmatching,T.bmp,Stranger,Stranger,Stranger,Ikzelf,Ikzelf,Self,Self,n,m,729,0.729,1
29,self-matching,5,9,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,m,n,596,0.596,1
29,self-matching,5,10,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,m,m,638,0.638,1
29,self-matching,5,11,Matching,S.bmp,Friend,Friend,Close,Bekende,Bekende,Friend,Close,n,n,536,0.536,1
29,self-matching,5,12,Matching,C.bmp,Self,Self,Self,Ikzelf,Ikzelf,Self,Self,n,n,594,0.594,1
29,self-matching,5,13,Nonmatching,C.bmp,Self,Self,Self,Bekende,Bekende,Friend,Close,m,m,620,0.62,1
29,self-matching,5,14,Nonmatching,C.bmp,Self,Self,Self,Vreemde,Vreemde,Stranger,Stranger,m,m,566,0.566,1
29,self-matching,5,15,Nonmatching,S.bmp,Friend,Friend,Close,Ikzelf,Ikzelf,Self,Self,n,m,895,0.895,1
29,self-matching,5,16,Matching,T.bmp,Stranger,Stranger,Stranger,Vreemde,Vreemde,Stranger,Stranger,n,n,697,0.697,1
29,self-matching,5,17,Nonmatching,S.bmp,Friend,Friend,Close,Vreemde,Vreemde,Stranger,Stranger,n,m,675,0.675,1
