"Subject","Session","participant","condizione","type_trial","label","shape","matching_task.corr","matching_task.rt","shape_type","who","trial_type"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,1.0334,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.6139,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.6292,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,1.5293,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7553,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.5535,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.6328,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,1.0041,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.5187,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",0,NA,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,1.5363,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.9353,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7816,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6782,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.3299,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.6104,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,1.3951,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6616,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.8765,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.884,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.874,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.684,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6464,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7973,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.4462,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.7835,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.6843,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.7239,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6137,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6161,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.4785,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.5158,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.6479,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6247,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.5658,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7208,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6866,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.8751,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.428,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.4821,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6956,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.8609,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.7528,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,1.3984,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.5707,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6297,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.5039,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,1.344,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.8507,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.6801,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.719,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7213,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.8859,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",0,NA,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.6607,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.5682,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.7335,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.564,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,1.0492,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.5433,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.6619,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7438,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7189,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7795,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.987,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.8961,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6003,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7614,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,1.0464,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6954,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.3773,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6679,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.5868,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.6525,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,1.0305,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.5341,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",0,NA,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.7222,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.598,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.5361,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.6102,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",0,NA,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.7043,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,1.2919,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6897,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.5878,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.5837,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.4324,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.3539,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.6683,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7087,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.3978,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.5329,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.8647,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,1.1415,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.5565,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,1.2031,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6216,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.534,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,1.0373,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.6001,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.4,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.9343,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6835,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.5669,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.5877,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.9179,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.5905,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,1.2201,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.5749,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,1.351,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7326,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.5995,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.9142,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.7596,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.655,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,1.1731,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6872,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6664,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7518,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.5359,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.5494,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6313,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.6086,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.5197,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7842,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7931,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.948,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.5042,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.3667,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.5694,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.5832,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.7144,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.8168,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.9051,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.3993,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.5854,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.8315,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,1.0981,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.6574,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.5539,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6415,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.6836,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.6424,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.9361,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7544,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.9232,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6749,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.5873,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.4663,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.587,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7395,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.6993,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.6165,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.7169,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.5645,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6514,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.5494,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.6197,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,1.1856,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.6527,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.9482,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,1.1136,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.9661,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.5885,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7725,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.5707,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,1.2846,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6372,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7412,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.7502,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6309,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.7502,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6481,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.604,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7714,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.8501,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.3724,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.9879,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.5987,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,1.0529,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.5191,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,1.0865,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,1.1307,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.8665,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.4056,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.6874,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6821,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.8816,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.6335,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,1.4082,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.6661,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6543,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.8241,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.7662,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.8693,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,1.216,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,1.3019,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",0,NA,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.666,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.4169,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.8571,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.7979,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.7002,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7022,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.7492,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.9304,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,1.0976,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.8331,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.6972,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.7068,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,1.3694,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",0,1.4232,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",0,NA,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.704,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.7671,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,1.0136,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.6339,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.8346,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.5684,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.7547,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.8304,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.914,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.6665,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.5993,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,1.0189,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.6896,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.8494,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,1.3476,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,1.0358,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,1.366,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.6338,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.548,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.8299,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.4998,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.6818,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.6923,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.9545,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.583,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.5886,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7724,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.5727,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,1.1547,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,1.3406,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.683,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.7493,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.517,"triangle","other","nonmatch_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.6839,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,0.7101,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.4645,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","TU","images/square.png",1,0.8376,"square","self","nonmatch_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/square.png",1,1.054,"square","other","match_other"
"mtma",3,"mtma","condizione 2","exp","TU","images/triangle.png",1,0.5479,"triangle","self","match_self"
"mtma",3,"mtma","condizione 2","exp","SCONOSCIUTO","images/triangle.png",1,0.5172,"triangle","other","nonmatch_other"
