"Subject","Group","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","extraIV1","Response","RT_ms","RT_sec","ACC"
"18499","1","4","23","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","48","541","0.541","1"
"18499","1","4","24","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","47","414","0.414","1"
"18499","1","4","25","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","48","681","0.681","0"
"18499","1","4","26","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","happy","48","535","0.535","1"
"18499","1","4","27","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","line","47","410","0.41","1"
"18499","1","4","28","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","48","493","0.493","1"
"18499","1","4","29","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","48","479","0.479","1"
"18499","1","4","30","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","48","555","0.555","1"
"18499","1","4","31","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","48","622","0.622","1"
"18499","1","4","32","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","47","508","0.508","0"
"18499","1","4","33","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","48","518","0.518","1"
"18499","1","4","34","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","happy","48","460","0.46","1"
"18499","1","4","35","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","48","544","0.544","0"
"18499","1","4","36","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","642","0.642","1"
"18499","1","4","37","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","759","0.759","1"
"18499","1","4","38","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","47","500","0.5","1"
"18499","1","4","39","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","47","325","0.325","1"
"18499","1","4","40","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","48","400","0.4","1"
"18499","1","4","41","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","sad","48","528","0.528","1"
"18499","1","4","42","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","557","0.557","1"
"18499","1","4","43","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","329","0.329","1"
"18499","1","4","44","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","48","548","0.548","1"
"18499","1","4","45","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","sad","48","518","0.518","1"
"18499","1","4","46","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","48","597","0.597","1"
"18499","1","4","47","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","48","486","0.486","0"
"18499","1","4","48","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","line","47","437","0.437","1"
"18499","1","4","49","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","48","538","0.538","1"
"18499","1","4","50","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","508","0.508","1"
"18499","1","4","51","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","441","0.441","1"
"18499","1","4","52","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","343","0.343","1"
"18499","1","4","53","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","47","578","0.578","1"
"18499","1","4","54","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","happy","48","483","0.483","1"
"18499","1","4","55","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","47","342","0.342","1"
"18499","1","4","56","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","sad","48","512","0.512","1"
"18499","1","4","57","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","637","0.637","1"
"18499","1","4","58","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","48","498","0.498","1"
"18499","1","4","59","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","530","0.53","1"
"18499","1","4","60","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","47","488","0.488","1"
"18499","1","4","61","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","line","47","345","0.345","1"
"18499","1","4","62","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","48","413","0.413","1"
"18499","1","4","63","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","306","0.306","1"
"18499","1","4","64","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","sad","48","650","0.65","1"
"18499","1","4","65","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","48","607","0.607","1"
"18499","1","4","66","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","happy","48","443","0.443","1"
"18499","1","4","67","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","happy","48","766","0.766","1"
"18499","1","4","68","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","neutral","48","569","0.569","1"
"18499","1","4","69","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","happy","47","426","0.426","1"
"18499","1","4","70","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","neutral","47","308","0.308","1"
"18499","1","4","71","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","48","415","0.415","1"
"18499","1","4","72","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","neutral","48","471","0.471","1"
"18499","1","4","73","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","682","0.682","1"
"18499","1","4","74","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","happy","48","428","0.428","1"
"18499","1","4","75","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","line","48","645","0.645","1"
"18499","1","4","76","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","47","392","0.392","1"
"18499","1","4","77","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","47","337","0.337","1"
"18499","1","4","78","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","sad","48","399","0.399","0"
"18499","1","4","79","ve.tif","stranger","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","line","47","352","0.352","1"
"18499","1","4","80","he.tif","stranger","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","line","48","655","0.655","1"
"18504","1","1","1","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","line","0","1500","1.5","0"
"18504","1","1","2","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","neutral","48","967","0.967","1"
"18504","1","1","3","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","neutral","0","1500","1.5","0"
"18504","1","1","4","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","happy","47","655","0.655","1"
"18504","1","1","5","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","48","673","0.673","0"
"18504","1","1","6","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","happy","48","1057","1.057","1"
"18504","1","1","7","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","sad","47","663","0.663","1"
"18504","1","1","8","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","48","979","0.979","0"
"18504","1","1","9","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","neutral","47","809","0.809","1"
"18504","1","1","10","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","line","48","1059","1.059","1"
"18504","1","1","11","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","happy","47","887","0.887","0"
"18504","1","1","12","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","line","48","761","0.761","1"
"18504","1","1","13","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","happy","47","738","0.738","1"
"18504","1","1","14","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","happy","48","999","0.999","1"
"18504","1","1","15","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","neutral","48","987","0.987","1"
"18504","1","1","16","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","sad","48","929","0.929","1"
"18504","1","1","17","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","line","47","959","0.959","1"
"18504","1","1","18","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","neutral","48","677","0.677","0"
"18504","1","1","19","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","line","47","746","0.746","1"
"18504","1","1","20","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","neutral","48","757","0.757","1"
"18504","1","1","21","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","neutral","48","678","0.678","1"
"18504","1","1","22","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","sad","47","636","0.636","1"
"18504","1","1","23","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","neutral","48","827","0.827","1"
"18504","1","1","24","ve.tif","self","self-matching","Nonmatching","Self","Self","Self","Friend","Friend","Close","sad","48","782","0.782","1"
"18504","1","1","25","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","happy","47","846","0.846","0"
"18504","1","1","26","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","48","904","0.904","0"
"18504","1","1","27","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","line","47","969","0.969","1"
"18504","1","1","28","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","sad","48","698","0.698","1"
"18504","1","1","29","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","sad","48","1177","1.177","0"
"18504","1","1","30","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","happy","47","815","0.815","1"
"18504","1","1","31","he.tif","friend","self-matching","Nonmatching","Friend","Friend","Close","Self","Self","Self","happy","48","735","0.735","1"
"18504","1","1","32","ve.tif","friend","self-matching","Matching","Friend","Friend","Close","Friend","Friend","Close","happy","47","587","0.587","1"
"18504","1","1","33","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","happy","48","752","0.752","0"
"18504","1","1","34","he.tif","self","self-matching","Matching","Self","Self","Self","Self","Self","Self","neutral","47","986","0.986","1"
