"Subject","Group","Block","Trial","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
"60","OA",4,26,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",2380,2.38,1
"60","OA",4,27,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",2391,2.391,1
"60","OA",4,28,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1874,1.874,1
"60","OA",4,29,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1387,1.387,1
"60","OA",4,30,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1769,1.769,1
"60","OA",4,31,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1981,1.981,1
"60","OA",4,32,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1485,1.485,1
"60","OA",4,33,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1711,1.711,1
"60","OA",4,34,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1114,1.114,1
"60","OA",4,35,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",2607,2.607,1
"60","OA",4,36,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",2608,2.608,1
"60","OA",4,37,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1397,1.397,1
"60","OA",4,38,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1459,1.459,1
"60","OA",4,39,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",2617,2.617,1
"60","OA",4,40,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1528,1.528,1
"60","OA",4,41,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",2581,2.581,1
"60","OA",4,42,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1636,1.636,1
"60","OA",4,43,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1211,1.211,1
"60","OA",4,44,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",2514,2.514,1
"60","OA",4,45,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1388,1.388,1
"60","OA",4,46,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",2562,2.562,1
"60","OA",4,47,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1666,1.666,1
"60","OA",4,48,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1359,1.359,1
"60","OA",4,49,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",2406,2.406,1
"60","OA",4,50,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1855,1.855,1
"60","OA",4,51,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1357,1.357,1
"60","OA",4,52,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1890,1.89,1
"60","OA",4,53,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",1509,1.509,1
"60","OA",4,54,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1328,1.328,1
"60","OA",4,55,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1980,1.98,1
"60","OA",4,56,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1568,1.568,1
"60","OA",4,57,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1620,1.62,1
"60","OA",4,58,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",2137,2.137,1
"60","OA",4,59,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1843,1.843,1
"60","OA",4,60,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1156,1.156,1
"60","OA",4,61,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",2741,2.741,1
"60","OA",4,62,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",2290,2.29,1
"60","OA",4,63,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1027,1.027,1
"60","OA",4,64,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1671,1.671,1
"60","OA",4,65,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1436,1.436,1
"60","OA",4,66,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1651,1.651,1
"60","OA",4,67,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1570,1.57,1
"60","OA",4,68,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1959,1.959,1
"60","OA",4,69,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1220,1.22,1
"60","OA",4,70,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",2719,2.719,1
"60","OA",4,71,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",2481,2.481,1
"60","OA",4,72,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1000,1,1
"60","OA",4,73,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1352,1.352,1
"60","OA",4,74,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",2375,2.375,1
"60","OA",4,75,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1155,1.155,1
"60","OA",4,76,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1472,1.472,1
"60","OA",4,77,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",1724,1.724,0
"60","OA",4,78,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",1268,1.268,1
"60","OA",4,79,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",2404,2.404,1
"60","OA",4,80,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",1203,1.203,1
"60","OA",4,81,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1919,1.919,1
"60","OA",4,82,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1931,1.931,1
"60","OA",4,83,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1469,1.469,1
"60","OA",4,84,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",1553,1.553,1
"61","YA",1,1,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",699,0.699,1
"61","YA",1,2,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",737,0.737,1
"61","YA",1,3,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1040,1.04,1
"61","YA",1,4,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",922,0.922,1
"61","YA",1,5,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",833,0.833,1
"61","YA",1,6,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",1015,1.015,1
"61","YA",1,7,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",888,0.888,1
"61","YA",1,8,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",884,0.884,1
"61","YA",1,9,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",888,0.888,1
"61","YA",1,10,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",665,0.665,1
"61","YA",1,11,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",781,0.781,1
"61","YA",1,12,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",819,0.819,1
"61","YA",1,13,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",707,0.707,1
"61","YA",1,14,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",627,0.627,1
"61","YA",1,15,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",918,0.918,1
"61","YA",1,16,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",825,0.825,1
"61","YA",1,17,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",671,0.671,1
"61","YA",1,18,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",744,0.744,0
"61","YA",1,19,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",736,0.736,1
"61","YA",1,20,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",682,0.682,1
"61","YA",1,21,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",625,0.625,1
"61","YA",1,22,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",542,0.542,1
"61","YA",1,23,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",714,0.714,1
"61","YA",1,24,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",760,0.76,1
"61","YA",1,25,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",872,0.872,1
"61","YA",1,26,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",879,0.879,1
"61","YA",1,27,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",606,0.606,1
"61","YA",1,28,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",532,0.532,1
"61","YA",1,29,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",622,0.622,1
"61","YA",1,30,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1078,1.078,1
"61","YA",1,31,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",771,0.771,1
"61","YA",1,32,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",576,0.576,1
"61","YA",1,33,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",980,0.98,1
"61","YA",1,34,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",789,0.789,1
"61","YA",1,35,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",579,0.579,1
"61","YA",1,36,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",728,0.728,1
"61","YA",1,37,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",618,0.618,1
"61","YA",1,38,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",833,0.833,1
"61","YA",1,39,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",921,0.921,1
"61","YA",1,40,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",692,0.692,1
"61","YA",1,41,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",707,0.707,1
"61","YA",1,42,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",745,0.745,1
"61","YA",1,43,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",840,0.84,1
"61","YA",1,44,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",781,0.781,1
"61","YA",1,45,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",814,0.814,1
"61","YA",1,46,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",826,0.826,1
"61","YA",1,47,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",738,0.738,1
"61","YA",1,48,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",826,0.826,1
"61","YA",1,49,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",657,0.657,1
"61","YA",1,50,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",596,0.596,1
"61","YA",1,51,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",635,0.635,1
"61","YA",1,52,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",751,0.751,1
"61","YA",1,53,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",681,0.681,1
"61","YA",1,54,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",763,0.763,1
"61","YA",1,55,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",659,0.659,1
"61","YA",1,56,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",728,0.728,1
"61","YA",1,57,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",650,0.65,1
"61","YA",1,58,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",761,0.761,1
"61","YA",1,59,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",622,0.622,1
"61","YA",1,60,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",598,0.598,1
"61","YA",1,61,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",880,0.88,1
"61","YA",1,62,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",752,0.752,1
"61","YA",1,63,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",593,0.593,1
"61","YA",1,64,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",687,0.687,1
"61","YA",1,65,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",718,0.718,1
"61","YA",1,66,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",846,0.846,1
"61","YA",1,67,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",791,0.791,1
"61","YA",1,68,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",883,0.883,1
"61","YA",1,69,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",771,0.771,1
"61","YA",1,70,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",870,0.87,1
"61","YA",1,71,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",837,0.837,1
"61","YA",1,72,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",705,0.705,1
"61","YA",1,73,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",697,0.697,1
"61","YA",1,74,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",891,0.891,1
"61","YA",1,75,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",837,0.837,1
"61","YA",1,76,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",755,0.755,1
"61","YA",1,77,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",705,0.705,1
"61","YA",1,78,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",765,0.765,1
"61","YA",1,79,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1484,1.484,1
"61","YA",1,80,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",701,0.701,1
"61","YA",1,81,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",781,0.781,1
"61","YA",1,82,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",612,0.612,1
"61","YA",1,83,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",589,0.589,1
"61","YA",1,84,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",716,0.716,1
"61","YA",1,85,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",731,0.731,1
"61","YA",1,86,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",591,0.591,1
"61","YA",1,87,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",736,0.736,1
"61","YA",1,88,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",916,0.916,1
"61","YA",1,89,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",646,0.646,1
"61","YA",1,90,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",960,0.96,1
"61","YA",2,1,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",839,0.839,1
"61","YA",2,2,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",621,0.621,1
"61","YA",2,3,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",659,0.659,1
"61","YA",2,4,"Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",751,0.751,1
"61","YA",2,5,"Self","Self","Matching","Self","Self","Self","Self","Self","Self",729,0.729,1
"61","YA",2,6,"Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",662,0.662,1
"61","YA",2,7,"Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",692,0.692,1
"61","YA",2,8,"Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",896,0.896,1
"61","YA",2,9,"Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",814,0.814,1
"61","YA",2,10,"Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",632,0.632,1
"61","YA",2,11,"Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",718,0.718,1
"61","YA",2,12,"Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",796,0.796,1
