"Subject","Group","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",743,0.743,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",555,0.555,1
18,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",842,0.842,1
18,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",825,0.825,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",438,0.438,1
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",581,0.581,1
18,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",586,0.586,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",592,0.592,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",761,0.761,1
18,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",594,0.594,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",478,0.478,1
18,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",609,0.609,1
18,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",693,0.693,1
18,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",671,0.671,1
18,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",824,0.824,1
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",637,0.637,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",458,0.458,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",632,0.632,1
18,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",603,0.603,1
18,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",456,0.456,0
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",759,0.759,1
18,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",871,0.871,1
18,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",619,0.619,1
18,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",965,0.965,0
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",810,0.81,1
18,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",772,0.772,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",401,0.401,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",678,0.678,1
18,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",670,0.67,1
18,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",770,0.77,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",801,0.801,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",600,0.6,1
18,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",661,0.661,1
18,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",1111,1.111,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",448,0.448,1
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",462,0.462,0
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",704,0.704,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",495,0.495,1
18,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",705,0.705,1
18,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",856,0.856,1
18,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",629,0.629,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",532,0.532,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",557,0.557,0
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",853,0.853,1
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",728,0.728,1
18,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",611,0.611,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",502,0.502,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",789,0.789,1
18,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",560,0.56,1
18,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",823,0.823,1
18,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",0,0,0
18,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",821,0.821,1
18,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",878,0.878,1
18,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",709,0.709,1
18,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",662,0.662,1
18,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",724,0.724,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",883,0.883,1
18,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",407,0.407,0
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",0,0,0
18,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",526,0.526,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",527,0.527,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",0,0,0
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",541,0.541,0
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",545,0.545,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",661,0.661,1
18,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",703,0.703,1
18,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",594,0.594,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",573,0.573,1
18,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",941,0.941,1
18,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",546,0.546,1
18,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",494,0.494,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",421,0.421,1
18,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",884,0.884,1
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",608,0.608,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",455,0.455,1
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",0,0,0
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",586,0.586,1
18,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",452,0.452,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",646,0.646,1
18,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",673,0.673,1
18,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",756,0.756,0
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",522,0.522,1
18,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",548,0.548,1
18,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",808,0.808,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",820,0.82,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",458,0.458,1
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",721,0.721,1
18,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",625,0.625,1
18,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",494,0.494,0
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",705,0.705,1
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",578,0.578,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",519,0.519,1
18,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",0,0,0
18,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",0,0,0
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",841,0.841,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",664,0.664,1
18,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",626,0.626,1
18,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",734,0.734,1
18,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",827,0.827,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",457,0.457,0
18,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",589,0.589,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",419,0.419,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",738,0.738,1
18,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",612,0.612,1
18,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",640,0.64,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",944,0.944,1
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",859,0.859,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",443,0.443,1
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",582,0.582,1
18,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",1040,1.04,1
18,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",710,0.71,1
18,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",0,0,0
18,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",0,0,0
18,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",514,0.514,0
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",824,0.824,1
18,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",614,0.614,1
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",560,0.56,1
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",796,0.796,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",489,0.489,0
18,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",784,0.784,1
18,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",664,0.664,0
18,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",0,0,0
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",510,0.51,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",626,0.626,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",767,0.767,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",0,0,0
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",722,0.722,1
18,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",567,0.567,1
18,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",0,0,0
18,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",617,0.617,1
18,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",671,0.671,0
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",762,0.762,1
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",532,0.532,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",456,0.456,1
18,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",705,0.705,1
18,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",574,0.574,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",475,0.475,1
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",517,0.517,1
18,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",476,0.476,1
18,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",988,0.988,1
18,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",545,0.545,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",0,0,0
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",674,0.674,1
18,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",797,0.797,1
18,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",688,0.688,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",946,0.946,1
18,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",1005,1.005,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",901,0.901,1
18,"2","Stranger","Friend","Nonmatching","Friend","Friend","Close","Stranger","Stranger","Stranger",595,0.595,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",682,0.682,0
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",546,0.546,1
18,"2","Self","Stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self",794,0.794,1
18,"2","Friend","Stranger","Nonmatching","Stranger","Stranger","Stranger","Friend","Friend","Close",661,0.661,1
18,"2","Friend","Friend","Matching","Friend","Friend","Close","Friend","Friend","Close",0,0,0
18,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",659,0.659,1
18,"2","Self","Self","Matching","Self","Self","Self","Self","Self","Self",589,0.589,1
18,"2","Friend","Self","Nonmatching","Self","Self","Self","Friend","Friend","Close",507,0.507,1
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",512,0.512,1
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",628,0.628,0
18,"2","Stranger","Self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger",776,0.776,1
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",517,0.517,1
18,"2","Stranger","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",538,0.538,1
18,"2","Self","Friend","Nonmatching","Friend","Friend","Close","Self","Self","Self",719,0.719,1
