prolific,build,computer.platform,date,time,subject,group,SubGender,SubAge,SubEthnicity,SubHand,FriendYear,FriendFamiliar,FriendMeetfreq,FriendMeetTime,Con_match,Cue,Con_shape,Con_label,Con_emotion,Stim_Content,tasktype,nblock,TrialID,response,latency,correct,cres
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,1,64,48,680,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,stranger,self,,1.tif,SAT,1,65,47,633,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,self,self,,2.tif,SAT,1,66,47,869,0,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,stranger,stranger,,1.tif,SAT,1,67,48,807,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,1,68,47,755,0,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,self,self,,2.tif,SAT,1,69,48,482,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,1,70,48,795,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,self,friend,,2.tif,SAT,1,71,47,840,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,self,friend,,2.tif,SAT,1,72,47,675,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,friend,friend,,3.tif,SAT,2,1,48,1155,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,friend,friend,,3.tif,SAT,2,2,48,665,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,self,self,,2.tif,SAT,2,3,48,715,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,self,friend,,2.tif,SAT,2,4,47,763,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,friend,friend,,3.tif,SAT,2,5,47,681,0,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,friend,self,,3.tif,SAT,2,6,47,747,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,stranger,friend,,1.tif,SAT,2,7,47,745,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,friend,self,,3.tif,SAT,2,8,48,616,0,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,friend,stranger,,3.tif,SAT,2,9,47,1180,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,self,self,,2.tif,SAT,2,10,48,929,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,self,friend,,2.tif,SAT,2,11,47,1248,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,self,self,,2.tif,SAT,2,12,48,827,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,2,13,48,798,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,stranger,self,,1.tif,SAT,2,14,47,811,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,self,self,,2.tif,SAT,2,15,48,670,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,self,self,,2.tif,SAT,2,16,48,512,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,friend,stranger,,3.tif,SAT,2,17,47,752,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,friend,friend,,3.tif,SAT,2,18,48,607,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,stranger,self,,1.tif,SAT,2,19,47,675,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,self,self,,2.tif,SAT,2,20,48,589,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,2,21,47,658,0,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,self,stranger,,2.tif,SAT,2,22,47,748,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,stranger,friend,,1.tif,SAT,2,23,47,739,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,friend,self,,3.tif,SAT,2,24,48,747,0,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,self,stranger,,2.tif,SAT,2,25,47,1136,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,stranger,friend,,1.tif,SAT,2,26,47,616,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,2,27,48,699,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,2,28,48,493,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,self,self,,2.tif,SAT,2,29,48,765,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,2,30,47,739,0,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,2,31,0,1500,0,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,stranger,stranger,,1.tif,SAT,2,32,48,698,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,stranger,stranger,,1.tif,SAT,2,33,48,587,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,2,34,48,768,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,stranger,stranger,,1.tif,SAT,2,35,48,1166,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,stranger,self,,1.tif,SAT,2,36,47,692,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,stranger,friend,,1.tif,SAT,2,37,47,1165,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,self,self,,2.tif,SAT,2,38,48,523,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,self,self,,2.tif,SAT,2,39,48,835,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,stranger,self,,1.tif,SAT,2,40,47,942,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,self,self,,2.tif,SAT,2,41,48,948,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,friend,friend,,3.tif,SAT,2,42,48,691,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,friend,stranger,,3.tif,SAT,2,43,47,1092,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,stranger,friend,,1.tif,SAT,2,44,47,813,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,2,45,48,777,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,2,46,48,550,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,stranger,stranger,,1.tif,SAT,2,47,48,685,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,friend,self,,3.tif,SAT,2,48,47,718,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,self,self,,2.tif,SAT,2,49,48,574,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,2,50,48,788,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,self,stranger,,2.tif,SAT,2,51,48,641,0,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,friend,stranger,,3.tif,SAT,2,52,48,796,0,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,self,friend,,2.tif,SAT,2,53,47,745,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,self,self,,2.tif,SAT,2,54,48,679,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,self,stranger,,2.tif,SAT,2,55,47,1009,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,self,stranger,,2.tif,SAT,2,56,47,829,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,stranger,self,,1.tif,SAT,2,57,48,544,0,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,stranger,self,,1.tif,SAT,2,58,47,846,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,self,friend,,2.tif,SAT,2,59,48,585,0,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,stranger,friend,,1.tif,SAT,2,60,47,974,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,self,friend,,2.tif,SAT,2,61,47,692,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,friend,stranger,,3.tif,SAT,2,62,47,997,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,friend,friend,,3.tif,SAT,2,63,48,745,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,friend,stranger,,3.tif,SAT,2,64,47,648,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,stranger,stranger,,1.tif,SAT,2,65,48,491,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,self,stranger,,2.tif,SAT,2,66,47,612,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,2,67,48,704,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,stranger,stranger,,1.tif,SAT,2,68,48,608,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,friend,self,,3.tif,SAT,2,69,47,1012,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,friend,self,,3.tif,SAT,2,70,48,552,0,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,self,friend,,2.tif,SAT,2,71,47,767,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,2,72,48,677,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,stranger,self,,1.tif,SAT,3,1,47,966,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,stranger,stranger,,1.tif,SAT,3,2,48,612,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,3,3,47,919,0,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,friend,self,,3.tif,SAT,3,4,47,583,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,self,self,,2.tif,SAT,3,5,48,461,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,self,friend,,2.tif,SAT,3,6,47,559,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,self,stranger,,2.tif,SAT,3,7,47,589,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,stranger,friend,,1.tif,SAT,3,8,47,570,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,stranger,self,,1.tif,SAT,3,9,47,544,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,friend,self,,3.tif,SAT,3,10,47,502,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,friend,self,,3.tif,SAT,3,11,47,495,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,3,12,48,480,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,friend,stranger,,3.tif,SAT,3,13,47,553,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,3,14,48,375,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,3,15,47,413,0,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,self,self,,2.tif,SAT,3,16,48,545,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,3,17,48,391,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,self,friend,,2.tif,SAT,3,18,48,516,0,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,self,self,,2.tif,SAT,3,19,47,948,0,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,3,20,48,667,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,stranger,self,,1.tif,SAT,3,21,48,565,0,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,friend,friend,,3.tif,SAT,3,22,48,795,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,friend,stranger,,3.tif,SAT,3,23,47,807,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,self,stranger,,2.tif,SAT,3,24,47,972,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,3,25,48,707,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,friend,friend,,3.tif,SAT,3,26,48,1202,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,friend,self,,3.tif,SAT,3,27,47,671,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,self,self,,2.tif,SAT,3,28,48,481,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,stranger,friend,,1.tif,SAT,3,29,47,602,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,self,self,,2.tif,SAT,3,30,48,767,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,self,stranger,,2.tif,SAT,3,31,47,541,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,friend,stranger,,3.tif,SAT,3,32,47,588,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,friend,stranger,,3.tif,SAT,3,33,47,793,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,3,34,48,454,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,self,friend,,2.tif,SAT,3,35,47,768,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,self,friend,,2.tif,SAT,3,36,47,630,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,stranger,stranger,,1.tif,SAT,3,37,0,1500,0,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,3,38,48,666,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,self,stranger,,2.tif,SAT,3,39,47,620,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,stranger,stranger,,1.tif,SAT,3,40,48,728,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,friend,self,,3.tif,SAT,3,41,47,623,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,stranger,stranger,,1.tif,SAT,3,42,48,699,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,stranger,self,,1.tif,SAT,3,43,47,828,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,stranger,self,,1.tif,SAT,3,44,47,895,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,stranger,self,,1.tif,SAT,3,45,48,440,0,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,stranger,stranger,,1.tif,SAT,3,46,47,451,0,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,friend,friend,,3.tif,SAT,3,47,48,742,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,self,stranger,,2.tif,SAT,3,48,47,861,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,happy,friend,stranger,,3.tif,SAT,3,49,47,743,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,friend,friend,,3.tif,SAT,3,50,48,861,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,stranger,friend,,1.tif,SAT,3,51,47,599,1,v
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,3,52,47,692,0,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,self,self,,2.tif,SAT,3,53,48,916,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,stranger,stranger,,1.tif,SAT,3,54,48,740,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,friend,friend,,3.tif,SAT,3,55,48,604,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,neutral,self,self,,2.tif,SAT,3,56,48,704,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,match,happy,stranger,stranger,,1.tif,SAT,3,57,48,601,1,b
5ea5a81513923f593cd94b07,6.3.5,win,2021-02-19,11:02:08,403111741,358079818,Female,22,6,Right,22,7,7,daily,unmatch,neutral,self,stranger,,2.tif,SAT,3,58,47,605,1,v
