Subject,Task,Block,Trial,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,extraIV1,RT_ms,ACC
686063772,self-matching,4,10,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,neutral,1114,1
686063772,self-matching,4,11,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,197,1
686063772,self-matching,4,12,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,184,0
686063772,self-matching,4,13,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,happy,471,1
686063772,self-matching,4,14,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,253,1
686063772,self-matching,4,15,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,459,0
686063772,self-matching,4,16,Matching,triangle,self,self,Self,self,self,self,Self,neutral,318,1
686063772,self-matching,4,17,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,785,1
686063772,self-matching,4,18,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,696,1
686063772,self-matching,4,19,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,580,1
686063772,self-matching,4,20,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,happy,292,1
686063772,self-matching,4,21,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,289,0
686063772,self-matching,4,22,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,happy,154,0
686063772,self-matching,4,23,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,285,1
686063772,self-matching,4,24,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,407,1
686063772,self-matching,4,25,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,292,1
686063772,self-matching,4,26,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,24,1
686063772,self-matching,4,27,Matching,triangle,self,self,Self,self,self,self,Self,neutral,612,1
686063772,self-matching,4,28,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,200,0
686063772,self-matching,4,29,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,0,1
686063772,self-matching,4,30,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,680,1
686063772,self-matching,4,31,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,682,1
686063772,self-matching,4,32,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,472,0
686063772,self-matching,4,33,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,1380,1
686063772,self-matching,4,34,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,719,0
686063772,self-matching,4,35,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,817,0
686063772,self-matching,4,36,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,715,0
686063772,self-matching,4,37,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,250,0
686063772,self-matching,4,38,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,90,1
686063772,self-matching,4,39,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,561,0
686063772,self-matching,4,40,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,neutral,814,1
686063772,self-matching,4,41,Matching,triangle,self,self,Self,self,self,self,Self,happy,1390,1
686063772,self-matching,4,42,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,857,0
686063772,self-matching,4,43,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,699,1
686063772,self-matching,4,44,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,happy,1500,
686063772,self-matching,4,45,Matching,triangle,self,self,Self,self,self,self,Self,neutral,898,1
686063772,self-matching,4,46,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,1087,1
686063772,self-matching,4,47,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,714,1
686063772,self-matching,4,48,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,1102,0
686063772,self-matching,4,49,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,817,0
686063772,self-matching,4,50,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,827,1
686063772,self-matching,4,51,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,1158,1
686063772,self-matching,4,52,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,669,0
686063772,self-matching,4,53,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,1150,0
686063772,self-matching,4,54,Matching,triangle,self,self,Self,self,self,self,Self,neutral,775,1
686063772,self-matching,4,55,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,494,0
686063772,self-matching,4,56,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,315,0
686063772,self-matching,4,57,Matching,triangle,self,self,Self,self,self,self,Self,happy,413,1
686063772,self-matching,4,58,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,611,0
686063772,self-matching,4,59,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,573,0
686063772,self-matching,4,60,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,87,0
686063772,self-matching,4,61,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,58,0
686063772,self-matching,4,62,Matching,triangle,self,self,Self,self,self,self,Self,happy,684,0
686063772,self-matching,4,63,Matching,triangle,self,self,Self,self,self,self,Self,happy,58,1
686063772,self-matching,4,64,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,84,0
686063772,self-matching,4,65,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,572,1
686063772,self-matching,4,66,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,happy,91,1
686063772,self-matching,4,67,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,548,1
686063772,self-matching,4,68,Matching,triangle,self,self,Self,self,self,self,Self,neutral,75,0
686063772,self-matching,4,69,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,129,0
686063772,self-matching,4,70,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,796,1
686063772,self-matching,4,71,Matching,triangle,self,self,Self,self,self,self,Self,happy,145,1
686063772,self-matching,4,72,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,500,1
686063772,self-matching,5,1,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,1466,1
686063772,self-matching,5,2,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,46,1
686063772,self-matching,5,3,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,57,1
686063772,self-matching,5,4,Matching,triangle,self,self,Self,self,self,self,Self,happy,175,1
686063772,self-matching,5,5,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,happy,473,1
686063772,self-matching,5,6,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,happy,255,0
686063772,self-matching,5,7,Matching,triangle,self,self,Self,self,self,self,Self,neutral,223,0
686063772,self-matching,5,8,Matching,triangle,self,self,Self,self,self,self,Self,neutral,487,0
686063772,self-matching,5,9,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,582,1
686063772,self-matching,5,10,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,1086,0
686063772,self-matching,5,11,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,1301,0
686063772,self-matching,5,12,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,413,0
686063772,self-matching,5,13,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,337,1
686063772,self-matching,5,14,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,203,0
686063772,self-matching,5,15,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,752,1
686063772,self-matching,5,16,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,645,1
686063772,self-matching,5,17,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,544,0
686063772,self-matching,5,18,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,437,1
686063772,self-matching,5,19,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,230,1
686063772,self-matching,5,20,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,745,0
686063772,self-matching,5,21,Matching,triangle,self,self,Self,self,self,self,Self,neutral,385,0
686063772,self-matching,5,22,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,287,0
686063772,self-matching,5,23,Matching,triangle,self,self,Self,self,self,self,Self,happy,264,0
686063772,self-matching,5,24,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,239,0
686063772,self-matching,5,25,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,516,0
686063772,self-matching,5,26,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,798,0
686063772,self-matching,5,27,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,971,0
686063772,self-matching,5,28,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,happy,771,1
686063772,self-matching,5,29,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,341,0
686063772,self-matching,5,30,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,319,0
686063772,self-matching,5,31,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,776,1
686063772,self-matching,5,32,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,854,0
686063772,self-matching,5,33,Matching,triangle,self,self,Self,self,self,self,Self,neutral,720,0
686063772,self-matching,5,34,Matching,triangle,self,self,Self,self,self,self,Self,happy,592,1
686063772,self-matching,5,35,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,699,0
686063772,self-matching,5,36,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,727,0
686063772,self-matching,5,37,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,neutral,834,1
686063772,self-matching,5,38,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,574,0
686063772,self-matching,5,39,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,497,1
686063772,self-matching,5,40,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,375,1
686063772,self-matching,5,41,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,480,1
686063772,self-matching,5,42,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,436,0
686063772,self-matching,5,43,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,368,0
686063772,self-matching,5,44,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,61,0
686063772,self-matching,5,45,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,happy,471,0
686063772,self-matching,5,46,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,139,0
686063772,self-matching,5,47,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,134,1
686063772,self-matching,5,48,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,524,1
686063772,self-matching,5,49,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,1173,0
686063772,self-matching,5,50,Matching,diamond,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,245,1
686063772,self-matching,5,51,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,happy,755,0
686063772,self-matching,5,52,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,happy,684,1
686063772,self-matching,5,53,Matching,triangle,self,self,Self,self,self,self,Self,happy,478,1
686063772,self-matching,5,54,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,319,0
686063772,self-matching,5,55,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,976,1
686063772,self-matching,5,56,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,251,1
686063772,self-matching,5,57,Matching,triangle,self,self,Self,self,self,self,Self,neutral,436,1
686063772,self-matching,5,58,Matching,triangle,self,self,Self,self,self,self,Self,happy,417,1
686063772,self-matching,5,59,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,happy,292,1
686063772,self-matching,5,60,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,233,0
686063772,self-matching,5,61,Matching,pentagon,friend,friend,Close,friend,friend,friend,Close,neutral,107,0
686063772,self-matching,5,62,Nonmatching,triangle,self,self,Self,friend,friend,friend,Close,happy,13,0
686063772,self-matching,5,63,Nonmatching,diamond,stranger,stranger,Stranger,friend,friend,friend,Close,happy,395,0
686063772,self-matching,5,64,Nonmatching,pentagon,friend,friend,Close,self,self,self,Self,neutral,680,1
686063772,self-matching,5,65,Nonmatching,pentagon,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,665,1
686063772,self-matching,5,66,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,neutral,492,1
686063772,self-matching,5,67,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,neutral,527,1
686063772,self-matching,5,68,Matching,triangle,self,self,Self,self,self,self,Self,neutral,227,0
686063772,self-matching,5,69,Nonmatching,triangle,self,self,Self,stranger,stranger,stranger,Stranger,happy,163,0
686063772,self-matching,5,70,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,neutral,119,1
686063772,self-matching,5,71,Nonmatching,diamond,stranger,stranger,Stranger,self,self,self,Self,neutral,50,1
686063772,self-matching,5,72,Matching,triangle,self,self,Self,self,self,self,Self,happy,506,0
709357866,self-matching,1,1,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,1418,1
709357866,self-matching,1,2,Matching,diamond,self,self,Self,self,self,self,Self,neutral,881,1
709357866,self-matching,1,3,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,977,1
709357866,self-matching,1,4,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,1069,1
709357866,self-matching,1,5,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,neutral,765,1
709357866,self-matching,1,6,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,1181,1
709357866,self-matching,1,7,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,867,1
709357866,self-matching,1,8,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,neutral,787,1
709357866,self-matching,1,9,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,833,1
709357866,self-matching,1,10,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,1433,1
709357866,self-matching,1,11,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,1500,
709357866,self-matching,1,12,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,822,1
709357866,self-matching,1,13,Matching,diamond,self,self,Self,self,self,self,Self,neutral,1053,1
709357866,self-matching,1,14,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,happy,973,1
709357866,self-matching,1,15,Matching,diamond,self,self,Self,self,self,self,Self,neutral,930,1
709357866,self-matching,1,16,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,happy,1329,1
709357866,self-matching,1,17,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,happy,944,0
709357866,self-matching,1,18,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,1104,1
709357866,self-matching,1,19,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,neutral,1163,1
709357866,self-matching,1,20,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,997,1
709357866,self-matching,1,21,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,998,1
709357866,self-matching,1,22,Matching,diamond,self,self,Self,self,self,self,Self,happy,811,1
709357866,self-matching,1,23,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,neutral,981,1
709357866,self-matching,1,24,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,neutral,936,1
709357866,self-matching,1,25,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,happy,964,1
709357866,self-matching,1,26,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,neutral,737,1
709357866,self-matching,1,27,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,happy,843,1
709357866,self-matching,1,28,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,happy,932,1
709357866,self-matching,1,29,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,1134,1
709357866,self-matching,1,30,Matching,diamond,self,self,Self,self,self,self,Self,happy,803,1
709357866,self-matching,1,31,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,neutral,788,1
709357866,self-matching,1,32,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,880,1
709357866,self-matching,1,33,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,1120,1
709357866,self-matching,1,34,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,happy,887,1
709357866,self-matching,1,35,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,happy,897,1
709357866,self-matching,1,36,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,happy,820,1
709357866,self-matching,1,37,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,769,1
709357866,self-matching,1,38,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,neutral,861,1
709357866,self-matching,1,39,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,827,1
709357866,self-matching,1,40,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,792,1
709357866,self-matching,1,41,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,happy,889,1
709357866,self-matching,1,42,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,happy,715,1
709357866,self-matching,1,43,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,884,1
709357866,self-matching,1,44,Matching,diamond,self,self,Self,self,self,self,Self,neutral,761,1
709357866,self-matching,1,45,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,happy,1147,1
709357866,self-matching,1,46,Matching,diamond,self,self,Self,self,self,self,Self,happy,706,1
709357866,self-matching,1,47,Matching,diamond,self,self,Self,self,self,self,Self,happy,659,1
709357866,self-matching,1,48,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,949,1
709357866,self-matching,1,49,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,neutral,684,1
709357866,self-matching,1,50,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,692,0
709357866,self-matching,1,51,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,665,1
709357866,self-matching,1,52,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,happy,569,1
709357866,self-matching,1,53,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,happy,783,1
709357866,self-matching,1,54,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,neutral,1070,1
709357866,self-matching,1,55,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,850,1
709357866,self-matching,1,56,Matching,diamond,self,self,Self,self,self,self,Self,neutral,568,1
709357866,self-matching,1,57,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,788,1
709357866,self-matching,1,58,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,1006,1
709357866,self-matching,1,59,Matching,diamond,self,self,Self,self,self,self,Self,happy,893,1
709357866,self-matching,1,60,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,879,1
709357866,self-matching,1,61,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,happy,735,1
709357866,self-matching,1,62,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,918,1
709357866,self-matching,1,63,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,neutral,694,1
709357866,self-matching,1,64,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,1374,1
709357866,self-matching,1,65,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,happy,655,1
709357866,self-matching,1,66,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,neutral,880,1
709357866,self-matching,1,67,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,824,1
709357866,self-matching,1,68,Matching,diamond,self,self,Self,self,self,self,Self,happy,710,1
709357866,self-matching,1,69,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,happy,658,1
709357866,self-matching,1,70,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,happy,992,1
709357866,self-matching,1,71,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,884,1
709357866,self-matching,1,72,Matching,diamond,self,self,Self,self,self,self,Self,neutral,568,1
709357866,self-matching,2,1,Matching,diamond,self,self,Self,self,self,self,Self,neutral,911,1
709357866,self-matching,2,2,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,753,1
709357866,self-matching,2,3,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,neutral,762,1
709357866,self-matching,2,4,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,675,0
709357866,self-matching,2,5,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,neutral,850,1
709357866,self-matching,2,6,Matching,diamond,self,self,Self,self,self,self,Self,neutral,629,1
709357866,self-matching,2,7,Matching,diamond,self,self,Self,self,self,self,Self,happy,742,1
709357866,self-matching,2,8,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,happy,786,1
709357866,self-matching,2,9,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,neutral,967,1
709357866,self-matching,2,10,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,644,1
709357866,self-matching,2,11,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,neutral,727,1
709357866,self-matching,2,12,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,happy,650,1
709357866,self-matching,2,13,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,831,1
709357866,self-matching,2,14,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,happy,1105,1
709357866,self-matching,2,15,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,1088,1
709357866,self-matching,2,16,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,happy,831,1
709357866,self-matching,2,17,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,1101,1
709357866,self-matching,2,18,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,668,1
709357866,self-matching,2,19,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,happy,827,1
709357866,self-matching,2,20,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,677,1
709357866,self-matching,2,21,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,683,1
709357866,self-matching,2,22,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,neutral,851,1
709357866,self-matching,2,23,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,happy,874,1
709357866,self-matching,2,24,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,happy,1027,1
709357866,self-matching,2,25,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,neutral,906,1
709357866,self-matching,2,26,Matching,diamond,self,self,Self,self,self,self,Self,neutral,814,1
709357866,self-matching,2,27,Matching,diamond,self,self,Self,self,self,self,Self,happy,982,1
709357866,self-matching,2,28,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,817,1
709357866,self-matching,2,29,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,happy,770,1
709357866,self-matching,2,30,Matching,diamond,self,self,Self,self,self,self,Self,happy,676,1
709357866,self-matching,2,31,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,happy,634,0
709357866,self-matching,2,32,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,happy,935,1
709357866,self-matching,2,33,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,neutral,730,1
709357866,self-matching,2,34,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,happy,748,1
709357866,self-matching,2,35,Matching,diamond,self,self,Self,self,self,self,Self,neutral,951,1
709357866,self-matching,2,36,Nonmatching,pentagon,stranger,stranger,Stranger,self,self,self,Self,neutral,754,1
709357866,self-matching,2,37,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,1032,1
709357866,self-matching,2,38,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,982,1
709357866,self-matching,2,39,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,818,1
709357866,self-matching,2,40,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,neutral,982,1
709357866,self-matching,2,41,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,happy,745,1
709357866,self-matching,2,42,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,1150,1
709357866,self-matching,2,43,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,neutral,964,1
709357866,self-matching,2,44,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,882,1
709357866,self-matching,2,45,Nonmatching,triangle,friend,friend,Close,self,self,self,Self,happy,911,1
709357866,self-matching,2,46,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,happy,1370,1
709357866,self-matching,2,47,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,happy,691,1
709357866,self-matching,2,48,Nonmatching,pentagon,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,958,1
709357866,self-matching,2,49,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,happy,916,1
709357866,self-matching,2,50,Matching,diamond,self,self,Self,self,self,self,Self,happy,623,1
709357866,self-matching,2,51,Matching,pentagon,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,802,1
709357866,self-matching,2,52,Nonmatching,diamond,self,self,Self,friend,friend,friend,Close,happy,1045,1
709357866,self-matching,2,53,Nonmatching,triangle,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,945,1
709357866,self-matching,2,54,Matching,triangle,friend,friend,Close,friend,friend,friend,Close,happy,717,0
709357866,self-matching,2,55,Nonmatching,diamond,self,self,Self,stranger,stranger,stranger,Stranger,happy,656,1
709357866,self-matching,2,56,Matching,diamond,self,self,Self,self,self,self,Self,neutral,603,1
