Subject,Task,Block,Trial,Matching,Shape,Label,extraIV1,RT_ms,ACC
635791725,facialExpression-matching,5,71,Matching,pentagon,neutral.tif,stranger,640,1
635791725,facialExpression-matching,5,72,Matching,pentagon,neutral.tif,self,552,1
713179473,facialExpression-matching,1,1,Matching,diamond,sad.tif,stranger,1190,1
713179473,facialExpression-matching,1,2,Nonmatching,pentagon,sad.tif,self,616,1
713179473,facialExpression-matching,1,3,Matching,pentagon,neutral.tif,stranger,765,0
713179473,facialExpression-matching,1,4,Nonmatching,diamond,neutral.tif,self,814,1
713179473,facialExpression-matching,1,5,Matching,triangle,happy.tif,self,567,1
713179473,facialExpression-matching,1,6,Nonmatching,diamond,neutral.tif,stranger,774,1
713179473,facialExpression-matching,1,7,Nonmatching,triangle,neutral.tif,self,635,0
713179473,facialExpression-matching,1,8,Nonmatching,triangle,sad.tif,stranger,560,1
713179473,facialExpression-matching,1,9,Matching,triangle,happy.tif,stranger,557,1
713179473,facialExpression-matching,1,10,Matching,diamond,sad.tif,stranger,679,0
713179473,facialExpression-matching,1,11,Nonmatching,pentagon,happy.tif,stranger,728,1
713179473,facialExpression-matching,1,12,Matching,triangle,happy.tif,stranger,616,1
713179473,facialExpression-matching,1,13,Matching,triangle,happy.tif,stranger,970,0
713179473,facialExpression-matching,1,14,Nonmatching,triangle,sad.tif,stranger,405,0
713179473,facialExpression-matching,1,15,Matching,triangle,happy.tif,self,601,1
713179473,facialExpression-matching,1,16,Matching,diamond,sad.tif,self,661,0
713179473,facialExpression-matching,1,17,Nonmatching,triangle,neutral.tif,stranger,835,1
713179473,facialExpression-matching,1,18,Nonmatching,pentagon,happy.tif,stranger,1227,0
713179473,facialExpression-matching,1,19,Matching,pentagon,neutral.tif,self,878,0
713179473,facialExpression-matching,1,20,Nonmatching,triangle,sad.tif,stranger,981,1
713179473,facialExpression-matching,1,21,Matching,pentagon,neutral.tif,self,722,1
713179473,facialExpression-matching,1,22,Nonmatching,pentagon,sad.tif,self,1043,1
713179473,facialExpression-matching,1,23,Matching,pentagon,neutral.tif,stranger,1000,0
713179473,facialExpression-matching,1,24,Nonmatching,triangle,neutral.tif,self,831,1
713179473,facialExpression-matching,1,25,Matching,pentagon,neutral.tif,stranger,1241,0
713179473,facialExpression-matching,1,26,Matching,diamond,sad.tif,stranger,793,1
713179473,facialExpression-matching,1,27,Nonmatching,diamond,happy.tif,stranger,880,1
713179473,facialExpression-matching,1,28,Nonmatching,diamond,happy.tif,stranger,923,1
713179473,facialExpression-matching,1,29,Nonmatching,diamond,happy.tif,self,726,0
713179473,facialExpression-matching,1,30,Nonmatching,diamond,happy.tif,stranger,826,1
713179473,facialExpression-matching,1,31,Nonmatching,pentagon,happy.tif,self,855,1
713179473,facialExpression-matching,1,32,Nonmatching,triangle,sad.tif,self,755,1
713179473,facialExpression-matching,1,33,Matching,pentagon,neutral.tif,stranger,875,0
713179473,facialExpression-matching,1,34,Matching,pentagon,neutral.tif,self,950,0
713179473,facialExpression-matching,1,35,Matching,diamond,sad.tif,stranger,869,0
713179473,facialExpression-matching,1,36,Matching,pentagon,neutral.tif,self,820,1
713179473,facialExpression-matching,1,37,Nonmatching,diamond,neutral.tif,self,881,1
713179473,facialExpression-matching,1,38,Matching,diamond,sad.tif,stranger,1066,0
713179473,facialExpression-matching,1,39,Matching,triangle,happy.tif,stranger,814,1
713179473,facialExpression-matching,1,40,Matching,triangle,happy.tif,self,937,1
713179473,facialExpression-matching,1,41,Matching,triangle,happy.tif,stranger,554,1
713179473,facialExpression-matching,1,42,Nonmatching,diamond,neutral.tif,stranger,836,1
713179473,facialExpression-matching,1,43,Nonmatching,triangle,sad.tif,self,817,0
713179473,facialExpression-matching,1,44,Nonmatching,diamond,neutral.tif,stranger,1007,1
713179473,facialExpression-matching,1,45,Nonmatching,pentagon,sad.tif,stranger,1112,1
713179473,facialExpression-matching,1,46,Nonmatching,pentagon,sad.tif,self,1169,0
713179473,facialExpression-matching,1,47,Matching,triangle,happy.tif,self,808,1
713179473,facialExpression-matching,1,48,Nonmatching,triangle,neutral.tif,stranger,1028,0
713179473,facialExpression-matching,1,49,Nonmatching,pentagon,sad.tif,stranger,1261,1
713179473,facialExpression-matching,1,50,Nonmatching,triangle,sad.tif,self,888,1
713179473,facialExpression-matching,1,51,Nonmatching,pentagon,happy.tif,stranger,979,1
713179473,facialExpression-matching,1,52,Matching,diamond,sad.tif,stranger,720,1
713179473,facialExpression-matching,1,53,Matching,pentagon,neutral.tif,self,885,0
713179473,facialExpression-matching,1,54,Matching,diamond,sad.tif,self,1100,1
713179473,facialExpression-matching,1,55,Matching,diamond,sad.tif,self,604,1
713179473,facialExpression-matching,1,56,Matching,pentagon,neutral.tif,stranger,886,1
713179473,facialExpression-matching,1,57,Matching,pentagon,neutral.tif,stranger,485,1
713179473,facialExpression-matching,1,58,Matching,diamond,sad.tif,self,693,0
713179473,facialExpression-matching,1,59,Matching,diamond,sad.tif,self,913,0
713179473,facialExpression-matching,1,60,Matching,pentagon,neutral.tif,self,351,1
713179473,facialExpression-matching,1,61,Matching,triangle,happy.tif,stranger,556,1
713179473,facialExpression-matching,1,62,Matching,triangle,happy.tif,self,456,1
713179473,facialExpression-matching,1,63,Nonmatching,diamond,happy.tif,self,814,1
713179473,facialExpression-matching,1,64,Nonmatching,pentagon,happy.tif,self,760,0
713179473,facialExpression-matching,1,65,Nonmatching,pentagon,happy.tif,self,857,0
713179473,facialExpression-matching,1,66,Nonmatching,diamond,neutral.tif,self,1033,0
713179473,facialExpression-matching,1,67,Nonmatching,diamond,happy.tif,self,1155,1
713179473,facialExpression-matching,1,68,Nonmatching,triangle,neutral.tif,self,726,0
713179473,facialExpression-matching,1,69,Matching,diamond,sad.tif,self,1324,1
713179473,facialExpression-matching,1,70,Nonmatching,pentagon,sad.tif,stranger,872,1
713179473,facialExpression-matching,1,71,Nonmatching,triangle,neutral.tif,stranger,819,1
713179473,facialExpression-matching,1,72,Matching,triangle,happy.tif,self,668,1
713179473,facialExpression-matching,2,1,Matching,pentagon,neutral.tif,self,1427,1
713179473,facialExpression-matching,2,2,Nonmatching,pentagon,happy.tif,stranger,953,1
713179473,facialExpression-matching,2,3,Nonmatching,diamond,neutral.tif,stranger,983,1
713179473,facialExpression-matching,2,4,Nonmatching,triangle,sad.tif,self,736,1
713179473,facialExpression-matching,2,5,Matching,triangle,happy.tif,self,542,1
713179473,facialExpression-matching,2,6,Matching,triangle,happy.tif,stranger,604,1
713179473,facialExpression-matching,2,7,Matching,diamond,sad.tif,stranger,853,0
713179473,facialExpression-matching,2,8,Nonmatching,triangle,neutral.tif,stranger,1143,1
713179473,facialExpression-matching,2,9,Nonmatching,diamond,neutral.tif,stranger,929,1
713179473,facialExpression-matching,2,10,Matching,pentagon,neutral.tif,self,748,1
713179473,facialExpression-matching,2,11,Nonmatching,diamond,happy.tif,self,652,1
713179473,facialExpression-matching,2,12,Matching,pentagon,neutral.tif,stranger,697,1
713179473,facialExpression-matching,2,13,Nonmatching,diamond,neutral.tif,self,906,1
713179473,facialExpression-matching,2,14,Matching,pentagon,neutral.tif,stranger,1163,1
713179473,facialExpression-matching,2,15,Nonmatching,triangle,neutral.tif,self,617,0
713179473,facialExpression-matching,2,16,Nonmatching,triangle,neutral.tif,stranger,687,1
713179473,facialExpression-matching,2,17,Matching,pentagon,neutral.tif,stranger,668,1
713179473,facialExpression-matching,2,18,Matching,diamond,sad.tif,self,664,1
713179473,facialExpression-matching,2,19,Nonmatching,diamond,happy.tif,stranger,773,1
713179473,facialExpression-matching,2,20,Nonmatching,diamond,neutral.tif,self,886,0
713179473,facialExpression-matching,2,21,Nonmatching,triangle,sad.tif,stranger,778,1
713179473,facialExpression-matching,2,22,Matching,pentagon,neutral.tif,self,893,1
713179473,facialExpression-matching,2,23,Nonmatching,diamond,happy.tif,self,852,1
713179473,facialExpression-matching,2,24,Matching,triangle,happy.tif,self,1095,1
713179473,facialExpression-matching,2,25,Nonmatching,diamond,happy.tif,stranger,754,1
713179473,facialExpression-matching,2,26,Matching,triangle,happy.tif,stranger,668,1
713179473,facialExpression-matching,2,27,Matching,pentagon,neutral.tif,stranger,753,1
713179473,facialExpression-matching,2,28,Nonmatching,pentagon,happy.tif,self,721,0
713179473,facialExpression-matching,2,29,Nonmatching,triangle,sad.tif,stranger,764,1
713179473,facialExpression-matching,2,30,Nonmatching,triangle,sad.tif,self,843,1
713179473,facialExpression-matching,2,31,Matching,triangle,happy.tif,stranger,685,1
713179473,facialExpression-matching,2,32,Nonmatching,pentagon,sad.tif,stranger,908,1
713179473,facialExpression-matching,2,33,Matching,diamond,sad.tif,self,804,1
713179473,facialExpression-matching,2,34,Matching,diamond,sad.tif,self,1304,0
713179473,facialExpression-matching,2,35,Nonmatching,diamond,happy.tif,self,950,0
713179473,facialExpression-matching,2,36,Matching,diamond,sad.tif,self,1125,1
713179473,facialExpression-matching,2,37,Matching,diamond,sad.tif,stranger,783,1
713179473,facialExpression-matching,2,38,Nonmatching,diamond,happy.tif,stranger,991,1
713179473,facialExpression-matching,2,39,Matching,diamond,sad.tif,stranger,807,1
713179473,facialExpression-matching,2,40,Matching,triangle,happy.tif,self,665,1
713179473,facialExpression-matching,2,41,Nonmatching,diamond,neutral.tif,stranger,658,0
713179473,facialExpression-matching,2,42,Nonmatching,triangle,sad.tif,stranger,837,1
713179473,facialExpression-matching,2,43,Matching,triangle,happy.tif,self,786,1
713179473,facialExpression-matching,2,44,Nonmatching,pentagon,sad.tif,self,808,0
713179473,facialExpression-matching,2,45,Nonmatching,triangle,neutral.tif,self,1048,1
713179473,facialExpression-matching,2,46,Nonmatching,pentagon,happy.tif,stranger,997,1
713179473,facialExpression-matching,2,47,Matching,diamond,sad.tif,stranger,1016,1
713179473,facialExpression-matching,2,48,Matching,pentagon,neutral.tif,self,1013,1
713179473,facialExpression-matching,2,49,Matching,triangle,happy.tif,stranger,671,1
713179473,facialExpression-matching,2,50,Nonmatching,triangle,neutral.tif,stranger,792,1
713179473,facialExpression-matching,2,51,Nonmatching,diamond,neutral.tif,self,957,0
713179473,facialExpression-matching,2,52,Matching,triangle,happy.tif,self,876,1
713179473,facialExpression-matching,2,53,Nonmatching,pentagon,sad.tif,self,968,1
713179473,facialExpression-matching,2,54,Matching,triangle,happy.tif,stranger,868,1
713179473,facialExpression-matching,2,55,Nonmatching,pentagon,happy.tif,stranger,666,0
713179473,facialExpression-matching,2,56,Matching,pentagon,neutral.tif,self,752,1
713179473,facialExpression-matching,2,57,Matching,pentagon,neutral.tif,self,660,1
713179473,facialExpression-matching,2,58,Nonmatching,triangle,sad.tif,self,849,1
713179473,facialExpression-matching,2,59,Matching,triangle,happy.tif,stranger,1176,1
713179473,facialExpression-matching,2,60,Matching,diamond,sad.tif,stranger,902,0
713179473,facialExpression-matching,2,61,Nonmatching,pentagon,sad.tif,stranger,958,1
713179473,facialExpression-matching,2,62,Nonmatching,pentagon,happy.tif,self,740,1
713179473,facialExpression-matching,2,63,Matching,diamond,sad.tif,self,889,1
713179473,facialExpression-matching,2,64,Nonmatching,pentagon,sad.tif,self,805,1
713179473,facialExpression-matching,2,65,Nonmatching,pentagon,sad.tif,stranger,822,1
713179473,facialExpression-matching,2,66,Matching,pentagon,neutral.tif,stranger,966,1
713179473,facialExpression-matching,2,67,Matching,triangle,happy.tif,self,626,1
713179473,facialExpression-matching,2,68,Nonmatching,triangle,neutral.tif,self,755,1
713179473,facialExpression-matching,2,69,Matching,diamond,sad.tif,stranger,1059,0
713179473,facialExpression-matching,2,70,Matching,diamond,sad.tif,self,881,1
713179473,facialExpression-matching,2,71,Nonmatching,pentagon,happy.tif,self,831,1
713179473,facialExpression-matching,2,72,Matching,pentagon,neutral.tif,stranger,910,1
713179473,facialExpression-matching,3,1,Matching,triangle,happy.tif,self,799,1
713179473,facialExpression-matching,3,2,Matching,diamond,sad.tif,self,937,1
713179473,facialExpression-matching,3,3,Matching,pentagon,neutral.tif,self,842,1
713179473,facialExpression-matching,3,4,Matching,triangle,happy.tif,self,551,1
713179473,facialExpression-matching,3,5,Matching,diamond,sad.tif,stranger,780,1
713179473,facialExpression-matching,3,6,Nonmatching,diamond,happy.tif,self,589,0
713179473,facialExpression-matching,3,7,Nonmatching,pentagon,sad.tif,stranger,854,1
713179473,facialExpression-matching,3,8,Matching,pentagon,neutral.tif,stranger,872,1
713179473,facialExpression-matching,3,9,Nonmatching,triangle,neutral.tif,self,567,0
713179473,facialExpression-matching,3,10,Nonmatching,triangle,sad.tif,stranger,1072,1
713179473,facialExpression-matching,3,11,Matching,pentagon,neutral.tif,self,1023,1
713179473,facialExpression-matching,3,12,Nonmatching,triangle,neutral.tif,stranger,884,1
713179473,facialExpression-matching,3,13,Matching,diamond,sad.tif,stranger,939,1
713179473,facialExpression-matching,3,14,Nonmatching,triangle,sad.tif,self,767,1
713179473,facialExpression-matching,3,15,Nonmatching,diamond,happy.tif,stranger,1146,1
713179473,facialExpression-matching,3,16,Nonmatching,triangle,sad.tif,self,912,1
713179473,facialExpression-matching,3,17,Nonmatching,pentagon,happy.tif,stranger,1177,1
713179473,facialExpression-matching,3,18,Matching,pentagon,neutral.tif,stranger,859,1
713179473,facialExpression-matching,3,19,Matching,pentagon,neutral.tif,self,668,0
713179473,facialExpression-matching,3,20,Nonmatching,diamond,neutral.tif,stranger,867,1
713179473,facialExpression-matching,3,21,Nonmatching,pentagon,happy.tif,stranger,857,1
713179473,facialExpression-matching,3,22,Matching,triangle,happy.tif,self,559,1
713179473,facialExpression-matching,3,23,Matching,triangle,happy.tif,stranger,707,1
713179473,facialExpression-matching,3,24,Nonmatching,diamond,happy.tif,stranger,683,1
713179473,facialExpression-matching,3,25,Nonmatching,triangle,neutral.tif,stranger,798,1
713179473,facialExpression-matching,3,26,Nonmatching,triangle,neutral.tif,self,811,1
713179473,facialExpression-matching,3,27,Nonmatching,triangle,sad.tif,stranger,775,1
713179473,facialExpression-matching,3,28,Matching,diamond,sad.tif,stranger,706,0
713179473,facialExpression-matching,3,29,Nonmatching,pentagon,sad.tif,stranger,646,1
713179473,facialExpression-matching,3,30,Nonmatching,pentagon,sad.tif,self,1290,1
713179473,facialExpression-matching,3,31,Nonmatching,diamond,neutral.tif,stranger,920,1
713179473,facialExpression-matching,3,32,Matching,diamond,sad.tif,stranger,937,0
713179473,facialExpression-matching,3,33,Matching,triangle,happy.tif,self,513,1
713179473,facialExpression-matching,3,34,Nonmatching,diamond,neutral.tif,self,916,0
713179473,facialExpression-matching,3,35,Matching,diamond,sad.tif,self,773,1
713179473,facialExpression-matching,3,36,Matching,pentagon,neutral.tif,self,787,1
713179473,facialExpression-matching,3,37,Matching,pentagon,neutral.tif,stranger,842,1
713179473,facialExpression-matching,3,38,Nonmatching,pentagon,happy.tif,stranger,788,1
713179473,facialExpression-matching,3,39,Nonmatching,diamond,neutral.tif,self,699,0
713179473,facialExpression-matching,3,40,Nonmatching,diamond,happy.tif,stranger,1005,1
713179473,facialExpression-matching,3,41,Nonmatching,triangle,neutral.tif,stranger,813,1
713179473,facialExpression-matching,3,42,Matching,diamond,sad.tif,stranger,873,1
713179473,facialExpression-matching,3,43,Matching,pentagon,neutral.tif,stranger,740,1
713179473,facialExpression-matching,3,44,Nonmatching,triangle,sad.tif,self,720,1
713179473,facialExpression-matching,3,45,Matching,diamond,sad.tif,self,623,1
713179473,facialExpression-matching,3,46,Matching,triangle,happy.tif,stranger,877,1
713179473,facialExpression-matching,3,47,Matching,pentagon,neutral.tif,stranger,957,1
713179473,facialExpression-matching,3,48,Matching,triangle,happy.tif,stranger,739,1
713179473,facialExpression-matching,3,49,Matching,diamond,sad.tif,stranger,860,1
713179473,facialExpression-matching,3,50,Nonmatching,diamond,neutral.tif,self,1369,1
713179473,facialExpression-matching,3,51,Nonmatching,pentagon,sad.tif,stranger,1093,1
713179473,facialExpression-matching,3,52,Nonmatching,pentagon,sad.tif,self,1325,1
713179473,facialExpression-matching,3,53,Matching,triangle,happy.tif,stranger,582,1
713179473,facialExpression-matching,3,54,Matching,diamond,sad.tif,self,713,1
713179473,facialExpression-matching,3,55,Nonmatching,triangle,sad.tif,stranger,930,0
713179473,facialExpression-matching,3,56,Matching,pentagon,neutral.tif,self,750,1
713179473,facialExpression-matching,3,57,Nonmatching,pentagon,happy.tif,self,875,1
713179473,facialExpression-matching,3,58,Nonmatching,pentagon,sad.tif,self,1365,1
713179473,facialExpression-matching,3,59,Matching,pentagon,neutral.tif,self,965,1
713179473,facialExpression-matching,3,60,Nonmatching,diamond,neutral.tif,stranger,898,1
713179473,facialExpression-matching,3,61,Matching,triangle,happy.tif,self,796,1
713179473,facialExpression-matching,3,62,Matching,diamond,sad.tif,self,800,1
713179473,facialExpression-matching,3,63,Matching,pentagon,neutral.tif,stranger,886,1
713179473,facialExpression-matching,3,64,Nonmatching,pentagon,happy.tif,self,848,1
713179473,facialExpression-matching,3,65,Nonmatching,diamond,happy.tif,self,842,1
713179473,facialExpression-matching,3,66,Matching,triangle,happy.tif,stranger,674,1
713179473,facialExpression-matching,3,67,Nonmatching,triangle,neutral.tif,self,719,1
713179473,facialExpression-matching,3,68,Matching,diamond,sad.tif,self,1040,0
713179473,facialExpression-matching,3,69,Matching,triangle,happy.tif,self,719,1
713179473,facialExpression-matching,3,70,Nonmatching,diamond,happy.tif,self,703,0
713179473,facialExpression-matching,3,71,Nonmatching,pentagon,happy.tif,self,785,1
713179473,facialExpression-matching,3,72,Matching,triangle,happy.tif,stranger,645,1
713179473,facialExpression-matching,4,1,Nonmatching,pentagon,sad.tif,self,1187,1
713179473,facialExpression-matching,4,2,Matching,triangle,happy.tif,self,476,1
713179473,facialExpression-matching,4,3,Nonmatching,triangle,neutral.tif,stranger,926,1
713179473,facialExpression-matching,4,4,Matching,triangle,happy.tif,stranger,954,1
713179473,facialExpression-matching,4,5,Nonmatching,diamond,neutral.tif,self,1071,1
713179473,facialExpression-matching,4,6,Matching,triangle,happy.tif,stranger,743,1
713179473,facialExpression-matching,4,7,Nonmatching,diamond,neutral.tif,stranger,794,1
713179473,facialExpression-matching,4,8,Matching,pentagon,neutral.tif,stranger,1245,1
713179473,facialExpression-matching,4,9,Matching,diamond,sad.tif,stranger,803,1
713179473,facialExpression-matching,4,10,Matching,triangle,happy.tif,self,577,1
713179473,facialExpression-matching,4,11,Nonmatching,pentagon,happy.tif,self,685,1
713179473,facialExpression-matching,4,12,Matching,pentagon,neutral.tif,self,613,1
713179473,facialExpression-matching,4,13,Nonmatching,triangle,neutral.tif,stranger,974,1
713179473,facialExpression-matching,4,14,Nonmatching,diamond,neutral.tif,stranger,737,1
713179473,facialExpression-matching,4,15,Matching,pentagon,neutral.tif,stranger,874,1
713179473,facialExpression-matching,4,16,Matching,diamond,sad.tif,self,815,1
713179473,facialExpression-matching,4,17,Nonmatching,diamond,happy.tif,self,896,1
713179473,facialExpression-matching,4,18,Nonmatching,pentagon,sad.tif,self,997,0
713179473,facialExpression-matching,4,19,Nonmatching,diamond,happy.tif,stranger,807,1
713179473,facialExpression-matching,4,20,Nonmatching,pentagon,sad.tif,stranger,673,0
713179473,facialExpression-matching,4,21,Nonmatching,triangle,neutral.tif,self,872,1
713179473,facialExpression-matching,4,22,Matching,triangle,happy.tif,stranger,707,1
713179473,facialExpression-matching,4,23,Matching,pentagon,neutral.tif,stranger,819,1
713179473,facialExpression-matching,4,24,Nonmatching,pentagon,happy.tif,self,758,1
713179473,facialExpression-matching,4,25,Matching,triangle,happy.tif,self,611,1
713179473,facialExpression-matching,4,26,Matching,diamond,sad.tif,stranger,1343,1
713179473,facialExpression-matching,4,27,Nonmatching,pentagon,sad.tif,stranger,1046,1
713179473,facialExpression-matching,4,28,Matching,pentagon,neutral.tif,self,840,1
713179473,facialExpression-matching,4,29,Nonmatching,triangle,sad.tif,self,972,1
713179473,facialExpression-matching,4,30,Nonmatching,triangle,sad.tif,stranger,829,1
713179473,facialExpression-matching,4,31,Matching,diamond,sad.tif,self,1128,0
713179473,facialExpression-matching,4,32,Nonmatching,pentagon,sad.tif,stranger,859,0
713179473,facialExpression-matching,4,33,Nonmatching,pentagon,happy.tif,stranger,1272,1
713179473,facialExpression-matching,4,34,Matching,pentagon,neutral.tif,self,714,1
713179473,facialExpression-matching,4,35,Nonmatching,diamond,happy.tif,stranger,1040,1
713179473,facialExpression-matching,4,36,Matching,triangle,happy.tif,stranger,949,1
713179473,facialExpression-matching,4,37,Matching,diamond,sad.tif,self,1038,1
713179473,facialExpression-matching,4,38,Matching,pentagon,neutral.tif,self,764,1
713179473,facialExpression-matching,4,39,Matching,triangle,happy.tif,stranger,789,1
713179473,facialExpression-matching,4,40,Nonmatching,triangle,neutral.tif,stranger,785,1
713179473,facialExpression-matching,4,41,Matching,diamond,sad.tif,stranger,1119,1
713179473,facialExpression-matching,4,42,Nonmatching,triangle,sad.tif,self,807,1
713179473,facialExpression-matching,4,43,Nonmatching,diamond,neutral.tif,self,1097,0
713179473,facialExpression-matching,4,44,Matching,diamond,sad.tif,self,1227,1
713179473,facialExpression-matching,4,45,Nonmatching,diamond,neutral.tif,self,1027,1
713179473,facialExpression-matching,4,46,Matching,pentagon,neutral.tif,stranger,857,1
713179473,facialExpression-matching,4,47,Nonmatching,triangle,sad.tif,stranger,920,1
713179473,facialExpression-matching,4,48,Matching,pentagon,neutral.tif,stranger,1006,1
713179473,facialExpression-matching,4,49,Matching,diamond,sad.tif,stranger,721,1
713179473,facialExpression-matching,4,50,Matching,triangle,happy.tif,self,565,1
713179473,facialExpression-matching,4,51,Nonmatching,pentagon,happy.tif,self,826,1
713179473,facialExpression-matching,4,52,Nonmatching,triangle,sad.tif,self,934,0
713179473,facialExpression-matching,4,53,Matching,pentagon,neutral.tif,self,1101,1
713179473,facialExpression-matching,4,54,Matching,triangle,happy.tif,self,551,1
713179473,facialExpression-matching,4,55,Matching,diamond,sad.tif,stranger,1000,1
713179473,facialExpression-matching,4,56,Matching,diamond,sad.tif,stranger,1010,0
713179473,facialExpression-matching,4,57,Matching,triangle,happy.tif,self,600,1
713179473,facialExpression-matching,4,58,Nonmatching,diamond,happy.tif,self,1158,1
713179473,facialExpression-matching,4,59,Nonmatching,diamond,neutral.tif,stranger,759,1
713179473,facialExpression-matching,4,60,Nonmatching,triangle,sad.tif,stranger,725,1
713179473,facialExpression-matching,4,61,Matching,pentagon,neutral.tif,self,861,1
713179473,facialExpression-matching,4,62,Nonmatching,diamond,happy.tif,stranger,902,1
713179473,facialExpression-matching,4,63,Nonmatching,triangle,neutral.tif,self,690,1
713179473,facialExpression-matching,4,64,Matching,pentagon,neutral.tif,stranger,771,1
713179473,facialExpression-matching,4,65,Matching,diamond,sad.tif,self,856,1
713179473,facialExpression-matching,4,66,Nonmatching,pentagon,happy.tif,stranger,767,1
713179473,facialExpression-matching,4,67,Nonmatching,pentagon,happy.tif,stranger,878,1
713179473,facialExpression-matching,4,68,Nonmatching,triangle,neutral.tif,self,906,1
713179473,facialExpression-matching,4,69,Matching,diamond,sad.tif,self,750,1
713179473,facialExpression-matching,4,70,Matching,triangle,happy.tif,stranger,602,1
713179473,facialExpression-matching,4,71,Nonmatching,diamond,happy.tif,self,775,1
713179473,facialExpression-matching,4,72,Nonmatching,pentagon,sad.tif,self,1005,1
713179473,facialExpression-matching,5,1,Nonmatching,diamond,happy.tif,self,884,1
713179473,facialExpression-matching,5,2,Nonmatching,pentagon,happy.tif,stranger,697,1
713179473,facialExpression-matching,5,3,Nonmatching,triangle,neutral.tif,stranger,732,1
713179473,facialExpression-matching,5,4,Nonmatching,triangle,neutral.tif,stranger,590,1
713179473,facialExpression-matching,5,5,Matching,triangle,happy.tif,self,500,1
713179473,facialExpression-matching,5,6,Matching,triangle,happy.tif,stranger,581,1
713179473,facialExpression-matching,5,7,Matching,pentagon,neutral.tif,stranger,759,1
713179473,facialExpression-matching,5,8,Nonmatching,pentagon,sad.tif,self,735,1
713179473,facialExpression-matching,5,9,Matching,triangle,happy.tif,stranger,605,1
713179473,facialExpression-matching,5,10,Matching,triangle,happy.tif,self,574,1
713179473,facialExpression-matching,5,11,Nonmatching,triangle,sad.tif,stranger,715,1
713179473,facialExpression-matching,5,12,Nonmatching,diamond,happy.tif,stranger,861,1
713179473,facialExpression-matching,5,13,Matching,triangle,happy.tif,stranger,614,1
713179473,facialExpression-matching,5,14,Matching,diamond,sad.tif,stranger,727,1
713179473,facialExpression-matching,5,15,Matching,diamond,sad.tif,stranger,799,1
713179473,facialExpression-matching,5,16,Nonmatching,triangle,sad.tif,stranger,699,1
713179473,facialExpression-matching,5,17,Matching,triangle,happy.tif,self,588,1
713179473,facialExpression-matching,5,18,Matching,diamond,sad.tif,stranger,635,1
713179473,facialExpression-matching,5,19,Nonmatching,pentagon,sad.tif,self,739,1
713179473,facialExpression-matching,5,20,Matching,pentagon,neutral.tif,stranger,771,1
713179473,facialExpression-matching,5,21,Matching,diamond,sad.tif,self,758,1
713179473,facialExpression-matching,5,22,Matching,pentagon,neutral.tif,stranger,855,1
713179473,facialExpression-matching,5,23,Nonmatching,diamond,neutral.tif,stranger,993,1
713179473,facialExpression-matching,5,24,Nonmatching,diamond,happy.tif,stranger,854,1
713179473,facialExpression-matching,5,25,Nonmatching,pentagon,happy.tif,stranger,717,1
713179473,facialExpression-matching,5,26,Matching,diamond,sad.tif,stranger,789,0
713179473,facialExpression-matching,5,27,Nonmatching,pentagon,sad.tif,stranger,805,1
713179473,facialExpression-matching,5,28,Nonmatching,triangle,neutral.tif,self,762,1
713179473,facialExpression-matching,5,29,Nonmatching,triangle,neutral.tif,self,836,1
713179473,facialExpression-matching,5,30,Matching,pentagon,neutral.tif,stranger,807,1
713179473,facialExpression-matching,5,31,Matching,diamond,sad.tif,self,663,1
713179473,facialExpression-matching,5,32,Nonmatching,triangle,neutral.tif,self,614,1
713179473,facialExpression-matching,5,33,Nonmatching,diamond,happy.tif,stranger,821,1
713179473,facialExpression-matching,5,34,Matching,pentagon,neutral.tif,self,690,1
713179473,facialExpression-matching,5,35,Matching,pentagon,neutral.tif,self,779,1
713179473,facialExpression-matching,5,36,Matching,triangle,happy.tif,self,575,1
713179473,facialExpression-matching,5,37,Nonmatching,triangle,sad.tif,self,713,1
713179473,facialExpression-matching,5,38,Nonmatching,triangle,sad.tif,stranger,824,1
713179473,facialExpression-matching,5,39,Matching,pentagon,neutral.tif,self,700,1
713179473,facialExpression-matching,5,40,Matching,pentagon,neutral.tif,stranger,677,1
713179473,facialExpression-matching,5,41,Nonmatching,diamond,neutral.tif,self,864,1
713179473,facialExpression-matching,5,42,Matching,triangle,happy.tif,stranger,624,1
713179473,facialExpression-matching,5,43,Nonmatching,pentagon,sad.tif,stranger,922,1
713179473,facialExpression-matching,5,44,Nonmatching,triangle,neutral.tif,stranger,722,1
713179473,facialExpression-matching,5,45,Matching,pentagon,neutral.tif,self,606,1
713179473,facialExpression-matching,5,46,Nonmatching,diamond,neutral.tif,stranger,777,1
713179473,facialExpression-matching,5,47,Nonmatching,pentagon,happy.tif,self,804,1
713179473,facialExpression-matching,5,48,Nonmatching,triangle,sad.tif,self,731,1
713179473,facialExpression-matching,5,49,Nonmatching,pentagon,happy.tif,self,654,1
713179473,facialExpression-matching,5,50,Nonmatching,diamond,neutral.tif,self,784,0
713179473,facialExpression-matching,5,51,Nonmatching,diamond,neutral.tif,self,1134,1
713179473,facialExpression-matching,5,52,Matching,diamond,sad.tif,stranger,1182,1
713179473,facialExpression-matching,5,53,Nonmatching,diamond,happy.tif,self,782,1
713179473,facialExpression-matching,5,54,Matching,diamond,sad.tif,self,780,1
713179473,facialExpression-matching,5,55,Matching,triangle,happy.tif,stranger,851,1
