"Subject","Block","Trial","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
230,4,63,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,625,0.625,1
230,4,64,3,3,"Matching","Stranger","Stranger","Stranger",2,"Friend","Close",2,555,0.555,1
230,4,65,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,564,0.564,1
230,4,66,3,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,785,0.785,1
230,4,67,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",2,747,0.747,1
230,4,68,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,742,0.742,1
230,4,69,3,3,"Matching","Stranger","Stranger","Stranger",2,"Friend","Close",2,731,0.731,1
230,4,70,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",2,619,0.619,1
230,4,71,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,634,0.634,1
230,4,72,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,910,0.91,1
230,4,73,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",2,755,0.755,1
230,4,74,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,776,0.776,1
230,4,75,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",2,625,0.625,1
230,4,76,3,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",2,489,0.489,1
230,4,77,2,2,"Matching","Friend","Friend","Friend",3,"Stranger","Stranger",2,1180,1.18,1
230,4,78,3,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,694,0.694,1
230,4,79,3,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,660,0.66,1
230,4,80,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",2,502,0.502,1
230,4,81,3,3,"Matching","Stranger","Stranger","Stranger",2,"Friend","Close",2,577,0.577,1
230,4,82,1,1,"Matching","Self","Self","Self",1,"Self","Self",2,794,0.794,1
230,4,83,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,688,0.688,1
230,4,84,2,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",2,533,0.533,1
230,4,85,1,1,"Matching","Self","Self","Self",1,"Self","Self",2,1138,1.138,1
230,4,86,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,551,0.551,1
230,4,87,1,1,"Matching","Self","Self","Self",1,"Self","Self",2,636,0.636,1
230,4,88,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",2,517,0.517,1
230,4,89,1,1,"Matching","Self","Self","Self",1,"Self","Self",2,535,0.535,1
230,4,90,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",2,618,0.618,1
230,4,91,1,1,"Matching","Self","Self","Self",1,"Self","Self",2,471,0.471,1
230,4,92,1,1,"Matching","Self","Self","Self",1,"Self","Self",2,830,0.83,1
230,4,93,3,3,"Matching","Stranger","Stranger","Stranger",2,"Friend","Close",2,849,0.849,1
230,4,94,3,3,"Matching","Stranger","Stranger","Stranger",2,"Friend","Close",2,576,0.576,1
230,4,96,3,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",2,823,0.823,1
230,4,97,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,994,0.994,1
230,4,98,2,3,"Nonmatching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",2,747,0.747,1
230,4,99,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",2,709,0.709,1
231,1,2,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,1100,1.1,1
231,1,3,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,1152,1.152,1
231,1,5,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,688,0.688,1
231,1,6,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,779,0.779,1
231,1,7,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,674,0.674,1
231,1,8,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,609,0.609,1
231,1,9,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,611,0.611,1
231,1,10,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,704,0.704,1
231,1,11,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,851,0.851,1
231,1,12,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,1158,1.158,1
231,1,13,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,979,0.979,1
231,1,14,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,920,0.92,1
231,1,15,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,1211,1.211,1
231,1,16,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,674,0.674,1
231,1,17,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,570,0.57,1
231,1,18,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,1098,1.098,1
231,1,19,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,611,0.611,0
231,1,20,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,681,0.681,1
231,1,21,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,696,0.696,1
231,1,22,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,527,0.527,1
231,1,24,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,1192,1.192,1
231,1,25,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,755,0.755,1
231,1,26,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,663,0.663,1
231,1,28,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,1061,1.061,1
231,1,29,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,556,0.556,1
231,1,30,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,547,0.547,1
231,1,31,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,602,0.602,1
231,1,32,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,726,0.726,1
231,1,33,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,845,0.845,1
231,1,34,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,820,0.82,1
231,1,35,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,500,0.5,1
231,1,36,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,684,0.684,0
231,1,38,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,1024,1.024,1
231,1,39,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,728,0.728,1
231,1,40,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,790,0.79,1
231,1,41,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,419,0.419,1
231,1,42,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,567,0.567,1
231,1,43,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,760,0.76,1
231,1,44,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,612,0.612,1
231,1,45,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,685,0.685,1
231,1,46,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,599,0.599,0
231,1,47,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,778,0.778,1
231,1,48,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,815,0.815,1
231,1,49,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,681,0.681,1
231,1,50,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,1340,1.34,0
231,1,51,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,584,0.584,1
231,1,53,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,708,0.708,1
231,1,54,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,421,0.421,0
231,1,55,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,692,0.692,1
231,1,56,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,563,0.563,1
231,1,57,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,1113,1.113,1
231,1,58,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,899,0.899,1
231,1,59,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,448,0.448,0
231,1,60,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,501,0.501,1
231,1,61,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,780,0.78,1
231,1,62,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,718,0.718,1
231,1,63,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,935,0.935,1
231,1,64,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,831,0.831,1
231,1,65,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,829,0.829,0
231,1,66,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,1160,1.16,1
231,1,67,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,863,0.863,1
231,1,68,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,699,0.699,1
231,1,69,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,382,0.382,1
231,1,70,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,548,0.548,1
231,1,71,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,718,0.718,1
231,1,72,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,593,0.593,1
231,1,73,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,368,0.368,1
231,1,74,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,1037,1.037,1
231,1,75,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,476,0.476,1
231,1,76,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,423,0.423,1
231,1,77,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,613,0.613,1
231,1,78,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,819,0.819,1
231,1,79,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,400,0.4,1
231,1,80,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,587,0.587,1
231,1,81,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,540,0.54,1
231,1,82,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,560,0.56,1
231,1,83,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,907,0.907,1
231,1,84,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,730,0.73,1
231,1,85,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,1281,1.281,1
231,1,86,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,431,0.431,1
231,1,87,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,488,0.488,1
231,1,88,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,663,0.663,1
231,1,89,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,621,0.621,1
231,1,90,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,488,0.488,1
231,1,91,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,934,0.934,1
231,1,92,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,442,0.442,0
231,1,93,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,1031,1.031,1
231,1,94,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,926,0.926,1
231,1,95,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,548,0.548,1
231,1,96,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,737,0.737,1
231,1,97,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,837,0.837,1
231,1,98,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,791,0.791,1
231,1,99,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,379,0.379,1
231,1,100,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,480,0.48,1
231,2,1,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,1291,1.291,1
231,2,2,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",1,561,0.561,1
231,2,3,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,556,0.556,0
231,2,4,2,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,488,0.488,0
231,2,7,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,650,0.65,1
231,2,8,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,581,0.581,1
231,2,9,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,1157,1.157,1
231,2,11,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,888,0.888,1
231,2,12,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,674,0.674,1
231,2,13,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,922,0.922,1
231,2,14,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,1401,1.401,1
231,2,16,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",1,1011,1.011,1
231,2,17,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,740,0.74,1
231,2,19,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,672,0.672,0
231,2,20,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,1207,1.207,1
231,2,21,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,957,0.957,1
231,2,22,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,809,0.809,1
231,2,23,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,763,0.763,1
231,2,25,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,614,0.614,1
231,2,26,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,599,0.599,1
231,2,27,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,658,0.658,1
231,2,28,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,999,0.999,1
231,2,29,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,533,0.533,1
231,2,30,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,384,0.384,1
231,2,32,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,915,0.915,1
231,2,33,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,639,0.639,1
231,2,34,2,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,1102,1.102,1
231,2,35,2,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,659,0.659,1
231,2,37,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,802,0.802,1
231,2,38,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,666,0.666,0
231,2,39,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,1248,1.248,1
231,2,40,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,891,0.891,1
231,2,41,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,618,0.618,1
231,2,42,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,1354,1.354,0
231,2,43,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,906,0.906,1
231,2,44,2,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,648,0.648,1
231,2,45,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,781,0.781,1
231,2,46,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,839,0.839,1
231,2,47,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,751,0.751,1
231,2,48,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,559,0.559,0
231,2,49,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,869,0.869,1
231,2,50,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,1470,1.47,1
231,2,52,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,911,0.911,1
231,2,53,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,684,0.684,1
231,2,54,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,770,0.77,1
231,2,55,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,785,0.785,1
231,2,56,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,329,0.329,1
231,2,57,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,811,0.811,1
231,2,58,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,443,0.443,1
231,2,59,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,605,0.605,1
231,2,60,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",1,585,0.585,1
231,2,61,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,807,0.807,1
231,2,63,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,742,0.742,1
231,2,64,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,719,0.719,1
231,2,65,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,745,0.745,1
231,2,66,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,990,0.99,1
231,2,67,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,884,0.884,1
231,2,68,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,708,0.708,1
231,2,69,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,1014,1.014,1
231,2,70,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,619,0.619,1
231,2,72,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,1081,1.081,0
231,2,73,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,603,0.603,1
231,2,74,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",1,723,0.723,0
231,2,75,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,957,0.957,1
231,2,76,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,701,0.701,1
231,2,77,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,600,0.6,1
231,2,78,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,709,0.709,1
231,2,79,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,799,0.799,1
231,2,81,2,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,797,0.797,1
231,2,82,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,700,0.7,1
231,2,83,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,383,0.383,1
231,2,84,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,666,0.666,1
231,2,85,2,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,1015,1.015,1
231,2,86,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",1,1082,1.082,1
231,2,87,1,2,"Nonmatching","Friend","Friend","Friend",2,"Friend","Close",1,958,0.958,1
231,2,88,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",1,635,0.635,1
231,2,89,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,919,0.919,1
231,2,90,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,680,0.68,1
231,2,91,1,1,"Matching","Self","Self","Self",2,"Friend","Close",1,971,0.971,1
231,2,92,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,850,0.85,0
231,2,93,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,508,0.508,1
231,2,94,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,899,0.899,1
231,2,95,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,747,0.747,1
231,2,96,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,643,0.643,1
231,2,97,2,1,"Nonmatching","Self","Self","Self",1,"Self","Self",1,971,0.971,1
231,2,98,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,794,0.794,1
231,2,99,1,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,759,0.759,1
231,2,100,2,2,"Matching","Friend","Friend","Friend",1,"Self","Self",1,442,0.442,1
231,3,1,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,687,0.687,1
231,3,2,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,571,0.571,1
231,3,3,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,853,0.853,1
231,3,4,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,454,0.454,1
231,3,5,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,561,0.561,1
231,3,6,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,804,0.804,1
231,3,7,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,927,0.927,1
231,3,9,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,511,0.511,1
231,3,10,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,357,0.357,1
231,3,11,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,541,0.541,1
231,3,12,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,883,0.883,1
231,3,13,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,625,0.625,1
231,3,14,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,470,0.47,1
231,3,15,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,639,0.639,0
231,3,16,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,835,0.835,1
231,3,17,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,812,0.812,1
231,3,18,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,825,0.825,1
231,3,19,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,442,0.442,1
231,3,20,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,869,0.869,1
231,3,21,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,681,0.681,1
231,3,22,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,555,0.555,1
231,3,23,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,1268,1.268,1
231,3,24,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,525,0.525,1
231,3,25,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,806,0.806,1
231,3,26,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,869,0.869,1
231,3,27,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,792,0.792,1
231,3,28,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,834,0.834,1
231,3,29,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,663,0.663,1
231,3,30,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,574,0.574,1
231,3,31,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,766,0.766,1
231,3,32,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,904,0.904,1
231,3,33,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,576,0.576,1
231,3,34,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,897,0.897,1
231,3,35,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,399,0.399,1
231,3,36,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,530,0.53,1
231,3,37,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,704,0.704,1
231,3,38,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,1113,1.113,1
231,3,39,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,777,0.777,0
231,3,40,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,524,0.524,1
231,3,41,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,774,0.774,1
231,3,42,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,917,0.917,1
231,3,43,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,855,0.855,1
231,3,44,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,906,0.906,1
231,3,45,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,524,0.524,1
231,3,46,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,687,0.687,1
231,3,47,3,2,"Nonmatching","Friend","Friend","Friend",3,"Stranger","Stranger",1,561,0.561,1
231,3,48,2,3,"Nonmatching","Stranger","Stranger","Stranger",2,"Friend","Close",1,691,0.691,0
231,3,49,2,1,"Nonmatching","Self","Self","Self",2,"Friend","Close",1,811,0.811,1
231,3,50,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,758,0.758,1
231,3,51,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,553,0.553,1
231,3,52,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,807,0.807,1
231,3,53,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,867,0.867,1
231,3,54,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,925,0.925,1
231,3,55,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,591,0.591,1
231,3,56,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,413,0.413,1
231,3,57,1,2,"Nonmatching","Friend","Friend","Friend",1,"Self","Self",1,905,0.905,1
231,3,58,1,1,"Matching","Self","Self","Self",1,"Self","Self",1,582,0.582,1
231,3,59,3,3,"Matching","Stranger","Stranger","Stranger",3,"Stranger","Stranger",1,609,0.609,1
231,3,60,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,522,0.522,1
231,3,61,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,790,0.79,1
231,3,62,1,3,"Nonmatching","Stranger","Stranger","Stranger",1,"Self","Self",1,576,0.576,1
231,3,63,2,2,"Matching","Friend","Friend","Friend",2,"Friend","Close",1,583,0.583,1
231,3,64,3,1,"Nonmatching","Self","Self","Self",3,"Stranger","Stranger",1,793,0.793,0
