"Subject","Trial","Label","Nonword","Matching","ACC","RT_ms","bed","manipCheck","Resp","Cresp","Condition"
4,30,"Ich","kes","Nonmatching",1,1862,"L1n",2,"k","k","long4"
4,31,"Fremder","ambelde","Nonmatching",1,962,"L2n",3,"k","k","long4"
4,32,"Fremder","kes","Matching",1,1388,"L2m",4,"d","d","long4"
4,33,"Fremder","ambelde","Nonmatching",1,1303,"L2n",3,"k","k","long4"
4,34,"Ich","ambelde","Matching",1,760,"L1m",1,"d","d","long4"
4,35,"Fremder","kes","Matching",1,1286,"L2m",4,"d","d","long4"
4,36,"Ich","kes","Nonmatching",1,1072,"L1n",2,"k","k","long4"
4,37,"Fremder","kes","Matching",1,1247,"L2m",4,"d","d","long4"
4,38,"Ich","ambelde","Matching",1,1117,"L1m",1,"d","d","long4"
4,39,"Fremder","ambelde","Nonmatching",1,991,"L2n",3,"k","k","long4"
4,40,"Ich","kes","Nonmatching",1,1335,"L1n",2,"k","k","long4"
4,41,"Ich","ambelde","Matching",1,681,"L1m",1,"d","d","long4"
4,42,"Ich","kes","Nonmatching",1,1416,"L1n",2,"k","k","long4"
4,43,"Fremder","ambelde","Nonmatching",1,1450,"L2n",3,"k","k","long4"
4,44,"Fremder","kes","Matching",1,1056,"L2m",4,"d","d","long4"
4,45,"Fremder","ambelde","Nonmatching",1,860,"L2n",3,"k","k","long4"
4,46,"Ich","kes","Nonmatching",1,1152,"L1n",2,"k","k","long4"
4,47,"Fremder","kes","Matching",1,890,"L2m",4,"d","d","long4"
4,48,"Ich","ambelde","Matching",1,606,"L1m",1,"d","d","long4"
4,49,"Fremder","ambelde","Nonmatching",1,2033,"L2n",3,"k","k","long4"
4,50,"Ich","kes","Nonmatching",1,544,"L1n",2,"k","k","long4"
4,51,"Fremder","kes","Matching",1,954,"L2m",4,"d","d","long4"
4,52,"Ich","ambelde","Matching",1,676,"L1m",1,"d","d","long4"
4,53,"Ich","ambelde","Matching",1,925,"L1m",1,"d","d","long4"
4,54,"Fremder","ambelde","Nonmatching",1,801,"L2n",3,"k","k","long4"
4,55,"Ich","kes","Nonmatching",1,1189,"L1n",2,"k","k","long4"
4,56,"Fremder","kes","Matching",1,694,"L2m",4,"d","d","long4"
4,57,"Ich","ambelde","Matching",1,2120,"L1m",1,"d","d","long4"
4,58,"Ich","kes","Nonmatching",1,837,"L1n",2,"k","k","long4"
4,59,"Fremder","ambelde","Nonmatching",1,895,"L2n",3,"k","k","long4"
4,60,"Fremder","kes","Matching",1,1081,"L2m",4,"d","d","long4"
4,61,"Ich","kes","Nonmatching",1,915,"L1n",2,"k","k","long4"
4,62,"Fremder","ambelde","Nonmatching",1,1689,"L2n",3,"k","k","long4"
4,63,"Ich","ambelde","Matching",1,771,"L1m",1,"d","d","long4"
4,64,"Fremder","kes","Matching",1,1307,"L2m",4,"d","d","long4"
4,65,"Ich","kes","Nonmatching",1,1089,"L1n",2,"k","k","long4"
4,66,"Fremder","ambelde","Nonmatching",1,1461,"L2n",3,"k","k","long4"
4,67,"Ich","ambelde","Matching",1,684,"L1m",1,"d","d","long4"
4,68,"Fremder","kes","Matching",1,798,"L2m",4,"d","d","long4"
4,69,"Fremder","ambelde","Nonmatching",1,752,"L2n",3,"k","k","long4"
4,70,"Ich","ambelde","Matching",1,830,"L1m",1,"d","d","long4"
4,71,"Fremder","kes","Matching",1,830,"L2m",4,"d","d","long4"
4,72,"Ich","kes","Nonmatching",1,907,"L1n",2,"k","k","long4"
4,73,"Ich","kes","Nonmatching",1,990,"L1n",2,"k","k","long4"
4,74,"Fremder","ambelde","Nonmatching",1,1081,"L2n",3,"k","k","long4"
4,75,"Fremder","kes","Matching",1,1582,"L2m",4,"d","d","long4"
4,76,"Ich","ambelde","Matching",1,924,"L1m",1,"d","d","long4"
4,77,"Ich","ambelde","Matching",1,607,"L1m",1,"d","d","long4"
4,78,"Fremder","kes","Matching",1,1066,"L2m",4,"d","d","long4"
4,79,"Ich","kes","Nonmatching",1,837,"L1n",2,"k","k","long4"
4,80,"Fremder","ambelde","Nonmatching",1,1380,"L2n",3,"k","k","long4"
4,81,"Ich","kes","Nonmatching",1,1244,"L1n",2,"k","k","long4"
4,82,"Fremder","ambelde","Nonmatching",1,1321,"L2n",3,"k","k","long4"
4,83,"Ich","ambelde","Matching",1,719,"L1m",1,"d","d","long4"
4,84,"Fremder","kes","Matching",1,1063,"L2m",4,"d","d","long4"
4,85,"Fremder","kes","Matching",1,1570,"L2m",4,"d","d","long4"
4,86,"Ich","kes","Nonmatching",1,939,"L1n",2,"k","k","long4"
4,87,"Ich","ambelde","Matching",1,661,"L1m",1,"d","d","long4"
4,88,"Fremder","ambelde","Nonmatching",1,1314,"L2n",3,"k","k","long4"
4,89,"Ich","ambelde","Matching",1,583,"L1m",1,"d","d","long4"
4,90,"Ich","kes","Nonmatching",1,2655,"L1n",2,"k","k","long4"
4,91,"Fremder","kes","Matching",1,1396,"L2m",4,"d","d","long4"
4,92,"Fremder","ambelde","Nonmatching",1,1093,"L2n",3,"k","k","long4"
4,93,"Ich","kes","Nonmatching",1,1634,"L1n",2,"k","k","long4"
4,94,"Ich","ambelde","Matching",1,554,"L1m",1,"d","d","long4"
4,95,"Fremder","ambelde","Nonmatching",1,1359,"L2n",3,"k","k","long4"
4,96,"Fremder","kes","Matching",1,1198,"L2m",4,"d","d","long4"
4,97,"Fremder","kes","Matching",1,961,"L2m",4,"d","d","long4"
4,98,"Ich","kes","Nonmatching",1,1694,"L1n",2,"k","k","long4"
4,99,"Ich","ambelde","Matching",1,763,"L1m",1,"d","d","long4"
4,100,"Fremder","ambelde","Nonmatching",1,1408,"L2n",3,"k","k","long4"
4,101,"Fremder","ambelde","Nonmatching",1,1019,"L2n",3,"k","k","long4"
4,102,"Ich","kes","Nonmatching",1,1159,"L1n",2,"k","k","long4"
4,103,"Ich","ambelde","Matching",1,1322,"L1m",1,"d","d","long4"
4,104,"Fremder","kes","Matching",1,2081,"L2m",4,"d","d","long4"
4,105,"Ich","ambelde","Matching",1,897,"L1m",1,"d","d","long4"
4,106,"Fremder","kes","Matching",1,1021,"L2m",4,"d","d","long4"
4,107,"Ich","kes","Nonmatching",1,1054,"L1n",2,"k","k","long4"
4,108,"Fremder","ambelde","Nonmatching",1,1169,"L2n",3,"k","k","long4"
4,109,"Ich","ambelde","Matching",1,742,"L1m",1,"d","d","long4"
4,110,"Fremder","ambelde","Nonmatching",1,1065,"L2n",3,"k","k","long4"
4,111,"Ich","kes","Nonmatching",1,2506,"L1n",2,"k","k","long4"
4,112,"Fremder","kes","Matching",1,1270,"L2m",4,"d","d","long4"
4,113,"Fremder","kes","Matching",1,1427,"L2m",4,"d","d","long4"
4,114,"Fremder","ambelde","Nonmatching",1,1348,"L2n",3,"k","k","long4"
4,115,"Ich","ambelde","Matching",1,774,"L1m",1,"d","d","long4"
4,116,"Ich","kes","Nonmatching",1,1215,"L1n",2,"k","k","long4"
4,117,"Fremder","kes","Matching",1,837,"L2m",4,"d","d","long4"
4,118,"Fremder","ambelde","Nonmatching",1,887,"L2n",3,"k","k","long4"
4,119,"Ich","kes","Nonmatching",1,1411,"L1n",2,"k","k","long4"
4,120,"Ich","ambelde","Matching",1,650,"L1m",1,"d","d","long4"
4,121,"Ich","ambelde","Matching",1,736,"L1m",1,"d","d","long4"
4,122,"Fremder","ambelde","Nonmatching",1,999,"L2n",3,"k","k","long4"
4,123,"Fremder","kes","Matching",1,1023,"L2m",4,"d","d","long4"
4,124,"Ich","kes","Nonmatching",1,1092,"L1n",2,"k","k","long4"
4,125,"Fremder","kes","Matching",1,907,"L2m",4,"d","d","long4"
4,126,"Ich","ambelde","Matching",1,685,"L1m",1,"d","d","long4"
4,127,"Ich","kes","Nonmatching",1,2917,"L1n",2,"k","k","long4"
4,128,"Fremder","ambelde","Nonmatching",1,1239,"L2n",3,"k","k","long4"
5,1,"Ich","kes","Nonmatching",1,1124,"L1n",2,"k","k","long7"
5,2,"Fremder","kes","Matching",1,1018,"L2m",4,"d","d","long7"
5,3,"Ich","teirnen","Matching",1,559,"L1m",1,"d","d","long7"
5,4,"Fremder","teirnen","Nonmatching",1,835,"L2n",3,"k","k","long7"
5,5,"Ich","kes","Nonmatching",1,988,"L1n",2,"k","k","long7"
5,6,"Fremder","teirnen","Nonmatching",1,1300,"L2n",3,"k","k","long7"
5,7,"Fremder","kes","Matching",1,804,"L2m",4,"d","d","long7"
5,8,"Ich","teirnen","Matching",1,1297,"L1m",1,"d","d","long7"
5,9,"Ich","kes","Nonmatching",1,702,"L1n",2,"k","k","long7"
5,10,"Ich","teirnen","Matching",1,680,"L1m",1,"d","d","long7"
5,11,"Fremder","kes","Matching",1,791,"L2m",4,"d","d","long7"
5,12,"Fremder","teirnen","Nonmatching",1,605,"L2n",3,"k","k","long7"
5,13,"Ich","kes","Nonmatching",1,658,"L1n",2,"k","k","long7"
5,14,"Ich","teirnen","Matching",1,571,"L1m",1,"d","d","long7"
5,15,"Fremder","kes","Matching",1,340,"L2m",4,"d","d","long7"
5,16,"Fremder","teirnen","Nonmatching",0,500,"L2n",3,"d","k","long7"
5,17,"Fremder","kes","Matching",1,714,"L2m",4,"d","d","long7"
5,18,"Fremder","teirnen","Nonmatching",1,752,"L2n",3,"k","k","long7"
5,19,"Ich","teirnen","Matching",1,882,"L1m",1,"d","d","long7"
5,20,"Ich","kes","Nonmatching",1,815,"L1n",2,"k","k","long7"
5,21,"Ich","kes","Nonmatching",1,489,"L1n",2,"k","k","long7"
5,22,"Ich","teirnen","Matching",1,613,"L1m",1,"d","d","long7"
5,23,"Fremder","teirnen","Nonmatching",1,603,"L2n",3,"k","k","long7"
5,24,"Fremder","kes","Matching",1,1152,"L2m",4,"d","d","long7"
5,25,"Ich","teirnen","Matching",1,576,"L1m",1,"d","d","long7"
5,26,"Ich","kes","Nonmatching",1,368,"L1n",2,"k","k","long7"
5,27,"Fremder","kes","Matching",1,652,"L2m",4,"d","d","long7"
5,28,"Fremder","teirnen","Nonmatching",1,484,"L2n",3,"k","k","long7"
5,29,"Fremder","kes","Matching",1,722,"L2m",4,"d","d","long7"
5,30,"Ich","kes","Nonmatching",1,554,"L1n",2,"k","k","long7"
5,31,"Ich","teirnen","Matching",1,521,"L1m",1,"d","d","long7"
5,32,"Fremder","teirnen","Nonmatching",1,535,"L2n",3,"k","k","long7"
5,33,"Ich","teirnen","Matching",1,446,"L1m",1,"d","d","long7"
5,34,"Fremder","kes","Matching",1,518,"L2m",4,"d","d","long7"
5,35,"Fremder","teirnen","Nonmatching",1,367,"L2n",3,"k","k","long7"
5,36,"Ich","kes","Nonmatching",1,421,"L1n",2,"k","k","long7"
5,37,"Fremder","teirnen","Nonmatching",0,644,"L2n",3,"d","k","long7"
5,38,"Fremder","kes","Matching",1,592,"L2m",4,"d","d","long7"
5,39,"Ich","kes","Nonmatching",1,591,"L1n",2,"k","k","long7"
5,40,"Ich","teirnen","Matching",1,800,"L1m",1,"d","d","long7"
5,41,"Ich","kes","Nonmatching",1,409,"L1n",2,"k","k","long7"
5,42,"Ich","teirnen","Matching",1,430,"L1m",1,"d","d","long7"
5,43,"Fremder","kes","Matching",1,457,"L2m",4,"d","d","long7"
5,44,"Fremder","teirnen","Nonmatching",1,743,"L2n",3,"k","k","long7"
5,45,"Ich","teirnen","Matching",1,611,"L1m",1,"d","d","long7"
5,46,"Ich","kes","Nonmatching",1,522,"L1n",2,"k","k","long7"
5,47,"Fremder","kes","Matching",0,841,"L2m",4,"k","d","long7"
5,48,"Fremder","teirnen","Nonmatching",1,612,"L2n",3,"k","k","long7"
5,49,"Fremder","kes","Matching",1,418,"L2m",4,"d","d","long7"
5,50,"Fremder","teirnen","Nonmatching",1,478,"L2n",3,"k","k","long7"
5,51,"Ich","kes","Nonmatching",1,622,"L1n",2,"k","k","long7"
5,52,"Ich","teirnen","Matching",1,762,"L1m",1,"d","d","long7"
5,53,"Fremder","teirnen","Nonmatching",1,756,"L2n",3,"k","k","long7"
5,54,"Fremder","kes","Matching",1,929,"L2m",4,"d","d","long7"
5,55,"Ich","kes","Nonmatching",1,471,"L1n",2,"k","k","long7"
5,56,"Ich","teirnen","Matching",1,425,"L1m",1,"d","d","long7"
5,57,"Fremder","teirnen","Nonmatching",1,600,"L2n",3,"k","k","long7"
5,58,"Ich","teirnen","Matching",1,503,"L1m",1,"d","d","long7"
5,59,"Ich","kes","Nonmatching",1,366,"L1n",2,"k","k","long7"
5,60,"Fremder","kes","Matching",1,726,"L2m",4,"d","d","long7"
5,61,"Ich","kes","Nonmatching",1,413,"L1n",2,"k","k","long7"
5,62,"Fremder","kes","Matching",1,787,"L2m",4,"d","d","long7"
5,63,"Ich","teirnen","Matching",1,602,"L1m",1,"d","d","long7"
5,64,"Fremder","teirnen","Nonmatching",1,581,"L2n",3,"k","k","long7"
5,65,"Ich","kes","Nonmatching",1,506,"L1n",2,"k","k","long7"
5,66,"Ich","teirnen","Matching",1,658,"L1m",1,"d","d","long7"
5,67,"Fremder","kes","Matching",1,635,"L2m",4,"d","d","long7"
5,68,"Fremder","teirnen","Nonmatching",1,454,"L2n",3,"k","k","long7"
5,69,"Ich","kes","Nonmatching",1,693,"L1n",2,"k","k","long7"
5,70,"Ich","teirnen","Matching",1,615,"L1m",1,"d","d","long7"
5,71,"Fremder","teirnen","Nonmatching",1,778,"L2n",3,"k","k","long7"
5,72,"Fremder","kes","Matching",1,613,"L2m",4,"d","d","long7"
5,73,"Ich","teirnen","Matching",0,637,"L1m",1,"k","d","long7"
5,74,"Fremder","kes","Matching",1,608,"L2m",4,"d","d","long7"
5,75,"Ich","kes","Nonmatching",1,518,"L1n",2,"k","k","long7"
5,76,"Fremder","teirnen","Nonmatching",1,813,"L2n",3,"k","k","long7"
5,77,"Ich","kes","Nonmatching",1,466,"L1n",2,"k","k","long7"
5,78,"Fremder","kes","Matching",1,442,"L2m",4,"d","d","long7"
5,79,"Fremder","teirnen","Nonmatching",1,527,"L2n",3,"k","k","long7"
5,80,"Ich","teirnen","Matching",1,515,"L1m",1,"d","d","long7"
5,81,"Fremder","kes","Matching",0,383,"L2m",4,"k","d","long7"
5,82,"Fremder","teirnen","Nonmatching",0,1609,"L2n",3,"d","k","long7"
5,83,"Ich","teirnen","Matching",1,724,"L1m",1,"d","d","long7"
5,84,"Ich","kes","Nonmatching",1,494,"L1n",2,"k","k","long7"
5,85,"Fremder","kes","Matching",1,501,"L2m",4,"d","d","long7"
5,86,"Fremder","teirnen","Nonmatching",1,365,"L2n",3,"k","k","long7"
5,87,"Ich","teirnen","Matching",1,510,"L1m",1,"d","d","long7"
5,88,"Ich","kes","Nonmatching",1,424,"L1n",2,"k","k","long7"
5,89,"Fremder","teirnen","Nonmatching",1,502,"L2n",3,"k","k","long7"
5,90,"Ich","teirnen","Matching",1,766,"L1m",1,"d","d","long7"
5,91,"Fremder","kes","Matching",1,593,"L2m",4,"d","d","long7"
5,92,"Ich","kes","Nonmatching",1,410,"L1n",2,"k","k","long7"
5,93,"Ich","kes","Nonmatching",1,566,"L1n",2,"k","k","long7"
5,94,"Ich","teirnen","Matching",1,490,"L1m",1,"d","d","long7"
5,95,"Fremder","kes","Matching",1,575,"L2m",4,"d","d","long7"
5,96,"Fremder","teirnen","Nonmatching",1,608,"L2n",3,"k","k","long7"
5,97,"Fremder","teirnen","Nonmatching",1,673,"L2n",3,"k","k","long7"
5,98,"Ich","kes","Nonmatching",0,677,"L1n",2,"d","k","long7"
5,99,"Fremder","kes","Matching",0,851,"L2m",4,"k","d","long7"
5,100,"Ich","teirnen","Matching",1,728,"L1m",1,"d","d","long7"
5,101,"Fremder","kes","Matching",1,677,"L2m",4,"d","d","long7"
5,102,"Ich","teirnen","Matching",1,693,"L1m",1,"d","d","long7"
5,103,"Ich","kes","Nonmatching",1,449,"L1n",2,"k","k","long7"
5,104,"Fremder","teirnen","Nonmatching",0,490,"L2n",3,"d","k","long7"
5,105,"Fremder","kes","Matching",1,908,"L2m",4,"d","d","long7"
5,106,"Fremder","teirnen","Nonmatching",1,1277,"L2n",3,"k","k","long7"
5,107,"Ich","kes","Nonmatching",1,676,"L1n",2,"k","k","long7"
5,108,"Ich","teirnen","Matching",1,538,"L1m",1,"d","d","long7"
5,109,"Fremder","kes","Matching",1,1010,"L2m",4,"d","d","long7"
5,110,"Fremder","teirnen","Nonmatching",1,554,"L2n",3,"k","k","long7"
5,111,"Ich","teirnen","Matching",1,1415,"L1m",1,"d","d","long7"
5,112,"Ich","kes","Nonmatching",1,454,"L1n",2,"k","k","long7"
5,113,"Fremder","teirnen","Nonmatching",1,677,"L2n",3,"k","k","long7"
5,114,"Ich","teirnen","Matching",1,861,"L1m",1,"d","d","long7"
5,115,"Fremder","kes","Matching",1,798,"L2m",4,"d","d","long7"
5,116,"Ich","kes","Nonmatching",1,581,"L1n",2,"k","k","long7"
5,117,"Ich","kes","Nonmatching",1,401,"L1n",2,"k","k","long7"
5,118,"Fremder","teirnen","Nonmatching",0,847,"L2n",3,"d","k","long7"
5,119,"Fremder","kes","Matching",1,512,"L2m",4,"d","d","long7"
5,120,"Ich","teirnen","Matching",1,473,"L1m",1,"d","d","long7"
5,121,"Fremder","kes","Matching",1,721,"L2m",4,"d","d","long7"
5,122,"Ich","teirnen","Matching",1,1255,"L1m",1,"d","d","long7"
5,123,"Fremder","teirnen","Nonmatching",1,439,"L2n",3,"k","k","long7"
5,124,"Ich","kes","Nonmatching",1,374,"L1n",2,"k","k","long7"
5,125,"Ich","kes","Nonmatching",1,453,"L1n",2,"k","k","long7"
5,126,"Fremder","teirnen","Nonmatching",1,484,"L2n",3,"k","k","long7"
5,127,"Ich","teirnen","Matching",1,1034,"L1m",1,"d","d","long7"
5,128,"Fremder","kes","Matching",1,468,"L2m",4,"d","d","long7"
6,1,"Ich","teirnen","Matching",1,1592,"L1m",1,"d","d","long7"
6,2,"Fremder","kes","Matching",1,848,"L2m",4,"d","d","long7"
6,3,"Ich","kes","Nonmatching",1,610,"L1n",2,"k","k","long7"
6,4,"Fremder","teirnen","Nonmatching",1,1521,"L2n",3,"k","k","long7"
6,5,"Fremder","teirnen","Nonmatching",1,1400,"L2n",3,"k","k","long7"
6,6,"Ich","kes","Nonmatching",1,682,"L1n",2,"k","k","long7"
6,7,"Ich","teirnen","Matching",1,587,"L1m",1,"d","d","long7"
6,8,"Fremder","kes","Matching",1,725,"L2m",4,"d","d","long7"
6,9,"Ich","teirnen","Matching",1,1157,"L1m",1,"d","d","long7"
6,10,"Ich","kes","Nonmatching",1,826,"L1n",2,"k","k","long7"
6,11,"Fremder","teirnen","Nonmatching",1,843,"L2n",3,"k","k","long7"
6,12,"Fremder","kes","Matching",1,1134,"L2m",4,"d","d","long7"
6,13,"Ich","kes","Nonmatching",1,605,"L1n",2,"k","k","long7"
6,14,"Fremder","kes","Matching",1,990,"L2m",4,"d","d","long7"
6,15,"Fremder","teirnen","Nonmatching",1,741,"L2n",3,"k","k","long7"
6,16,"Ich","teirnen","Matching",1,549,"L1m",1,"d","d","long7"
6,17,"Fremder","teirnen","Nonmatching",1,1394,"L2n",3,"k","k","long7"
6,18,"Ich","teirnen","Matching",1,1041,"L1m",1,"d","d","long7"
6,19,"Ich","kes","Nonmatching",1,723,"L1n",2,"k","k","long7"
6,20,"Fremder","kes","Matching",1,1400,"L2m",4,"d","d","long7"
6,21,"Ich","kes","Nonmatching",1,626,"L1n",2,"k","k","long7"
6,22,"Fremder","kes","Matching",1,1261,"L2m",4,"d","d","long7"
6,23,"Ich","teirnen","Matching",1,962,"L1m",1,"d","d","long7"
6,24,"Fremder","teirnen","Nonmatching",1,1001,"L2n",3,"k","k","long7"
6,25,"Fremder","teirnen","Nonmatching",1,1426,"L2n",3,"k","k","long7"
6,26,"Ich","kes","Nonmatching",1,686,"L1n",2,"k","k","long7"
6,27,"Fremder","kes","Matching",1,1084,"L2m",4,"d","d","long7"
6,28,"Ich","teirnen","Matching",1,562,"L1m",1,"d","d","long7"
6,29,"Ich","kes","Nonmatching",1,622,"L1n",2,"k","k","long7"
6,30,"Fremder","teirnen","Nonmatching",1,683,"L2n",3,"k","k","long7"
6,31,"Ich","teirnen","Matching",1,1044,"L1m",1,"d","d","long7"
6,32,"Fremder","kes","Matching",1,736,"L2m",4,"d","d","long7"
6,33,"Fremder","kes","Matching",1,636,"L2m",4,"d","d","long7"
6,34,"Ich","teirnen","Matching",1,715,"L1m",1,"d","d","long7"
6,35,"Ich","kes","Nonmatching",1,739,"L1n",2,"k","k","long7"
6,36,"Fremder","teirnen","Nonmatching",1,858,"L2n",3,"k","k","long7"
6,37,"Fremder","teirnen","Nonmatching",1,829,"L2n",3,"k","k","long7"
6,38,"Fremder","kes","Matching",1,644,"L2m",4,"d","d","long7"
6,39,"Ich","teirnen","Matching",1,500,"L1m",1,"d","d","long7"
6,40,"Ich","kes","Nonmatching",1,716,"L1n",2,"k","k","long7"
6,41,"Ich","teirnen","Matching",1,889,"L1m",1,"d","d","long7"
6,42,"Fremder","teirnen","Nonmatching",1,845,"L2n",3,"k","k","long7"
6,43,"Fremder","kes","Matching",1,780,"L2m",4,"d","d","long7"
6,44,"Ich","kes","Nonmatching",1,570,"L1n",2,"k","k","long7"
6,45,"Fremder","kes","Matching",0,766,"L2m",4,"k","d","long7"
6,46,"Fremder","teirnen","Nonmatching",1,1185,"L2n",3,"k","k","long7"
6,47,"Ich","teirnen","Matching",1,832,"L1m",1,"d","d","long7"
6,48,"Ich","kes","Nonmatching",1,831,"L1n",2,"k","k","long7"
6,49,"Ich","teirnen","Matching",1,482,"L1m",1,"d","d","long7"
6,50,"Fremder","teirnen","Nonmatching",1,1007,"L2n",3,"k","k","long7"
6,51,"Fremder","kes","Matching",1,896,"L2m",4,"d","d","long7"
6,52,"Ich","kes","Nonmatching",1,925,"L1n",2,"k","k","long7"
6,53,"Ich","kes","Nonmatching",1,650,"L1n",2,"k","k","long7"
6,54,"Fremder","teirnen","Nonmatching",1,1113,"L2n",3,"k","k","long7"
6,55,"Fremder","kes","Matching",1,884,"L2m",4,"d","d","long7"
6,56,"Ich","teirnen","Matching",1,829,"L1m",1,"d","d","long7"
6,57,"Ich","kes","Nonmatching",1,771,"L1n",2,"k","k","long7"
6,58,"Ich","teirnen","Matching",1,628,"L1m",1,"d","d","long7"
6,59,"Fremder","kes","Matching",0,458,"L2m",4,"k","d","long7"
6,60,"Fremder","teirnen","Nonmatching",1,660,"L2n",3,"k","k","long7"
6,61,"Fremder","teirnen","Nonmatching",1,772,"L2n",3,"k","k","long7"
6,62,"Ich","kes","Nonmatching",1,680,"L1n",2,"k","k","long7"
6,63,"Ich","teirnen","Matching",1,672,"L1m",1,"d","d","long7"
6,64,"Fremder","kes","Matching",1,880,"L2m",4,"d","d","long7"
6,65,"Fremder","kes","Matching",1,590,"L2m",4,"d","d","long7"
6,66,"Fremder","teirnen","Nonmatching",0,1139,"L2n",3,"d","k","long7"
6,67,"Ich","teirnen","Matching",1,954,"L1m",1,"d","d","long7"
6,68,"Ich","kes","Nonmatching",1,1181,"L1n",2,"k","k","long7"
6,69,"Fremder","kes","Matching",1,1475,"L2m",4,"d","d","long7"
6,70,"Ich","teirnen","Matching",1,895,"L1m",1,"d","d","long7"
6,71,"Ich","kes","Nonmatching",1,906,"L1n",2,"k","k","long7"
6,72,"Fremder","teirnen","Nonmatching",1,1056,"L2n",3,"k","k","long7"
6,73,"Ich","kes","Nonmatching",1,634,"L1n",2,"k","k","long7"
6,74,"Fremder","teirnen","Nonmatching",1,1133,"L2n",3,"k","k","long7"
6,75,"Fremder","kes","Matching",1,957,"L2m",4,"d","d","long7"
6,76,"Ich","teirnen","Matching",1,842,"L1m",1,"d","d","long7"
6,77,"Ich","kes","Nonmatching",1,802,"L1n",2,"k","k","long7"
6,78,"Fremder","teirnen","Nonmatching",1,821,"L2n",3,"k","k","long7"
6,79,"Ich","teirnen","Matching",1,714,"L1m",1,"d","d","long7"
6,80,"Fremder","kes","Matching",1,873,"L2m",4,"d","d","long7"
6,81,"Fremder","teirnen","Nonmatching",1,733,"L2n",3,"k","k","long7"
6,82,"Ich","kes","Nonmatching",1,987,"L1n",2,"k","k","long7"
6,83,"Ich","teirnen","Matching",1,959,"L1m",1,"d","d","long7"
6,84,"Fremder","kes","Matching",1,890,"L2m",4,"d","d","long7"
6,85,"Ich","kes","Nonmatching",1,789,"L1n",2,"k","k","long7"
6,86,"Fremder","kes","Matching",1,946,"L2m",4,"d","d","long7"
6,87,"Fremder","teirnen","Nonmatching",1,819,"L2n",3,"k","k","long7"
6,88,"Ich","teirnen","Matching",1,752,"L1m",1,"d","d","long7"
6,89,"Fremder","teirnen","Nonmatching",1,647,"L2n",3,"k","k","long7"
6,90,"Fremder","kes","Matching",1,613,"L2m",4,"d","d","long7"
6,91,"Ich","kes","Nonmatching",1,534,"L1n",2,"k","k","long7"
6,92,"Ich","teirnen","Matching",1,776,"L1m",1,"d","d","long7"
6,93,"Ich","teirnen","Matching",1,665,"L1m",1,"d","d","long7"
6,94,"Fremder","kes","Matching",1,618,"L2m",4,"d","d","long7"
6,95,"Ich","kes","Nonmatching",1,375,"L1n",2,"k","k","long7"
6,96,"Fremder","teirnen","Nonmatching",1,429,"L2n",3,"k","k","long7"
6,97,"Ich","kes","Nonmatching",1,635,"L1n",2,"k","k","long7"
6,98,"Ich","teirnen","Matching",1,411,"L1m",1,"d","d","long7"
6,99,"Fremder","teirnen","Nonmatching",1,451,"L2n",3,"k","k","long7"
6,100,"Fremder","kes","Matching",0,532,"L2m",4,"k","d","long7"
6,101,"Ich","teirnen","Matching",1,962,"L1m",1,"d","d","long7"
6,102,"Fremder","teirnen","Nonmatching",1,451,"L2n",3,"k","k","long7"
6,103,"Fremder","kes","Matching",1,752,"L2m",4,"d","d","long7"
6,104,"Ich","kes","Nonmatching",1,424,"L1n",2,"k","k","long7"
6,105,"Ich","kes","Nonmatching",1,480,"L1n",2,"k","k","long7"
6,106,"Fremder","kes","Matching",1,305,"L2m",4,"d","d","long7"
6,107,"Ich","teirnen","Matching",1,446,"L1m",1,"d","d","long7"
6,108,"Fremder","teirnen","Nonmatching",0,527,"L2n",3,"d","k","long7"
6,109,"Ich","teirnen","Matching",1,658,"L1m",1,"d","d","long7"
6,110,"Fremder","kes","Matching",1,818,"L2m",4,"d","d","long7"
6,111,"Fremder","teirnen","Nonmatching",1,528,"L2n",3,"k","k","long7"
6,112,"Ich","kes","Nonmatching",1,664,"L1n",2,"k","k","long7"
6,113,"Ich","kes","Nonmatching",1,372,"L1n",2,"k","k","long7"
6,114,"Fremder","kes","Matching",1,707,"L2m",4,"d","d","long7"
6,115,"Ich","teirnen","Matching",1,493,"L1m",1,"d","d","long7"
6,116,"Fremder","teirnen","Nonmatching",1,585,"L2n",3,"k","k","long7"
6,117,"Fremder","kes","Matching",1,461,"L2m",4,"d","d","long7"
6,118,"Ich","kes","Nonmatching",1,399,"L1n",2,"k","k","long7"
6,119,"Ich","teirnen","Matching",1,442,"L1m",1,"d","d","long7"
6,120,"Fremder","teirnen","Nonmatching",1,566,"L2n",3,"k","k","long7"
