"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","value","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","scale_factor","win_width_deg","win_height_deg","view_history","response_type","key_press","avg_frame_time","center_x","center_y","image","word","target","valence","matchness","correct_response","correct","exp_condition","question_order","result"
"","","","","","psychophysics","126","787690","0.0-9.0-0.0-0.15","563","","j","","","","","","","","","","","","","key","j","16.66138613861317","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","127","789232","0.0-9.0-0.0-0.16","390","","j","","","","","","","","","","","","","key","j","16.65978260869641","768","428","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","128","790936","0.0-9.0-0.0-0.17","544","","f","","","","","","","","","","","","","key","f","16.660396039604652","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Word","他人","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","129","792498","0.0-9.0-0.0-0.18","406","","j","","","","","","","","","","","","","key","j","16.661290322580644","768","428","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","130","794280","0.0-9.0-0.0-0.19","623","","f","","","","","","","","","","","","","key","f","16.660377358490567","768","428","./1_3_Stimuli/T_ambi40.png","他人","Word","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","131","796226","0.0-9.0-0.0-0.20","786","","f","","","","","","","","","","","","","key","f","16.661206896551324","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","132","797976","0.0-9.0-0.0-0.21","589","","f","","","","","","","","","","","","","key","f","16.66153846153779","768","428","./1_3_Stimuli/T_ambi40.png","他人","Image","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","133","799757","0.0-9.0-0.0-0.22","620","","j","","","","","","","","","","","","","key","j","16.660377358490567","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","134","801374","0.0-9.0-0.0-0.23","466","","j","","","","","","","","","","","","","key","j","16.662499999999756","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","135","803192","0.0-9.0-0.0-0.24","659","","j","","","","","","","","","","","","","key","j","16.661111111111328","768","428","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","true","Formal","",""
"","","","","","psychophysics","136","804764","0.0-9.0-0.0-0.25","411","","j","","","","","","","","","","","","","key","j","16.661290322580644","768","428","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","137","806546","0.0-9.0-0.0-0.26","627","","f","","","","","","","","","","","","","key","f","16.66132075471786","768","428","./1_3_Stimuli/T_ambi40.png","自我","Image","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","138","808353","0.0-9.0-0.0-0.27","651","","f","","","","","","","","","","","","","key","f","16.662037037037038","768","428","./1_3_Stimuli/C_ambi40.png","他人","Word","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","139","810136","0.0-9.0-0.0-0.28","632","","f","","","","","","","","","","","","","key","f","16.661320754716762","768","428","./1_3_Stimuli/T_ambi40.png","自我","Word","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","140","812242","0.0-9.0-0.0-0.29","949","","j","","","","","","","","","","","","","key","j","16.660799999999814","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","141","813826","0.0-9.0-0.0-0.30","428","","j","","","","","","","","","","","","","key","j","16.659574468085108","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","142","815491","0.0-9.0-0.0-0.31","514","","f","","","","","","","","","","","","","key","f","16.661616161616163","768","428","./1_3_Stimuli/T_ambi40.png","他人","Image","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","143","817080","0.0-9.0-0.0-0.32","432","","j","","","","","","","","","","","","","key","j","16.660638297872094","768","428","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","144","819042","0.0-9.0-0.0-0.33","811","","j","","","","","","","","","","","","","key","j","16.66153846153866","768","428","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","true","Formal","",""
"","","","","","psychophysics","145","820758","0.0-9.0-0.0-0.34","562","","f","","","","","","","","","","","","","key","f","16.660784313724577","768","428","./1_3_Stimuli/S_ambi40.png","自我","Word","他人","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","146","822558","0.0-9.0-0.0-0.35","644","","f","","","","","","","","","","","","","key","f","16.66168224299109","768","428","./1_3_Stimuli/S_ambi40.png","自我","Image","他人","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","147","824606","0.0-9.0-0.0-0.36","893","","f","","","","","","","","","","","","","key","f","16.66065573770568","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","148","826213","0.0-9.0-0.0-0.37","451","","j","","","","","","","","","","","","","key","j","16.660416666666908","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","149","828021","0.0-9.0-0.0-0.38","649","","j","","","","","","","","","","","","","key","j","16.66168224299109","768","428","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","true","Formal","",""
"","","","","","psychophysics","150","829780","0.0-9.0-0.0-0.39","602","","f","","","","","","","","","","","","","key","f","16.66190476190476","768","428","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","false","Formal","",""
"","","","","","psychophysics","151","831447","0.0-9.0-0.0-0.40","513","","j","","","","","","","","","","","","","key","j","16.660606060606295","768","428","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","152","833328","0.0-9.0-0.0-0.41","718","","f","","","","","","","","","","","","","key","f","16.660714285714285","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","153","835356","0.0-9.0-0.0-0.42","874","","f","","","","","","","","","","","","","key","f","16.66083333333275","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Word","他人","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","154","837078","0.0-9.0-0.0-0.43","569","","f","","","","","","","","","","","","","key","f","16.660194174757283","768","428","./1_3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","155","838688","0.0-9.0-0.0-0.44","450","","j","","","","","","","","","","","","","key","j","16.661052631579437","768","428","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","156","841020","0.0-9.0-0.0-0.45","1179","","f","","","","","","","","","","","","","key","f","16.661151079136857","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Image","他人","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","157","842814","0.0-9.0-0.0-0.46","641","","j","","","","","","","","","","","","","key","j","16.66168224299109","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","158","844552","0.0-9.0-0.0-0.47","579","","f","","","","","","","","","","","","","key","f","16.663106796116956","768","428","./1_3_Stimuli/T_ambi40.png","他人","Word","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","159","846471","0.0-9.0-0.0-0.48","765","","f","","","","","","","","","","","","","key","f","16.661403508772135","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Word","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","160","848271","0.0-9.0-0.0-0.49","650","","j","","","","","","","","","","","","","key","j","16.661320754716762","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Word","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","161","849957","0.0-9.0-0.0-0.50","535","","j","","","","","","","","","","","","","key","j","16.660999999999767","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","162","851620","0.0-9.0-0.0-0.51","509","","j","","","","","","","","","","","","","key","j","16.660204081633367","768","428","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","163","853314","0.0-9.0-0.0-0.52","543","","f","","","","","","","","","","","","","key","f","16.661000000000932","768","428","./1_3_Stimuli/T_ambi40.png","他人","Word","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","164","855029","0.0-9.0-0.0-0.53","564","","f","","","","","","","","","","","","","key","f","16.660784313725717","768","428","./1_3_Stimuli/C_ambi40.png","他人","Image","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","165","856655","0.0-9.0-0.0-0.54","470","","f","","","","","","","","","","","","","key","f","16.660824742267803","768","428","./1_3_Stimuli/T_ambi40.png","自我","Word","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","166","858367","0.0-9.0-0.0-0.55","556","","j","","","","","","","","","","","","","key","j","16.660396039603498","768","428","./1_3_Stimuli/S_ambi40.png","朋友","Image","他人","Mismatch","f","false","Formal","",""
"","","","","","psychophysics","167","860095","0.0-9.0-0.0-0.56","577","","j","","","","","","","","","","","","","key","j","16.660784313724577","768","428","./1_3_Stimuli/T_ambi40.png","朋友","Image","朋友","Match","j","true","Formal","",""
"","","","","","psychophysics","168","861819","0.0-9.0-0.0-0.57","569","","f","","","","","","","","","","","","","key","f","16.656310679611426","768","428","./1_3_Stimuli/S_ambi40.png","自我","Word","他人","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","169","863644","0.0-9.0-0.0-0.58","664","","j","","","","","","","","","","","","","key","j","16.662962962962748","768","428","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","true","Formal","",""
"","","","","","psychophysics","170","865212","0.0-9.0-0.0-0.59","413","","f","","","","","","","","","","","","","key","f","16.659139784945484","768","428","./1_3_Stimuli/S_ambi40.png","他人","Image","他人","Match","j","false","Formal","",""
"","","","","","psychophysics","171","866822","0.0-9.0-0.0-0.60","456","","j","","","","","","","","","","","","","key","j","16.661458333333332","768","428","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","172","868498","0.0-9.0-0.0-0.61","520","","f","","","","","","","","","","","","","key","f","16.661616161616163","768","428","./1_3_Stimuli/C_ambi40.png","朋友","Image","自我","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","173","870133","0.0-9.0-0.0-0.62","485","","j","","","","","","","","","","","","","key","j","16.660824742269","768","428","./1_3_Stimuli/C_ambi40.png","自我","Image","自我","Match","j","true","Formal","",""
"","","","","","psychophysics","174","871837","0.0-9.0-0.0-0.63","551","","j","","","","","","","","","","","","","key","j","16.660396039603498","768","428","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","true","Formal","",""
"","","","","","psychophysics","175","873512","0.0-9.0-0.0-0.64","520","","f","","","","","","","","","","","","","key","f","16.65959595959643","768","428","./1_3_Stimuli/T_ambi40.png","他人","Image","朋友","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","176","875252","0.0-9.0-0.0-0.65","589","","j","","","","","","","","","","","","","key","j","16.661165048543463","768","428","./1_3_Stimuli/S_ambi40.png","他人","Word","他人","Match","j","true","Formal","",""
"","","","","","psychophysics","177","876881","0.0-9.0-0.0-0.66","472","","f","","","","","","","","","","","","","key","f","16.660824742267803","768","428","./1_3_Stimuli/S_ambi40.png","自我","Image","他人","Mismatch","f","true","Formal","",""
"","","","","","psychophysics","178","878474","0.0-9.0-0.0-0.67","436","","j","","","","","","","","","","","","","key","j","16.661702127660316","768","428","./1_3_Stimuli/C_ambi40.png","自我","Word","自我","Match","j","true","Formal","",""
