"Subject","Session","SessionDate","Phase","Block","TrialList.Sample","Target","Shape","Label","YesNoResp","CorrectAnswer","Target.ACC","Target.RT","Target.RESP","Target.CRESP","Priming"
"114","4","05-16-2017","formal",3,57,"T.bmp","Friend","Sie","No","n","0","572","m","n","be-imitated"
"114","4","05-16-2017","formal",3,58,"S.bmp","Self","Fremder","No","n","0","599","m","n","be-imitated"
"114","4","05-16-2017","formal",3,59,"C.bmp","Stranger","Sie","No","n","1","1001","n","n","be-imitated"
"114","4","05-16-2017","formal",3,60,"S.bmp","Self","Sie","Yes","m","1","933","m","m","be-imitated"
"114","4","05-16-2017","formal",4,1,"C.bmp","Stranger","Freund","No","n","0","555","m","n","be-imitated"
"114","4","05-16-2017","formal",4,2,"C.bmp","Stranger","Fremder","Yes","m","0","878","n","m","be-imitated"
"114","4","05-16-2017","formal",4,3,"S.bmp","Self","Fremder","No","n","1","825","n","n","be-imitated"
"114","4","05-16-2017","formal",4,4,"S.bmp","Self","Sie","Yes","m","1","619","m","m","be-imitated"
"114","4","05-16-2017","formal",4,5,"C.bmp","Stranger","Sie","No","n","1","855","n","n","be-imitated"
"114","4","05-16-2017","formal",4,6,"T.bmp","Friend","Sie","No","n","0","905","m","n","be-imitated"
"114","4","05-16-2017","formal",4,7,"S.bmp","Self","Freund","No","n","0","0","","n","be-imitated"
"114","4","05-16-2017","formal",4,8,"T.bmp","Friend","Freund","Yes","m","0","0","","m","be-imitated"
"114","4","05-16-2017","formal",4,9,"T.bmp","Friend","Freund","Yes","m","0","907","n","m","be-imitated"
"114","4","05-16-2017","formal",4,10,"S.bmp","Self","Sie","Yes","m","1","397","m","m","be-imitated"
"114","4","05-16-2017","formal",4,11,"T.bmp","Friend","Fremder","No","n","1","776","n","n","be-imitated"
"114","4","05-16-2017","formal",4,12,"C.bmp","Stranger","Fremder","Yes","m","0","0","","m","be-imitated"
"114","4","05-16-2017","formal",4,13,"C.bmp","Stranger","Freund","No","n","0","790","m","n","be-imitated"
"114","4","05-16-2017","formal",4,14,"T.bmp","Friend","Sie","No","n","1","978","n","n","be-imitated"
"114","4","05-16-2017","formal",4,15,"C.bmp","Stranger","Sie","No","n","0","1084","m","n","be-imitated"
"114","4","05-16-2017","formal",4,16,"S.bmp","Self","Sie","Yes","m","1","807","m","m","be-imitated"
"114","4","05-16-2017","formal",4,17,"C.bmp","Stranger","Fremder","Yes","m","0","547","n","m","be-imitated"
"114","4","05-16-2017","formal",4,18,"C.bmp","Stranger","Fremder","Yes","m","1","877","m","m","be-imitated"
"114","4","05-16-2017","formal",4,19,"S.bmp","Self","Sie","Yes","m","1","761","m","m","be-imitated"
"114","4","05-16-2017","formal",4,20,"T.bmp","Friend","Freund","Yes","m","0","916","n","m","be-imitated"
"114","4","05-16-2017","formal",4,21,"T.bmp","Friend","Freund","Yes","m","1","631","m","m","be-imitated"
"114","4","05-16-2017","formal",4,22,"S.bmp","Self","Fremder","No","n","1","1081","n","n","be-imitated"
"114","4","05-16-2017","formal",4,23,"S.bmp","Self","Freund","No","n","1","996","n","n","be-imitated"
"114","4","05-16-2017","formal",4,24,"T.bmp","Friend","Fremder","No","n","0","0","","n","be-imitated"
"114","4","05-16-2017","formal",4,25,"T.bmp","Friend","Sie","No","n","0","723","m","n","be-imitated"
"114","4","05-16-2017","formal",4,26,"S.bmp","Self","Freund","No","n","0","0","","n","be-imitated"
"114","4","05-16-2017","formal",4,27,"T.bmp","Friend","Freund","Yes","m","1","656","m","m","be-imitated"
"114","4","05-16-2017","formal",4,28,"T.bmp","Friend","Freund","Yes","m","1","588","m","m","be-imitated"
"114","4","05-16-2017","formal",4,29,"C.bmp","Stranger","Fremder","Yes","m","0","766","n","m","be-imitated"
"114","4","05-16-2017","formal",4,30,"C.bmp","Stranger","Freund","No","n","0","641","m","n","be-imitated"
"114","4","05-16-2017","formal",4,31,"C.bmp","Stranger","Fremder","Yes","m","0","1068","n","m","be-imitated"
"114","4","05-16-2017","formal",4,32,"S.bmp","Self","Sie","Yes","m","1","584","m","m","be-imitated"
"114","4","05-16-2017","formal",4,33,"S.bmp","Self","Fremder","No","n","1","666","n","n","be-imitated"
"114","4","05-16-2017","formal",4,34,"C.bmp","Stranger","Sie","No","n","0","677","m","n","be-imitated"
"114","4","05-16-2017","formal",4,35,"T.bmp","Friend","Fremder","No","n","1","1008","n","n","be-imitated"
"114","4","05-16-2017","formal",4,36,"S.bmp","Self","Sie","Yes","m","1","643","m","m","be-imitated"
"114","4","05-16-2017","formal",4,37,"S.bmp","Self","Fremder","No","n","1","734","n","n","be-imitated"
"114","4","05-16-2017","formal",4,38,"T.bmp","Friend","Sie","No","n","0","681","m","n","be-imitated"
"114","4","05-16-2017","formal",4,39,"S.bmp","Self","Sie","Yes","m","1","828","m","m","be-imitated"
"114","4","05-16-2017","formal",4,40,"S.bmp","Self","Sie","Yes","m","1","736","m","m","be-imitated"
"114","4","05-16-2017","formal",4,41,"C.bmp","Stranger","Fremder","Yes","m","0","675","n","m","be-imitated"
"114","4","05-16-2017","formal",4,42,"T.bmp","Friend","Fremder","No","n","0","957","m","n","be-imitated"
"114","4","05-16-2017","formal",4,43,"C.bmp","Stranger","Sie","No","n","1","1080","n","n","be-imitated"
"114","4","05-16-2017","formal",4,44,"T.bmp","Friend","Freund","Yes","m","0","1027","n","m","be-imitated"
"114","4","05-16-2017","formal",4,45,"C.bmp","Stranger","Freund","No","n","1","886","n","n","be-imitated"
"114","4","05-16-2017","formal",4,46,"C.bmp","Stranger","Fremder","Yes","m","1","1066","m","m","be-imitated"
"114","4","05-16-2017","formal",4,47,"T.bmp","Friend","Freund","Yes","m","1","748","m","m","be-imitated"
"114","4","05-16-2017","formal",4,48,"S.bmp","Self","Freund","No","n","1","759","n","n","be-imitated"
"114","4","05-16-2017","formal",4,49,"S.bmp","Self","Sie","Yes","m","1","762","m","m","be-imitated"
"114","4","05-16-2017","formal",4,50,"C.bmp","Stranger","Fremder","Yes","m","0","845","n","m","be-imitated"
"114","4","05-16-2017","formal",4,51,"C.bmp","Stranger","Freund","No","n","1","928","n","n","be-imitated"
"114","4","05-16-2017","formal",4,52,"T.bmp","Friend","Fremder","No","n","0","0","","n","be-imitated"
"114","4","05-16-2017","formal",4,53,"C.bmp","Stranger","Fremder","Yes","m","1","526","m","m","be-imitated"
"114","4","05-16-2017","formal",4,54,"T.bmp","Friend","Freund","Yes","m","1","841","m","m","be-imitated"
"114","4","05-16-2017","formal",4,55,"T.bmp","Friend","Freund","Yes","m","1","764","m","m","be-imitated"
"114","4","05-16-2017","formal",4,56,"C.bmp","Stranger","Sie","No","n","1","735","n","n","be-imitated"
"114","4","05-16-2017","formal",4,57,"S.bmp","Self","Fremder","No","n","1","978","n","n","be-imitated"
"114","4","05-16-2017","formal",4,58,"S.bmp","Self","Freund","No","n","0","997","m","n","be-imitated"
"114","4","05-16-2017","formal",4,59,"S.bmp","Self","Sie","Yes","m","1","688","m","m","be-imitated"
"114","4","05-16-2017","formal",4,60,"T.bmp","Friend","Sie","No","n","1","939","n","n","be-imitated"
"114","4","05-16-2017","formal",5,1,"T.bmp","Friend","Fremder","No","n","1","905","n","n","be-imitated"
"114","4","05-16-2017","formal",5,2,"C.bmp","Stranger","Fremder","Yes","m","1","908","m","m","be-imitated"
"114","4","05-16-2017","formal",5,3,"S.bmp","Self","Sie","Yes","m","1","751","m","m","be-imitated"
"114","4","05-16-2017","formal",5,4,"T.bmp","Friend","Freund","Yes","m","1","1009","m","m","be-imitated"
"114","4","05-16-2017","formal",5,5,"C.bmp","Stranger","Fremder","Yes","m","0","0","","m","be-imitated"
"114","4","05-16-2017","formal",5,6,"S.bmp","Self","Sie","Yes","m","1","1000","m","m","be-imitated"
"114","4","05-16-2017","formal",5,7,"T.bmp","Friend","Sie","No","n","1","770","n","n","be-imitated"
"114","4","05-16-2017","formal",5,8,"T.bmp","Friend","Freund","Yes","m","0","0","","m","be-imitated"
"114","4","05-16-2017","formal",5,9,"C.bmp","Stranger","Freund","No","n","0","0","","n","be-imitated"
"114","4","05-16-2017","formal",5,10,"C.bmp","Stranger","Sie","No","n","0","804","m","n","be-imitated"
"114","4","05-16-2017","formal",5,11,"S.bmp","Self","Freund","No","n","0","1054","m","n","be-imitated"
"114","4","05-16-2017","formal",5,12,"S.bmp","Self","Fremder","No","n","1","850","n","n","be-imitated"
"114","4","05-16-2017","formal",5,13,"S.bmp","Self","Fremder","No","n","1","972","n","n","be-imitated"
"114","4","05-16-2017","formal",5,14,"C.bmp","Stranger","Fremder","Yes","m","0","784","n","m","be-imitated"
"114","4","05-16-2017","formal",5,15,"S.bmp","Self","Freund","No","n","1","1035","n","n","be-imitated"
"114","4","05-16-2017","formal",5,16,"S.bmp","Self","Sie","Yes","m","1","613","m","m","be-imitated"
"114","4","05-16-2017","formal",5,17,"T.bmp","Friend","Sie","No","n","1","825","n","n","be-imitated"
"114","4","05-16-2017","formal",5,18,"S.bmp","Self","Sie","Yes","m","1","676","m","m","be-imitated"
"114","4","05-16-2017","formal",5,19,"C.bmp","Stranger","Fremder","Yes","m","0","655","n","m","be-imitated"
"114","4","05-16-2017","formal",5,20,"T.bmp","Friend","Freund","Yes","m","1","561","m","m","be-imitated"
"114","4","05-16-2017","formal",5,21,"C.bmp","Stranger","Sie","No","n","1","781","n","n","be-imitated"
"114","4","05-16-2017","formal",5,22,"T.bmp","Friend","Fremder","No","n","0","0","","n","be-imitated"
"114","4","05-16-2017","formal",5,23,"C.bmp","Stranger","Freund","No","n","0","0","","n","be-imitated"
"114","4","05-16-2017","formal",5,24,"T.bmp","Friend","Freund","Yes","m","0","0","","m","be-imitated"
"114","4","05-16-2017","formal",5,25,"T.bmp","Friend","Sie","No","n","1","937","n","n","be-imitated"
"114","4","05-16-2017","formal",5,26,"C.bmp","Stranger","Fremder","Yes","m","1","931","m","m","be-imitated"
"114","4","05-16-2017","formal",5,27,"S.bmp","Self","Sie","Yes","m","1","855","m","m","be-imitated"
"114","4","05-16-2017","formal",5,28,"C.bmp","Stranger","Fremder","Yes","m","0","786","n","m","be-imitated"
"114","4","05-16-2017","formal",5,29,"C.bmp","Stranger","Sie","No","n","0","0","","n","be-imitated"
"114","4","05-16-2017","formal",5,30,"S.bmp","Self","Fremder","No","n","0","856","m","n","be-imitated"
"114","4","05-16-2017","formal",5,31,"S.bmp","Self","Sie","Yes","m","0","0","","m","be-imitated"
"114","4","05-16-2017","formal",5,32,"T.bmp","Friend","Fremder","No","n","0","0","","n","be-imitated"
"114","4","05-16-2017","formal",5,33,"T.bmp","Friend","Freund","Yes","m","0","104","n","m","be-imitated"
"114","4","05-16-2017","formal",5,34,"C.bmp","Stranger","Freund","No","n","0","644","m","n","be-imitated"
"114","4","05-16-2017","formal",5,35,"T.bmp","Friend","Freund","Yes","m","1","695","m","m","be-imitated"
"114","4","05-16-2017","formal",5,36,"S.bmp","Self","Freund","No","n","1","873","n","n","be-imitated"
"114","4","05-16-2017","formal",5,37,"S.bmp","Self","Freund","No","n","1","1077","n","n","be-imitated"
"114","4","05-16-2017","formal",5,38,"C.bmp","Stranger","Fremder","Yes","m","0","1047","n","m","be-imitated"
"114","4","05-16-2017","formal",5,39,"T.bmp","Friend","Sie","No","n","0","547","m","n","be-imitated"
"114","4","05-16-2017","formal",5,40,"T.bmp","Friend","Fremder","No","n","1","1014","n","n","be-imitated"
"114","4","05-16-2017","formal",5,41,"S.bmp","Self","Fremder","No","n","1","817","n","n","be-imitated"
"114","4","05-16-2017","formal",5,42,"S.bmp","Self","Sie","Yes","m","1","692","m","m","be-imitated"
"114","4","05-16-2017","formal",5,43,"C.bmp","Stranger","Sie","No","n","0","0","","n","be-imitated"
"114","4","05-16-2017","formal",5,44,"C.bmp","Stranger","Fremder","Yes","m","0","857","n","m","be-imitated"
"114","4","05-16-2017","formal",5,45,"S.bmp","Self","Sie","Yes","m","1","580","m","m","be-imitated"
"114","4","05-16-2017","formal",5,46,"T.bmp","Friend","Freund","Yes","m","0","727","n","m","be-imitated"
"114","4","05-16-2017","formal",5,47,"T.bmp","Friend","Freund","Yes","m","1","731","m","m","be-imitated"
"114","4","05-16-2017","formal",5,48,"C.bmp","Stranger","Freund","No","n","1","822","n","n","be-imitated"
"114","4","05-16-2017","formal",5,49,"C.bmp","Stranger","Fremder","Yes","m","1","984","m","m","be-imitated"
"114","4","05-16-2017","formal",5,50,"T.bmp","Friend","Sie","No","n","0","0","","n","be-imitated"
"114","4","05-16-2017","formal",5,51,"C.bmp","Stranger","Sie","No","n","0","0","","n","be-imitated"
"114","4","05-16-2017","formal",5,52,"C.bmp","Stranger","Fremder","Yes","m","1","881","m","m","be-imitated"
"114","4","05-16-2017","formal",5,53,"C.bmp","Stranger","Freund","No","n","0","620","m","n","be-imitated"
"114","4","05-16-2017","formal",5,54,"S.bmp","Self","Freund","No","n","0","791","m","n","be-imitated"
"114","4","05-16-2017","formal",5,55,"T.bmp","Friend","Freund","Yes","m","1","682","m","m","be-imitated"
"114","4","05-16-2017","formal",5,56,"S.bmp","Self","Fremder","No","n","1","941","n","n","be-imitated"
"114","4","05-16-2017","formal",5,57,"S.bmp","Self","Sie","Yes","m","1","688","m","m","be-imitated"
"114","4","05-16-2017","formal",5,58,"S.bmp","Self","Sie","Yes","m","1","699","m","m","be-imitated"
"114","4","05-16-2017","formal",5,59,"T.bmp","Friend","Freund","Yes","m","0","879","n","m","be-imitated"
"114","4","05-16-2017","formal",5,60,"T.bmp","Friend","Fremder","No","n","1","921","n","n","be-imitated"
"114","4","05-16-2017","formal",6,1,"C.bmp","Stranger","Sie","No","n","1","911","n","n","be-imitated"
"114","4","05-16-2017","formal",6,2,"S.bmp","Self","Sie","Yes","m","1","946","m","m","be-imitated"
"114","4","05-16-2017","formal",6,3,"S.bmp","Self","Sie","Yes","m","1","821","m","m","be-imitated"
"114","4","05-16-2017","formal",6,4,"S.bmp","Self","Freund","No","n","1","1096","n","n","be-imitated"
"114","4","05-16-2017","formal",6,5,"S.bmp","Self","Fremder","No","n","0","0","","n","be-imitated"
"114","4","05-16-2017","formal",6,6,"T.bmp","Friend","Sie","No","n","0","1086","m","n","be-imitated"
"114","4","05-16-2017","formal",6,7,"C.bmp","Stranger","Freund","No","n","1","1009","n","n","be-imitated"
"114","4","05-16-2017","formal",6,8,"T.bmp","Friend","Freund","Yes","m","0","1044","n","m","be-imitated"
"114","4","05-16-2017","formal",6,9,"C.bmp","Stranger","Fremder","Yes","m","1","815","m","m","be-imitated"
"114","4","05-16-2017","formal",6,10,"T.bmp","Friend","Fremder","No","n","0","650","m","n","be-imitated"
"114","4","05-16-2017","formal",6,11,"C.bmp","Stranger","Fremder","Yes","m","1","797","m","m","be-imitated"
"114","4","05-16-2017","formal",6,12,"T.bmp","Friend","Freund","Yes","m","0","888","n","m","be-imitated"
"114","4","05-16-2017","formal",6,13,"C.bmp","Stranger","Fremder","Yes","m","0","0","","m","be-imitated"
"114","4","05-16-2017","formal",6,14,"S.bmp","Self","Sie","Yes","m","1","782","m","m","be-imitated"
"114","4","05-16-2017","formal",6,15,"C.bmp","Stranger","Sie","No","n","1","673","n","n","be-imitated"
"114","4","05-16-2017","formal",6,16,"T.bmp","Friend","Freund","Yes","m","0","1092","n","m","be-imitated"
"114","4","05-16-2017","formal",6,17,"S.bmp","Self","Sie","Yes","m","0","0","","m","be-imitated"
"114","4","05-16-2017","formal",6,18,"T.bmp","Friend","Sie","No","n","1","890","n","n","be-imitated"
"114","4","05-16-2017","formal",6,19,"S.bmp","Self","Freund","No","n","0","814","m","n","be-imitated"
"114","4","05-16-2017","formal",6,20,"S.bmp","Self","Fremder","No","n","0","0","","n","be-imitated"
"114","4","05-16-2017","formal",6,21,"C.bmp","Stranger","Freund","No","n","0","0","","n","be-imitated"
"114","4","05-16-2017","formal",6,22,"C.bmp","Stranger","Fremder","Yes","m","1","700","m","m","be-imitated"
"114","4","05-16-2017","formal",6,23,"T.bmp","Friend","Fremder","No","n","1","1025","n","n","be-imitated"
"114","4","05-16-2017","formal",6,24,"T.bmp","Friend","Freund","Yes","m","0","0","","m","be-imitated"
"114","4","05-16-2017","formal",6,25,"C.bmp","Stranger","Fremder","Yes","m","1","567","m","m","be-imitated"
"114","4","05-16-2017","formal",6,26,"S.bmp","Self","Fremder","No","n","1","897","n","n","be-imitated"
"114","4","05-16-2017","formal",6,27,"S.bmp","Self","Sie","Yes","m","1","781","m","m","be-imitated"
"114","4","05-16-2017","formal",6,28,"C.bmp","Stranger","Fremder","Yes","m","1","1080","m","m","be-imitated"
"114","4","05-16-2017","formal",6,29,"T.bmp","Friend","Sie","No","n","0","972","m","n","be-imitated"
"114","4","05-16-2017","formal",6,30,"T.bmp","Friend","Fremder","No","n","1","1094","n","n","be-imitated"
"114","4","05-16-2017","formal",6,31,"S.bmp","Self","Sie","Yes","m","1","801","m","m","be-imitated"
"114","4","05-16-2017","formal",6,32,"S.bmp","Self","Freund","No","n","0","972","m","n","be-imitated"
"114","4","05-16-2017","formal",6,33,"C.bmp","Stranger","Freund","No","n","1","863","n","n","be-imitated"
"114","4","05-16-2017","formal",6,34,"T.bmp","Friend","Freund","Yes","m","1","762","m","m","be-imitated"
"114","4","05-16-2017","formal",6,35,"T.bmp","Friend","Freund","Yes","m","1","621","m","m","be-imitated"
"114","4","05-16-2017","formal",6,36,"C.bmp","Stranger","Sie","No","n","0","904","m","n","be-imitated"
"114","4","05-16-2017","formal",6,37,"S.bmp","Self","Sie","Yes","m","1","547","m","m","be-imitated"
"114","4","05-16-2017","formal",6,38,"S.bmp","Self","Freund","No","n","1","782","n","n","be-imitated"
"114","4","05-16-2017","formal",6,39,"C.bmp","Stranger","Freund","No","n","0","593","m","n","be-imitated"
"114","4","05-16-2017","formal",6,40,"C.bmp","Stranger","Fremder","Yes","m","0","996","n","m","be-imitated"
"114","4","05-16-2017","formal",6,41,"T.bmp","Friend","Fremder","No","n","0","0","","n","be-imitated"
"114","4","05-16-2017","formal",6,42,"S.bmp","Self","Sie","Yes","m","1","698","m","m","be-imitated"
"114","4","05-16-2017","formal",6,43,"C.bmp","Stranger","Fremder","Yes","m","1","869","m","m","be-imitated"
"114","4","05-16-2017","formal",6,44,"S.bmp","Self","Fremder","No","n","1","871","n","n","be-imitated"
"114","4","05-16-2017","formal",6,45,"T.bmp","Friend","Freund","Yes","m","1","930","m","m","be-imitated"
"114","4","05-16-2017","formal",6,46,"C.bmp","Stranger","Sie","No","n","1","997","n","n","be-imitated"
"114","4","05-16-2017","formal",6,47,"T.bmp","Friend","Freund","Yes","m","1","960","m","m","be-imitated"
"114","4","05-16-2017","formal",6,48,"T.bmp","Friend","Sie","No","n","1","884","n","n","be-imitated"
"114","4","05-16-2017","formal",6,49,"T.bmp","Friend","Freund","Yes","m","0","0","","m","be-imitated"
"114","4","05-16-2017","formal",6,50,"C.bmp","Stranger","Freund","No","n","0","0","","n","be-imitated"
"114","4","05-16-2017","formal",6,51,"C.bmp","Stranger","Sie","No","n","0","197","m","n","be-imitated"
"114","4","05-16-2017","formal",6,52,"S.bmp","Self","Fremder","No","n","1","848","n","n","be-imitated"
"114","4","05-16-2017","formal",6,53,"T.bmp","Friend","Fremder","No","n","1","826","n","n","be-imitated"
"114","4","05-16-2017","formal",6,54,"S.bmp","Self","Sie","Yes","m","1","661","m","m","be-imitated"
"114","4","05-16-2017","formal",6,55,"T.bmp","Friend","Freund","Yes","m","0","832","n","m","be-imitated"
