"Subject","Task","Phase","Block","Trial","Matching","Shape","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","RT_ms","ACC"
"319","self-matching","formal",3,54,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",744,1
"319","self-matching","formal",3,55,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",670,1
"319","self-matching","formal",3,56,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",753,1
"319","self-matching","formal",3,57,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",445,1
"319","self-matching","formal",3,58,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",449,0
"319","self-matching","formal",3,59,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",954,1
"319","self-matching","formal",3,60,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",692,1
"319","self-matching","formal",4,1,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",418,0
"319","self-matching","formal",4,2,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",827,1
"319","self-matching","formal",4,3,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",644,1
"319","self-matching","formal",4,4,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",678,1
"319","self-matching","formal",4,5,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",604,1
"319","self-matching","formal",4,6,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",672,1
"319","self-matching","formal",4,7,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",519,1
"319","self-matching","formal",4,8,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",912,0
"319","self-matching","formal",4,9,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",854,1
"319","self-matching","formal",4,10,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",749,1
"319","self-matching","formal",4,11,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",661,1
"319","self-matching","formal",4,12,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",728,1
"319","self-matching","formal",4,13,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",592,1
"319","self-matching","formal",4,14,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",816,1
"319","self-matching","formal",4,15,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",725,1
"319","self-matching","formal",4,16,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",806,1
"319","self-matching","formal",4,17,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",936,1
"319","self-matching","formal",4,18,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",878,1
"319","self-matching","formal",4,19,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",725,1
"319","self-matching","formal",4,20,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",636,1
"319","self-matching","formal",4,21,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",687,1
"319","self-matching","formal",4,22,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",708,1
"319","self-matching","formal",4,23,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",680,1
"319","self-matching","formal",4,24,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",466,0
"319","self-matching","formal",4,25,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",828,1
"319","self-matching","formal",4,26,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",692,1
"319","self-matching","formal",4,27,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",697,0
"319","self-matching","formal",4,28,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",669,1
"319","self-matching","formal",4,29,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",642,1
"319","self-matching","formal",4,30,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",NA,NA
"319","self-matching","formal",4,31,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",980,1
"319","self-matching","formal",4,32,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",875,1
"319","self-matching","formal",4,33,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",519,1
"319","self-matching","formal",4,34,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",820,0
"319","self-matching","formal",4,35,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",465,0
"319","self-matching","formal",4,36,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",782,1
"319","self-matching","formal",4,37,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",614,1
"319","self-matching","formal",4,38,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",540,1
"319","self-matching","formal",4,39,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",498,0
"319","self-matching","formal",4,40,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",690,1
"319","self-matching","formal",4,41,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",788,1
"319","self-matching","formal",4,42,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",870,1
"319","self-matching","formal",4,43,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",750,1
"319","self-matching","formal",4,44,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",661,1
"319","self-matching","formal",4,45,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",680,1
"319","self-matching","formal",4,46,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",668,1
"319","self-matching","formal",4,47,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",734,1
"319","self-matching","formal",4,48,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",676,1
"319","self-matching","formal",4,49,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",618,1
"319","self-matching","formal",4,50,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",434,1
"319","self-matching","formal",4,51,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",564,0
"319","self-matching","formal",4,52,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",1037,1
"319","self-matching","formal",4,53,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",619,1
"319","self-matching","formal",4,54,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",389,0
"319","self-matching","formal",4,55,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",863,1
"319","self-matching","formal",4,56,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",648,1
"319","self-matching","formal",4,57,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",557,1
"319","self-matching","formal",4,58,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",889,1
"319","self-matching","formal",4,59,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",831,1
"319","self-matching","formal",4,60,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",1084,1
"319","self-matching","formal",5,1,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",918,1
"319","self-matching","formal",5,2,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",672,1
"319","self-matching","formal",5,3,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",911,1
"319","self-matching","formal",5,4,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",619,1
"319","self-matching","formal",5,5,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",560,1
"319","self-matching","formal",5,6,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",611,1
"319","self-matching","formal",5,7,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",817,1
"319","self-matching","formal",5,8,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",649,1
"319","self-matching","formal",5,9,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",746,1
"319","self-matching","formal",5,10,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",626,1
"319","self-matching","formal",5,11,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",614,1
"319","self-matching","formal",5,12,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",587,1
"319","self-matching","formal",5,13,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",717,1
"319","self-matching","formal",5,14,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",581,1
"319","self-matching","formal",5,15,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",491,1
"319","self-matching","formal",5,16,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",447,0
"319","self-matching","formal",5,17,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",717,1
"319","self-matching","formal",5,18,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",471,1
"319","self-matching","formal",5,19,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",710,1
"319","self-matching","formal",5,20,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",667,1
"319","self-matching","formal",5,21,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",609,0
"319","self-matching","formal",5,22,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",676,1
"319","self-matching","formal",5,23,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",711,1
"319","self-matching","formal",5,24,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",449,1
"319","self-matching","formal",5,25,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",625,1
"319","self-matching","formal",5,26,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",442,1
"319","self-matching","formal",5,27,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",758,1
"319","self-matching","formal",5,28,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",778,1
"319","self-matching","formal",5,29,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",683,1
"319","self-matching","formal",5,30,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",801,1
"319","self-matching","formal",5,31,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",790,1
"319","self-matching","formal",5,32,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",530,1
"319","self-matching","formal",5,33,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",689,1
"319","self-matching","formal",5,34,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",709,1
"319","self-matching","formal",5,35,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",743,1
"319","self-matching","formal",5,36,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",685,1
"319","self-matching","formal",5,37,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",704,0
"319","self-matching","formal",5,38,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",678,1
"319","self-matching","formal",5,39,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",417,0
"319","self-matching","formal",5,40,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",562,1
"319","self-matching","formal",5,41,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",708,1
"319","self-matching","formal",5,42,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",570,1
"319","self-matching","formal",5,43,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",682,1
"319","self-matching","formal",5,44,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",749,1
"319","self-matching","formal",5,45,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",614,1
"319","self-matching","formal",5,46,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",665,1
"319","self-matching","formal",5,47,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",654,1
"319","self-matching","formal",5,48,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",612,1
"319","self-matching","formal",5,49,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",647,1
"319","self-matching","formal",5,50,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",658,1
"319","self-matching","formal",5,51,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",641,1
"319","self-matching","formal",5,52,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",770,1
"319","self-matching","formal",5,53,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",572,1
"319","self-matching","formal",5,54,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",528,0
"319","self-matching","formal",5,55,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",658,1
"319","self-matching","formal",5,56,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",630,1
"319","self-matching","formal",5,57,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",1009,1
"319","self-matching","formal",5,58,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",638,1
"319","self-matching","formal",5,59,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",517,0
"319","self-matching","formal",5,60,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",645,1
"319","self-matching","formal",6,1,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",621,1
"319","self-matching","formal",6,2,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",735,0
"319","self-matching","formal",6,3,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",1067,1
"319","self-matching","formal",6,4,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",617,1
"319","self-matching","formal",6,5,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",996,1
"319","self-matching","formal",6,6,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",608,1
"319","self-matching","formal",6,7,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",456,1
"319","self-matching","formal",6,8,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",617,1
"319","self-matching","formal",6,9,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",870,1
"319","self-matching","formal",6,10,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",546,0
"319","self-matching","formal",6,11,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",675,1
"319","self-matching","formal",6,12,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",681,1
"319","self-matching","formal",6,13,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",653,1
"319","self-matching","formal",6,14,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",548,1
"319","self-matching","formal",6,15,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",739,1
"319","self-matching","formal",6,16,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",714,0
"319","self-matching","formal",6,17,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",1045,1
"319","self-matching","formal",6,18,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",705,1
"319","self-matching","formal",6,19,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",NA,NA
"319","self-matching","formal",6,20,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",667,1
"319","self-matching","formal",6,21,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",641,1
"319","self-matching","formal",6,22,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",NA,NA
"319","self-matching","formal",6,23,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",696,1
"319","self-matching","formal",6,24,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",622,1
"319","self-matching","formal",6,25,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",517,1
"319","self-matching","formal",6,26,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",381,0
"319","self-matching","formal",6,27,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",729,1
"319","self-matching","formal",6,28,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",765,1
"319","self-matching","formal",6,29,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",628,1
"319","self-matching","formal",6,30,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",679,0
"319","self-matching","formal",6,31,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",715,1
"319","self-matching","formal",6,32,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",750,1
"319","self-matching","formal",6,33,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",520,1
"319","self-matching","formal",6,34,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",759,1
"319","self-matching","formal",6,35,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",652,1
"319","self-matching","formal",6,36,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",735,1
"319","self-matching","formal",6,37,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",833,1
"319","self-matching","formal",6,38,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",619,0
"319","self-matching","formal",6,39,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",826,1
"319","self-matching","formal",6,40,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",877,1
"319","self-matching","formal",6,41,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",913,1
"319","self-matching","formal",6,42,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",526,1
"319","self-matching","formal",6,43,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",703,1
"319","self-matching","formal",6,44,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",818,1
"319","self-matching","formal",6,45,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",541,1
"319","self-matching","formal",6,46,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",608,1
"319","self-matching","formal",6,47,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",659,1
"319","self-matching","formal",6,48,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",621,1
"319","self-matching","formal",6,49,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",541,1
"319","self-matching","formal",6,50,"Nonmatching","T.bmp","Self","Self","Self","Freund","Freund","Friend","Close",639,1
"319","self-matching","formal",6,51,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",644,1
"319","self-matching","formal",6,52,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",523,0
"319","self-matching","formal",6,53,"Matching","T.bmp","Self","Self","Self","Sie","Sie","You","Self",543,1
"319","self-matching","formal",6,54,"Matching","S.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",642,1
"319","self-matching","formal",6,55,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",583,1
"319","self-matching","formal",6,56,"Matching","C.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",555,1
"319","self-matching","formal",6,57,"Nonmatching","T.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",732,1
"319","self-matching","formal",6,58,"Nonmatching","C.bmp","Friend","Friend","Close","Sie","Sie","You","Self",439,0
"319","self-matching","formal",6,59,"Nonmatching","C.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",695,1
"319","self-matching","formal",6,60,"Nonmatching","S.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",823,1
"320","self-matching","practice",NA,1,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",NA,NA
"320","self-matching","practice",NA,2,"Nonmatching","S.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",NA,NA
"320","self-matching","practice",NA,3,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",NA,NA
"320","self-matching","practice",NA,4,"Nonmatching","C.bmp","Self","Self","Self","Freund","Freund","Friend","Close",NA,NA
"320","self-matching","practice",NA,5,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",798,0
"320","self-matching","practice",NA,6,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",NA,NA
"320","self-matching","practice",NA,7,"Nonmatching","C.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",NA,NA
"320","self-matching","practice",NA,8,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",NA,NA
"320","self-matching","practice",NA,9,"Nonmatching","S.bmp","Friend","Friend","Close","Sie","Sie","You","Self",NA,NA
"320","self-matching","formal",1,1,"Nonmatching","C.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",741,1
"320","self-matching","formal",1,2,"Nonmatching","S.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",936,1
"320","self-matching","formal",1,3,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",523,1
"320","self-matching","formal",1,4,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",414,0
"320","self-matching","formal",1,5,"Nonmatching","C.bmp","Self","Self","Self","Freund","Freund","Friend","Close",NA,NA
"320","self-matching","formal",1,6,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",1060,0
"320","self-matching","formal",1,7,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",783,1
"320","self-matching","formal",1,8,"Nonmatching","S.bmp","Friend","Friend","Close","Sie","Sie","You","Self",987,1
"320","self-matching","formal",1,9,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",558,0
"320","self-matching","formal",1,10,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",649,0
"320","self-matching","formal",1,11,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",732,0
"320","self-matching","formal",1,12,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",648,1
"320","self-matching","formal",1,13,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",763,0
"320","self-matching","formal",1,14,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",686,1
"320","self-matching","formal",1,15,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",880,1
"320","self-matching","formal",1,16,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",956,0
"320","self-matching","formal",1,17,"Nonmatching","C.bmp","Self","Self","Self","Freund","Freund","Friend","Close",879,0
"320","self-matching","formal",1,18,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",730,1
"320","self-matching","formal",1,19,"Nonmatching","S.bmp","Friend","Friend","Close","Sie","Sie","You","Self",909,1
"320","self-matching","formal",1,20,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",NA,NA
"320","self-matching","formal",1,21,"Nonmatching","C.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",NA,NA
"320","self-matching","formal",1,22,"Nonmatching","S.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",934,1
"320","self-matching","formal",1,23,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",624,1
"320","self-matching","formal",1,24,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",924,1
"320","self-matching","formal",1,25,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Freund","Freund","Friend","Close",575,1
"320","self-matching","formal",1,26,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",714,0
"320","self-matching","formal",1,27,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",669,1
"320","self-matching","formal",1,28,"Nonmatching","C.bmp","Self","Self","Self","Freund","Freund","Friend","Close",544,0
"320","self-matching","formal",1,29,"Nonmatching","C.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",867,1
"320","self-matching","formal",1,30,"Matching","S.bmp","Friend","Friend","Close","Freund","Freund","Friend","Close",NA,NA
"320","self-matching","formal",1,31,"Nonmatching","S.bmp","Friend","Friend","Close","Sie","Sie","You","Self",865,1
"320","self-matching","formal",1,32,"Matching","C.bmp","Self","Self","Self","Sie","Sie","You","Self",644,0
"320","self-matching","formal",1,33,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",NA,NA
"320","self-matching","formal",1,34,"Matching","T.bmp","Stranger","Stranger","Stranger","Fremder","Fremder","Stranger","Stranger",634,1
"320","self-matching","formal",1,35,"Nonmatching","S.bmp","Friend","Friend","Close","Fremder","Fremder","Stranger","Stranger",749,0
"320","self-matching","formal",1,36,"Nonmatching","T.bmp","Stranger","Stranger","Stranger","Sie","Sie","You","Self",944,1
"320","self-matching","formal",1,37,"Nonmatching","C.bmp","Self","Self","Self","Fremder","Fremder","Stranger","Stranger",843,1
