"Subject","Trial","Shape","Label","Matching","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","RT_ms","RT_sec","ACC"
112,56,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",668,0.668,0
112,57,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",673,0.673,1
112,58,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",838,0.838,1
112,59,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",871,0.871,1
112,60,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",899,0.899,1
112,61,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",619,0.619,1
112,62,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",821,0.821,1
112,63,"Kreis3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",777,0.777,1
112,64,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",742,0.742,1
112,65,"Kreis4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",873,0.873,1
112,66,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",760,0.76,1
112,67,"Dreieck5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",788,0.788,1
112,68,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",707,0.707,1
112,69,"Dreieck1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",757,0.757,1
112,70,"Dreieck1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",909,0.909,1
112,71,"Kreis3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",604,0.604,1
112,72,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",751,0.751,1
112,73,"Kreis1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",771,0.771,1
112,74,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",882,0.882,1
112,75,"Kreis5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",891,0.891,1
112,76,"Kreis2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",685,0.685,1
112,77,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",876,0.876,1
112,78,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",953,0.953,1
112,79,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",596,0.596,1
112,80,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",888,0.888,1
112,81,"Kreis5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",640,0.64,1
112,82,"Kreis3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",904,0.904,1
112,83,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",852,0.852,1
112,84,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1005,1.005,1
112,85,"Kreis2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",820,0.82,1
112,86,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",893,0.893,1
112,87,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",848,0.848,1
112,88,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",707,0.707,1
112,89,"Kreis4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1004,1.004,1
112,90,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",789,0.789,1
112,91,"Dreieck1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",643,0.643,0
112,92,"Dreieck1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",720,0.72,1
112,93,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",742,0.742,1
112,94,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",888,0.888,1
112,95,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",679,0.679,1
112,96,"Kreis1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",841,0.841,1
112,97,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",953,0.953,1
112,98,"Kreis3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",843,0.843,1
112,99,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",604,0.604,1
112,100,"Dreieck5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",805,0.805,1
112,101,"Dreieck1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",969,0.969,1
112,102,"Dreieck1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",832,0.832,1
112,103,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",639,0.639,1
112,104,"Dreieck5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",769,0.769,1
112,105,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",790,0.79,1
112,106,"Kreis3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",555,0.555,1
112,107,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1169,1.169,1
112,108,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",591,0.591,1
112,109,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",777,0.777,1
112,110,"Kreis1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",793,0.793,1
112,111,"Kreis3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",823,0.823,1
112,112,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",979,0.979,1
112,113,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",775,0.775,1
112,114,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",550,0.55,1
112,115,"Kreis4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",861,0.861,1
112,116,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1285,1.285,1
112,117,"Kreis5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1153,1.153,1
112,118,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",719,0.719,1
112,119,"Kreis2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",786,0.786,1
112,120,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",931,0.931,1
112,121,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",699,0.699,1
112,122,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",571,0.571,1
112,123,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",968,0.968,1
112,124,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1136,1.136,1
112,125,"Dreieck1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",797,0.797,1
112,126,"Kreis3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",856,0.856,1
112,127,"Kreis5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",622,0.622,1
112,128,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",803,0.803,1
112,129,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",751,0.751,1
112,130,"Kreis4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",837,0.837,1
112,131,"Dreieck5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",702,0.702,0
112,132,"Kreis1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",824,0.824,1
112,133,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",921,0.921,1
112,134,"Kreis2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1037,1.037,1
112,135,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",856,0.856,1
112,136,"Kreis3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",786,0.786,1
112,137,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",828,0.828,1
112,138,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",819,0.819,1
112,139,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",786,0.786,1
112,140,"Dreieck1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1010,1.01,1
113,1,"Kreis1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1182,1.182,1
113,2,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",960,0.96,1
113,3,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1013,1.013,1
113,4,"Kreis3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1006,1.006,1
113,5,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1054,1.054,1
113,6,"Kreis5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1048,1.048,1
113,7,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1097,1.097,1
113,8,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",919,0.919,1
113,9,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",965,0.965,1
113,10,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",946,0.946,1
113,11,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",951,0.951,1
113,12,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",534,0.534,1
113,13,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",723,0.723,1
113,14,"Kreis3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",712,0.712,1
113,15,"Dreieck1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",806,0.806,1
113,16,"Dreieck5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",785,0.785,1
113,17,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",584,0.584,1
113,18,"Dreieck1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",903,0.903,1
113,19,"Kreis4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",665,0.665,1
113,20,"Kreis2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",529,0.529,1
113,21,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",629,0.629,0
113,22,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",796,0.796,1
113,23,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",465,0.465,1
113,24,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",517,0.517,0
113,25,"Kreis3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",679,0.679,1
113,26,"Kreis1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",967,0.967,1
113,27,"Kreis5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",506,0.506,1
113,28,"Dreieck1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",426,0.426,1
113,29,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",957,0.957,1
113,30,"Dreieck1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",635,0.635,1
113,31,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",407,0.407,1
113,32,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",757,0.757,1
113,33,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",NA,NA,NA
113,34,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",665,0.665,1
113,35,"Dreieck5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",559,0.559,1
113,36,"Kreis2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",732,0.732,1
113,37,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",442,0.442,1
113,38,"Kreis4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",526,0.526,1
113,39,"Kreis3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",548,0.548,1
113,40,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",394,0.394,1
113,41,"Kreis1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",756,0.756,1
113,42,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",602,0.602,1
113,43,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",679,0.679,0
113,44,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",461,0.461,1
113,45,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",436,0.436,1
113,46,"Dreieck1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",573,0.573,1
113,47,"Kreis2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",578,0.578,1
113,48,"Kreis5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",445,0.445,1
113,49,"Kreis4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",445,0.445,1
113,50,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",456,0.456,0
113,51,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",855,0.855,1
113,52,"Dreieck1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",759,0.759,1
113,53,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",636,0.636,1
113,54,"Dreieck5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",589,0.589,1
113,55,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",645,0.645,0
113,56,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",802,0.802,1
113,57,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",431,0.431,1
113,58,"Kreis3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",957,0.957,1
113,59,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",551,0.551,1
113,60,"Kreis3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",590,0.59,1
113,61,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",641,0.641,1
113,62,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",521,0.521,1
113,63,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",534,0.534,0
113,64,"Kreis3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",912,0.912,1
113,65,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",519,0.519,1
113,66,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",539,0.539,1
113,67,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",647,0.647,1
113,68,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",548,0.548,1
113,69,"Kreis3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1153,1.153,1
113,70,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",665,0.665,1
113,71,"Kreis1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",608,0.608,1
113,72,"Dreieck1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",857,0.857,0
113,73,"Kreis5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1457,1.457,1
113,74,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",936,0.936,1
113,75,"Kreis2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",714,0.714,0
113,76,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",862,0.862,1
113,77,"Dreieck1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1198,1.198,1
113,78,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",780,0.78,1
113,79,"Kreis4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",637,0.637,0
113,80,"Dreieck5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",881,0.881,1
113,81,"Dreieck1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",766,0.766,1
113,82,"Dreieck5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",726,0.726,1
113,83,"Kreis3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",828,0.828,1
113,84,"Kreis1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",779,0.779,1
113,85,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",666,0.666,1
113,86,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",343,0.343,1
113,87,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",567,0.567,1
113,88,"Kreis2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",633,0.633,1
113,89,"Dreieck1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",714,0.714,1
113,90,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",546,0.546,1
113,91,"Kreis3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",406,0.406,1
113,92,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",650,0.65,1
113,93,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",571,0.571,0
113,94,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",651,0.651,1
113,95,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",546,0.546,1
113,96,"Kreis5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",580,0.58,1
113,97,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",484,0.484,1
113,98,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",599,0.599,1
113,99,"Kreis4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",544,0.544,1
113,100,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",483,0.483,1
113,101,"Kreis1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",622,0.622,1
113,102,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",636,0.636,1
113,103,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",647,0.647,1
113,104,"Dreieck1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1003,1.003,1
113,105,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",813,0.813,1
113,106,"Kreis5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",895,0.895,1
113,107,"Kreis3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",484,0.484,1
113,108,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",535,0.535,1
113,109,"Dreieck5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",796,0.796,1
113,110,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",887,0.887,1
113,111,"Kreis3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",719,0.719,1
113,112,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",702,0.702,1
113,113,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",631,0.631,1
113,114,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",694,0.694,1
113,115,"Kreis4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",841,0.841,1
113,116,"Dreieck1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",689,0.689,1
113,117,"Kreis2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",982,0.982,1
113,118,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",554,0.554,1
113,119,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",541,0.541,1
113,120,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",514,0.514,1
113,121,"Dreieck1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",567,0.567,1
113,122,"Kreis4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",749,0.749,1
113,123,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",560,0.56,1
113,124,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",628,0.628,1
113,125,"Kreis1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",634,0.634,1
113,126,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",882,0.882,1
113,127,"Kreis5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",663,0.663,1
113,128,"Dreieck1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",972,0.972,0
113,129,"Kreis2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",661,0.661,1
113,130,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",565,0.565,1
113,131,"Kreis3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",709,0.709,1
113,132,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",605,0.605,1
113,133,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",714,0.714,1
113,134,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",420,0.42,1
113,135,"Kreis3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",407,0.407,0
113,136,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",548,0.548,1
113,137,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",585,0.585,1
113,138,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",706,0.706,1
113,139,"Dreieck5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",644,0.644,1
113,140,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",805,0.805,1
114,1,"Dreieck3.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1193,1.193,0
114,2,"Dreieck5.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1021,1.021,1
114,3,"Dreieck5.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1001,1.001,1
114,4,"Dreieck1.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",1031,1.031,1
114,5,"Kreis4.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",920,0.92,1
114,6,"Kreis5.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1034,1.034,1
114,7,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",NA,NA,NA
114,8,"Kreis2.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",943,0.943,1
114,9,"Kreis5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",767,0.767,1
114,10,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",930,0.93,1
114,11,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",786,0.786,1
114,12,"Dreieck4.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",515,0.515,1
114,13,"Dreieck1.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",1136,1.136,1
114,14,"Kreis3.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1164,1.164,1
114,15,"Kreis1.png","Ich","Matching","Ich","self","Self","Ich","self","Self",576,0.576,1
114,16,"Dreieck2.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",924,0.924,0
114,17,"Kreis3.png","Ich","Matching","Ich","self","Self","Ich","self","Self",1382,1.382,1
114,18,"Dreieck2.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",759,0.759,1
114,19,"Kreis4.png","Ich","Matching","Ich","self","Self","Ich","self","Self",682,0.682,1
114,20,"Kreis1.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",1184,1.184,1
114,21,"Kreis2.png","Ich","Matching","Ich","self","Self","Ich","self","Self",899,0.899,1
114,22,"Dreieck4.png","Möbel","Matching","Möbel","furniture","NonPerson","Möbel","furniture","NonPerson",653,0.653,1
114,23,"Dreieck3.png","Ich","Nonmatching","Möbel","furniture","NonPerson","Ich","self","Self",818,0.818,1
114,24,"Kreis5.png","Möbel","Nonmatching","Ich","self","Self","Möbel","furniture","NonPerson",761,0.761,1
