"Subject","Block","Trial","Accent","Voice","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Matching","RT_ms","RT_sec","ACC"
9375815,3,43,"English","M5_2.mp3","self","self","Self","Self","other","Other","Stranger","Nonmatching",695.5,0.6955,1
9375815,3,44,"English","M5_2.mp3","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",1044.09999999404,1.04409999999404,1
9375815,3,45,"English","M10_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",783.200000017881,0.783200000017881,1
9375815,3,46,"English","M10_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",635,0.635,1
9375815,3,47,"English","M10_1.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",908.300000011921,0.908300000011921,1
9375815,3,48,"English","9218487_2.wav","self","self","Self","Self","self","Self","Self","Matching",556.09999999404,0.55609999999404,1
9375815,3,49,"English","9218487_2.wav","self","self","Self","Self","self","Self","Self","Matching",552.90000000596,0.552900000005961,1
9375815,3,50,"English","M10_1.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",706.90000000596,0.70690000000596,1
9375815,3,51,"English","M5_2.mp3","self","self","Self","Self","other","Other","Stranger","Nonmatching",791.5,0.7915,1
9375815,3,52,"English","9218487_1.wav","self","self","Self","Self","self","Self","Self","Matching",552.700000017881,0.552700000017881,1
9375815,3,53,"English","M10_1.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",581.90000000596,0.58190000000596,1
9375815,3,54,"English","9218487_2.wav","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",893.09999999404,0.89309999999404,1
9375815,3,55,"English","M5_2.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",993.300000011921,0.993300000011921,1
9375815,3,56,"English","M10_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",676.09999999404,0.67609999999404,1
9375815,3,57,"English","M10_2.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",597.09999999404,0.59709999999404,1
9375815,3,58,"English","M10_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",659,0.659,1
9375815,3,59,"English","9218487_2.wav","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",778.59999999404,0.77859999999404,1
9375815,3,60,"English","9218487_2.wav","self","self","Self","Self","self","Self","Self","Matching",599.200000017881,0.599200000017881,1
9375815,3,61,"English","M5_1.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",1308.09999999404,1.30809999999404,1
9375815,3,62,"English","M5_1.mp3","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",770.600000023842,0.770600000023842,1
9375815,3,63,"English","M5_1.mp3","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",585,0.585,1
9375815,3,64,"English","M5_2.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",1041.70000001788,1.04170000001788,1
9375815,3,65,"English","M10_2.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",651.5,0.6515,1
9375815,3,66,"English","M10_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",551.800000011921,0.551800000011921,1
9375815,3,67,"English","M5_1.mp3","other","other","Stranger","Stranger","other","Other","Stranger","Matching",1224.90000000596,1.22490000000596,0
9375815,3,68,"English","9218487_2.wav","friend","friend","Friend","Close","self","Self","Self","Nonmatching",669.100000023842,0.669100000023842,1
9375815,3,69,"English","M10_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",621.700000017881,0.621700000017881,1
9375815,3,70,"English","9218487_1.wav","friend","friend","Friend","Close","self","Self","Self","Nonmatching",585.200000017881,0.585200000017881,1
9375815,3,71,"English","9218487_1.wav","self","self","Self","Self","self","Self","Self","Matching",682.800000011921,0.682800000011921,1
9375815,3,72,"English","M10_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",1088.5,1.0885,1
9377393,1,1,"English","M5_2.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",1249.60000000149,1.24960000000149,1
9377393,1,2,"English","M10_2.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",802.800000000745,0.802800000000745,1
9377393,1,3,"English","M10_1.mp3","self","self","Self","Self","self","Self","Self","Matching",504.300000000745,0.504300000000745,1
9377393,1,4,"English","M5_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",634,0.634,1
9377393,1,5,"English","9221540_1.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",582.29999999702,0.58229999999702,1
9377393,1,6,"English","M10_1.mp3","self","self","Self","Self","self","Self","Self","Matching",621.39999999851,0.62139999999851,1
9377393,1,7,"English","9221540_2.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",697.400000002235,0.697400000002235,1
9377393,1,8,"English","M10_2.mp3","self","self","Self","Self","self","Self","Self","Matching",673.10000000149,0.67310000000149,1
9377393,1,9,"English","M10_1.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",600.800000000745,0.600800000000745,1
9377393,1,10,"English","M10_1.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",698.900000002235,0.698900000002235,1
9377393,1,11,"English","9221540_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",581.099999997765,0.581099999997765,1
9377393,1,12,"English","9221540_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",424.099999997765,0.424099999997765,1
9377393,1,13,"English","M5_1.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",706.199999999255,0.706199999999255,1
9377393,1,14,"English","M5_2.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",579.599999997765,0.579599999997765,1
9377393,1,15,"English","9221540_1.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",516.300000000745,0.516300000000745,1
9377393,1,16,"English","M5_2.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",614.60000000149,0.61460000000149,1
9377393,1,17,"English","M10_1.mp3","friend","friend","Friend","Close","self","Self","Self","Nonmatching",1065.30000000075,1.06530000000075,1
9377393,1,18,"English","M5_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",561.5,0.5615,1
9377393,1,19,"English","M5_1.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",627.800000000745,0.627800000000745,1
9377393,1,20,"English","9221540_1.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",521.60000000149,0.52160000000149,1
9377393,1,21,"English","M10_2.mp3","self","self","Self","Self","self","Self","Self","Matching",692.699999999255,0.692699999999255,1
9377393,1,22,"English","9221540_1.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",630.400000002235,0.630400000002235,1
9377393,1,23,"English","9221540_2.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",706.5,0.7065,1
9377393,1,24,"English","M10_2.mp3","self","self","Self","Self","self","Self","Self","Matching",870.5,0.8705,1
9377393,1,25,"English","9221540_1.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",617.099999997765,0.617099999997765,1
9377393,1,26,"English","M10_1.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",566,0.566,1
9377393,1,27,"English","9221540_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",506.79999999702,0.50679999999702,1
9377393,1,28,"English","M5_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",515.900000002235,0.515900000002235,1
9377393,1,29,"English","M10_2.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",619.300000000745,0.619300000000745,1
9377393,1,30,"English","M10_2.mp3","self","self","Self","Self","self","Self","Self","Matching",459.800000000745,0.459800000000745,1
9377393,1,31,"English","M5_2.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",547.89999999851,0.54789999999851,1
9377393,1,32,"English","M10_2.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",605.900000002235,0.605900000002235,1
9377393,1,33,"English","M10_2.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",508.60000000149,0.50860000000149,1
9377393,1,34,"English","M5_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",527,0.527,1
9377393,1,35,"English","M5_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",630.300000000745,0.630300000000745,1
9377393,1,36,"English","M10_2.mp3","self","self","Self","Self","self","Self","Self","Matching",363.800000000745,0.363800000000745,0
9377393,1,37,"English","9221540_1.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",816.10000000149,0.81610000000149,1
9377393,1,38,"English","M5_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",731.199999999255,0.731199999999255,1
9377393,1,39,"English","9221540_1.wav","friend","friend","Friend","Close","other","Other","Stranger","Nonmatching",533.5,0.5335,1
9377393,1,40,"English","9221540_2.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",728.099999997765,0.728099999997765,1
9377393,1,41,"English","M5_1.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",676.400000002235,0.676400000002235,1
9377393,1,42,"English","M5_2.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",611,0.611,1
9377393,1,43,"English","M5_2.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",823.39999999851,0.82339999999851,1
9377393,1,44,"English","9221540_1.wav","self","self","Self","Self","other","Other","Stranger","Nonmatching",480.10000000149,0.48010000000149,1
9377393,1,45,"English","9221540_2.wav","other","other","Stranger","Stranger","other","Other","Stranger","Matching",482.89999999851,0.48289999999851,1
9377393,1,46,"English","M5_1.mp3","self","self","Self","Self","friend","Friend","Close","Nonmatching",606.199999999255,0.606199999999255,1
9377393,1,47,"English","M10_1.mp3","other","other","Stranger","Stranger","self","Self","Self","Nonmatching",675.300000000745,0.675300000000745,1
9377393,1,48,"English","M5_1.mp3","friend","friend","Friend","Close","friend","Friend","Close","Matching",503.800000000745,0.503800000000745,1
9377393,1,49,"English","M5_1.mp3","other","other","Stranger","Stranger","friend","Friend","Close","Nonmatching",513.5,0.5135,1
