"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","ACC"
"62","1","106","square","you","self-matching","Matching","you","You","Self","you","You","Self","525","1"
"62","1","107","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","564","1"
"62","1","108","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","515","0"
"62","1","109","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","836","1"
"62","1","110","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","730","1"
"62","1","111","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","667","1"
"62","1","112","square","you","self-matching","Matching","you","You","Self","you","You","Self","582","1"
"62","1","113","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","700","1"
"62","1","114","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","645","1"
"62","1","115","square","you","self-matching","Matching","you","You","Self","you","You","Self","517","1"
"62","1","116","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","868","1"
"62","1","117","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","NA","NA"
"62","1","118","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","669","1"
"62","1","119","square","you","self-matching","Matching","you","You","Self","you","You","Self","513","1"
"62","1","120","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","613","1"
"62","2","121","square","you","self-matching","Matching","you","You","Self","you","You","Self","536","1"
"62","2","122","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","521","1"
"62","2","123","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","407","1"
"62","2","124","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","667","1"
"62","2","125","square","you","self-matching","Matching","you","You","Self","you","You","Self","408","1"
"62","2","126","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","537","0"
"62","2","127","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","632","1"
"62","2","128","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","942","1"
"62","2","129","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","678","1"
"62","2","130","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","500","1"
"62","2","131","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","616","1"
"62","2","132","square","you","self-matching","Matching","you","You","Self","you","You","Self","354","1"
"62","2","133","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","582","1"
"62","2","134","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","700","1"
"62","2","135","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","484","0"
"62","2","136","square","you","self-matching","Matching","you","You","Self","you","You","Self","395","1"
"62","2","137","square","you","self-matching","Matching","you","You","Self","you","You","Self","803","1"
"62","2","138","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","827","1"
"62","2","139","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","446","1"
"62","2","140","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","619","1"
"62","2","141","square","you","self-matching","Matching","you","You","Self","you","You","Self","443","1"
"62","2","142","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","438","1"
"62","2","143","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","610","1"
"62","2","144","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","423","0"
"62","2","145","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","666","1"
"62","2","146","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","602","1"
"62","2","147","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","716","0"
"62","2","148","square","you","self-matching","Matching","you","You","Self","you","You","Self","500","1"
"62","2","149","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","669","1"
"62","2","150","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","615","1"
"62","2","151","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","551","1"
"62","2","152","square","you","self-matching","Matching","you","You","Self","you","You","Self","466","1"
"62","2","153","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","715","1"
"62","2","154","square","you","self-matching","Matching","you","You","Self","you","You","Self","452","1"
"62","2","155","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","537","1"
"62","2","156","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","569","1"
"62","2","157","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","548","1"
"62","2","158","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","650","1"
"62","2","159","square","you","self-matching","Matching","you","You","Self","you","You","Self","472","1"
"62","2","160","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","555","1"
"62","2","161","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","558","1"
"62","2","162","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","518","1"
"62","2","163","square","you","self-matching","Matching","you","You","Self","you","You","Self","369","1"
"62","2","164","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","534","1"
"62","2","165","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","608","1"
"62","2","166","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","602","1"
"62","2","167","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","478","1"
"62","2","168","square","you","self-matching","Matching","you","You","Self","you","You","Self","357","1"
"62","2","169","square","you","self-matching","Matching","you","You","Self","you","You","Self","485","1"
"62","2","170","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","436","1"
"62","2","171","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","405","1"
"62","2","172","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","465","0"
"62","2","173","square","you","self-matching","Matching","you","You","Self","you","You","Self","467","1"
"62","2","174","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","599","1"
"62","2","175","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","565","1"
"62","2","176","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","510","1"
"62","2","177","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","454","1"
"62","2","178","square","you","self-matching","Matching","you","You","Self","you","You","Self","518","1"
"62","2","179","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","477","1"
"62","2","180","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","529","1"
"62","2","181","square","you","self-matching","Matching","you","You","Self","you","You","Self","469","1"
"62","2","182","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","733","1"
"62","2","183","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","368","0"
"62","2","184","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","547","1"
"62","2","185","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","625","1"
"62","2","186","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","514","0"
"62","2","187","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","610","0"
"62","2","188","square","you","self-matching","Matching","you","You","Self","you","You","Self","470","1"
"62","2","189","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","480","1"
"62","2","190","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","500","1"
"62","2","191","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","670","1"
"62","2","192","square","you","self-matching","Matching","you","You","Self","you","You","Self","538","1"
"62","2","193","square","you","self-matching","Matching","you","You","Self","you","You","Self","606","1"
"62","2","194","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","620","1"
"62","2","195","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","472","0"
"62","2","196","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","791","1"
"62","2","197","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","558","1"
"62","2","198","square","you","self-matching","Matching","you","You","Self","you","You","Self","456","1"
"62","2","199","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","590","1"
"62","2","200","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","496","1"
"62","2","201","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","584","1"
"62","2","202","square","you","self-matching","Matching","you","You","Self","you","You","Self","454","1"
"62","2","203","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","700","1"
"62","2","204","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","587","1"
"62","2","205","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","714","1"
"62","2","206","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","605","1"
"62","2","207","square","you","self-matching","Matching","you","You","Self","you","You","Self","545","1"
"62","2","208","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","533","1"
"62","2","209","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","673","1"
"62","2","210","square","you","self-matching","Matching","you","You","Self","you","You","Self","472","1"
"62","2","211","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","539","1"
"62","2","212","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","634","1"
"62","2","213","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","695","1"
"62","2","214","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","626","1"
"62","2","215","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","612","1"
"62","2","216","square","you","self-matching","Matching","you","You","Self","you","You","Self","405","1"
"62","2","217","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","676","1"
"62","2","218","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","494","1"
"62","2","219","square","you","self-matching","Matching","you","You","Self","you","You","Self","570","1"
"62","2","220","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","789","1"
"62","2","221","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","579","1"
"62","2","222","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","641","1"
"62","2","223","square","you","self-matching","Matching","you","You","Self","you","You","Self","409","1"
"62","2","224","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","541","1"
"62","2","225","square","you","self-matching","Matching","you","You","Self","you","You","Self","616","1"
"62","2","226","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","571","0"
"62","2","227","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","653","1"
"62","2","228","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","612","1"
"62","2","229","square","you","self-matching","Matching","you","You","Self","you","You","Self","430","1"
"62","2","230","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","693","1"
"62","2","231","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","867","1"
"62","2","232","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","575","1"
"62","2","233","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","550","1"
"62","2","234","square","you","self-matching","Matching","you","You","Self","you","You","Self","388","1"
"62","2","235","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","472","1"
"62","2","236","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","576","1"
"62","2","237","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","431","1"
"62","2","238","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","526","1"
"62","2","239","square","you","self-matching","Matching","you","You","Self","you","You","Self","576","1"
"62","2","240","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","558","1"
"63","1","1","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","704","1"
"63","1","2","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","442","0"
"63","1","3","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","783","0"
"63","1","4","square","you","self-matching","Matching","you","You","Self","you","You","Self","529","1"
"63","1","5","square","you","self-matching","Matching","you","You","Self","you","You","Self","910","0"
"63","1","6","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","883","1"
"63","1","7","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","699","1"
"63","1","8","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","755","0"
"63","1","9","square","you","self-matching","Matching","you","You","Self","you","You","Self","931","1"
"63","1","10","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","959","1"
"63","1","11","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","1051","1"
"63","1","12","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","NA","NA"
"63","1","13","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","807","1"
"63","1","14","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","752","0"
"63","1","15","square","you","self-matching","Matching","you","You","Self","you","You","Self","NA","NA"
"63","1","16","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","697","0"
"63","1","17","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","937","1"
"63","1","18","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","883","1"
"63","1","19","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","1007","1"
"63","1","20","square","you","self-matching","Matching","you","You","Self","you","You","Self","626","1"
"63","1","21","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","751","1"
"63","1","22","square","you","self-matching","Matching","you","You","Self","you","You","Self","772","1"
"63","1","23","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","774","0"
"63","1","24","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","NA","NA"
"63","1","25","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","892","1"
"63","1","26","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","911","0"
"63","1","27","square","you","self-matching","Matching","you","You","Self","you","You","Self","624","1"
"63","1","28","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","1042","0"
"63","1","29","square","you","self-matching","Matching","you","You","Self","you","You","Self","709","1"
"63","1","30","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","877","0"
"63","1","31","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","NA","NA"
"63","1","32","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","656","0"
"63","1","33","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","1024","1"
"63","1","34","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","1016","0"
"63","1","35","square","you","self-matching","Matching","you","You","Self","you","You","Self","678","1"
"63","1","36","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","934","1"
"63","1","37","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","NA","NA"
"63","1","38","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","1023","1"
"63","1","39","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","746","1"
"63","1","40","square","you","self-matching","Matching","you","You","Self","you","You","Self","542","1"
"63","1","41","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","620","1"
"63","1","42","square","you","self-matching","Matching","you","You","Self","you","You","Self","NA","NA"
"63","1","43","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","413","0"
"63","1","44","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","791","0"
"63","1","45","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","834","0"
"63","1","46","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","958","0"
"63","1","47","square","you","self-matching","Matching","you","You","Self","you","You","Self","821","1"
"63","1","48","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","752","1"
"63","1","49","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","NA","NA"
"63","1","50","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","NA","NA"
"63","1","51","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","641","0"
"63","1","52","square","you","self-matching","Matching","you","You","Self","you","You","Self","805","1"
"63","1","53","square","you","self-matching","Matching","you","You","Self","you","You","Self","520","1"
"63","1","54","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","660","1"
"63","1","55","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","1051","0"
"63","1","56","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","1006","1"
"63","1","57","square","you","self-matching","Matching","you","You","Self","you","You","Self","758","1"
"63","1","58","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","949","1"
"63","1","59","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","921","0"
"63","1","60","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","726","1"
"63","1","61","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","637","1"
"63","1","62","square","you","self-matching","Matching","you","You","Self","you","You","Self","599","1"
"63","1","63","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","777","1"
"63","1","64","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","976","1"
"63","1","65","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","797","0"
"63","1","66","square","you","self-matching","Matching","you","You","Self","you","You","Self","539","1"
"63","1","67","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","825","1"
"63","1","68","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","846","1"
"63","1","69","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","644","1"
"63","1","70","square","you","self-matching","Matching","you","You","Self","you","You","Self","645","1"
"63","1","71","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","686","1"
"63","1","72","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","849","1"
"63","1","73","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","878","1"
"63","1","74","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","815","0"
"63","1","75","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","595","1"
"63","1","76","square","you","self-matching","Matching","you","You","Self","you","You","Self","647","1"
"63","1","77","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","768","1"
"63","1","78","square","you","self-matching","Matching","you","You","Self","you","You","Self","718","1"
"63","1","79","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","550","0"
"63","1","80","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","667","1"
"63","1","81","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","822","1"
"63","1","82","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","752","0"
"63","1","83","square","you","self-matching","Matching","you","You","Self","you","You","Self","615","1"
"63","1","84","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","1065","1"
"63","1","85","square","you","self-matching","Matching","you","You","Self","you","You","Self","694","1"
"63","1","86","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","535","1"
"63","1","87","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","560","1"
"63","1","88","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","677","0"
"63","1","89","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","841","0"
"63","1","90","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","721","0"
"63","1","91","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","799","1"
"63","1","92","square","you","self-matching","Matching","you","You","Self","you","You","Self","511","1"
"63","1","93","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","763","1"
"63","1","94","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","754","1"
"63","1","95","square","you","self-matching","Matching","you","You","Self","you","You","Self","896","1"
"63","1","96","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","807","0"
"63","1","97","square","you","self-matching","Matching","you","You","Self","you","You","Self","458","1"
"63","1","98","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","924","1"
"63","1","99","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","794","1"
"63","1","100","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","879","1"
"63","1","101","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","908","1"
"63","1","102","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","732","1"
"63","1","103","square","you","self-matching","Matching","you","You","Self","you","You","Self","639","1"
"63","1","104","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","916","1"
"63","1","105","square","you","self-matching","Matching","you","You","Self","you","You","Self","578","1"
"63","1","106","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","528","0"
"63","1","107","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","903","1"
"63","1","108","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","477","0"
"63","1","109","square","you","self-matching","Matching","you","You","Self","you","You","Self","475","1"
"63","1","110","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","633","1"
"63","1","111","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","735","1"
"63","1","112","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","689","1"
"63","1","113","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","1001","1"
"63","1","114","square","you","self-matching","Matching","you","You","Self","you","You","Self","595","1"
"63","1","115","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","700","0"
"63","1","116","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","NA","NA"
"63","1","117","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","1033","1"
"63","1","118","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","609","1"
"63","1","119","square","you","self-matching","Matching","you","You","Self","you","You","Self","529","1"
"63","1","120","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","575","1"
"63","2","121","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","694","1"
"63","2","122","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","763","1"
"63","2","123","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","859","1"
"63","2","124","square","you","self-matching","Matching","you","You","Self","you","You","Self","959","1"
"63","2","125","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","810","1"
"63","2","126","square","you","self-matching","Matching","you","You","Self","you","You","Self","657","1"
"63","2","127","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","829","0"
"63","2","128","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","657","1"
"63","2","129","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","728","1"
"63","2","130","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","742","1"
"63","2","131","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","623","1"
"63","2","132","square","you","self-matching","Matching","you","You","Self","you","You","Self","544","1"
"63","2","133","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","580","0"
"63","2","134","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","763","1"
"63","2","135","square","you","self-matching","Matching","you","You","Self","you","You","Self","793","1"
"63","2","136","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","595","1"
"63","2","137","square","you","self-matching","Matching","you","You","Self","you","You","Self","722","1"
"63","2","138","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","806","1"
"63","2","139","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","720","1"
"63","2","140","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","715","0"
"63","2","141","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","822","1"
"63","2","142","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","907","1"
"63","2","143","square","you","self-matching","Matching","you","You","Self","you","You","Self","530","1"
"63","2","144","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","648","0"
"63","2","145","square","you","self-matching","Matching","you","You","Self","you","You","Self","551","1"
"63","2","146","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","722","1"
"63","2","147","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","667","1"
"63","2","148","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","636","1"
