"Subject","Trial","Block","Shape","ShapeIdentity","Matching","ACC","RT_ms","resp_type"
55,96,1,"circle","stranger","Nonmatching",0,304,"incorrect"
55,97,1,"circle","stranger","Nonmatching",1,866,"correct"
55,98,1,"circle","stranger","Matching",0,437,"incorrect"
55,99,1,"square","you","Matching",1,904,"correct"
55,100,1,"square","you","Nonmatching",1,404,"correct"
55,101,1,"square","you","Matching",0,492,"incorrect"
55,102,1,"circle","stranger","Nonmatching",1,654,"correct"
55,103,1,"circle","stranger","Matching",1,774,"correct"
55,104,1,"square","you","Nonmatching",1,512,"correct"
55,105,1,"square","you","Matching",1,427,"correct"
55,106,1,"circle","stranger","Matching",1,399,"correct"
55,107,1,"circle","stranger","Nonmatching",1,405,"correct"
55,108,1,"square","you","Nonmatching",0,363,"incorrect"
55,109,1,"circle","stranger","Nonmatching",1,630,"correct"
55,110,1,"circle","stranger","Matching",1,649,"correct"
55,111,1,"square","you","Nonmatching",1,493,"correct"
55,112,1,"square","you","Matching",1,394,"correct"
55,113,1,"circle","stranger","Nonmatching",1,490,"correct"
55,114,1,"square","you","Nonmatching",1,553,"correct"
55,115,1,"circle","stranger","Matching",1,312,"correct"
55,116,1,"square","you","Matching",1,325,"correct"
55,117,1,"circle","stranger","Matching",1,844,"correct"
55,118,1,"square","you","Nonmatching",1,451,"correct"
55,119,1,"circle","stranger","Nonmatching",1,802,"correct"
55,120,1,"square","you","Matching",1,600,"correct"
55,121,2,"square","you","Matching",1,582,"correct"
55,122,2,"circle","stranger","Matching",1,390,"correct"
55,123,2,"circle","stranger","Nonmatching",1,510,"correct"
55,124,2,"square","you","Nonmatching",1,517,"correct"
55,125,2,"square","you","Matching",1,341,"correct"
55,126,2,"square","you","Nonmatching",1,458,"correct"
55,127,2,"circle","stranger","Nonmatching",1,499,"correct"
55,128,2,"circle","stranger","Matching",1,608,"correct"
55,129,2,"circle","stranger","Nonmatching",0,349,"incorrect"
55,130,2,"circle","stranger","Matching",1,925,"correct"
55,131,2,"square","you","Nonmatching",1,562,"correct"
55,132,2,"square","you","Matching",1,420,"correct"
55,133,2,"circle","stranger","Matching",1,469,"correct"
55,134,2,"square","you","Nonmatching",1,449,"correct"
55,135,2,"circle","stranger","Nonmatching",1,793,"correct"
55,136,2,"square","you","Matching",1,403,"correct"
55,137,2,"square","you","Matching",0,756,"incorrect"
55,138,2,"square","you","Nonmatching",1,634,"correct"
55,139,2,"circle","stranger","Nonmatching",1,592,"correct"
55,140,2,"circle","stranger","Matching",1,654,"correct"
55,141,2,"circle","stranger","Matching",1,701,"correct"
55,142,2,"square","you","Nonmatching",1,445,"correct"
55,143,2,"square","you","Matching",NA,NA,"missed"
55,144,2,"circle","stranger","Nonmatching",1,490,"correct"
55,145,2,"circle","stranger","Nonmatching",0,632,"incorrect"
55,146,2,"square","you","Matching",1,599,"correct"
55,147,2,"square","you","Nonmatching",1,814,"correct"
55,148,2,"circle","stranger","Matching",1,820,"correct"
55,149,2,"square","you","Matching",1,344,"correct"
55,150,2,"circle","stranger","Nonmatching",1,692,"correct"
55,151,2,"circle","stranger","Matching",1,543,"correct"
55,152,2,"square","you","Nonmatching",1,518,"correct"
55,153,2,"square","you","Nonmatching",1,769,"correct"
55,154,2,"circle","stranger","Matching",1,522,"correct"
55,155,2,"circle","stranger","Nonmatching",1,513,"correct"
55,156,2,"square","you","Matching",1,387,"correct"
55,157,2,"circle","stranger","Matching",1,375,"correct"
55,158,2,"square","you","Matching",1,546,"correct"
55,159,2,"circle","stranger","Nonmatching",1,533,"correct"
55,160,2,"square","you","Nonmatching",0,718,"incorrect"
55,161,2,"square","you","Matching",1,490,"correct"
55,162,2,"square","you","Nonmatching",1,463,"correct"
55,163,2,"circle","stranger","Matching",1,404,"correct"
55,164,2,"circle","stranger","Nonmatching",1,485,"correct"
55,165,2,"circle","stranger","Matching",1,505,"correct"
55,166,2,"square","you","Matching",1,337,"correct"
55,167,2,"square","you","Nonmatching",1,549,"correct"
55,168,2,"circle","stranger","Nonmatching",0,553,"incorrect"
55,169,2,"square","you","Nonmatching",0,676,"incorrect"
55,170,2,"circle","stranger","Matching",1,702,"correct"
55,171,2,"square","you","Matching",1,352,"correct"
55,172,2,"circle","stranger","Nonmatching",1,509,"correct"
55,173,2,"square","you","Matching",1,651,"correct"
55,174,2,"square","you","Nonmatching",1,604,"correct"
55,175,2,"circle","stranger","Matching",1,539,"correct"
55,176,2,"circle","stranger","Nonmatching",1,445,"correct"
55,177,2,"circle","stranger","Nonmatching",1,639,"correct"
55,178,2,"square","you","Nonmatching",1,628,"correct"
55,179,2,"circle","stranger","Matching",1,636,"correct"
55,180,2,"square","you","Matching",1,338,"correct"
55,181,2,"circle","stranger","Nonmatching",1,563,"correct"
55,182,2,"square","you","Nonmatching",1,597,"correct"
55,183,2,"circle","stranger","Matching",1,546,"correct"
55,184,2,"square","you","Matching",1,352,"correct"
55,185,2,"circle","stranger","Matching",0,623,"incorrect"
55,186,2,"square","you","Matching",1,602,"correct"
55,187,2,"square","you","Nonmatching",1,568,"correct"
55,188,2,"circle","stranger","Nonmatching",1,557,"correct"
55,189,2,"square","you","Matching",1,359,"correct"
55,190,2,"circle","stranger","Matching",1,404,"correct"
55,191,2,"square","you","Nonmatching",1,490,"correct"
55,192,2,"circle","stranger","Nonmatching",1,571,"correct"
55,193,2,"square","you","Nonmatching",1,499,"correct"
55,194,2,"circle","stranger","Matching",1,620,"correct"
55,195,2,"circle","stranger","Nonmatching",1,434,"correct"
55,196,2,"square","you","Matching",1,611,"correct"
55,197,2,"circle","stranger","Nonmatching",1,547,"correct"
55,198,2,"circle","stranger","Matching",1,596,"correct"
55,199,2,"square","you","Matching",1,373,"correct"
55,200,2,"square","you","Nonmatching",1,617,"correct"
55,201,2,"circle","stranger","Nonmatching",1,476,"correct"
55,202,2,"square","you","Nonmatching",1,569,"correct"
55,203,2,"circle","stranger","Matching",1,704,"correct"
55,204,2,"square","you","Matching",1,340,"correct"
55,205,2,"circle","stranger","Nonmatching",1,711,"correct"
55,206,2,"circle","stranger","Matching",1,657,"correct"
55,207,2,"square","you","Nonmatching",1,720,"correct"
55,208,2,"square","you","Matching",1,613,"correct"
55,209,2,"circle","stranger","Matching",1,340,"correct"
55,210,2,"square","you","Matching",1,641,"correct"
55,211,2,"square","you","Nonmatching",1,470,"correct"
55,212,2,"circle","stranger","Nonmatching",1,344,"correct"
55,213,2,"circle","stranger","Matching",0,743,"incorrect"
55,214,2,"circle","stranger","Nonmatching",1,509,"correct"
55,215,2,"square","you","Nonmatching",1,629,"correct"
55,216,2,"square","you","Matching",1,373,"correct"
55,217,2,"circle","stranger","Matching",1,313,"correct"
55,218,2,"square","you","Nonmatching",1,583,"correct"
55,219,2,"square","you","Matching",1,400,"correct"
55,220,2,"circle","stranger","Nonmatching",1,448,"correct"
55,221,2,"square","you","Nonmatching",1,571,"correct"
55,222,2,"circle","stranger","Nonmatching",1,694,"correct"
55,223,2,"square","you","Matching",1,426,"correct"
55,224,2,"circle","stranger","Matching",1,335,"correct"
55,225,2,"square","you","Matching",0,476,"incorrect"
55,226,2,"circle","stranger","Nonmatching",0,439,"incorrect"
55,227,2,"square","you","Nonmatching",1,596,"correct"
55,228,2,"circle","stranger","Matching",0,446,"incorrect"
55,229,2,"circle","stranger","Nonmatching",1,819,"correct"
55,230,2,"square","you","Matching",1,382,"correct"
55,231,2,"circle","stranger","Matching",1,347,"correct"
55,232,2,"square","you","Nonmatching",1,418,"correct"
55,233,2,"square","you","Nonmatching",1,605,"correct"
55,234,2,"circle","stranger","Matching",1,704,"correct"
55,235,2,"circle","stranger","Nonmatching",1,401,"correct"
55,236,2,"square","you","Matching",1,292,"correct"
55,237,2,"square","you","Nonmatching",1,483,"correct"
55,238,2,"circle","stranger","Nonmatching",1,515,"correct"
55,239,2,"circle","stranger","Matching",0,490,"incorrect"
55,240,2,"square","you","Matching",1,450,"correct"
56,1,1,"square","you","Matching",1,899,"correct"
56,2,1,"circle","stranger","Matching",0,791,"incorrect"
56,3,1,"circle","stranger","Nonmatching",NA,NA,"missed"
56,4,1,"square","you","Nonmatching",1,865,"correct"
56,5,1,"square","you","Nonmatching",NA,NA,"missed"
56,6,1,"circle","stranger","Matching",NA,NA,"missed"
56,7,1,"square","you","Matching",1,811,"correct"
56,8,1,"circle","stranger","Nonmatching",1,743,"correct"
56,9,1,"square","you","Nonmatching",1,1040,"correct"
56,10,1,"circle","stranger","Matching",0,956,"incorrect"
56,11,1,"square","you","Matching",1,666,"correct"
56,12,1,"circle","stranger","Nonmatching",0,716,"incorrect"
56,13,1,"circle","stranger","Nonmatching",1,728,"correct"
56,14,1,"square","you","Matching",NA,NA,"missed"
56,15,1,"square","you","Nonmatching",0,706,"incorrect"
56,16,1,"circle","stranger","Matching",0,846,"incorrect"
56,17,1,"circle","stranger","Nonmatching",1,854,"correct"
56,18,1,"square","you","Nonmatching",1,967,"correct"
56,19,1,"square","you","Matching",NA,NA,"missed"
56,20,1,"circle","stranger","Matching",0,787,"incorrect"
56,21,1,"square","you","Matching",1,716,"correct"
56,22,1,"circle","stranger","Nonmatching",NA,NA,"missed"
56,23,1,"square","you","Nonmatching",NA,NA,"missed"
56,24,1,"circle","stranger","Matching",0,840,"incorrect"
56,25,1,"circle","stranger","Matching",0,990,"incorrect"
56,26,1,"circle","stranger","Nonmatching",0,833,"incorrect"
56,27,1,"square","you","Matching",1,972,"correct"
56,28,1,"square","you","Nonmatching",0,827,"incorrect"
56,29,1,"square","you","Nonmatching",NA,NA,"missed"
56,30,1,"circle","stranger","Matching",NA,NA,"missed"
56,31,1,"square","you","Matching",1,559,"correct"
56,32,1,"circle","stranger","Nonmatching",NA,NA,"missed"
56,33,1,"square","you","Matching",1,768,"correct"
56,34,1,"square","you","Nonmatching",0,959,"incorrect"
56,35,1,"circle","stranger","Matching",0,799,"incorrect"
56,36,1,"circle","stranger","Nonmatching",0,649,"incorrect"
56,37,1,"square","you","Matching",0,977,"incorrect"
56,38,1,"circle","stranger","Matching",NA,NA,"missed"
56,39,1,"circle","stranger","Nonmatching",NA,NA,"missed"
56,40,1,"square","you","Nonmatching",0,621,"incorrect"
56,41,1,"square","you","Matching",0,819,"incorrect"
56,42,1,"square","you","Nonmatching",0,728,"incorrect"
56,43,1,"circle","stranger","Nonmatching",NA,NA,"missed"
56,44,1,"circle","stranger","Matching",1,1024,"correct"
56,45,1,"circle","stranger","Matching",NA,NA,"missed"
56,46,1,"circle","stranger","Nonmatching",1,709,"correct"
56,47,1,"square","you","Matching",1,731,"correct"
56,48,1,"square","you","Nonmatching",1,891,"correct"
56,49,1,"circle","stranger","Nonmatching",1,765,"correct"
56,50,1,"square","you","Nonmatching",NA,NA,"missed"
56,51,1,"square","you","Matching",1,678,"correct"
56,52,1,"circle","stranger","Matching",0,577,"incorrect"
56,53,1,"circle","stranger","Matching",0,855,"incorrect"
56,54,1,"square","you","Matching",1,574,"correct"
56,55,1,"circle","stranger","Nonmatching",1,808,"correct"
56,56,1,"square","you","Nonmatching",NA,NA,"missed"
56,57,1,"circle","stranger","Matching",NA,NA,"missed"
56,58,1,"circle","stranger","Nonmatching",NA,NA,"missed"
56,59,1,"square","you","Matching",1,716,"correct"
56,60,1,"square","you","Nonmatching",1,724,"correct"
56,61,1,"circle","stranger","Nonmatching",0,516,"incorrect"
56,62,1,"circle","stranger","Matching",0,749,"incorrect"
56,63,1,"square","you","Nonmatching",0,827,"incorrect"
56,64,1,"square","you","Matching",NA,NA,"missed"
56,65,1,"square","you","Nonmatching",NA,NA,"missed"
56,66,1,"square","you","Matching",1,775,"correct"
56,67,1,"circle","stranger","Nonmatching",1,788,"correct"
56,68,1,"circle","stranger","Matching",NA,NA,"missed"
56,69,1,"circle","stranger","Nonmatching",1,807,"correct"
56,70,1,"circle","stranger","Matching",NA,NA,"missed"
56,71,1,"square","you","Nonmatching",1,821,"correct"
56,72,1,"square","you","Matching",1,718,"correct"
56,73,1,"circle","stranger","Nonmatching",0,837,"incorrect"
56,74,1,"square","you","Matching",1,782,"correct"
56,75,1,"square","you","Nonmatching",1,903,"correct"
56,76,1,"circle","stranger","Matching",0,703,"incorrect"
56,77,1,"circle","stranger","Matching",1,815,"correct"
56,78,1,"circle","stranger","Nonmatching",1,827,"correct"
56,79,1,"square","you","Nonmatching",0,826,"incorrect"
56,80,1,"square","you","Matching",0,739,"incorrect"
56,81,1,"circle","stranger","Nonmatching",0,515,"incorrect"
56,82,1,"circle","stranger","Matching",0,833,"incorrect"
56,83,1,"square","you","Matching",1,723,"correct"
56,84,1,"square","you","Nonmatching",1,851,"correct"
56,85,1,"square","you","Nonmatching",1,867,"correct"
56,86,1,"square","you","Matching",0,855,"incorrect"
56,87,1,"circle","stranger","Matching",0,971,"incorrect"
56,88,1,"circle","stranger","Nonmatching",1,972,"correct"
56,89,1,"square","you","Matching",1,759,"correct"
56,90,1,"square","you","Nonmatching",1,977,"correct"
56,91,1,"circle","stranger","Nonmatching",0,813,"incorrect"
56,92,1,"circle","stranger","Matching",0,983,"incorrect"
56,93,1,"circle","stranger","Nonmatching",1,692,"correct"
56,94,1,"square","you","Nonmatching",1,1003,"correct"
56,95,1,"square","you","Matching",1,521,"correct"
56,96,1,"circle","stranger","Matching",1,836,"correct"
56,97,1,"square","you","Matching",0,729,"incorrect"
56,98,1,"circle","stranger","Nonmatching",NA,NA,"missed"
56,99,1,"square","you","Nonmatching",0,915,"incorrect"
56,100,1,"circle","stranger","Matching",NA,NA,"missed"
56,101,1,"square","you","Matching",1,991,"correct"
56,102,1,"circle","stranger","Nonmatching",0,858,"incorrect"
56,103,1,"square","you","Nonmatching",1,911,"correct"
56,104,1,"circle","stranger","Matching",1,1046,"correct"
56,105,1,"circle","stranger","Nonmatching",1,858,"correct"
56,106,1,"square","you","Matching",1,745,"correct"
56,107,1,"square","you","Nonmatching",1,758,"correct"
56,108,1,"circle","stranger","Matching",1,963,"correct"
56,109,1,"circle","stranger","Matching",0,892,"incorrect"
56,110,1,"square","you","Nonmatching",1,890,"correct"
56,111,1,"square","you","Matching",1,637,"correct"
56,112,1,"circle","stranger","Nonmatching",NA,NA,"missed"
56,113,1,"circle","stranger","Nonmatching",0,881,"incorrect"
56,114,1,"square","you","Matching",1,721,"correct"
56,115,1,"square","you","Nonmatching",NA,NA,"missed"
56,116,1,"circle","stranger","Matching",1,777,"correct"
56,117,1,"circle","stranger","Matching",1,805,"correct"
56,118,1,"square","you","Nonmatching",1,629,"correct"
56,119,1,"square","you","Matching",1,654,"correct"
56,120,1,"circle","stranger","Nonmatching",0,785,"incorrect"
56,121,2,"circle","stranger","Matching",NA,NA,"missed"
56,122,2,"square","you","Nonmatching",1,995,"correct"
56,123,2,"circle","stranger","Nonmatching",0,566,"incorrect"
56,124,2,"square","you","Matching",1,708,"correct"
56,125,2,"circle","stranger","Nonmatching",1,788,"correct"
56,126,2,"circle","stranger","Matching",1,782,"correct"
56,127,2,"square","you","Matching",1,609,"correct"
56,128,2,"square","you","Nonmatching",1,502,"correct"
56,129,2,"circle","stranger","Matching",0,786,"incorrect"
56,130,2,"square","you","Nonmatching",1,1062,"correct"
56,131,2,"circle","stranger","Nonmatching",0,611,"incorrect"
56,132,2,"square","you","Matching",1,935,"correct"
56,133,2,"circle","stranger","Matching",0,418,"incorrect"
56,134,2,"square","you","Nonmatching",0,582,"incorrect"
56,135,2,"circle","stranger","Nonmatching",1,1009,"correct"
56,136,2,"square","you","Matching",1,807,"correct"
56,137,2,"circle","stranger","Nonmatching",1,870,"correct"
56,138,2,"square","you","Matching",1,653,"correct"
56,139,2,"square","you","Nonmatching",1,562,"correct"
56,140,2,"circle","stranger","Matching",0,906,"incorrect"
56,141,2,"square","you","Matching",1,699,"correct"
56,142,2,"circle","stranger","Matching",1,712,"correct"
56,143,2,"circle","stranger","Nonmatching",1,749,"correct"
56,144,2,"square","you","Nonmatching",0,666,"incorrect"
56,145,2,"circle","stranger","Matching",1,929,"correct"
56,146,2,"square","you","Nonmatching",1,761,"correct"
56,147,2,"square","you","Matching",1,545,"correct"
56,148,2,"circle","stranger","Nonmatching",1,672,"correct"
56,149,2,"circle","stranger","Nonmatching",0,712,"incorrect"
56,150,2,"circle","stranger","Matching",0,661,"incorrect"
56,151,2,"square","you","Matching",1,527,"correct"
56,152,2,"square","you","Nonmatching",1,926,"correct"
56,153,2,"square","you","Matching",1,945,"correct"
56,154,2,"circle","stranger","Nonmatching",1,766,"correct"
56,155,2,"circle","stranger","Matching",0,1019,"incorrect"
56,156,2,"square","you","Nonmatching",0,1000,"incorrect"
56,157,2,"square","you","Nonmatching",NA,NA,"missed"
56,158,2,"circle","stranger","Nonmatching",0,669,"incorrect"
56,159,2,"square","you","Matching",1,593,"correct"
56,160,2,"circle","stranger","Matching",0,733,"incorrect"
56,161,2,"square","you","Matching",1,765,"correct"
56,162,2,"square","you","Nonmatching",0,749,"incorrect"
56,163,2,"circle","stranger","Matching",1,737,"correct"
56,164,2,"circle","stranger","Nonmatching",1,641,"correct"
56,165,2,"circle","stranger","Matching",1,566,"correct"
56,166,2,"square","you","Nonmatching",1,705,"correct"
56,167,2,"circle","stranger","Nonmatching",NA,NA,"missed"
56,168,2,"square","you","Matching",1,710,"correct"
56,169,2,"square","you","Matching",1,899,"correct"
56,170,2,"circle","stranger","Matching",0,669,"incorrect"
56,171,2,"square","you","Nonmatching",0,1081,"incorrect"
56,172,2,"circle","stranger","Nonmatching",0,780,"incorrect"
56,173,2,"circle","stranger","Matching",0,895,"incorrect"
56,174,2,"circle","stranger","Nonmatching",1,734,"correct"
56,175,2,"square","you","Nonmatching",0,617,"incorrect"
56,176,2,"square","you","Matching",1,1066,"correct"
56,177,2,"square","you","Matching",1,643,"correct"
56,178,2,"circle","stranger","Matching",0,715,"incorrect"
56,179,2,"square","you","Nonmatching",0,751,"incorrect"
56,180,2,"circle","stranger","Nonmatching",1,1055,"correct"
56,181,2,"square","you","Matching",1,479,"correct"
56,182,2,"circle","stranger","Nonmatching",1,692,"correct"
56,183,2,"circle","stranger","Matching",1,1012,"correct"
56,184,2,"square","you","Nonmatching",1,866,"correct"
56,185,2,"square","you","Matching",1,726,"correct"
56,186,2,"circle","stranger","Matching",0,866,"incorrect"
56,187,2,"square","you","Nonmatching",1,883,"correct"
56,188,2,"circle","stranger","Nonmatching",0,758,"incorrect"
56,189,2,"square","you","Nonmatching",1,824,"correct"
56,190,2,"circle","stranger","Nonmatching",0,713,"incorrect"
56,191,2,"square","you","Matching",NA,NA,"missed"
56,192,2,"circle","stranger","Matching",1,1004,"correct"
56,193,2,"square","you","Matching",1,775,"correct"
56,194,2,"circle","stranger","Nonmatching",1,642,"correct"
56,195,2,"square","you","Nonmatching",NA,NA,"missed"
56,196,2,"circle","stranger","Matching",0,822,"incorrect"
56,197,2,"circle","stranger","Nonmatching",1,790,"correct"
56,198,2,"square","you","Matching",1,607,"correct"
56,199,2,"square","you","Nonmatching",1,851,"correct"
56,200,2,"circle","stranger","Matching",1,578,"correct"
56,201,2,"circle","stranger","Nonmatching",1,713,"correct"
56,202,2,"square","you","Matching",1,686,"correct"
56,203,2,"square","you","Nonmatching",1,1032,"correct"
56,204,2,"circle","stranger","Matching",1,863,"correct"
56,205,2,"square","you","Matching",1,953,"correct"
56,206,2,"circle","stranger","Nonmatching",1,715,"correct"
56,207,2,"square","you","Nonmatching",NA,NA,"missed"
56,208,2,"circle","stranger","Matching",1,715,"correct"
56,209,2,"square","you","Matching",1,798,"correct"
56,210,2,"circle","stranger","Nonmatching",1,584,"correct"
56,211,2,"circle","stranger","Matching",1,926,"correct"
56,212,2,"square","you","Nonmatching",1,656,"correct"
56,213,2,"square","you","Nonmatching",1,790,"correct"
56,214,2,"circle","stranger","Nonmatching",1,903,"correct"
56,215,2,"square","you","Matching",1,369,"correct"
56,216,2,"circle","stranger","Matching",1,905,"correct"
56,217,2,"square","you","Nonmatching",1,690,"correct"
56,218,2,"square","you","Matching",1,666,"correct"
56,219,2,"circle","stranger","Matching",1,755,"correct"
56,220,2,"circle","stranger","Nonmatching",1,657,"correct"
56,221,2,"circle","stranger","Matching",1,632,"correct"
56,222,2,"circle","stranger","Nonmatching",1,787,"correct"
56,223,2,"square","you","Matching",1,589,"correct"
56,224,2,"square","you","Nonmatching",1,695,"correct"
56,225,2,"square","you","Nonmatching",1,951,"correct"
56,226,2,"square","you","Matching",1,365,"correct"
56,227,2,"circle","stranger","Nonmatching",1,836,"correct"
56,228,2,"circle","stranger","Matching",1,750,"correct"
56,229,2,"circle","stranger","Matching",1,696,"correct"
56,230,2,"square","you","Matching",1,756,"correct"
56,231,2,"square","you","Nonmatching",1,661,"correct"
56,232,2,"circle","stranger","Nonmatching",0,636,"incorrect"
56,233,2,"circle","stranger","Nonmatching",1,921,"correct"
56,234,2,"square","you","Matching",0,706,"incorrect"
56,235,2,"circle","stranger","Matching",1,1057,"correct"
56,236,2,"square","you","Nonmatching",1,823,"correct"
56,237,2,"square","you","Matching",1,737,"correct"
56,238,2,"square","you","Nonmatching",1,667,"correct"
56,239,2,"circle","stranger","Matching",0,926,"incorrect"
56,240,2,"circle","stranger","Nonmatching",1,929,"correct"
57,1,1,"circle","you","Nonmatching",1,868,"correct"
57,2,1,"square","stranger","Matching",1,908,"correct"
57,3,1,"circle","you","Matching",1,534,"correct"
57,4,1,"square","stranger","Nonmatching",1,1021,"correct"
57,5,1,"circle","you","Matching",1,631,"correct"
57,6,1,"square","stranger","Matching",1,953,"correct"
57,7,1,"square","stranger","Nonmatching",1,1007,"correct"
57,8,1,"circle","you","Nonmatching",1,882,"correct"
57,9,1,"square","stranger","Matching",1,782,"correct"
57,10,1,"square","stranger","Nonmatching",1,803,"correct"
57,11,1,"circle","you","Matching",1,633,"correct"
57,12,1,"circle","you","Nonmatching",1,814,"correct"
57,13,1,"square","stranger","Nonmatching",1,689,"correct"
57,14,1,"circle","you","Nonmatching",1,775,"correct"
57,15,1,"circle","you","Matching",1,515,"correct"
57,16,1,"square","stranger","Matching",1,796,"correct"
57,17,1,"square","stranger","Matching",1,844,"correct"
57,18,1,"circle","you","Nonmatching",1,757,"correct"
57,19,1,"circle","you","Matching",1,485,"correct"
57,20,1,"square","stranger","Nonmatching",1,779,"correct"
57,21,1,"circle","you","Nonmatching",NA,NA,"missed"
57,22,1,"square","stranger","Nonmatching",1,398,"correct"
57,23,1,"circle","you","Matching",1,444,"correct"
57,24,1,"square","stranger","Matching",0,500,"incorrect"
57,25,1,"square","stranger","Nonmatching",NA,NA,"missed"
57,26,1,"square","stranger","Matching",1,814,"correct"
57,27,1,"circle","you","Matching",1,509,"correct"
57,28,1,"circle","you","Nonmatching",1,700,"correct"
57,29,1,"circle","you","Nonmatching",1,627,"correct"
57,30,1,"square","stranger","Matching",0,633,"incorrect"
57,31,1,"circle","you","Matching",1,398,"correct"
57,32,1,"square","stranger","Nonmatching",0,705,"incorrect"
57,33,1,"circle","you","Nonmatching",1,655,"correct"
57,34,1,"square","stranger","Matching",1,743,"correct"
57,35,1,"circle","you","Matching",1,513,"correct"
57,36,1,"square","stranger","Nonmatching",1,634,"correct"
57,37,1,"square","stranger","Matching",1,648,"correct"
57,38,1,"square","stranger","Nonmatching",1,550,"correct"
57,39,1,"circle","you","Nonmatching",0,532,"incorrect"
57,40,1,"circle","you","Matching",1,425,"correct"
57,41,1,"circle","you","Nonmatching",1,574,"correct"
57,42,1,"square","stranger","Nonmatching",0,486,"incorrect"
57,43,1,"circle","you","Matching",1,474,"correct"
57,44,1,"square","stranger","Matching",1,643,"correct"
57,45,1,"circle","you","Nonmatching",1,562,"correct"
57,46,1,"square","stranger","Nonmatching",1,695,"correct"
57,47,1,"circle","you","Matching",1,419,"correct"
57,48,1,"square","stranger","Matching",1,737,"correct"
57,49,1,"square","stranger","Nonmatching",1,742,"correct"
57,50,1,"circle","you","Matching",1,421,"correct"
57,51,1,"circle","you","Nonmatching",1,431,"correct"
57,52,1,"square","stranger","Matching",1,628,"correct"
57,53,1,"square","stranger","Nonmatching",1,551,"correct"
57,54,1,"circle","you","Matching",1,433,"correct"
57,55,1,"circle","you","Nonmatching",1,618,"correct"
57,56,1,"square","stranger","Matching",1,646,"correct"
57,57,1,"square","stranger","Matching",1,641,"correct"
57,58,1,"square","stranger","Nonmatching",1,526,"correct"
57,59,1,"circle","you","Nonmatching",0,577,"incorrect"
57,60,1,"circle","you","Matching",1,401,"correct"
57,61,1,"circle","you","Nonmatching",1,446,"correct"
57,62,1,"circle","you","Matching",1,468,"correct"
57,63,1,"square","stranger","Nonmatching",1,587,"correct"
57,64,1,"square","stranger","Matching",0,434,"incorrect"
57,65,1,"square","stranger","Nonmatching",0,542,"incorrect"
57,66,1,"square","stranger","Matching",1,785,"correct"
57,67,1,"circle","you","Nonmatching",1,533,"correct"
57,68,1,"circle","you","Matching",1,433,"correct"
57,69,1,"square","stranger","Matching",1,694,"correct"
57,70,1,"square","stranger","Nonmatching",0,470,"incorrect"
57,71,1,"circle","you","Matching",1,520,"correct"
57,72,1,"circle","you","Nonmatching",1,513,"correct"
57,73,1,"circle","you","Nonmatching",0,768,"incorrect"
57,74,1,"circle","you","Matching",1,519,"correct"
57,75,1,"square","stranger","Nonmatching",1,605,"correct"
57,76,1,"square","stranger","Matching",1,654,"correct"
57,77,1,"circle","you","Matching",1,550,"correct"
57,78,1,"circle","you","Nonmatching",1,761,"correct"
57,79,1,"square","stranger","Nonmatching",1,769,"correct"
57,80,1,"square","stranger","Matching",1,603,"correct"
57,81,1,"circle","you","Matching",1,486,"correct"
57,82,1,"square","stranger","Nonmatching",1,475,"correct"
57,83,1,"circle","you","Nonmatching",0,555,"incorrect"
57,84,1,"square","stranger","Matching",1,722,"correct"
57,85,1,"square","stranger","Nonmatching",1,605,"correct"
57,86,1,"square","stranger","Matching",1,582,"correct"
57,87,1,"circle","you","Matching",1,583,"correct"
57,88,1,"circle","you","Nonmatching",1,650,"correct"
57,89,1,"square","stranger","Matching",1,604,"correct"
57,90,1,"circle","you","Matching",1,457,"correct"
57,91,1,"square","stranger","Nonmatching",1,536,"correct"
57,92,1,"circle","you","Nonmatching",1,626,"correct"
57,93,1,"square","stranger","Matching",1,560,"correct"
57,94,1,"square","stranger","Nonmatching",1,516,"correct"
57,95,1,"circle","you","Nonmatching",0,474,"incorrect"
57,96,1,"circle","you","Matching",1,419,"correct"
57,97,1,"square","stranger","Nonmatching",1,520,"correct"
57,98,1,"circle","you","Nonmatching",0,543,"incorrect"
57,99,1,"square","stranger","Matching",0,645,"incorrect"
57,100,1,"circle","you","Matching",1,425,"correct"
57,101,1,"square","stranger","Nonmatching",1,529,"correct"
57,102,1,"circle","you","Matching",1,544,"correct"
57,103,1,"square","stranger","Matching",1,767,"correct"
57,104,1,"circle","you","Nonmatching",1,622,"correct"
57,105,1,"square","stranger","Nonmatching",1,565,"correct"
57,106,1,"circle","you","Nonmatching",0,576,"incorrect"
57,107,1,"square","stranger","Matching",1,767,"correct"
57,108,1,"circle","you","Matching",1,464,"correct"
57,109,1,"square","stranger","Matching",1,850,"correct"
57,110,1,"circle","you","Matching",1,525,"correct"
57,111,1,"circle","you","Nonmatching",1,628,"correct"
57,112,1,"square","stranger","Nonmatching",1,599,"correct"
57,113,1,"circle","you","Nonmatching",1,679,"correct"
57,114,1,"circle","you","Matching",1,417,"correct"
57,115,1,"square","stranger","Matching",0,775,"incorrect"
57,116,1,"square","stranger","Nonmatching",1,546,"correct"
57,117,1,"circle","you","Nonmatching",0,611,"incorrect"
57,118,1,"square","stranger","Nonmatching",1,859,"correct"
57,119,1,"square","stranger","Matching",1,656,"correct"
57,120,1,"circle","you","Matching",1,393,"correct"
57,121,2,"square","stranger","Matching",1,705,"correct"
