"Subject","phase","condition","label","shape","correct","match","label_identity","shape_identity","group","key_resp.keys","key_resp.corr","key_resp.rt","key_resp_formal.keys","key_resp_formal.corr","key_resp_formal.rt","ID","age","sex","date","expName","psychopyVersion","frameRate"
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.4275346,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"z",0,0.3985807,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.5115018,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.4464216,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","rectangle.png","z",0,1,2,12,NA,NA,NA,"z",1,0.4876514,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","rectangle.png","z",0,1,2,12,NA,NA,NA,"m",0,0.519033,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","circle.png","z",0,1,3,12,NA,NA,NA,"z",1,0.5325575,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.450729,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","rectangle.png","z",0,1,2,12,NA,NA,NA,"m",0,0.5937476,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.5732237,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.5771527,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","triangle.png","z",0,3,1,12,NA,NA,NA,"z",1,0.5164823,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","circle.png","z",0,2,3,12,NA,NA,NA,"z",1,0.4262719,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.6839566,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.330644,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","circle.png","z",0,1,3,12,NA,NA,NA,"z",1,0.5286068,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","circle.png","z",0,1,3,12,NA,NA,NA,"z",1,0.4306147,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","triangle.png","z",0,2,1,12,NA,NA,NA,"m",0,0.5119332,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","triangle.png","z",0,2,1,12,NA,NA,NA,"z",1,0.5026708,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"z",0,0.5008571,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","rectangle.png","z",0,1,2,12,NA,NA,NA,"m",0,0.5233989,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.6335607,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","rectangle.png","z",0,3,2,12,NA,NA,NA,"z",1,0.4994961,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","rectangle.png","z",0,3,2,12,NA,NA,NA,"z",1,0.4568383,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","circle.png","z",0,2,3,12,NA,NA,NA,"z",1,0.5859935,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","circle.png","z",0,1,3,12,NA,NA,NA,"z",1,0.6207886,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.599271,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.4258537,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","circle.png","z",0,1,3,12,NA,NA,NA,"z",1,0.4584271,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","triangle.png","z",0,2,1,12,NA,NA,NA,"z",1,0.4841905,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.6103759,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","circle.png","z",0,1,3,12,NA,NA,NA,"z",1,0.5006377,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","rectangle.png","z",0,1,2,12,NA,NA,NA,"m",0,0.5466341,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","circle.png","z",0,1,3,12,NA,NA,NA,"z",1,0.6958741,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"z",0,0.6305972,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.42471,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","triangle.png","z",0,3,1,12,NA,NA,NA,"z",1,0.5866683,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"z",0,0.6299699,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.4079531,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","circle.png","z",0,1,3,12,NA,NA,NA,"z",1,0.6267124,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"z",0,0.7486645,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","circle.png","z",0,1,3,12,NA,NA,NA,"z",1,0.6261051,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","rectangle.png","z",0,1,2,12,NA,NA,NA,"z",1,0.5243036,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","triangle.png","z",0,2,1,12,NA,NA,NA,"m",0,0.8660247,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.6747948,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.6259184,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.4119292,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,NA,0,NA,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","triangle.png","z",0,2,1,12,NA,NA,NA,"z",1,0.9347715,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","triangle.png","z",0,2,1,12,NA,NA,NA,"z",1,0.3321305,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"z",0,0.4343591,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.5636714,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","rectangle.png","z",0,3,2,12,NA,NA,NA,"z",1,0.5596234,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","circle.png","z",0,2,3,12,NA,NA,NA,"z",1,0.4284684,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.5743389,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","circle.png","z",0,2,3,12,NA,NA,NA,"z",1,0.466781,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","rectangle.png","z",0,1,2,12,NA,NA,NA,"m",0,0.4508251,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.3713411,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"z",0,0.3260353,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","rectangle.png","z",0,1,2,12,NA,NA,NA,"z",1,0.5313972,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.5053535,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","rectangle.png","z",0,1,2,12,NA,NA,NA,"m",0,0.6172649,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","triangle.png","z",0,2,1,12,NA,NA,NA,"m",0,0.5053074,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","circle.png","z",0,1,3,12,NA,NA,NA,"z",1,0.5119682,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.4386359,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","triangle.png","z",0,2,1,12,NA,NA,NA,"z",1,0.4321374,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","circle.png","z",0,1,3,12,NA,NA,NA,"z",1,0.6020392,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","triangle.png","z",0,3,1,12,NA,NA,NA,"z",1,0.8847413,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","rectangle.png","z",0,3,2,12,NA,NA,NA,"z",1,0.5721605,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"z",0,0.4161947,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","triangle.png","z",0,3,1,12,NA,NA,NA,"z",1,0.5379028,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","circle.png","z",0,2,3,12,NA,NA,NA,"z",1,0.4562759,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.6159483,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","triangle.png","z",0,3,1,12,NA,NA,NA,"z",1,0.5546337,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.5194835,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.40554,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","triangle.png","z",0,3,1,12,NA,NA,NA,"z",1,0.6155961,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"z",0,1.0016962,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"z",0,0.4203912,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","triangle.png","z",0,2,1,12,NA,NA,NA,"z",1,0.65382,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","rectangle.png","z",0,3,2,12,NA,NA,NA,"m",0,0.5024047,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.9252406,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","triangle.png","z",0,3,1,12,NA,NA,NA,"z",1,0.6432991,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","rectangle.png","z",0,1,2,12,NA,NA,NA,"m",0,0.4600225,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.6527598,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","rectangle.png","z",0,1,2,12,NA,NA,NA,"z",1,0.6933735,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"z",0,0.6602217,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","rectangle.png","z",0,1,2,12,NA,NA,NA,"z",1,0.9409068,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","rectangle.png","z",0,3,2,12,NA,NA,NA,"m",0,0.5703583,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","rectangle.png","z",0,3,2,12,NA,NA,NA,"z",1,0.4456879,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"z",0,0.4384542,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.5839886,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","triangle.png","z",0,2,1,12,NA,NA,NA,"z",1,0.467187,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"z",0,0.4905646,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","triangle.png","z",0,2,1,12,NA,NA,NA,"z",1,0.4733623,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.4415382,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.6028301,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.3975662,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","rectangle.png","z",0,3,2,12,NA,NA,NA,"z",1,0.5044204,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.5506638,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","triangle.png","z",0,3,1,12,NA,NA,NA,"m",0,0.6574775,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","triangle.png","z",0,3,1,12,NA,NA,NA,"z",1,0.4902055,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","triangle.png","z",0,3,1,12,NA,NA,NA,"z",1,0.2568104,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","circle.png","z",0,2,3,12,NA,NA,NA,"m",0,0.4674988,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"z",0,0.3784064,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.5904892,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","circle.png","z",0,1,3,12,NA,NA,NA,"z",1,0.6892683,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"z",0,0.5121691,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.5588596,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.4117923,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.2384854,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.3197986,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"z",0,0.413871,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","circle.png","z",0,1,3,12,NA,NA,NA,"m",0,0.3440844,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","circle.png","z",0,2,3,12,NA,NA,NA,"z",1,0.5087942,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.4194412,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.4775627,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.5334658,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.4515091,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.2755126,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.2434535,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"z",0,0.3088354,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.385701,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.3576528,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","circle.png","z",0,1,3,12,NA,NA,NA,"m",0,0.3944542,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","circle.png","z",0,1,3,12,NA,NA,NA,"z",1,0.4698365,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.4291816,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"z",0,0.3992649,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","rectangle.png","z",0,1,2,12,NA,NA,NA,"m",0,0.362555,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","triangle.png","z",0,2,1,12,NA,NA,NA,"m",0,0.3992049,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.4025635,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.2772011,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","circle.png","z",0,1,3,12,NA,NA,NA,"z",1,0.3723551,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","triangle.png","z",0,3,1,12,NA,NA,NA,"z",1,0.4413851,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"z",0,0.3614471,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","rectangle.png","z",0,3,2,12,NA,NA,NA,"z",1,0.4134545,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","rectangle.png","z",0,3,2,12,NA,NA,NA,"z",1,0.3835888,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"z",0,0.3154628,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","circle.png","z",0,2,3,12,NA,NA,NA,"z",1,0.5380721,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.3995011,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"z",0,0.4107992,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.4694795,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.5574738,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.4582855,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","circle.png","z",0,2,3,12,NA,NA,NA,"z",1,0.5069575,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"m",1,0.4335696,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.3395586,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","triangle.png","z",0,2,1,12,NA,NA,NA,"z",1,0.617132,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.4342996,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","rectangle.png","z",0,3,2,12,NA,NA,NA,"z",1,0.4594304,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.4844622,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","circle.png","m",1,3,3,12,NA,NA,NA,"z",0,0.3389838,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","rectangle.png","z",0,3,2,12,NA,NA,NA,"z",1,0.3764289,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","self","triangle.png","m",1,1,1,12,NA,NA,NA,"m",1,0.3563661,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","triangle.png","z",0,2,1,12,NA,NA,NA,"m",0,0.3770373,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.4049837,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","circle.png","z",0,2,3,12,NA,NA,NA,"z",1,0.4156135,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","rectangle.png","z",0,3,2,12,NA,NA,NA,"m",0,0.4896556,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","triangle.png","z",0,2,1,12,NA,NA,NA,"z",1,0.7614973,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","other","rectangle.png","z",0,3,2,12,NA,NA,NA,"m",0,0.6301242,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
"244","formal","6B","friend","rectangle.png","m",1,2,2,12,NA,NA,NA,"m",1,0.534566,244,18,"2","2023-09-27_19h22.12.326","SLM","2022.2.4",59.99134925
