"Subject","Block","Trial","Matching","Shape","Shape_Subtype","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","RT_ms","RT_sec","ACC"
2001,3,68,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",789,0.789,1
2001,3,69,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",695,0.695,1
2001,3,70,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",544,0.544,1
2001,3,71,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",576,0.576,1
2001,3,72,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",855,0.855,1
2001,3,73,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",499,0.499,1
2001,3,74,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",474,0.474,1
2001,3,75,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",508,0.508,1
2001,3,76,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",406,0.406,1
2001,3,77,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",452,0.452,1
2001,3,78,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",372,0.372,1
2001,3,79,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",399,0.399,1
2001,3,80,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",752,0.752,1
2001,3,81,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",945,0.945,1
2001,3,82,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",620,0.62,1
2001,3,83,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",509,0.509,1
2001,3,84,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",394,0.394,1
2001,4,1,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",590,0.59,1
2001,4,2,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",585,0.585,1
2001,4,3,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",812,0.812,1
2001,4,4,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",645,0.645,1
2001,4,5,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",852,0.852,1
2001,4,6,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",514,0.514,1
2001,4,7,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",509,0.509,1
2001,4,8,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",435,0.435,1
2001,4,9,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",431,0.431,1
2001,4,10,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",634,0.634,1
2001,4,11,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",635,0.635,1
2001,4,12,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",482,0.482,1
2001,4,13,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",403,0.403,1
2001,4,14,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",497,0.497,1
2001,4,15,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",479,0.479,1
2001,4,16,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",572,0.572,1
2001,4,17,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",392,0.392,1
2001,4,18,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",331,0.331,1
2001,4,19,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",1142,1.142,1
2001,4,20,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",695,0.695,1
2001,4,21,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",365,0.365,1
2001,4,22,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",431,0.431,1
2001,4,23,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",437,0.437,1
2001,4,24,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",643,0.643,1
2001,4,25,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",624,0.624,1
2001,4,26,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",621,0.621,1
2001,4,27,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",412,0.412,1
2001,4,28,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",790,0.79,1
2001,4,29,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",468,0.468,1
2001,4,30,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",412,0.412,1
2001,4,31,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",513,0.513,1
2001,4,32,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",393,0.393,1
2001,4,33,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",409,0.409,1
2001,4,34,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",434,0.434,1
2001,4,35,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",997,0.997,1
2001,4,36,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",632,0.632,1
2001,4,37,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",667,0.667,1
2001,4,38,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",435,0.435,1
2001,4,39,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",366,0.366,1
2001,4,40,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",455,0.455,1
2001,4,41,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",377,0.377,1
2001,4,42,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",363,0.363,1
2001,4,43,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",638,0.638,1
2001,4,44,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",593,0.593,1
2001,4,45,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",509,0.509,1
2001,4,46,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",489,0.489,1
2001,4,47,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",475,0.475,1
2001,4,48,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",408,0.408,1
2001,4,49,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",424,0.424,1
2001,4,50,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",528,0.528,1
2001,4,51,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",1513,1.513,1
2001,4,52,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",367,0.367,1
2001,4,53,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",396,0.396,1
2001,4,54,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",413,0.413,1
2001,4,55,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",370,0.37,1
2001,4,56,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",517,0.517,1
2001,4,57,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",554,0.554,1
2001,4,58,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",347,0.347,1
2001,4,59,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",629,0.629,1
2001,4,60,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",801,0.801,1
2001,4,61,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",638,0.638,1
2001,4,62,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",439,0.439,1
2001,4,63,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",420,0.42,1
2001,4,64,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",626,0.626,1
2001,4,65,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",485,0.485,1
2001,4,66,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",314,0.314,1
2001,4,67,"Nonmatching","shape3.jpg","F","Stranger","Stranger","Stranger","You","Self","Self","Self",799,0.799,1
2001,4,68,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",483,0.483,1
2001,4,69,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",1113,1.113,1
2001,4,70,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",536,0.536,1
2001,4,71,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",511,0.511,1
2001,4,72,"Matching","shape1.jpg","F","Self","Self","Self","You","Self","Self","Self",349,0.349,1
2001,4,73,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",418,0.418,1
2001,4,74,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",604,0.604,1
2001,4,75,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",559,0.559,1
2001,4,76,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",419,0.419,1
2001,4,77,"Nonmatching","shape1.jpg","F","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",585,0.585,1
2001,4,78,"Nonmatching","shape1.jpg","F","Self","Self","Self","Friend","Friend","Friend","Close",488,0.488,1
2001,4,79,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",587,0.587,1
2001,4,80,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",362,0.362,1
2001,4,81,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","You","Self","Self","Self",421,0.421,1
2001,4,82,"Nonmatching","shape2.jpg","F","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",562,0.562,1
2001,4,83,"Matching","shape2.jpg","F","Friend","Friend","Close","Friend","Friend","Friend","Close",443,0.443,1
2001,4,84,"Matching","shape3.jpg","F","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",423,0.423,1
2001,5,1,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",747,0.747,1
2001,5,2,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",695,0.695,1
2001,5,3,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",501,0.501,1
2001,5,4,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",594,0.594,1
2001,5,5,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",527,0.527,1
2001,5,6,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",411,0.411,1
2001,5,7,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",448,0.448,1
2001,5,8,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",440,0.44,1
2001,5,9,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",506,0.506,1
2001,5,10,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",576,0.576,1
2001,5,11,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",538,0.538,1
2001,5,12,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",460,0.46,1
2001,5,13,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",526,0.526,1
2001,5,14,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",649,0.649,1
2001,5,15,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",401,0.401,0
2001,5,16,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",539,0.539,1
2001,5,17,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",400,0.4,1
2001,5,18,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",1233,1.233,1
2001,5,19,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",503,0.503,1
2001,5,20,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",688,0.688,1
2001,5,21,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",349,0.349,1
2001,5,22,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",574,0.574,1
2001,5,23,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",716,0.716,1
2001,5,24,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",565,0.565,1
2001,5,25,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",642,0.642,1
2001,5,26,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",566,0.566,1
2001,5,27,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",446,0.446,1
2001,5,28,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",399,0.399,1
2001,5,29,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",513,0.513,1
2001,5,30,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self",577,0.577,1
2001,5,31,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",533,0.533,1
2001,5,32,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",602,0.602,1
2001,5,33,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",548,0.548,1
2001,5,34,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close",626,0.626,1
2001,5,35,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",601,0.601,1
2001,5,36,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",472,0.472,1
2001,5,37,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",398,0.398,1
2001,5,38,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",640,0.64,1
2001,5,39,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",404,0.404,1
2001,5,40,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",643,0.643,1
2001,5,41,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger",391,0.391,1
2001,5,42,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",430,0.43,1
2001,5,43,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",452,0.452,1
2001,5,44,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",404,0.404,1
2001,5,45,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",511,0.511,1
2001,5,46,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",607,0.607,1
2001,5,47,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",850,0.85,1
2001,5,48,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",474,0.474,1
2001,5,49,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",530,0.53,1
2001,5,50,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",433,0.433,1
2001,5,51,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self",546,0.546,1
2001,5,52,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",468,0.468,1
2001,5,53,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger",442,0.442,1
2001,5,54,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",501,0.501,1
2001,5,55,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close",604,0.604,1
2001,5,56,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",524,0.524,1
2001,5,57,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close",481,0.481,1
2001,5,58,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",476,0.476,1
2001,5,59,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self",435,0.435,0
2001,5,60,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger",437,0.437,1
