"Subject","Trial","Block","Shape","ShapeIdentity","Matching","ACC","RT_ms","resp_type"
38,162,2,"square","you","Nonmatching",0,327,"incorrect"
38,163,2,"circle","stranger","Nonmatching",0,331,"incorrect"
38,164,2,"square","you","Matching",1,279,"correct"
38,165,2,"circle","stranger","Nonmatching",0,402,"incorrect"
38,166,2,"circle","stranger","Matching",1,208,"correct"
38,167,2,"square","you","Nonmatching",1,244,"correct"
38,168,2,"square","you","Matching",1,279,"correct"
38,169,2,"circle","stranger","Matching",1,306,"correct"
38,170,2,"square","you","Nonmatching",0,380,"incorrect"
38,171,2,"circle","stranger","Nonmatching",1,297,"correct"
38,172,2,"square","you","Matching",1,326,"correct"
38,173,2,"circle","stranger","Matching",0,16,"incorrect"
38,174,2,"square","you","Matching",0,227,"incorrect"
38,175,2,"circle","stranger","Nonmatching",1,95,"correct"
38,176,2,"square","you","Nonmatching",0,257,"incorrect"
38,177,2,"circle","stranger","Nonmatching",1,316,"correct"
38,178,2,"square","you","Matching",1,328,"correct"
38,179,2,"square","you","Nonmatching",0,132,"incorrect"
38,180,2,"circle","stranger","Matching",0,509,"incorrect"
38,181,2,"square","you","Nonmatching",0,880,"incorrect"
38,182,2,"circle","stranger","Matching",1,29,"correct"
38,183,2,"square","you","Matching",0,5,"incorrect"
38,184,2,"circle","stranger","Nonmatching",0,467,"incorrect"
38,185,2,"square","you","Matching",1,469,"correct"
38,186,2,"circle","stranger","Matching",0,134,"incorrect"
38,187,2,"square","you","Nonmatching",0,363,"incorrect"
38,188,2,"circle","stranger","Nonmatching",0,226,"incorrect"
38,189,2,"circle","stranger","Nonmatching",0,496,"incorrect"
38,190,2,"square","you","Nonmatching",1,323,"correct"
38,191,2,"circle","stranger","Matching",1,304,"correct"
38,192,2,"square","you","Matching",1,236,"correct"
38,193,2,"square","you","Matching",0,263,"incorrect"
38,194,2,"circle","stranger","Nonmatching",0,239,"incorrect"
38,195,2,"circle","stranger","Matching",1,750,"correct"
38,196,2,"square","you","Nonmatching",1,265,"correct"
38,197,2,"square","you","Matching",1,370,"correct"
38,198,2,"circle","stranger","Matching",0,180,"incorrect"
38,199,2,"circle","stranger","Nonmatching",0,658,"incorrect"
38,200,2,"square","you","Nonmatching",NA,NA,"missed"
38,201,2,"circle","stranger","Matching",0,249,"incorrect"
38,202,2,"square","you","Matching",0,135,"incorrect"
38,203,2,"circle","stranger","Nonmatching",0,704,"incorrect"
38,204,2,"square","you","Nonmatching",0,246,"incorrect"
38,205,2,"square","you","Matching",0,263,"incorrect"
38,206,2,"circle","stranger","Nonmatching",1,66,"correct"
38,207,2,"square","you","Nonmatching",0,235,"incorrect"
38,208,2,"circle","stranger","Matching",0,297,"incorrect"
38,209,2,"circle","stranger","Matching",1,281,"correct"
38,210,2,"square","you","Matching",0,291,"incorrect"
38,211,2,"square","you","Nonmatching",0,310,"incorrect"
38,212,2,"circle","stranger","Nonmatching",1,313,"correct"
38,213,2,"circle","stranger","Matching",1,244,"correct"
38,214,2,"square","you","Nonmatching",1,91,"correct"
38,215,2,"square","you","Matching",0,188,"incorrect"
38,216,2,"circle","stranger","Nonmatching",0,3,"incorrect"
38,217,2,"square","you","Matching",0,103,"incorrect"
38,218,2,"circle","stranger","Matching",0,420,"incorrect"
38,219,2,"square","you","Nonmatching",0,492,"incorrect"
38,220,2,"circle","stranger","Nonmatching",1,1005,"correct"
38,221,2,"circle","stranger","Matching",0,941,"incorrect"
38,222,2,"square","you","Matching",0,590,"incorrect"
38,223,2,"circle","stranger","Nonmatching",NA,NA,"missed"
38,224,2,"square","you","Nonmatching",0,579,"incorrect"
38,225,2,"circle","stranger","Matching",1,207,"correct"
38,226,2,"circle","stranger","Nonmatching",0,283,"incorrect"
38,227,2,"square","you","Matching",1,20,"correct"
38,228,2,"square","you","Nonmatching",1,388,"correct"
38,229,2,"circle","stranger","Matching",0,185,"incorrect"
38,230,2,"square","you","Matching",NA,NA,"missed"
38,231,2,"circle","stranger","Nonmatching",0,458,"incorrect"
38,232,2,"square","you","Nonmatching",NA,NA,"missed"
38,233,2,"circle","stranger","Nonmatching",1,138,"correct"
38,234,2,"square","you","Matching",0,213,"incorrect"
38,235,2,"square","you","Nonmatching",1,841,"correct"
38,236,2,"circle","stranger","Matching",0,392,"incorrect"
38,237,2,"square","you","Matching",NA,NA,"missed"
38,238,2,"square","you","Nonmatching",1,377,"correct"
38,239,2,"circle","stranger","Matching",0,196,"incorrect"
38,240,2,"circle","stranger","Nonmatching",1,422,"correct"
32,1,1,"square","you","Matching",0,934,"incorrect"
32,2,1,"square","you","Nonmatching",NA,NA,"missed"
32,3,1,"circle","stranger","Nonmatching",1,803,"correct"
32,4,1,"circle","stranger","Matching",0,973,"incorrect"
32,5,1,"circle","stranger","Matching",1,958,"correct"
32,6,1,"square","you","Matching",NA,NA,"missed"
32,7,1,"circle","stranger","Nonmatching",1,1004,"correct"
32,8,1,"square","you","Nonmatching",NA,NA,"missed"
32,9,1,"circle","stranger","Matching",0,962,"incorrect"
32,10,1,"circle","stranger","Nonmatching",0,867,"incorrect"
32,11,1,"square","you","Matching",NA,NA,"missed"
32,12,1,"square","you","Nonmatching",1,641,"correct"
32,13,1,"circle","stranger","Nonmatching",NA,NA,"missed"
32,14,1,"square","you","Nonmatching",0,758,"incorrect"
32,15,1,"square","you","Matching",1,902,"correct"
32,16,1,"circle","stranger","Matching",1,874,"correct"
32,17,1,"circle","stranger","Nonmatching",1,747,"correct"
32,18,1,"square","you","Nonmatching",NA,NA,"missed"
32,19,1,"square","you","Matching",NA,NA,"missed"
32,20,1,"circle","stranger","Matching",0,733,"incorrect"
32,21,1,"square","you","Nonmatching",0,876,"incorrect"
32,22,1,"square","you","Matching",1,889,"correct"
32,23,1,"circle","stranger","Nonmatching",1,886,"correct"
32,24,1,"circle","stranger","Matching",1,947,"correct"
32,25,1,"square","you","Matching",1,609,"correct"
32,26,1,"square","you","Nonmatching",0,537,"incorrect"
32,27,1,"circle","stranger","Nonmatching",NA,NA,"missed"
32,28,1,"circle","stranger","Matching",NA,NA,"missed"
32,29,1,"circle","stranger","Matching",1,838,"correct"
32,30,1,"square","you","Nonmatching",1,644,"correct"
32,31,1,"square","you","Matching",NA,NA,"missed"
32,32,1,"circle","stranger","Nonmatching",1,756,"correct"
32,33,1,"square","you","Nonmatching",1,843,"correct"
32,34,1,"circle","stranger","Nonmatching",1,842,"correct"
32,35,1,"square","you","Matching",1,653,"correct"
32,36,1,"circle","stranger","Matching",1,770,"correct"
32,37,1,"circle","stranger","Matching",1,1033,"correct"
32,38,1,"square","you","Matching",1,588,"correct"
32,39,1,"square","you","Nonmatching",1,598,"correct"
32,40,1,"circle","stranger","Nonmatching",NA,NA,"missed"
32,41,1,"circle","stranger","Matching",1,667,"correct"
32,42,1,"circle","stranger","Nonmatching",1,711,"correct"
32,43,1,"square","you","Matching",1,775,"correct"
32,44,1,"square","you","Nonmatching",1,606,"correct"
32,45,1,"circle","stranger","Matching",1,921,"correct"
32,46,1,"square","you","Nonmatching",1,675,"correct"
32,47,1,"circle","stranger","Nonmatching",1,1020,"correct"
32,48,1,"square","you","Matching",1,709,"correct"
32,49,1,"square","you","Nonmatching",1,829,"correct"
32,50,1,"circle","stranger","Nonmatching",0,534,"incorrect"
32,51,1,"square","you","Matching",1,775,"correct"
32,52,1,"circle","stranger","Matching",1,923,"correct"
32,53,1,"circle","stranger","Nonmatching",1,645,"correct"
32,54,1,"square","you","Matching",1,877,"correct"
32,55,1,"circle","stranger","Matching",1,801,"correct"
32,56,1,"square","you","Nonmatching",1,717,"correct"
32,57,1,"circle","stranger","Nonmatching",1,701,"correct"
32,58,1,"square","you","Nonmatching",1,840,"correct"
32,59,1,"circle","stranger","Matching",1,839,"correct"
32,60,1,"square","you","Matching",1,570,"correct"
32,61,1,"square","you","Matching",1,940,"correct"
32,62,1,"circle","stranger","Matching",1,774,"correct"
32,63,1,"circle","stranger","Nonmatching",1,650,"correct"
32,64,1,"square","you","Nonmatching",1,886,"correct"
32,65,1,"circle","stranger","Matching",0,819,"incorrect"
32,66,1,"circle","stranger","Nonmatching",1,1005,"correct"
32,67,1,"square","you","Matching",1,902,"correct"
32,68,1,"square","you","Nonmatching",1,757,"correct"
32,69,1,"square","you","Matching",0,931,"incorrect"
32,70,1,"circle","stranger","Nonmatching",1,702,"correct"
32,71,1,"square","you","Nonmatching",1,866,"correct"
32,72,1,"circle","stranger","Matching",1,789,"correct"
32,73,1,"square","you","Nonmatching",1,540,"correct"
32,74,1,"square","you","Matching",1,647,"correct"
32,75,1,"circle","stranger","Matching",1,812,"correct"
32,76,1,"circle","stranger","Nonmatching",1,700,"correct"
32,77,1,"circle","stranger","Matching",1,680,"correct"
32,78,1,"square","you","Nonmatching",1,576,"correct"
32,79,1,"circle","stranger","Nonmatching",0,646,"incorrect"
32,80,1,"square","you","Matching",1,642,"correct"
32,81,1,"square","you","Matching",0,808,"incorrect"
32,82,1,"square","you","Nonmatching",1,677,"correct"
32,83,1,"circle","stranger","Nonmatching",1,967,"correct"
32,84,1,"circle","stranger","Matching",1,675,"correct"
32,85,1,"square","you","Matching",1,994,"correct"
32,86,1,"square","you","Nonmatching",NA,NA,"missed"
32,87,1,"circle","stranger","Matching",1,901,"correct"
32,88,1,"circle","stranger","Nonmatching",1,754,"correct"
32,89,1,"square","you","Matching",1,651,"correct"
32,90,1,"square","you","Nonmatching",1,775,"correct"
32,91,1,"circle","stranger","Matching",1,833,"correct"
32,92,1,"circle","stranger","Nonmatching",0,931,"incorrect"
32,93,1,"circle","stranger","Matching",NA,NA,"missed"
32,94,1,"circle","stranger","Nonmatching",NA,NA,"missed"
32,95,1,"square","you","Matching",1,613,"correct"
32,96,1,"square","you","Nonmatching",1,675,"correct"
32,97,1,"square","you","Matching",1,854,"correct"
32,98,1,"square","you","Nonmatching",1,762,"correct"
32,99,1,"circle","stranger","Matching",0,721,"incorrect"
32,100,1,"circle","stranger","Nonmatching",1,915,"correct"
32,101,1,"circle","stranger","Nonmatching",0,634,"incorrect"
32,102,1,"square","you","Matching",1,813,"correct"
32,103,1,"circle","stranger","Matching",1,544,"correct"
32,104,1,"square","you","Nonmatching",1,566,"correct"
32,105,1,"square","you","Matching",0,697,"incorrect"
32,106,1,"circle","stranger","Nonmatching",1,845,"correct"
32,107,1,"square","you","Nonmatching",1,845,"correct"
32,108,1,"circle","stranger","Matching",1,509,"correct"
32,109,1,"square","you","Nonmatching",1,794,"correct"
32,110,1,"square","you","Matching",0,762,"incorrect"
32,111,1,"circle","stranger","Matching",0,898,"incorrect"
32,112,1,"circle","stranger","Nonmatching",1,866,"correct"
32,113,1,"circle","stranger","Matching",0,899,"incorrect"
32,114,1,"circle","stranger","Nonmatching",NA,NA,"missed"
32,115,1,"square","you","Nonmatching",1,727,"correct"
32,116,1,"square","you","Matching",1,497,"correct"
32,117,1,"square","you","Matching",1,633,"correct"
32,118,1,"circle","stranger","Nonmatching",0,528,"incorrect"
32,119,1,"square","you","Nonmatching",NA,NA,"missed"
32,120,1,"circle","stranger","Matching",NA,NA,"missed"
32,121,2,"circle","stranger","Matching",NA,NA,"missed"
32,122,2,"square","you","Matching",1,451,"correct"
32,123,2,"circle","stranger","Nonmatching",1,513,"correct"
32,124,2,"square","you","Nonmatching",0,490,"incorrect"
32,125,2,"square","you","Nonmatching",1,958,"correct"
32,126,2,"circle","stranger","Matching",1,706,"correct"
32,127,2,"circle","stranger","Nonmatching",1,563,"correct"
32,128,2,"square","you","Matching",1,462,"correct"
32,129,2,"square","you","Nonmatching",1,567,"correct"
32,130,2,"circle","stranger","Matching",1,461,"correct"
32,131,2,"circle","stranger","Nonmatching",0,753,"incorrect"
32,132,2,"square","you","Matching",1,612,"correct"
32,133,2,"circle","stranger","Nonmatching",0,627,"incorrect"
32,134,2,"square","you","Nonmatching",1,592,"correct"
32,135,2,"square","you","Matching",1,818,"correct"
32,136,2,"circle","stranger","Matching",1,487,"correct"
32,137,2,"circle","stranger","Nonmatching",1,630,"correct"
32,138,2,"square","you","Nonmatching",1,939,"correct"
32,139,2,"circle","stranger","Matching",1,607,"correct"
32,140,2,"square","you","Matching",1,423,"correct"
32,141,2,"square","you","Nonmatching",1,521,"correct"
32,142,2,"square","you","Matching",0,692,"incorrect"
32,143,2,"circle","stranger","Matching",1,710,"correct"
32,144,2,"circle","stranger","Nonmatching",1,669,"correct"
32,145,2,"circle","stranger","Nonmatching",1,825,"correct"
32,146,2,"square","you","Nonmatching",1,725,"correct"
32,147,2,"circle","stranger","Matching",1,611,"correct"
32,148,2,"square","you","Matching",1,475,"correct"
32,149,2,"circle","stranger","Nonmatching",1,631,"correct"
32,150,2,"circle","stranger","Matching",0,881,"incorrect"
32,151,2,"square","you","Matching",1,637,"correct"
32,152,2,"square","you","Nonmatching",1,767,"correct"
32,153,2,"square","you","Nonmatching",1,561,"correct"
32,154,2,"circle","stranger","Matching",1,700,"correct"
32,155,2,"square","you","Matching",1,629,"correct"
32,156,2,"circle","stranger","Nonmatching",1,639,"correct"
32,157,2,"circle","stranger","Matching",1,779,"correct"
32,158,2,"square","you","Nonmatching",1,569,"correct"
32,159,2,"square","you","Matching",1,659,"correct"
32,160,2,"circle","stranger","Nonmatching",1,943,"correct"
32,161,2,"square","you","Nonmatching",1,797,"correct"
32,162,2,"square","you","Matching",1,720,"correct"
32,163,2,"circle","stranger","Nonmatching",1,745,"correct"
32,164,2,"circle","stranger","Matching",0,835,"incorrect"
32,165,2,"circle","stranger","Nonmatching",1,681,"correct"
32,166,2,"square","you","Matching",1,507,"correct"
32,167,2,"circle","stranger","Matching",1,687,"correct"
32,168,2,"square","you","Nonmatching",1,918,"correct"
32,169,2,"square","you","Matching",1,542,"correct"
32,170,2,"circle","stranger","Nonmatching",1,606,"correct"
32,171,2,"square","you","Nonmatching",1,564,"correct"
32,172,2,"circle","stranger","Matching",1,677,"correct"
32,173,2,"square","you","Nonmatching",1,566,"correct"
32,174,2,"circle","stranger","Matching",1,705,"correct"
32,175,2,"square","you","Matching",1,525,"correct"
32,176,2,"circle","stranger","Nonmatching",1,563,"correct"
32,177,2,"circle","stranger","Matching",1,680,"correct"
32,178,2,"square","you","Nonmatching",1,641,"correct"
32,179,2,"square","you","Matching",1,650,"correct"
32,180,2,"circle","stranger","Nonmatching",1,594,"correct"
32,181,2,"circle","stranger","Nonmatching",1,611,"correct"
32,182,2,"circle","stranger","Matching",1,663,"correct"
32,183,2,"square","you","Matching",1,579,"correct"
32,184,2,"square","you","Nonmatching",1,583,"correct"
32,185,2,"square","you","Nonmatching",1,983,"correct"
32,186,2,"circle","stranger","Nonmatching",1,729,"correct"
32,187,2,"square","you","Matching",1,430,"correct"
32,188,2,"circle","stranger","Matching",1,592,"correct"
32,189,2,"circle","stranger","Nonmatching",1,595,"correct"
32,190,2,"circle","stranger","Matching",1,1050,"correct"
32,191,2,"square","you","Nonmatching",1,694,"correct"
32,192,2,"square","you","Matching",1,670,"correct"
32,193,2,"circle","stranger","Nonmatching",1,600,"correct"
32,194,2,"circle","stranger","Matching",1,676,"correct"
32,195,2,"square","you","Matching",1,667,"correct"
32,196,2,"square","you","Nonmatching",1,545,"correct"
32,197,2,"square","you","Matching",1,557,"correct"
32,198,2,"circle","stranger","Nonmatching",1,669,"correct"
32,199,2,"square","you","Nonmatching",1,766,"correct"
32,200,2,"circle","stranger","Matching",1,528,"correct"
32,201,2,"circle","stranger","Matching",1,892,"correct"
32,202,2,"square","you","Nonmatching",1,587,"correct"
32,203,2,"circle","stranger","Nonmatching",0,515,"incorrect"
32,204,2,"square","you","Matching",0,728,"incorrect"
32,205,2,"circle","stranger","Nonmatching",1,733,"correct"
32,206,2,"square","you","Matching",0,872,"incorrect"
32,207,2,"circle","stranger","Matching",1,809,"correct"
32,208,2,"square","you","Nonmatching",1,608,"correct"
32,209,2,"circle","stranger","Matching",1,836,"correct"
32,210,2,"square","you","Matching",0,555,"incorrect"
32,211,2,"circle","stranger","Nonmatching",1,817,"correct"
32,212,2,"square","you","Nonmatching",0,558,"incorrect"
32,213,2,"circle","stranger","Matching",1,859,"correct"
32,214,2,"square","you","Matching",1,575,"correct"
32,215,2,"square","you","Nonmatching",1,570,"correct"
32,216,2,"circle","stranger","Nonmatching",0,552,"incorrect"
32,217,2,"circle","stranger","Matching",1,738,"correct"
32,218,2,"circle","stranger","Nonmatching",1,826,"correct"
32,219,2,"square","you","Nonmatching",1,722,"correct"
32,220,2,"square","you","Matching",1,554,"correct"
32,221,2,"circle","stranger","Matching",1,651,"correct"
32,222,2,"circle","stranger","Nonmatching",0,597,"incorrect"
32,223,2,"square","you","Matching",1,523,"correct"
32,224,2,"square","you","Nonmatching",1,566,"correct"
32,225,2,"square","you","Nonmatching",1,661,"correct"
32,226,2,"square","you","Matching",1,520,"correct"
32,227,2,"circle","stranger","Nonmatching",1,791,"correct"
32,228,2,"circle","stranger","Matching",1,616,"correct"
32,229,2,"square","you","Nonmatching",1,615,"correct"
32,230,2,"circle","stranger","Nonmatching",1,687,"correct"
32,231,2,"square","you","Matching",1,417,"correct"
32,232,2,"circle","stranger","Matching",1,643,"correct"
32,233,2,"circle","stranger","Nonmatching",1,671,"correct"
32,234,2,"circle","stranger","Matching",1,650,"correct"
32,235,2,"square","you","Nonmatching",1,916,"correct"
32,236,2,"square","you","Matching",0,613,"incorrect"
32,237,2,"circle","stranger","Nonmatching",1,600,"correct"
32,238,2,"square","you","Matching",1,639,"correct"
32,239,2,"circle","stranger","Matching",1,570,"correct"
32,240,2,"square","you","Nonmatching",1,637,"correct"
12,1,1,"circle","you","Nonmatching",NA,NA,"missed"
12,2,1,"square","stranger","Matching",0,548,"incorrect"
12,3,1,"square","stranger","Nonmatching",1,278,"correct"
12,4,1,"circle","you","Matching",NA,NA,"missed"
12,5,1,"circle","you","Nonmatching",1,703,"correct"
12,6,1,"square","stranger","Nonmatching",1,719,"correct"
12,7,1,"circle","you","Matching",0,571,"incorrect"
12,8,1,"square","stranger","Matching",1,975,"correct"
12,9,1,"circle","you","Nonmatching",NA,NA,"missed"
12,10,1,"circle","you","Matching",0,726,"incorrect"
12,11,1,"square","stranger","Nonmatching",0,728,"incorrect"
12,12,1,"square","stranger","Matching",NA,NA,"missed"
12,13,1,"circle","you","Matching",0,791,"incorrect"
12,14,1,"square","stranger","Matching",1,1010,"correct"
12,15,1,"square","stranger","Nonmatching",NA,NA,"missed"
12,16,1,"circle","you","Nonmatching",1,732,"correct"
12,17,1,"square","stranger","Nonmatching",NA,NA,"missed"
12,18,1,"square","stranger","Matching",0,334,"incorrect"
12,19,1,"circle","you","Nonmatching",1,967,"correct"
12,20,1,"circle","you","Matching",0,876,"incorrect"
12,21,1,"circle","you","Nonmatching",0,756,"incorrect"
12,22,1,"square","stranger","Nonmatching",NA,NA,"missed"
12,23,1,"circle","you","Matching",0,449,"incorrect"
12,24,1,"square","stranger","Matching",1,803,"correct"
12,25,1,"circle","you","Matching",0,451,"incorrect"
12,26,1,"square","stranger","Matching",1,305,"correct"
12,27,1,"circle","you","Nonmatching",0,638,"incorrect"
12,28,1,"square","stranger","Nonmatching",1,553,"correct"
12,29,1,"circle","you","Nonmatching",1,510,"correct"
12,30,1,"square","stranger","Matching",0,676,"incorrect"
12,31,1,"circle","you","Matching",0,801,"incorrect"
12,32,1,"square","stranger","Nonmatching",0,504,"incorrect"
12,33,1,"square","stranger","Matching",NA,NA,"missed"
12,34,1,"circle","you","Matching",1,1011,"correct"
12,35,1,"circle","you","Nonmatching",0,587,"incorrect"
12,36,1,"square","stranger","Nonmatching",1,623,"correct"
12,37,1,"circle","you","Matching",0,591,"incorrect"
12,38,1,"square","stranger","Matching",0,638,"incorrect"
12,39,1,"square","stranger","Nonmatching",0,784,"incorrect"
12,40,1,"circle","you","Nonmatching",0,812,"incorrect"
12,41,1,"circle","you","Nonmatching",1,508,"correct"
12,42,1,"circle","you","Matching",0,904,"incorrect"
12,43,1,"square","stranger","Matching",1,937,"correct"
12,44,1,"square","stranger","Nonmatching",1,933,"correct"
12,45,1,"circle","you","Nonmatching",NA,NA,"missed"
12,46,1,"square","stranger","Matching",1,836,"correct"
12,47,1,"square","stranger","Nonmatching",1,930,"correct"
12,48,1,"circle","you","Matching",NA,NA,"missed"
12,49,1,"circle","you","Matching",1,708,"correct"
12,50,1,"square","stranger","Nonmatching",1,925,"correct"
12,51,1,"square","stranger","Matching",0,1040,"incorrect"
12,52,1,"circle","you","Nonmatching",0,846,"incorrect"
12,53,1,"circle","you","Matching",1,841,"correct"
12,54,1,"square","stranger","Nonmatching",1,792,"correct"
12,55,1,"circle","you","Nonmatching",NA,NA,"missed"
12,56,1,"square","stranger","Matching",0,602,"incorrect"
12,57,1,"circle","you","Matching",0,962,"incorrect"
12,58,1,"circle","you","Nonmatching",0,604,"incorrect"
12,59,1,"square","stranger","Nonmatching",1,913,"correct"
12,60,1,"square","stranger","Matching",NA,NA,"missed"
12,61,1,"circle","you","Matching",1,816,"correct"
12,62,1,"square","stranger","Nonmatching",NA,NA,"missed"
12,63,1,"square","stranger","Matching",1,919,"correct"
12,64,1,"circle","you","Nonmatching",1,795,"correct"
12,65,1,"circle","you","Nonmatching",1,941,"correct"
12,66,1,"circle","you","Matching",1,650,"correct"
12,67,1,"square","stranger","Nonmatching",1,894,"correct"
12,68,1,"square","stranger","Matching",0,735,"incorrect"
12,69,1,"circle","you","Nonmatching",0,833,"incorrect"
12,70,1,"circle","you","Matching",NA,NA,"missed"
12,71,1,"square","stranger","Nonmatching",1,645,"correct"
12,72,1,"square","stranger","Matching",0,676,"incorrect"
12,73,1,"square","stranger","Matching",0,575,"incorrect"
12,74,1,"circle","you","Nonmatching",0,796,"incorrect"
12,75,1,"circle","you","Matching",1,702,"correct"
12,76,1,"square","stranger","Nonmatching",1,812,"correct"
12,77,1,"circle","you","Nonmatching",1,854,"correct"
12,78,1,"square","stranger","Nonmatching",NA,NA,"missed"
12,79,1,"square","stranger","Matching",0,753,"incorrect"
12,80,1,"circle","you","Matching",1,805,"correct"
12,81,1,"square","stranger","Nonmatching",NA,NA,"missed"
12,82,1,"square","stranger","Matching",0,623,"incorrect"
12,83,1,"circle","you","Matching",0,720,"incorrect"
12,84,1,"circle","you","Nonmatching",0,707,"incorrect"
12,85,1,"circle","you","Matching",1,684,"correct"
12,86,1,"square","stranger","Matching",0,660,"incorrect"
12,87,1,"square","stranger","Nonmatching",1,781,"correct"
12,88,1,"circle","you","Nonmatching",1,782,"correct"
12,89,1,"circle","you","Matching",1,586,"correct"
12,90,1,"square","stranger","Matching",0,791,"incorrect"
12,91,1,"circle","you","Nonmatching",1,889,"correct"
12,92,1,"square","stranger","Nonmatching",1,825,"correct"
12,93,1,"square","stranger","Matching",1,801,"correct"
12,94,1,"circle","you","Nonmatching",1,988,"correct"
12,95,1,"square","stranger","Nonmatching",0,662,"incorrect"
12,96,1,"circle","you","Matching",1,707,"correct"
12,97,1,"square","stranger","Matching",0,933,"incorrect"
12,98,1,"circle","you","Matching",1,864,"correct"
12,99,1,"square","stranger","Nonmatching",1,800,"correct"
12,100,1,"circle","you","Nonmatching",1,969,"correct"
12,101,1,"circle","you","Matching",1,637,"correct"
12,102,1,"square","stranger","Nonmatching",1,777,"correct"
12,103,1,"circle","you","Nonmatching",0,698,"incorrect"
12,104,1,"square","stranger","Matching",0,725,"incorrect"
12,105,1,"circle","you","Matching",1,796,"correct"
12,106,1,"square","stranger","Matching",0,694,"incorrect"
12,107,1,"circle","you","Nonmatching",1,757,"correct"
12,108,1,"square","stranger","Nonmatching",1,830,"correct"
12,109,1,"circle","you","Nonmatching",1,827,"correct"
12,110,1,"circle","you","Matching",1,621,"correct"
12,111,1,"square","stranger","Matching",1,999,"correct"
12,112,1,"square","stranger","Nonmatching",1,656,"correct"
12,113,1,"circle","you","Nonmatching",NA,NA,"missed"
12,114,1,"square","stranger","Matching",0,694,"incorrect"
12,115,1,"square","stranger","Nonmatching",NA,NA,"missed"
12,116,1,"circle","you","Matching",1,634,"correct"
12,117,1,"square","stranger","Matching",1,839,"correct"
12,118,1,"circle","you","Matching",1,478,"correct"
12,119,1,"square","stranger","Nonmatching",1,616,"correct"
12,120,1,"circle","you","Nonmatching",1,969,"correct"
12,121,2,"circle","you","Nonmatching",1,677,"correct"
12,122,2,"circle","you","Matching",1,616,"correct"
12,123,2,"square","stranger","Nonmatching",NA,NA,"missed"
12,124,2,"square","stranger","Matching",0,835,"incorrect"
12,125,2,"square","stranger","Nonmatching",1,801,"correct"
12,126,2,"square","stranger","Matching",1,962,"correct"
12,127,2,"circle","you","Nonmatching",1,725,"correct"
12,128,2,"circle","you","Matching",1,560,"correct"
12,129,2,"square","stranger","Matching",1,742,"correct"
12,130,2,"circle","you","Matching",1,657,"correct"
12,131,2,"square","stranger","Nonmatching",1,668,"correct"
12,132,2,"circle","you","Nonmatching",0,554,"incorrect"
12,133,2,"circle","you","Nonmatching",1,776,"correct"
12,134,2,"circle","you","Matching",1,540,"correct"
12,135,2,"square","stranger","Nonmatching",1,693,"correct"
12,136,2,"square","stranger","Matching",1,826,"correct"
12,137,2,"square","stranger","Nonmatching",1,656,"correct"
12,138,2,"square","stranger","Matching",NA,NA,"missed"
12,139,2,"circle","you","Nonmatching",1,711,"correct"
12,140,2,"circle","you","Matching",1,622,"correct"
12,141,2,"circle","you","Matching",1,618,"correct"
12,142,2,"square","stranger","Nonmatching",1,684,"correct"
12,143,2,"circle","you","Nonmatching",0,584,"incorrect"
12,144,2,"square","stranger","Matching",1,749,"correct"
12,145,2,"square","stranger","Nonmatching",0,724,"incorrect"
12,146,2,"circle","you","Nonmatching",0,549,"incorrect"
12,147,2,"square","stranger","Matching",1,670,"correct"
12,148,2,"circle","you","Matching",1,493,"correct"
12,149,2,"circle","you","Matching",1,585,"correct"
12,150,2,"square","stranger","Nonmatching",1,635,"correct"
12,151,2,"square","stranger","Matching",1,1019,"correct"
12,152,2,"circle","you","Nonmatching",0,600,"incorrect"
12,153,2,"square","stranger","Matching",0,1012,"incorrect"
12,154,2,"square","stranger","Nonmatching",1,668,"correct"
12,155,2,"circle","you","Matching",1,563,"correct"
12,156,2,"circle","you","Nonmatching",NA,NA,"missed"
12,157,2,"square","stranger","Nonmatching",1,721,"correct"
12,158,2,"square","stranger","Matching",1,779,"correct"
12,159,2,"circle","you","Matching",1,606,"correct"
12,160,2,"circle","you","Nonmatching",0,569,"incorrect"
12,161,2,"circle","you","Nonmatching",1,679,"correct"
12,162,2,"square","stranger","Nonmatching",0,541,"incorrect"
12,163,2,"square","stranger","Matching",0,706,"incorrect"
12,164,2,"circle","you","Matching",1,494,"correct"
12,165,2,"square","stranger","Matching",1,591,"correct"
12,166,2,"circle","you","Matching",0,613,"incorrect"
12,167,2,"square","stranger","Nonmatching",1,937,"correct"
12,168,2,"circle","you","Nonmatching",0,762,"incorrect"
12,169,2,"circle","you","Matching",1,649,"correct"
12,170,2,"circle","you","Nonmatching",1,858,"correct"
12,171,2,"square","stranger","Nonmatching",1,846,"correct"
12,172,2,"square","stranger","Matching",1,677,"correct"
12,173,2,"circle","you","Matching",1,640,"correct"
12,174,2,"square","stranger","Matching",0,641,"incorrect"
12,175,2,"circle","you","Nonmatching",1,744,"correct"
12,176,2,"square","stranger","Nonmatching",1,667,"correct"
12,177,2,"circle","you","Nonmatching",1,938,"correct"
12,178,2,"square","stranger","Matching",1,702,"correct"
12,179,2,"circle","you","Matching",1,610,"correct"
12,180,2,"square","stranger","Nonmatching",1,629,"correct"
12,181,2,"circle","you","Matching",1,612,"correct"
12,182,2,"circle","you","Nonmatching",1,752,"correct"
12,183,2,"square","stranger","Matching",0,673,"incorrect"
12,184,2,"square","stranger","Nonmatching",1,897,"correct"
