"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","ACC"
"56","2","177","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","888","1"
"56","2","178","square","you","self-matching","Matching","you","You","Self","you","You","Self","781","1"
"56","2","179","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","603","1"
"56","2","180","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","407","1"
"56","2","181","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","582","1"
"56","2","182","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","956","1"
"56","2","183","square","you","self-matching","Matching","you","You","Self","you","You","Self","586","1"
"56","2","184","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","716","1"
"56","2","185","square","you","self-matching","Matching","you","You","Self","you","You","Self","785","1"
"56","2","186","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","578","1"
"56","2","187","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","541","1"
"56","2","188","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","563","1"
"56","2","189","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","873","1"
"56","2","190","square","you","self-matching","Matching","you","You","Self","you","You","Self","720","1"
"56","2","191","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","578","1"
"56","2","192","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","659","1"
"56","2","193","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","650","1"
"56","2","194","square","you","self-matching","Matching","you","You","Self","you","You","Self","507","1"
"56","2","195","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","467","1"
"56","2","196","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","602","1"
"56","2","197","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","1027","1"
"56","2","198","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","726","1"
"56","2","199","square","you","self-matching","Matching","you","You","Self","you","You","Self","553","1"
"56","2","200","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","494","1"
"56","2","201","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","564","1"
"56","2","202","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","706","1"
"56","2","203","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","735","1"
"56","2","204","square","you","self-matching","Matching","you","You","Self","you","You","Self","683","1"
"56","2","205","square","you","self-matching","Matching","you","You","Self","you","You","Self","510","1"
"56","2","206","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","474","1"
"56","2","207","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","649","1"
"56","2","208","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","376","1"
"56","2","209","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","670","1"
"56","2","210","square","you","self-matching","Matching","you","You","Self","you","You","Self","532","1"
"56","2","211","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","780","1"
"56","2","212","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","577","1"
"56","2","213","square","you","self-matching","Matching","you","You","Self","you","You","Self","619","1"
"56","2","214","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","513","1"
"56","2","215","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","803","1"
"56","2","216","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","574","1"
"56","2","217","square","you","self-matching","Matching","you","You","Self","you","You","Self","449","1"
"56","2","218","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","534","1"
"56","2","219","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","741","1"
"56","2","220","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","511","1"
"56","2","221","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","541","0"
"56","2","222","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","837","1"
"56","2","223","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","751","1"
"56","2","224","square","you","self-matching","Matching","you","You","Self","you","You","Self","373","1"
"56","2","225","square","you","self-matching","Matching","you","You","Self","you","You","Self","518","1"
"56","2","226","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","532","1"
"56","2","227","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","701","1"
"56","2","228","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","537","1"
"56","2","229","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","742","1"
"56","2","230","square","you","self-matching","Matching","you","You","Self","you","You","Self","419","1"
"56","2","231","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","607","1"
"56","2","232","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","400","1"
"56","2","233","square","you","self-matching","Matching","you","You","Self","you","You","Self","573","1"
"56","2","234","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","559","1"
"56","2","235","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","674","1"
"56","2","236","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","397","1"
"56","2","237","square","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","503","1"
"56","2","238","circle","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","985","1"
"56","2","239","square","you","self-matching","Matching","you","You","Self","you","You","Self","638","1"
"56","2","240","circle","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","664","1"
"57","1","1","circle","you","self-matching","Matching","you","You","Self","you","You","Self","334","1"
"57","1","2","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","534","0"
"57","1","3","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","538","0"
"57","1","4","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","956","1"
"57","1","5","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","678","1"
"57","1","6","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","966","1"
"57","1","7","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","566","1"
"57","1","8","circle","you","self-matching","Matching","you","You","Self","you","You","Self","491","1"
"57","1","9","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","850","1"
"57","1","10","circle","you","self-matching","Matching","you","You","Self","you","You","Self","477","1"
"57","1","11","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","673","1"
"57","1","12","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","906","1"
"57","1","13","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","629","0"
"57","1","14","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","559","1"
"57","1","15","circle","you","self-matching","Matching","you","You","Self","you","You","Self","536","1"
"57","1","16","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","620","1"
"57","1","17","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","886","1"
"57","1","18","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","781","1"
"57","1","19","circle","you","self-matching","Matching","you","You","Self","you","You","Self","476","1"
"57","1","20","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","612","0"
"57","1","21","circle","you","self-matching","Matching","you","You","Self","you","You","Self","566","1"
"57","1","22","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","514","1"
"57","1","23","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","749","1"
"57","1","24","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","725","1"
"57","1","25","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","753","1"
"57","1","26","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","614","1"
"57","1","27","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","627","1"
"57","1","28","circle","you","self-matching","Matching","you","You","Self","you","You","Self","532","1"
"57","1","29","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","608","1"
"57","1","30","circle","you","self-matching","Matching","you","You","Self","you","You","Self","508","1"
"57","1","31","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","871","1"
"57","1","32","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","492","1"
"57","1","33","circle","you","self-matching","Matching","you","You","Self","you","You","Self","484","1"
"57","1","34","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","528","1"
"57","1","35","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","849","1"
"57","1","36","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","841","1"
"57","1","37","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","588","1"
"57","1","38","circle","you","self-matching","Matching","you","You","Self","you","You","Self","443","1"
"57","1","39","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","629","1"
"57","1","40","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","583","1"
"57","1","41","circle","you","self-matching","Matching","you","You","Self","you","You","Self","491","1"
"57","1","42","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","581","1"
"57","1","43","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","738","1"
"57","1","44","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","640","1"
"57","1","45","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","605","1"
"57","1","46","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","783","1"
"57","1","47","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","574","1"
"57","1","48","circle","you","self-matching","Matching","you","You","Self","you","You","Self","411","1"
"57","1","49","circle","you","self-matching","Matching","you","You","Self","you","You","Self","493","1"
"57","1","50","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","478","1"
"57","1","51","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","398","1"
"57","1","52","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","514","0"
"57","1","53","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","932","1"
"57","1","54","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","508","1"
"57","1","55","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","650","1"
"57","1","56","circle","you","self-matching","Matching","you","You","Self","you","You","Self","442","1"
"57","1","57","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","413","1"
"57","1","58","circle","you","self-matching","Matching","you","You","Self","you","You","Self","431","1"
"57","1","59","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","617","1"
"57","1","60","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","491","0"
"57","1","61","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","569","1"
"57","1","62","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","558","1"
"57","1","63","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","556","1"
"57","1","64","circle","you","self-matching","Matching","you","You","Self","you","You","Self","356","1"
"57","1","65","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","480","1"
"57","1","66","circle","you","self-matching","Matching","you","You","Self","you","You","Self","564","1"
"57","1","67","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","NA","NA"
"57","1","68","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","440","0"
"57","1","69","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","1041","1"
"57","1","70","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","510","1"
"57","1","71","circle","you","self-matching","Matching","you","You","Self","you","You","Self","357","1"
"57","1","72","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","826","0"
"57","1","73","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","512","1"
"57","1","74","circle","you","self-matching","Matching","you","You","Self","you","You","Self","374","1"
"57","1","75","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","717","1"
"57","1","76","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","360","1"
"57","1","77","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","524","0"
"57","1","78","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","759","1"
"57","1","79","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","577","1"
"57","1","80","circle","you","self-matching","Matching","you","You","Self","you","You","Self","450","1"
"57","1","81","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","525","1"
"57","1","82","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","598","1"
"57","1","83","circle","you","self-matching","Matching","you","You","Self","you","You","Self","746","1"
"57","1","84","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","513","1"
"57","1","85","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","591","0"
"57","1","86","circle","you","self-matching","Matching","you","You","Self","you","You","Self","466","1"
"57","1","87","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","438","1"
"57","1","88","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","588","1"
"57","1","89","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","617","1"
"57","1","90","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","430","1"
"57","1","91","circle","you","self-matching","Matching","you","You","Self","you","You","Self","322","1"
"57","1","92","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","704","1"
"57","1","93","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","577","1"
"57","1","94","circle","you","self-matching","Matching","you","You","Self","you","You","Self","496","1"
"57","1","95","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","477","1"
"57","1","96","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","443","0"
"57","1","97","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","544","1"
"57","1","98","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","970","1"
"57","1","99","circle","you","self-matching","Matching","you","You","Self","you","You","Self","499","1"
"57","1","100","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","488","0"
"57","1","101","circle","you","self-matching","Matching","you","You","Self","you","You","Self","581","1"
"57","1","102","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","417","1"
"57","1","103","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","624","1"
"57","1","104","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","485","1"
"57","1","105","circle","you","self-matching","Matching","you","You","Self","you","You","Self","537","1"
"57","1","106","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","545","1"
"57","1","107","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","497","1"
"57","1","108","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","509","1"
"57","1","109","circle","you","self-matching","Matching","you","You","Self","you","You","Self","477","1"
"57","1","110","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","511","1"
"57","1","111","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","533","0"
"57","1","112","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","759","1"
"57","1","113","circle","you","self-matching","Matching","you","You","Self","you","You","Self","560","1"
"57","1","114","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","371","1"
"57","1","115","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","631","1"
"57","1","116","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","453","0"
"57","1","117","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","495","1"
"57","1","118","circle","you","self-matching","Matching","you","You","Self","you","You","Self","538","1"
"57","1","119","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","558","0"
"57","1","120","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","709","1"
"57","2","121","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","687","1"
"57","2","122","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","571","1"
"57","2","123","circle","you","self-matching","Matching","you","You","Self","you","You","Self","567","1"
"57","2","124","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","528","1"
"57","2","125","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","555","1"
"57","2","126","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","621","1"
"57","2","127","circle","you","self-matching","Matching","you","You","Self","you","You","Self","474","1"
"57","2","128","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","682","1"
"57","2","129","circle","you","self-matching","Matching","you","You","Self","you","You","Self","606","1"
"57","2","130","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","482","1"
"57","2","131","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","520","1"
"57","2","132","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","757","1"
"57","2","133","circle","you","self-matching","Matching","you","You","Self","you","You","Self","421","1"
"57","2","134","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","829","1"
"57","2","135","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","504","1"
"57","2","136","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","620","1"
"57","2","137","circle","you","self-matching","Matching","you","You","Self","you","You","Self","507","1"
"57","2","138","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","539","1"
"57","2","139","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","614","1"
"57","2","140","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","700","1"
"57","2","141","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","662","1"
"57","2","142","circle","you","self-matching","Matching","you","You","Self","you","You","Self","520","1"
"57","2","143","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","412","1"
"57","2","144","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","657","1"
"57","2","145","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","834","1"
"57","2","146","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","600","1"
"57","2","147","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","468","1"
"57","2","148","circle","you","self-matching","Matching","you","You","Self","you","You","Self","316","1"
"57","2","149","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","454","1"
"57","2","150","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","567","1"
"57","2","151","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","532","1"
"57","2","152","circle","you","self-matching","Matching","you","You","Self","you","You","Self","248","1"
"57","2","153","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","389","1"
"57","2","154","circle","you","self-matching","Matching","you","You","Self","you","You","Self","409","1"
"57","2","155","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","618","1"
"57","2","156","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","420","1"
"57","2","157","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","661","1"
"57","2","158","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","492","0"
"57","2","159","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","548","0"
"57","2","160","circle","you","self-matching","Matching","you","You","Self","you","You","Self","524","1"
"57","2","161","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","511","1"
"57","2","162","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","518","1"
"57","2","163","circle","you","self-matching","Matching","you","You","Self","you","You","Self","566","1"
"57","2","164","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","543","1"
"57","2","165","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","498","1"
"57","2","166","circle","you","self-matching","Matching","you","You","Self","you","You","Self","498","1"
"57","2","167","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","402","1"
"57","2","168","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","337","1"
"57","2","169","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","479","0"
"57","2","170","circle","you","self-matching","Matching","you","You","Self","you","You","Self","383","1"
"57","2","171","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","556","1"
"57","2","172","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","659","1"
"57","2","173","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","892","1"
"57","2","174","circle","you","self-matching","Matching","you","You","Self","you","You","Self","402","1"
"57","2","175","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","594","1"
"57","2","176","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","485","1"
"57","2","177","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","516","1"
"57","2","178","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","692","1"
"57","2","179","circle","you","self-matching","Matching","you","You","Self","you","You","Self","472","1"
"57","2","180","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","616","1"
"57","2","181","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","602","1"
"57","2","182","circle","you","self-matching","Matching","you","You","Self","you","You","Self","441","1"
"57","2","183","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","489","1"
"57","2","184","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","414","1"
"57","2","185","circle","you","self-matching","Matching","you","You","Self","you","You","Self","463","1"
"57","2","186","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","498","1"
"57","2","187","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","545","1"
"57","2","188","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","604","1"
"57","2","189","circle","you","self-matching","Matching","you","You","Self","you","You","Self","421","1"
"57","2","190","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","537","1"
"57","2","191","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","355","1"
"57","2","192","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","574","1"
"57","2","193","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","536","1"
"57","2","194","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","654","1"
"57","2","195","circle","you","self-matching","Matching","you","You","Self","you","You","Self","501","1"
"57","2","196","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","504","0"
"57","2","197","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","546","1"
"57","2","198","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","577","1"
"57","2","199","circle","you","self-matching","Matching","you","You","Self","you","You","Self","424","1"
"57","2","200","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","438","1"
"57","2","201","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","443","1"
"57","2","202","circle","you","self-matching","Matching","you","You","Self","you","You","Self","452","1"
"57","2","203","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","768","1"
"57","2","204","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","444","1"
"57","2","205","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","622","1"
"57","2","206","circle","you","self-matching","Matching","you","You","Self","you","You","Self","406","1"
"57","2","207","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","581","1"
"57","2","208","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","800","1"
"57","2","209","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","412","0"
"57","2","210","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","406","1"
"57","2","211","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","521","1"
"57","2","212","circle","you","self-matching","Matching","you","You","Self","you","You","Self","517","1"
"57","2","213","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","816","1"
"57","2","214","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","450","1"
"57","2","215","circle","you","self-matching","Matching","you","You","Self","you","You","Self","427","1"
"57","2","216","circle","stranger","self-matching","Nonmatching","stranger","Stranger","Stranger","you","You","Self","533","1"
"57","2","217","circle","you","self-matching","Matching","you","You","Self","you","You","Self","473","1"
"57","2","218","square","you","self-matching","Nonmatching","you","You","Self","stranger","Stranger","Stranger","486","1"
"57","2","219","square","stranger","self-matching","Matching","stranger","Stranger","Stranger","stranger","Stranger","Stranger","629","1"
