"Subject","Block","Trial","Matching","Shape","Shape_Subtype","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
1004,3,31,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",601,0.601,1
1004,3,32,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",445,0.445,1
1004,3,33,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",651,0.651,1
1004,3,34,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",719,0.719,1
1004,3,35,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",444,0.444,1
1004,3,36,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","z",1035,1.035,1
1004,3,37,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",736,0.736,1
1004,3,38,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",610,0.61,1
1004,3,39,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",368,0.368,1
1004,3,40,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",1103,1.103,1
1004,3,41,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","z",1029,1.029,1
1004,3,42,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",837,0.837,1
1004,3,43,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",408,0.408,1
1004,3,44,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",827,0.827,1
1004,3,45,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",765,0.765,1
1004,3,46,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",1223,1.223,1
1004,3,47,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",1257,1.257,1
1004,3,48,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",725,0.725,1
1004,3,49,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",900,0.9,1
1004,3,50,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",830,0.83,1
1004,3,51,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",808,0.808,1
1004,3,52,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",1188,1.188,1
1004,3,53,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",930,0.93,1
1004,3,54,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",827,0.827,1
1004,3,55,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",672,0.672,1
1004,3,56,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","z",1122,1.122,1
1004,3,57,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",1564,1.564,1
1004,3,58,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",420,0.42,1
1004,3,59,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",688,0.688,1
1004,3,60,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","z",636,0.636,1
1004,3,61,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",437,0.437,1
1004,3,62,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","z",933,0.933,1
1004,3,63,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",939,0.939,1
1004,3,64,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",716,0.716,1
1004,3,65,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","z",573,0.573,1
1004,3,66,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","m",639,0.639,0
1004,3,67,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","z",923,0.923,1
1004,3,68,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",504,0.504,1
1004,3,69,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","z",958,0.958,1
1004,3,70,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",871,0.871,1
1004,3,71,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",420,0.42,1
1004,3,72,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",562,0.562,1
1004,3,73,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","z",581,0.581,1
1004,3,74,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",683,0.683,1
1004,3,75,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",1066,1.066,1
1004,3,76,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",576,0.576,1
1004,3,77,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","z",685,0.685,1
1004,3,78,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",1126,1.126,1
1004,3,79,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","z",912,0.912,1
1004,3,80,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","z",935,0.935,1
1004,3,81,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",756,0.756,1
1004,3,82,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",718,0.718,1
1004,3,83,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","z",1010,1.01,1
1004,3,84,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",886,0.886,1
1004,4,1,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",948,0.948,1
1004,4,2,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","z",599,0.599,1
1004,4,3,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","z",894,0.894,1
1004,4,4,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",1159,1.159,1
1004,4,5,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",760,0.76,1
1004,4,6,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","z",950,0.95,1
1004,4,7,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",1221,1.221,1
1004,4,8,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",717,0.717,1
1004,4,9,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",941,0.941,1
1004,4,10,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",560,0.56,1
1004,4,11,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","z",893,0.893,1
1004,4,12,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","z",917,0.917,1
1004,4,13,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",890,0.89,1
1004,4,14,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",419,0.419,1
1004,4,15,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",861,0.861,1
1004,4,16,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",833,0.833,1
1004,4,17,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",464,0.464,1
1004,4,18,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","z",1058,1.058,1
1004,4,19,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",492,0.492,1
1004,4,20,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",665,0.665,1
1004,4,21,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",745,0.745,1
1004,4,22,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",511,0.511,1
1004,4,23,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",748,0.748,1
1004,4,24,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",561,0.561,1
1004,4,25,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",604,0.604,1
1004,4,26,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","z",657,0.657,1
1004,4,27,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",376,0.376,1
1004,4,28,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",1066,1.066,1
1004,4,29,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",1245,1.245,1
1004,4,30,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","z",882,0.882,1
1004,4,31,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",591,0.591,1
1004,4,32,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",1048,1.048,1
1004,4,33,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",529,0.529,1
1004,4,34,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","z",964,0.964,1
1004,4,35,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",1272,1.272,1
1004,4,36,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",638,0.638,1
1004,4,37,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",713,0.713,1
1004,4,38,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",453,0.453,1
1004,4,39,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",625,0.625,1
1004,4,40,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",753,0.753,1
1004,4,41,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",1063,1.063,1
1004,4,42,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",952,0.952,1
1004,4,43,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","z",1088,1.088,1
1004,4,44,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","z",864,0.864,1
1004,4,45,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",1102,1.102,1
1004,4,46,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",954,0.954,1
1004,4,47,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",706,0.706,1
1004,4,48,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",448,0.448,1
1004,4,49,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",819,0.819,1
1004,4,50,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","z",962,0.962,1
1004,4,51,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",442,0.442,1
1004,4,52,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","z",1103,1.103,1
1004,4,53,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",877,0.877,1
1004,4,54,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","z",869,0.869,1
1004,4,55,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",453,0.453,1
1004,4,56,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",932,0.932,1
1004,4,57,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","z",611,0.611,1
1004,4,58,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",922,0.922,1
1004,4,59,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","z",654,0.654,1
1004,4,60,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",463,0.463,1
1004,4,61,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",825,0.825,1
1004,4,62,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",465,0.465,1
1004,4,63,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","z",678,0.678,1
1004,4,64,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",529,0.529,1
1004,4,65,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",941,0.941,1
1004,4,66,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",468,0.468,1
1004,4,67,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",754,0.754,1
1004,4,68,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",1592,1.592,1
1004,4,69,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",1404,1.404,1
1004,4,70,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","z",881,0.881,1
1004,4,71,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",769,0.769,1
1004,4,72,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",634,0.634,1
1004,4,73,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",623,0.623,1
1004,4,74,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",622,0.622,1
1004,4,75,"Nonmatching","shape1.jpg","M","Self","Self","Self","Friend","Friend","Friend","Close","z",798,0.798,1
1004,4,76,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","m",737,0.737,1
1004,4,77,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",578,0.578,1
1004,4,78,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","z",1128,1.128,1
1004,4,79,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","m",705,0.705,1
1004,4,80,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","z",1541,1.541,1
1004,4,81,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","You","Self","Self","Self","z",665,0.665,1
1004,4,82,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","You","Self","Self","Self","z",992,0.992,1
1004,4,83,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","z",1033,1.033,1
1004,4,84,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","m",695,0.695,1
1005,1,1,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",808,0.808,1
1005,1,2,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",395,0.395,1
1005,1,3,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",865,0.865,1
1005,1,4,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",401,0.401,1
1005,1,5,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",457,0.457,1
1005,1,6,"Nonmatching","shape1.jpg","M","Self","Self","Self","Stranger","Stranger","Stranger","Stranger","m",493,0.493,1
1005,1,7,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",464,0.464,1
1005,1,8,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",730,0.73,1
1005,1,9,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",384,0.384,1
1005,1,10,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",644,0.644,1
1005,1,11,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",516,0.516,1
1005,1,12,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",610,0.61,1
1005,1,13,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",388,0.388,1
1005,1,14,"Matching","shape2.jpg","M","Friend","Friend","Close","Friend","Friend","Friend","Close","z",439,0.439,1
1005,1,15,"Matching","shape3.jpg","M","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","z",404,0.404,1
1005,1,16,"Matching","shape1.jpg","M","Self","Self","Self","You","Self","Self","Self","z",319,0.319,1
1005,1,17,"Nonmatching","shape2.jpg","M","Friend","Friend","Close","Stranger","Stranger","Stranger","Stranger","m",501,0.501,1
1005,1,18,"Nonmatching","shape3.jpg","M","Stranger","Stranger","Stranger","Friend","Friend","Friend","Close","m",1050,1.05,1
