"Subject","Block","Trial","Phase","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","extraIV1","RT_ms","RT_sec","ACC"
"6201","3","6","Formal","D.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","563","0.563","1"
"6201","3","7","Formal","T.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","485","0.485","1"
"6201","3","8","Formal","T.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","766","0.766","0"
"6201","3","9","Formal","D.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","626","0.626","1"
"6201","3","10","Formal","S.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","782","0.782","1"
"6201","3","11","Formal","S.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","354","0.354","1"
"6201","3","12","Formal","C.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","638","0.638","1"
"6201","3","13","Formal","P.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","609","0.609","1"
"6201","3","14","Formal","T.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","397","0.397","1"
"6201","3","15","Formal","P.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","409","0.409","1"
"6201","3","16","Formal","P.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","309","0.309","1"
"6201","3","17","Formal","Tra.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","753","0.753","1"
"6201","3","18","Formal","S.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","bad","673","0.673","0"
"6201","3","19","Formal","C.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","722","0.722","1"
"6201","3","20","Formal","C.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","374","0.374","1"
"6201","3","21","Formal","C.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","778","0.778","1"
"6201","3","22","Formal","S.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","758","0.758","1"
"6201","3","23","Formal","D.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","738","0.738","1"
"6201","3","24","Formal","C.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","normal","710","0.71","0"
"6201","3","25","Formal","T.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","897","0.897","1"
"6201","3","26","Formal","D.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","533","0.533","1"
"6201","3","27","Formal","C.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","457","0.457","1"
"6201","3","28","Formal","Tra.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","437","0.437","1"
"6201","3","29","Formal","Tra.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","809","0.809","1"
"6201","3","30","Formal","C.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","normal","506","0.506","1"
"6201","3","31","Formal","Tra.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","good","798","0.798","1"
"6201","3","32","Formal","S.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","874","0.874","1"
"6201","3","33","Formal","Tra.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","358","0.358","1"
"6201","3","34","Formal","Tra.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","338","0.338","1"
"6201","3","35","Formal","T.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","654","0.654","1"
"6201","3","36","Formal","D.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","682","0.682","1"
"6201","3","37","Formal","P.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","845","0.845","1"
"6201","3","38","Formal","C.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","585","0.585","1"
"6201","3","39","Formal","S.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","565","0.565","1"
"6201","3","40","Formal","D.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","normal","733","0.733","1"
"6201","3","41","Formal","D.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","334","0.334","1"
"6201","3","42","Formal","D.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","514","0.514","1"
"6201","3","43","Formal","D.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","422","0.422","1"
"6201","3","44","Formal","T.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","770","0.77","1"
"6201","3","45","Formal","S.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","1062","1.062","1"
"6201","3","46","Formal","Tra.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","306","0.306","1"
"6201","3","47","Formal","P.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","534","0.534","1"
"6201","3","48","Formal","S.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","good","386","0.386","0"
"6201","3","49","Formal","Tra.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","normal","478","0.478","0"
"6201","3","50","Formal","S.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","505","0.505","1"
"6201","3","51","Formal","C.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","781","0.781","1"
"6201","3","52","Formal","P.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","718","0.718","1"
"6201","3","53","Formal","D.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","good","546","0.546","1"
"6201","3","54","Formal","C.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","good","622","0.622","1"
"6201","3","55","Formal","P.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","810","0.81","1"
"6201","3","56","Formal","P.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","550","0.55","1"
"6201","3","57","Formal","S.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","794","0.794","1"
"6201","3","58","Formal","Tra.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","766","0.766","1"
"6201","3","59","Formal","P.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","642","0.642","1"
"6201","3","60","Formal","S.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","870","0.87","1"
"6201","3","61","Formal","C.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","434","0.434","1"
"6201","3","62","Formal","Tra.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","bad","734","0.734","0"
"6201","3","63","Formal","P.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","bad","902","0.902","1"
"6201","3","64","Formal","D.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","570","0.57","1"
"6201","3","65","Formal","D.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","398","0.398","1"
"6201","3","66","Formal","T.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","450","0.45","1"
"6201","3","67","Formal","D.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","bad","1030","1.03","1"
"6201","3","68","Formal","P.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","482","0.482","1"
"6201","3","69","Formal","C.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","bad","838","0.838","1"
"6201","3","70","Formal","T.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","802","0.802","0"
"6201","3","71","Formal","S.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","766","0.766","1"
"6201","3","72","Formal","T.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","good","598","0.598","1"
"6201","3","73","Formal","Tra.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","bad","718","0.718","1"
"6201","3","74","Formal","D.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","775","0.775","1"
"6201","3","75","Formal","T.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","normal","0","0","0"
"6201","3","76","Formal","S.bmp","NormalOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","798","0.798","1"
"6201","3","77","Formal","T.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","498","0.498","1"
"6201","3","78","Formal","T.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","470","0.47","1"
"6201","3","79","Formal","Tra.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","58","0.058","1"
"6201","3","80","Formal","S.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","normal","582","0.582","1"
"6201","3","81","Formal","Tra.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Self","Self","Self","good","866","0.866","1"
"6201","3","82","Formal","C.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","686","0.686","1"
"6201","3","83","Formal","C.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","394","0.394","1"
"6201","3","84","Formal","T.bmp","BadSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","bad","958","0.958","1"
"6201","3","85","Formal","P.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","734","0.734","1"
"6201","3","86","Formal","P.bmp","NormalSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","normal","1051","1.051","1"
"6201","3","87","Formal","T.bmp","BadOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","783","0.783","1"
"6201","3","88","Formal","C.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","490","0.49","1"
"6201","3","89","Formal","Tra.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","598","0.598","1"
"6201","3","90","Formal","P.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","good","434","0.434","1"
"6201","4","1","Formal","Tra.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","512","0.512","1"
"6201","4","2","Formal","P.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","340","0.34","1"
"6201","4","3","Formal","C.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","good","392","0.392","0"
"6201","4","4","Formal","D.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","682","0.682","1"
"6201","4","5","Formal","Tra.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","394","0.394","1"
"6201","4","6","Formal","Tra.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","783","0.783","1"
"6201","4","7","Formal","D.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","good","715","0.715","1"
"6201","4","8","Formal","C.bmp","GoodSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","good","311","0.311","1"
"6201","4","9","Formal","D.bmp","BadSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","bad","427","0.427","1"
"6201","4","10","Formal","P.bmp","NormalOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","normal","791","0.791","1"
"6201","4","11","Formal","Tra.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","339","0.339","1"
"6201","4","12","Formal","S.bmp","BadOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","bad","0","0","0"
"6201","4","13","Formal","P.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","650","0.65","1"
"6201","4","14","Formal","Tra.bmp","NormalSelf.bmp","self-matching","Matching","Self","Self","Self","Self","Self","Self","normal","830","0.83","1"
"6201","4","15","Formal","P.bmp","GoodOther.bmp","self-matching","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","354","0.354","1"
"6201","4","16","Formal","T.bmp","GoodOther.bmp","self-matching","Nonmatching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","good","578","0.578","1"
"6201","4","17","Formal","T.bmp","GoodSelf.bmp","self-matching","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","good","999","0.999","1"
