Subject,Session,Age,Handedness,Sex,BlockList.Sample,PracList.Sample,SubTrial,Label,Target,Shape,morality,identity,YesNoResp,CorrectAnswer,Targetprac.RESP,Targetprac.ACC,Targetprac.RT,Target.RESP,Target.ACC,Target.RT,,
6220,2,27,right,male,16,,74,BadOther.bmp,C.bmp,Normalother,bad,other,No,m,,,,m,1,600,16,1
6220,2,27,right,male,16,,75,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,532,128,8
6220,2,27,right,male,16,,76,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,536,128,8
6220,2,27,right,male,16,,77,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,596,176,11
6220,2,27,right,male,16,,78,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,608,160,10
6220,2,27,right,male,16,,79,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,588,112,7
6220,2,27,right,male,16,,80,BadOther.bmp,T.bmp,Goodother,bad,other,No,m,,,,m,1,992,16,1
6220,2,27,right,male,16,,81,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,684,176,11
6220,2,27,right,male,16,,82,GoodOther.bmp,S.bmp,Badother,good,other,No,m,,,,m,1,792,32,2
6220,2,27,right,male,16,,83,GoodSelf.bmp,T.bmp,Goodother,good,self,No,m,,,,k,0,628,80,5
6220,2,27,right,male,16,,84,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,440,192,12
6220,2,27,right,male,16,,85,GoodSelf.bmp,S.bmp,Badother,good,self,No,m,,,,m,1,732,80,5
6220,2,27,right,male,16,,86,NormalOther.bmp,D.bmp,Goodself,normal,other,No,m,,,,m,1,648,48,3
6220,2,27,right,male,16,,87,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,m,0,666,176,11
6220,2,27,right,male,16,,88,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,402,128,8
6220,2,27,right,male,16,,89,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,571,192,12
6220,2,27,right,male,16,,90,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,455,128,8
6220,2,27,right,male,17,,1,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,863,176,11
6220,2,27,right,male,17,,2,BadSelf.bmp,T.bmp,Goodother,bad,self,No,m,,,,m,1,547,64,4
6220,2,27,right,male,17,,3,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,m,0,631,192,12
6220,2,27,right,male,17,,4,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,403,160,10
6220,2,27,right,male,17,,5,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,823,192,12
6220,2,27,right,male,17,,6,BadOther.bmp,P.bmp,Normalself,bad,other,No,m,,,,m,1,627,16,1
6220,2,27,right,male,17,,7,BadSelf.bmp,C.bmp,Normalother,bad,self,No,m,,,,k,0,711,64,4
6220,2,27,right,male,17,,8,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,,0,0,160,10
6220,2,27,right,male,17,,9,GoodSelf.bmp,P.bmp,Normalself,good,self,No,m,,,,m,1,615,80,5
6220,2,27,right,male,17,,10,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,615,128,8
6220,2,27,right,male,17,,11,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,463,128,8
6220,2,27,right,male,17,,12,NormalOther.bmp,T.bmp,Goodother,normal,other,No,m,,,,m,1,747,48,3
6220,2,27,right,male,17,,13,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,751,112,7
6220,2,27,right,male,17,,14,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,731,176,11
6220,2,27,right,male,17,,15,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,m,0,807,192,12
6220,2,27,right,male,17,,16,NormalOther.bmp,S.bmp,Badother,normal,other,No,m,,,,m,1,643,48,3
6220,2,27,right,male,17,,17,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,711,128,8
6220,2,27,right,male,17,,18,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,627,176,11
6220,2,27,right,male,17,,19,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,775,128,8
6220,2,27,right,male,17,,20,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,659,128,8
6220,2,27,right,male,17,,21,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,599,176,11
6220,2,27,right,male,17,,22,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,491,128,8
6220,2,27,right,male,17,,23,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,663,160,10
6220,2,27,right,male,17,,24,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,995,128,8
6220,2,27,right,male,17,,25,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,589,192,12
6220,2,27,right,male,17,,26,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,589,176,11
6220,2,27,right,male,17,,27,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,m,0,482,128,8
6220,2,27,right,male,17,,28,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,518,128,8
6220,2,27,right,male,17,,29,NormalOther.bmp,Tra.bmp,Badself,normal,other,No,m,,,,m,1,586,48,3
6220,2,27,right,male,17,,30,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,533,160,10
6220,2,27,right,male,17,,31,GoodSelf.bmp,C.bmp,Normalother,good,self,No,m,,,,k,0,497,80,5
6220,2,27,right,male,17,,32,BadSelf.bmp,S.bmp,Badother,bad,self,No,m,,,,m,1,869,64,4
6220,2,27,right,male,17,,33,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,817,112,7
6220,2,27,right,male,17,,34,NormalSelf.bmp,D.bmp,Goodself,normal,self,No,m,,,,m,1,589,96,6
6220,2,27,right,male,17,,35,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,777,128,8
6220,2,27,right,male,17,,36,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,413,192,12
6220,2,27,right,male,17,,37,GoodSelf.bmp,S.bmp,Badother,good,self,No,m,,,,m,1,625,80,5
6220,2,27,right,male,17,,38,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,581,112,7
6220,2,27,right,male,17,,39,BadSelf.bmp,P.bmp,Normalself,bad,self,No,m,,,,m,1,761,64,4
6220,2,27,right,male,17,,40,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,709,112,7
6220,2,27,right,male,17,,41,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,m,0,833,192,12
6220,2,27,right,male,17,,42,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,601,112,7
6220,2,27,right,male,17,,43,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,430,112,7
6220,2,27,right,male,17,,44,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,538,128,8
6220,2,27,right,male,17,,45,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,550,160,10
6220,2,27,right,male,17,,46,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,602,128,8
6220,2,27,right,male,17,,47,NormalSelf.bmp,Tra.bmp,Badself,normal,self,No,m,,,,k,0,582,96,6
6220,2,27,right,male,17,,48,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,610,112,7
6220,2,27,right,male,17,,49,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,470,128,8
6220,2,27,right,male,17,,50,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,553,160,10
6220,2,27,right,male,17,,51,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,501,128,8
6220,2,27,right,male,17,,52,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,585,160,10
6220,2,27,right,male,17,,53,BadOther.bmp,D.bmp,Goodself,bad,other,No,m,,,,k,0,557,16,1
6220,2,27,right,male,17,,54,GoodOther.bmp,S.bmp,Badother,good,other,No,m,,,,k,0,473,32,2
6220,2,27,right,male,17,,55,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,517,128,8
6220,2,27,right,male,17,,56,NormalOther.bmp,D.bmp,Goodself,normal,other,No,m,,,,m,1,641,48,3
6220,2,27,right,male,17,,57,BadSelf.bmp,D.bmp,Goodself,bad,self,No,m,,,,m,1,877,64,4
6220,2,27,right,male,17,,58,BadOther.bmp,T.bmp,Goodother,bad,other,No,m,,,,m,1,678,16,1
6220,2,27,right,male,17,,59,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,634,176,11
6220,2,27,right,male,17,,60,GoodOther.bmp,P.bmp,Normalself,good,other,No,m,,,,m,1,630,32,2
6220,2,27,right,male,17,,61,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,786,160,10
6220,2,27,right,male,17,,62,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,518,192,12
6220,2,27,right,male,17,,63,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,602,192,12
6220,2,27,right,male,17,,64,GoodOther.bmp,C.bmp,Normalother,good,other,No,m,,,,k,0,494,32,2
6220,2,27,right,male,17,,65,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,594,128,8
6220,2,27,right,male,17,,66,NormalOther.bmp,P.bmp,Normalself,normal,other,No,m,,,,k,0,438,48,3
6220,2,27,right,male,17,,67,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,786,192,12
6220,2,27,right,male,17,,68,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,622,112,7
6220,2,27,right,male,17,,69,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,601,160,10
6220,2,27,right,male,17,,70,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,485,160,10
6220,2,27,right,male,17,,71,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,513,128,8
6220,2,27,right,male,17,,72,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,483,176,11
6220,2,27,right,male,17,,73,GoodSelf.bmp,Tra.bmp,Badself,good,self,No,m,,,,m,1,627,80,5
6220,2,27,right,male,17,,74,BadOther.bmp,C.bmp,Normalother,bad,other,No,m,,,,k,0,531,16,1
6220,2,27,right,male,17,,75,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,776,192,12
6220,2,27,right,male,17,,76,NormalSelf.bmp,C.bmp,Normalother,normal,self,No,m,,,,m,1,612,96,6
6220,2,27,right,male,17,,77,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,416,128,8
6220,2,27,right,male,17,,78,GoodOther.bmp,Tra.bmp,Badself,good,other,No,m,,,,m,1,636,32,2
6220,2,27,right,male,17,,79,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,608,112,7
6220,2,27,right,male,17,,80,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,540,176,11
6220,2,27,right,male,17,,81,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,m,0,800,176,11
6220,2,27,right,male,17,,82,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,244,128,8
6220,2,27,right,male,17,,83,GoodSelf.bmp,T.bmp,Goodother,good,self,No,m,,,,k,0,600,80,5
6220,2,27,right,male,17,,84,GoodOther.bmp,D.bmp,Goodself,good,other,No,m,,,,k,0,580,32,2
6220,2,27,right,male,17,,85,NormalSelf.bmp,T.bmp,Goodother,normal,self,No,m,,,,m,1,648,96,6
6220,2,27,right,male,17,,86,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,732,112,7
6220,2,27,right,male,17,,87,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,720,128,8
6220,2,27,right,male,17,,88,NormalSelf.bmp,S.bmp,Badother,normal,self,No,m,,,,k,0,819,96,6
6220,2,27,right,male,17,,89,BadOther.bmp,Tra.bmp,Badself,bad,other,No,m,,,,k,0,717,16,1
6220,2,27,right,male,17,,90,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,622,176,11
6220,2,27,right,male,18,,1,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,434,160,10
6220,2,27,right,male,18,,2,GoodSelf.bmp,S.bmp,Badother,good,self,No,m,,,,m,1,683,80,5
6220,2,27,right,male,18,,3,BadOther.bmp,T.bmp,Goodother,bad,other,No,m,,,,k,0,623,16,1
6220,2,27,right,male,18,,4,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,563,112,7
6220,2,27,right,male,18,,5,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,359,128,8
6220,2,27,right,male,18,,6,NormalSelf.bmp,S.bmp,Badother,normal,self,No,m,,,,m,1,595,96,6
6220,2,27,right,male,18,,7,NormalSelf.bmp,C.bmp,Normalother,normal,self,No,m,,,,m,1,863,96,6
6220,2,27,right,male,18,,8,NormalOther.bmp,S.bmp,Badother,normal,other,No,m,,,,m,1,579,48,3
6220,2,27,right,male,18,,9,GoodSelf.bmp,T.bmp,Goodother,good,self,No,m,,,,m,1,559,80,5
6220,2,27,right,male,18,,10,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,627,160,10
6220,2,27,right,male,18,,11,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,551,112,7
6220,2,27,right,male,18,,12,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,795,160,10
6220,2,27,right,male,18,,13,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,415,128,8
6220,2,27,right,male,18,,14,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,763,112,7
6220,2,27,right,male,18,,15,NormalOther.bmp,T.bmp,Goodother,normal,other,No,m,,,,m,1,543,48,3
6220,2,27,right,male,18,,16,NormalOther.bmp,P.bmp,Normalself,normal,other,No,m,,,,k,0,819,48,3
6220,2,27,right,male,18,,17,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,309,128,8
6220,2,27,right,male,18,,18,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,701,176,11
6220,2,27,right,male,18,,19,GoodOther.bmp,D.bmp,Goodself,good,other,No,m,,,,k,0,537,32,2
6220,2,27,right,male,18,,20,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,589,128,8
6220,2,27,right,male,18,,21,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,665,128,8
6220,2,27,right,male,18,,22,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,669,160,10
6220,2,27,right,male,18,,23,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,737,192,12
6220,2,27,right,male,18,,24,GoodSelf.bmp,P.bmp,Normalself,good,self,No,m,,,,k,0,685,80,5
6220,2,27,right,male,18,,25,NormalSelf.bmp,D.bmp,Goodself,normal,self,No,m,,,,k,0,585,96,6
6220,2,27,right,male,18,,26,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,453,160,10
6220,2,27,right,male,18,,27,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,441,192,12
6220,2,27,right,male,18,,28,GoodSelf.bmp,C.bmp,Normalother,good,self,No,m,,,,k,0,573,80,5
6220,2,27,right,male,18,,29,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,649,176,11
6220,2,27,right,male,18,,30,BadOther.bmp,P.bmp,Normalself,bad,other,No,m,,,,m,1,677,16,1
6220,2,27,right,male,18,,31,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,537,192,12
6220,2,27,right,male,18,,32,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,505,128,8
6220,2,27,right,male,18,,33,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,585,176,11
6220,2,27,right,male,18,,34,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,396,176,11
6220,2,27,right,male,18,,35,BadOther.bmp,C.bmp,Normalother,bad,other,No,m,,,,m,1,648,16,1
6220,2,27,right,male,18,,36,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,780,160,10
6220,2,27,right,male,18,,37,BadOther.bmp,Tra.bmp,Badself,bad,other,No,m,,,,k,0,703,16,1
6220,2,27,right,male,18,,38,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,563,192,12
6220,2,27,right,male,18,,39,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,551,176,11
6220,2,27,right,male,18,,40,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,419,192,12
6220,2,27,right,male,18,,41,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,511,192,12
6220,2,27,right,male,18,,42,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,603,112,7
6220,2,27,right,male,18,,43,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,327,128,8
6220,2,27,right,male,18,,44,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,411,128,8
6220,2,27,right,male,18,,45,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,447,160,10
6220,2,27,right,male,18,,46,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,579,192,12
6220,2,27,right,male,18,,47,BadSelf.bmp,P.bmp,Normalself,bad,self,No,m,,,,m,1,711,64,4
6220,2,27,right,male,18,,48,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,507,192,12
6220,2,27,right,male,18,,49,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,571,176,11
6220,2,27,right,male,18,,50,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,640,128,8
6220,2,27,right,male,18,,51,BadSelf.bmp,T.bmp,Goodother,bad,self,No,m,,,,m,1,684,64,4
6220,2,27,right,male,18,,52,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,512,176,11
6220,2,27,right,male,18,,53,BadSelf.bmp,C.bmp,Normalother,bad,self,No,m,,,,m,1,564,64,4
6220,2,27,right,male,18,,54,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,616,112,7
6220,2,27,right,male,18,,55,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,460,112,7
6220,2,27,right,male,18,,56,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,608,128,8
6220,2,27,right,male,18,,57,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,579,112,7
6220,2,27,right,male,18,,58,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,399,128,8
6220,2,27,right,male,18,,59,GoodSelf.bmp,Tra.bmp,Badself,good,self,No,m,,,,m,1,715,80,5
6220,2,27,right,male,18,,60,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,543,176,11
6220,2,27,right,male,18,,61,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,m,0,595,128,8
6220,2,27,right,male,18,,62,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,711,112,7
6220,2,27,right,male,18,,63,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,579,128,8
6220,2,27,right,male,18,,64,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,439,128,8
6220,2,27,right,male,18,,65,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,519,176,11
6220,2,27,right,male,18,,66,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,548,128,8
6220,2,27,right,male,18,,67,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,440,128,8
6220,2,27,right,male,18,,68,NormalSelf.bmp,T.bmp,Goodother,normal,self,No,m,,,,m,1,524,96,6
6220,2,27,right,male,18,,69,GoodOther.bmp,Tra.bmp,Badself,good,other,No,m,,,,m,1,720,32,2
6220,2,27,right,male,18,,70,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,764,128,8
6220,2,27,right,male,18,,71,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,600,112,7
6220,2,27,right,male,18,,72,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,436,128,8
6220,2,27,right,male,18,,73,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,560,176,11
6220,2,27,right,male,18,,74,GoodOther.bmp,P.bmp,Normalself,good,other,No,m,,,,m,1,588,32,2
6220,2,27,right,male,18,,75,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,640,160,10
6220,2,27,right,male,18,,76,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,532,112,7
6220,2,27,right,male,18,,77,BadOther.bmp,D.bmp,Goodself,bad,other,No,m,,,,m,1,727,16,1
6220,2,27,right,male,18,,78,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,507,192,12
6220,2,27,right,male,18,,79,NormalSelf.bmp,Tra.bmp,Badself,normal,self,No,m,,,,m,1,719,96,6
6220,2,27,right,male,18,,80,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,673,160,10
6220,2,27,right,male,18,,81,GoodOther.bmp,C.bmp,Normalother,good,other,No,m,,,,m,1,609,32,2
6220,2,27,right,male,18,,82,BadSelf.bmp,S.bmp,Badother,bad,self,No,m,,,,k,0,790,64,4
6220,2,27,right,male,18,,83,NormalOther.bmp,Tra.bmp,Badself,normal,other,No,m,,,,m,1,626,48,3
6220,2,27,right,male,18,,84,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,654,128,8
6220,2,27,right,male,18,,85,GoodOther.bmp,S.bmp,Badother,good,other,No,m,,,,m,1,642,32,2
6220,2,27,right,male,18,,86,NormalOther.bmp,D.bmp,Goodself,normal,other,No,m,,,,m,1,574,48,3
6220,2,27,right,male,18,,87,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,554,128,8
6220,2,27,right,male,18,,88,BadSelf.bmp,D.bmp,Goodself,bad,self,No,m,,,,m,1,630,64,4
6220,2,27,right,male,18,,89,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,410,192,12
6220,2,27,right,male,18,,90,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,518,160,10
6220,3,27,right,male,1,,1,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,484,192,12
6220,3,27,right,male,1,,2,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,550,112,7
6220,3,27,right,male,1,,3,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,686,176,11
6220,3,27,right,male,1,,4,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,479,112,7
6220,3,27,right,male,1,,5,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,747,128,8
6220,3,27,right,male,1,,6,GoodSelf.bmp,D.bmp,Goodself,good,self,Yes,k,,,,k,1,502,176,11
6220,3,27,right,male,1,,7,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,442,160,10
6220,3,27,right,male,1,,8,BadOther.bmp,P.bmp,Normalself,bad,other,No,m,,,,m,1,566,16,1
6220,3,27,right,male,1,,9,GoodOther.bmp,C.bmp,Normalother,good,other,No,m,,,,k,0,514,32,2
6220,3,27,right,male,1,,10,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,502,128,8
6220,3,27,right,male,1,,11,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,490,112,7
6220,3,27,right,male,1,,12,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,534,128,8
6220,3,27,right,male,1,,13,BadOther.bmp,T.bmp,Goodother,bad,other,No,m,,,,m,1,754,16,1
6220,3,27,right,male,1,,14,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,366,128,8
6220,3,27,right,male,1,,15,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,418,128,8
6220,3,27,right,male,1,,16,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,406,128,8
6220,3,27,right,male,1,,17,NormalOther.bmp,P.bmp,Normalself,normal,other,No,m,,,,k,0,810,48,3
6220,3,27,right,male,1,,18,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,566,192,12
6220,3,27,right,male,1,,19,BadOther.bmp,Tra.bmp,Badself,bad,other,No,m,,,,k,0,598,16,1
6220,3,27,right,male,1,,20,GoodOther.bmp,T.bmp,Goodother,good,other,Yes,k,,,,k,1,495,128,8
6220,3,27,right,male,1,,21,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,m,0,555,112,7
6220,3,27,right,male,1,,22,GoodOther.bmp,P.bmp,Normalself,good,other,No,m,,,,m,1,703,32,2
6220,3,27,right,male,1,,23,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,m,0,739,128,8
6220,3,27,right,male,1,,24,NormalSelf.bmp,C.bmp,Normalother,normal,self,No,m,,,,m,1,663,96,6
6220,3,27,right,male,1,,25,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,555,192,12
6220,3,27,right,male,1,,26,NormalOther.bmp,Tra.bmp,Badself,normal,other,No,m,,,,m,1,814,48,3
6220,3,27,right,male,1,,27,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,690,160,10
6220,3,27,right,male,1,,28,NormalOther.bmp,C.bmp,Normalother,normal,other,Yes,k,,,,k,1,382,128,8
6220,3,27,right,male,1,,29,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,434,160,10
6220,3,27,right,male,1,,30,BadOther.bmp,S.bmp,Badother,bad,other,Yes,k,,,,k,1,590,112,7
6220,3,27,right,male,1,,31,BadSelf.bmp,Tra.bmp,Badself,bad,self,Yes,k,,,,k,1,498,160,10
6220,3,27,right,male,1,,32,NormalSelf.bmp,P.bmp,Normalself,normal,self,Yes,k,,,,k,1,526,192,12
6220,3,27,right,male,1,,33,GoodSelf.bmp,P.bmp,Normalself,good,self,No,m,,,,m,1,594,80,5
