"Image","Name","Face","CorrAns","Match","Face_onset","CResponse_onset","IResponse_onset","Match.thisRepN","Match.thisTrialN","Match.thisN","Match.thisIndex","Blocks.thisRepN","Blocks.thisTrialN","Blocks.thisN","Blocks.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","text.started","text.stopped","p1.started","p1.stopped","MatchInstructions.started","MatchInstructions.stopped","Name1.started","Name1.stopped","Face_Relevance.started","Face_Relevance.stopped","MismatchInstructions.started","MismatchInstructions.stopped","Rest_trainingInstruct.started","Rest_trainingInstruct.stopped","next8.keys","next8.rt","next8.started","next8.stopped","Ready.started","Ready.stopped","delay_one_picked","delay_two_picked","blank0.started","blank0.stopped","FixationCross1.started","FixationCross1.stopped","Name3.started","Name3.stopped","Face_Relevance3.started","Face_Relevance3.stopped","responseTime.started","responseTime.stopped","resp.keys","resp.corr","resp.rt","resp.started","resp.stopped","Accuracy.started","Accuracy.stopped","questions.started","questions.stopped","p2.started","p2.stopped","FixationCross3.started","FixationCross3.stopped","port_Face_onset.started","port_Face_onset.stopped","Name4.started","Name4.stopped","Face_Relevance4.started","Face_Relevance4.stopped","responseTime2.started","responseTime2.stopped","Response.keys","Response.corr","Response.rt","Response.started","Response.stopped","p3.started","p3.stopped","Finish.started","Finish.stopped","gender","age","participant","date","expName","psychopyVersion","frameRate","X"
"Self.png","You","Self ","c",1,11,21,91,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,8,5,101,0,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.782,2.484,759.550265499973,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,760.090277399984,760.594130799989,0.506680609891191,"1.0069932099431753",760.577473200043,"760.677495900076",760.577473200043,"760.677495900076",760.677495900076,"None","c",1,0.804806599975564,760.677495900076,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Friend.png","Friend","Friend","c",2,12,22,92,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,8,6,102,4,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.627,2.191,761.617914900067,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,762.159664400038,762.662298700074,0.504539509885944,"1.0048000098904595",762.645644100034,"762.762303699972",762.645644100034,"762.762303699972",762.745627900003,"None","m",0,1.15269840008114,762.745627900003,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Friend.png","You","Friend","m",1.2,14,24,94,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,8,7,103,3,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.55,2.227,764.019916900084,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,764.560230100062,765.063949299976,0.505638809874654,"1.0059363099280745",765.047344000079,"765.147610099986",765.047344000079,"765.147610099986",765.147610099986,"None","m",1,1.0068371000234,765.147610099986,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Friend.png","Stranger","Friend","m",3.2,19,29,99,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,8,8,104,5,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.568,2.301,766.28763799998,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,766.827390899998,767.332282899995,0.509294409886934,"1.0095811099745333",767.315641600057,"767.432362899999",767.315641600057,"767.432362899999",767.415651499992,"None","m",1,0.690704700071365,767.415651499992,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Stranger.png","Friend","Stranger","m",2.3,17,27,97,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,8,9,105,7,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.634,2.069,768.238899499993,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,768.782049800036,769.283717200044,0.504223309922963,"1.0044842099305242",769.26708790008,"769.383770400076",769.26708790008,"769.383770400076",769.367096100003,"None","c",0,1.21915180003271,769.367096100003,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Friend.png","Friend","Friend","c",2,12,22,92,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,8,10,106,10,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.505,2.067,770.724723400082,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,771.262655299972,771.768834699993,0.509816110017709,"1.0100670099491253",771.752171,"771.868920300039",771.752171,"771.868920300039",771.852220400004,"None","m",0,1.10207680007443,771.852220400004,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Self.png","Stranger","Self ","m",3.1,18,28,98,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,8,11,107,2,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.523,2.112,773.076347300084,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,773.617797099985,774.12052310002,0.50636920996476,"1.0067290099104866",774.103862700053,"774.218881000066",774.103862700053,"774.218881000066",774.203877600026,"None","c",0,0.862398300087079,774.203877600026,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Self.png","You","Self ","c",1,11,21,91,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,9,0,108,0,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.659,1.841,775.194541700068,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,775.734610800049,776.238731699996,0.504878209903836,"1.005210609990172",776.222030500066,"776.322057800018",776.222030500066,"776.322057800018",776.322057800018,"None","c",1,1.16015360003803,776.322057800018,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Self.png","Stranger","Self ","m",3.1,18,28,98,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,9,1,109,2,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.745,2.418,777.612447599997,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,778.155136100017,778.657193500083,0.503689109929837,"1.0040396099211648",778.640437300084,"778.757191400044",778.640437300084,"778.757191400044",778.740495900041,"None","m",1,0.981727099977434,778.740495900041,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Stranger.png","Friend","Stranger","m",2.3,17,27,97,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,9,2,110,7,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.53,1.849,779.847578200046,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,780.390084000072,780.892141400022,0.504947509965859,"1.0051649099914357",780.875500600087,"780.992314500036",780.875500600087,"780.992314500036",780.975631100009,"None","c",0,0.906645599985495,780.975631100009,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Self.png","You","Self ","c",1,11,21,91,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,9,3,111,9,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.717,1.892,782.016115100007,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,782.556860400015,783.060601399979,0.504095109878108,"1.004381509963423",783.043813499971,"783.143843700062",783.043813499971,"783.143843700062",783.143843700062,"None","c",1,0.690869100042619,783.143843700062,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Stranger.png","Stranger","Stranger","c",3,13,23,93,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,9,4,112,11,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.468,2.2,783.968593000085,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,784.509985100012,785.011713600019,0.505082810064778,"1.0053741100709885",784.995078200009,"785.11175739998",784.995078200009,"785.11175739998",785.095065900008,"None","m",0,0.995207700063474,785.095065900008,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Self.png","Friend","Self ","m",2.1,16,26,96,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,9,5,113,1,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.778,1.994,786.223267400055,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,786.760542500066,787.263360099983,0.504439709940925,"1.0046790100168437",787.246751800063,"787.363340400043",787.246751800063,"787.363340400043",787.346667799982,"None","c",0,1.04757309996057,787.346667799982,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Friend.png","Friend","Friend","c",2,12,22,92,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,9,6,114,10,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.631,2.095,788.520756300073,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,789.059383100015,789.565195800038,0.508950810064562,"1.0092605100944638",789.548359500011,"789.665074000019",789.548359500011,"789.665074000019",789.648383300053,"None","m",0,0.825879500014707,789.648383300053,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Friend.png","Stranger","Friend","m",3.2,19,29,99,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,9,7,115,5,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.44,1.252,790.605744100059,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,791.145053200074,791.649855499971,0.508281009970233,"1.0085937100229785",791.633165200008,"791.749900400057",791.633165200008,"791.749900400057",791.733182099997,"None","None",0,NA,791.733182099997,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Friend.png","Friend","Friend","c",2,12,22,92,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,9,8,116,4,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.437,1.861,793.288679599995,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,793.82874180004,794.33509399998,0.509608709951863,"1.0099319099681452",794.318424500059,"794.435179200023",794.318424500059,"794.435179200023",794.418490800075,"None","m",0,0.887814300018363,794.418490800075,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Stranger.png","You","Stranger","m",1.3,15,25,95,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,9,9,117,6,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.641,1.298,795.442031000042,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,795.983781800023,796.486825400032,0.505665709846653,"1.0059179099043831",796.470196100068,"796.570225200034",796.470196100068,"796.570225200034",796.570225200034,"None","c",0,0.831963100004941,796.570225200034,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Friend.png","You","Friend","m",1.2,14,24,94,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,9,10,118,3,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.786,1.254,797.528138200054,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,798.066565099987,798.571523300023,0.509476109873503,"1.0097834098851308",798.554850200075,"798.654876100016",798.554850200075,"798.654876100016",798.654876100016,"None","m",1,0.715337299974635,798.654876100016,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Stranger.png","Stranger","Stranger","c",3,13,23,93,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,9,11,119,8,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.784,2.243,799.49534610007,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,800.036227500066,800.539606100065,0.503538710065186,"1.0038349099922925",800.522941500065,"800.639664100017",800.522941500065,"800.639664100017",800.622957700049,"None","m",0,1.22734579991084,800.622957700049,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"","","","",NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,NA,"",0.000266190036199987,"None",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Stranger.png","Stranger","Stranger","c",3,13,23,93,NA,NA,NA,NA,2,0,2,0,0,0,0,11,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",802.491709899972,"None","space",2.73431509989314,2.01452807011083,"None",807.244442700059,"None",1.629,2.111,810.256979000056,"None",810.791837700061,811.297351200017,811.280688600033,811.397404200048,811.280688600033,811.397404200048,811.380729499971,"None","m",0,0.997488599969074,811.380729499971,"None",812.398217600072,"None",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Friend.png","You","Friend","m",1.2,14,24,94,NA,NA,NA,NA,2,0,2,0,0,1,1,3,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.708,2.116,812.798439900042,"None",813.331712600077,813.832524200086,813.815897300025,813.916137100081,813.815897300025,813.916137100081,813.916137100081,"None","c",0,0.942078599939123,813.916137100081,"None",814.883300599991,"None",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Friend.png","Friend","Friend","c",2,12,22,92,NA,NA,NA,NA,2,0,2,0,0,2,2,10,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.583,2.334,815.283584100078,"None",815.816240100074,816.317672200035,816.300997800077,816.417726200074,816.300997800077,816.417726200074,816.417726200074,"None","m",0,0.936463999911211,816.417726200074,"None",817.385091100005,"None",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Stranger.png","Friend","Stranger","m",2.3,17,27,97,NA,NA,NA,NA,2,0,2,0,0,3,3,7,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.759,1.443,817.785382300033,"None",818.31467360002,818.819470399991,818.802816800075,818.919518599985,818.802816800075,818.919518599985,818.902834800072,"None","m",1,1.12337669997942,818.902834800072,"None",820.052643300034,"None",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Self.png","You","Self ","c",1,11,21,91,NA,NA,NA,NA,2,0,2,0,0,4,4,9,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.711,2.377,820.453977899975,"None",820.984193600016,821.488028399996,821.471396900015,821.571448000032,821.471396900015,821.571448000032,821.571448000032,"None","c",1,0.998680499964394,821.571448000032,"None",822.588860900025,"None",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Self.png","Stranger","Self ","m",3.1,18,28,98,NA,NA,NA,NA,2,0,2,0,0,5,5,2,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.766,2.276,822.989241000032,"None",823.527577799978,824.039882900077,824.023263400071,824.140022300067,824.023263400071,824.140022300067,824.12333610002,"None","m",1,1.03882679995149,824.12333610002,"None",825.190887700068,"None",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Friend.png","Friend","Friend","c",2,12,22,92,NA,NA,NA,NA,2,0,2,0,0,6,6,4,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.566,2.398,825.591089099995,"None",826.130818500067,826.641754599987,826.625169400009,826.741808200022,826.625169400009,826.741808200022,826.725125900004,"None","m",0,0.741086399997585,826.725125900004,"None",827.493412200012,"None",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Stranger.png","You","Stranger","m",1.3,15,25,95,NA,NA,NA,NA,2,0,2,0,0,7,7,6,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.437,2.419,827.892667000066,"None",828.42486160004,828.926791400067,828.910034000059,829.010115600075,828.910034000059,829.010115600075,829.010115600075,"None","c",0,0.984107099939138,829.010115600075,"None",830.010929799988,"None",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Self.png","Friend","Self ","m",2.1,16,26,96,NA,NA,NA,NA,2,0,2,0,0,8,8,1,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.459,1.209,830.411670700065,"None",830.949416000047,831.461901500006,831.445219999994,831.562114699977,831.445219999994,831.562114699977,831.545827200054,"None","c",0,0.800555099966004,831.545827200054,"None",832.361231200048,"None",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Self.png","You","Self ","c",1,11,21,91,NA,NA,NA,NA,2,0,2,0,0,9,9,0,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.533,2.352,832.762998400023,"None",833.292024100083,833.796873999992,833.780293000047,833.880322800018,833.780293000047,833.880322800018,833.880322800018,"None","c",1,0.785857300041243,833.880322800018,"None",834.696240200079,"None",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Stranger.png","Stranger","Stranger","c",3,13,23,93,NA,NA,NA,NA,2,0,2,0,0,10,10,8,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.559,1.617,835.098756300053,"None",835.633966900059,836.148663499975,836.132002400002,836.248707700055,836.132002400002,836.248707700055,836.231981500052,"None","m",0,0.930258800042793,836.231981500052,"None",837.183608700056,"None",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Friend.png","Stranger","Friend","m",3.2,19,29,99,NA,NA,NA,NA,2,0,2,0,0,11,11,5,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.404,2.472,837.583033700008,"None",838.11324830004,838.617062699981,838.600388500025,838.717114600004,838.600388500025,838.717114600004,838.700464599999,"None","m",1,0.909696700051427,838.700464599999,"None",839.634247599985,"None",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Self.png","You","Self ","c",1,11,21,91,NA,NA,NA,NA,2,0,2,0,NA,NA,NA,NA,0,0,0,9,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",844.187986699981,"None",1.752,2.159,847.705692899995,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",840.03478029999,"None",0.0143072699429467,"0.512351869954728",848.245112500037,848.757739700028,0.506398210069165,"1.006716710049659",848.7410562,"848.841117499978",848.7410562,"848.841117499978",848.841117499978,"None","c",1,1.00906599999871,848.841117499978,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Stranger.png","Stranger","Stranger","c",3,13,23,93,NA,NA,NA,NA,2,0,2,0,NA,NA,NA,NA,0,1,1,11,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.747,2.415,849.983172300039,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,850.522652800079,851.026047800086,0.507527009933256,"1.0078107099980116",851.009378900053,"851.126072300016",851.009378900053,"851.126072300016",851.109380000038,"None","m",0,0.724868100020103,851.109380000038,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Self.png","Stranger","Self ","m",3.1,18,28,98,NA,NA,NA,NA,2,0,2,0,NA,NA,NA,NA,0,2,2,2,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.585,2.056,851.96634090005,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,852.505194999976,853.010798200034,0.5113359100651,"1.0116924099856988",852.994136500056,"853.111044200021",852.994136500056,"853.111044200021",853.094169600052,"None","c",0,1.31595830002334,853.094169600052,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Friend.png","Friend","Friend","c",2,12,22,92,NA,NA,NA,NA,2,0,2,0,NA,NA,NA,NA,0,3,3,4,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.684,1.98,854.535323100048,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,855.074546599993,855.579341000062,0.506403509993106,"1.006716309930198",855.562652499997,"855.679385200026",855.562652499997,"855.679385200026",855.66268920002,"None","m",0,0.907469299971126,855.66268920002,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Self.png","Friend","Self ","m",2.1,16,26,96,NA,NA,NA,NA,2,0,2,0,NA,NA,NA,NA,0,4,4,1,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.77,1.925,856.70289090008,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,857.238713999977,857.747543000034,0.5006263400428,"1.0009426400065422",857.730908900034,"857.847591100028",857.730908900034,"857.847591100028",857.847591100028,"None","m",1,1.05853529996239,857.847591100028,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Self.png","You","Self ","c",1,11,21,91,NA,NA,NA,NA,2,0,2,0,NA,NA,NA,NA,0,5,5,0,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.406,2.18,859.03773770004,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,859.579975300003,860.082572599989,0.504976410069503,"1.0052557099843398",860.065912200022,"860.165912700002",860.065912200022,"860.165912700002",860.165912700002,"None","c",1,0.724288400029764,860.165912700002,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Friend.png","Stranger","Friend","m",3.2,19,29,99,NA,NA,NA,NA,2,0,2,0,NA,NA,NA,NA,0,6,6,5,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.687,2.054,861.023318400024,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,861.562641800032,862.067325800075,0.506723309983499,"1.0070010100025684",862.050714400015,"862.167381800013",862.050714400015,"862.167381800013",862.150707800058,"None","m",1,0.739568899967708,862.150707800058,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
"Stranger.png","Stranger","Stranger","c",3,13,23,93,NA,NA,NA,NA,2,0,2,0,NA,NA,NA,NA,0,7,7,8,NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"",1.502,1.391,863.024124699994,"None",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,"",NA,"",NA,NA,863.563267500023,864.068796999985,0.510999409947544,"1.0112772099673748",864.052151100012,"864.16889239999",864.052151100012,"864.16889239999",864.152164899977,"None","m",0,1.12197149998974,864.152164899977,"None",NA,"",NA,"",NA,NA,"p4","2022_Mar_02_1259","training+cueing","2021.1.4",59.973359868077,NA
