Subject,Task,Block,Trial,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,extraIV1,RT_ms,ACC
474122992,self-matching,2,27,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,sad,788,1
474122992,self-matching,2,28,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,654,1
474122992,self-matching,2,29,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,sad,732,1
474122992,self-matching,2,30,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,neutral,886,1
474122992,self-matching,2,31,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,sad,988,1
474122992,self-matching,2,32,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,sad,824,1
474122992,self-matching,2,33,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,sad,1026,1
474122992,self-matching,2,34,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,718,1
474122992,self-matching,2,35,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,796,1
474122992,self-matching,2,36,Matching,pentagon,self,self,Self,self,self,self,Self,sad,892,1
474122992,self-matching,2,37,Matching,pentagon,self,self,Self,self,self,self,Self,sad,948,1
474122992,self-matching,2,38,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,1214,1
474122992,self-matching,2,39,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,821,1
474122992,self-matching,2,40,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,744,1
474122992,self-matching,2,41,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,590,1
474122992,self-matching,2,42,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,586,1
474122992,self-matching,2,43,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,sad,1500,
474122992,self-matching,2,44,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,neutral,576,0
474122992,self-matching,2,45,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,1120,1
474122992,self-matching,2,46,Matching,pentagon,self,self,Self,self,self,self,Self,sad,417,1
474122992,self-matching,2,47,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,968,1
474122992,self-matching,2,48,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,1067,1
474122992,self-matching,2,49,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,876,1
474122992,self-matching,2,50,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,1436,0
474122992,self-matching,2,51,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,sad,787,0
474122992,self-matching,2,52,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,904,1
474122992,self-matching,2,53,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,622,1
474122992,self-matching,2,54,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,neutral,1075,1
474122992,self-matching,2,55,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,sad,527,0
474122992,self-matching,2,56,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,sad,951,1
474122992,self-matching,2,57,Matching,pentagon,self,self,Self,self,self,self,Self,sad,725,1
474122992,self-matching,2,58,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,1168,1
474122992,self-matching,2,59,Matching,pentagon,self,self,Self,self,self,self,Self,sad,616,1
474122992,self-matching,2,60,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,1316,1
474122992,self-matching,2,61,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,874,0
474122992,self-matching,2,62,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,936,1
474122992,self-matching,2,63,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,sad,1167,0
474122992,self-matching,2,64,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,1215,1
474122992,self-matching,2,65,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,neutral,583,0
474122992,self-matching,2,66,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,sad,967,1
474122992,self-matching,2,67,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,sad,986,1
474122992,self-matching,2,68,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,1287,0
474122992,self-matching,2,69,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,869,1
474122992,self-matching,2,70,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,neutral,977,1
474122992,self-matching,2,71,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,sad,999,1
474122992,self-matching,2,72,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,neutral,833,1
474122992,self-matching,3,1,Matching,pentagon,self,self,Self,self,self,self,Self,sad,692,1
474122992,self-matching,3,2,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,neutral,1047,1
474122992,self-matching,3,3,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,sad,1102,1
474122992,self-matching,3,4,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,sad,1076,1
474122992,self-matching,3,5,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,1029,1
474122992,self-matching,3,6,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,790,1
474122992,self-matching,3,7,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,916,1
474122992,self-matching,3,8,Matching,pentagon,self,self,Self,self,self,self,Self,sad,634,1
474122992,self-matching,3,9,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,808,1
474122992,self-matching,3,10,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,1316,1
474122992,self-matching,3,11,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,814,1
474122992,self-matching,3,12,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,613,1
474122992,self-matching,3,13,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,neutral,763,1
474122992,self-matching,3,14,Matching,pentagon,self,self,Self,self,self,self,Self,sad,603,1
474122992,self-matching,3,15,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,sad,692,0
474122992,self-matching,3,16,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,718,0
474122992,self-matching,3,17,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,898,1
474122992,self-matching,3,18,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,554,1
474122992,self-matching,3,19,Matching,pentagon,self,self,Self,self,self,self,Self,sad,677,1
474122992,self-matching,3,20,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,1406,0
474122992,self-matching,3,21,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,604,0
474122992,self-matching,3,22,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,853,1
474122992,self-matching,3,23,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,1189,1
474122992,self-matching,3,24,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,sad,834,1
474122992,self-matching,3,25,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,sad,1076,1
474122992,self-matching,3,26,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,737,1
474122992,self-matching,3,27,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,1103,1
474122992,self-matching,3,28,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,sad,1068,1
474122992,self-matching,3,29,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,sad,1087,1
474122992,self-matching,3,30,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,sad,1127,0
474122992,self-matching,3,31,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,1330,1
474122992,self-matching,3,32,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,sad,1030,1
474122992,self-matching,3,33,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,1142,1
474122992,self-matching,3,34,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,956,1
474122992,self-matching,3,35,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,neutral,925,1
474122992,self-matching,3,36,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,neutral,876,0
474122992,self-matching,3,37,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,sad,780,1
474122992,self-matching,3,38,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,802,1
474122992,self-matching,3,39,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,sad,708,0
474122992,self-matching,3,40,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,sad,867,1
474122992,self-matching,3,41,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,sad,1005,1
474122992,self-matching,3,42,Matching,pentagon,self,self,Self,self,self,self,Self,sad,795,1
474122992,self-matching,3,43,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,550,1
474122992,self-matching,3,44,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,sad,1037,1
474122992,self-matching,3,45,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,neutral,818,1
474122992,self-matching,3,46,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,1468,1
474122992,self-matching,3,47,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,neutral,804,1
474122992,self-matching,3,48,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,sad,803,1
474122992,self-matching,3,49,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,1500,
474122992,self-matching,3,50,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,1116,1
474122992,self-matching,3,51,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,804,0
474122992,self-matching,3,52,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,1014,0
474122992,self-matching,3,53,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,neutral,1082,1
474122992,self-matching,3,54,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,1333,1
474122992,self-matching,3,55,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,neutral,854,1
474122992,self-matching,3,56,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,sad,623,1
474122992,self-matching,3,57,Matching,pentagon,self,self,Self,self,self,self,Self,sad,1056,1
474122992,self-matching,3,58,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,584,1
474122992,self-matching,3,59,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,978,1
474122992,self-matching,3,60,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,1500,
474122992,self-matching,3,61,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,neutral,932,1
474122992,self-matching,3,62,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,1165,1
474122992,self-matching,3,63,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,sad,802,1
474122992,self-matching,3,64,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,sad,1038,1
474122992,self-matching,3,65,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,sad,963,1
474122992,self-matching,3,66,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,sad,912,1
474122992,self-matching,3,67,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,1470,1
474122992,self-matching,3,68,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,1487,1
474122992,self-matching,3,69,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,1278,0
474122992,self-matching,3,70,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,899,1
474122992,self-matching,3,71,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,sad,963,1
474122992,self-matching,3,72,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,803,1
474122992,self-matching,4,1,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,sad,894,0
474122992,self-matching,4,2,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,989,0
474122992,self-matching,4,3,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,854,1
474122992,self-matching,4,4,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,983,1
474122992,self-matching,4,5,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,696,1
474122992,self-matching,4,6,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,671,1
474122992,self-matching,4,7,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,neutral,1024,1
474122992,self-matching,4,8,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,1500,
474122992,self-matching,4,9,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,1020,1
474122992,self-matching,4,10,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,neutral,848,1
474122992,self-matching,4,11,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,814,1
474122992,self-matching,4,12,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,sad,852,0
474122992,self-matching,4,13,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,sad,1098,1
474122992,self-matching,4,14,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,1363,1
474122992,self-matching,4,15,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,neutral,851,1
474122992,self-matching,4,16,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,sad,686,1
474122992,self-matching,4,17,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,neutral,1242,1
474122992,self-matching,4,18,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,1076,1
474122992,self-matching,4,19,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,sad,1028,1
474122992,self-matching,4,20,Matching,pentagon,self,self,Self,self,self,self,Self,sad,880,1
474122992,self-matching,4,21,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,662,1
474122992,self-matching,4,22,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,602,1
474122992,self-matching,4,23,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,1248,1
474122992,self-matching,4,24,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,sad,1202,0
474122992,self-matching,4,25,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,847,1
474122992,self-matching,4,26,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,1143,1
474122992,self-matching,4,27,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,797,1
474122992,self-matching,4,28,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,734,0
474122992,self-matching,4,29,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,sad,936,1
474122992,self-matching,4,30,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,neutral,888,1
474122992,self-matching,4,31,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,1042,0
474122992,self-matching,4,32,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,sad,1179,1
474122992,self-matching,4,33,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,1349,1
474122992,self-matching,4,34,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,964,1
474122992,self-matching,4,35,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,982,1
474122992,self-matching,4,36,Matching,pentagon,self,self,Self,self,self,self,Self,sad,664,1
474122992,self-matching,4,37,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,sad,1464,1
474122992,self-matching,4,38,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,1341,1
474122992,self-matching,4,39,Matching,pentagon,self,self,Self,self,self,self,Self,sad,794,1
474122992,self-matching,4,40,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,sad,720,1
474122992,self-matching,4,41,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,1252,0
474122992,self-matching,4,42,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,1297,1
474122992,self-matching,4,43,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,neutral,751,0
474122992,self-matching,4,44,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,sad,947,1
474122992,self-matching,4,45,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,sad,1173,1
474122992,self-matching,4,46,Matching,pentagon,self,self,Self,self,self,self,Self,sad,984,1
474122992,self-matching,4,47,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,1175,1
474122992,self-matching,4,48,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,sad,836,1
474122992,self-matching,4,49,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,1322,1
474122992,self-matching,4,50,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,1500,
474122992,self-matching,4,51,Matching,pentagon,self,self,Self,self,self,self,Self,sad,783,1
474122992,self-matching,4,52,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,neutral,1196,1
474122992,self-matching,4,53,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,810,1
474122992,self-matching,4,54,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,sad,1429,0
474122992,self-matching,4,55,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,1279,1
474122992,self-matching,4,56,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,860,0
474122992,self-matching,4,57,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,838,1
474122992,self-matching,4,58,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,1004,0
474122992,self-matching,4,59,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,sad,654,1
474122992,self-matching,4,60,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,853,1
474122992,self-matching,4,61,Matching,pentagon,self,self,Self,self,self,self,Self,sad,610,1
474122992,self-matching,4,62,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,sad,739,1
474122992,self-matching,4,63,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,sad,1435,1
474122992,self-matching,4,64,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,sad,994,1
474122992,self-matching,4,65,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,neutral,750,1
474122992,self-matching,4,66,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,sad,976,1
474122992,self-matching,4,67,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,1308,1
474122992,self-matching,4,68,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,1294,1
474122992,self-matching,4,69,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,sad,1180,1
474122992,self-matching,4,70,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,750,1
474122992,self-matching,4,71,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,neutral,786,1
474122992,self-matching,4,72,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,sad,941,1
474122992,self-matching,5,1,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,1500,
474122992,self-matching,5,2,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,1085,1
474122992,self-matching,5,3,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,sad,817,1
474122992,self-matching,5,4,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,985,1
474122992,self-matching,5,5,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,sad,1458,1
474122992,self-matching,5,6,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,sad,1500,
474122992,self-matching,5,7,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,sad,798,1
474122992,self-matching,5,8,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,654,1
474122992,self-matching,5,9,Matching,pentagon,self,self,Self,self,self,self,Self,sad,834,1
474122992,self-matching,5,10,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,sad,756,1
474122992,self-matching,5,11,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,675,1
474122992,self-matching,5,12,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,799,1
474122992,self-matching,5,13,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,sad,1054,1
474122992,self-matching,5,14,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,1259,1
474122992,self-matching,5,15,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,947,1
474122992,self-matching,5,16,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,942,0
474122992,self-matching,5,17,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,sad,837,1
474122992,self-matching,5,18,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,sad,1303,1
474122992,self-matching,5,19,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,sad,1277,1
474122992,self-matching,5,20,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,neutral,898,1
474122992,self-matching,5,21,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,874,1
474122992,self-matching,5,22,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,neutral,706,1
474122992,self-matching,5,23,Matching,pentagon,self,self,Self,self,self,self,Self,sad,1235,1
474122992,self-matching,5,24,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,896,1
474122992,self-matching,5,25,Matching,pentagon,self,self,Self,self,self,self,Self,sad,980,1
474122992,self-matching,5,26,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,neutral,1104,1
474122992,self-matching,5,27,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,sad,1458,0
474122992,self-matching,5,28,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,sad,706,1
474122992,self-matching,5,29,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,sad,844,1
474122992,self-matching,5,30,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,670,1
474122992,self-matching,5,31,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,sad,783,1
474122992,self-matching,5,32,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,neutral,1016,1
474122992,self-matching,5,33,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,845,1
474122992,self-matching,5,34,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,1049,1
474122992,self-matching,5,35,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,neutral,1075,1
474122992,self-matching,5,36,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,636,1
474122992,self-matching,5,37,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,1093,1
474122992,self-matching,5,38,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,1067,1
474122992,self-matching,5,39,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,565,1
474122992,self-matching,5,40,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,sad,836,1
474122992,self-matching,5,41,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,neutral,648,1
474122992,self-matching,5,42,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,704,1
474122992,self-matching,5,43,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,1123,1
474122992,self-matching,5,44,Matching,pentagon,self,self,Self,self,self,self,Self,sad,486,1
474122992,self-matching,5,45,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,1029,1
474122992,self-matching,5,46,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,neutral,511,1
474122992,self-matching,5,47,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,791,1
474122992,self-matching,5,48,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,neutral,617,0
474122992,self-matching,5,49,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,1076,1
474122992,self-matching,5,50,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,1218,1
474122992,self-matching,5,51,Nonmatching,diamond,friend,friend,Close,self,self,self,Self,sad,1500,
474122992,self-matching,5,52,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,859,1
474122992,self-matching,5,53,Matching,pentagon,self,self,Self,self,self,self,Self,sad,617,1
474122992,self-matching,5,54,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,958,1
474122992,self-matching,5,55,Matching,pentagon,self,self,Self,self,self,self,Self,sad,686,1
474122992,self-matching,5,56,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,neutral,1500,
474122992,self-matching,5,57,Matching,triangle,stranger,stranger,Stranger,stranger,stranger,stranger,Stranger,sad,1500,
474122992,self-matching,5,58,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,616,1
474122992,self-matching,5,59,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,neutral,1176,1
474122992,self-matching,5,60,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,sad,887,1
474122992,self-matching,5,61,Nonmatching,triangle,stranger,stranger,Stranger,self,self,self,Self,sad,1002,1
474122992,self-matching,5,62,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,sad,1258,0
474122992,self-matching,5,63,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,sad,924,1
474122992,self-matching,5,64,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,sad,858,1
474122992,self-matching,5,65,Matching,pentagon,self,self,Self,self,self,self,Self,neutral,737,1
474122992,self-matching,5,66,Matching,diamond,friend,friend,Close,friend,friend,friend,Close,sad,1163,1
474122992,self-matching,5,67,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,neutral,1459,1
474122992,self-matching,5,68,Nonmatching,pentagon,self,self,Self,friend,friend,friend,Close,neutral,1067,1
474122992,self-matching,5,69,Nonmatching,triangle,stranger,stranger,Stranger,friend,friend,friend,Close,neutral,1065,1
474122992,self-matching,5,70,Nonmatching,diamond,friend,friend,Close,stranger,stranger,stranger,Stranger,neutral,1253,0
474122992,self-matching,5,71,Nonmatching,pentagon,self,self,Self,stranger,stranger,stranger,Stranger,sad,719,1
