"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","ACC"
"35","1","1","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","799","1"
"35","1","2","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","717","1"
"35","1","3","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","634","1"
"35","1","4","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","878","1"
"35","1","5","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","869","0"
"35","1","6","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","792","1"
"35","1","7","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","875","0"
"35","1","8","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","844","1"
"35","1","9","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","628","1"
"35","1","10","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","952","1"
"35","1","11","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1196","1"
"35","1","12","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","706","1"
"35","1","13","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","776","1"
"35","1","14","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","920","1"
"35","1","15","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","1047","1"
"35","1","16","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","821","1"
"35","1","17","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","763","1"
"35","1","18","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","681","1"
"35","1","19","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","763","1"
"35","1","20","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","740","1"
"35","1","21","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1166","1"
"35","1","22","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","808","1"
"35","1","23","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","635","1"
"35","1","24","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","744","1"
"35","1","25","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","673","1"
"35","1","26","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","2","863","0"
"35","1","27","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","761","1"
"35","1","28","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","632","1"
"35","1","29","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","728","1"
"35","1","30","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","746","1"
"35","1","31","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","786","1"
"35","1","32","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","733","1"
"35","1","33","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","704","1"
"35","1","34","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","516","1"
"35","1","35","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","522","1"
"35","1","36","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","2","617","0"
"35","1","37","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","975","1"
"35","1","38","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","739","1"
"35","1","39","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","655","1"
"35","1","40","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","816","1"
"35","1","41","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","933","1"
"35","1","42","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","2","1320","0"
"35","1","43","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","972","1"
"35","1","44","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","816","0"
"35","1","45","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","860","1"
"35","1","46","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","875","1"
"35","1","47","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","975","1"
"35","1","48","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","948","1"
"35","1","49","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1046","1"
"35","1","50","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","994","1"
"35","1","51","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","776","1"
"35","1","52","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","471","1"
"35","1","53","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","598","1"
"35","1","54","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","717","1"
"35","1","55","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1237","1"
"35","1","56","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","793","1"
"35","1","57","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1007","1"
"35","1","58","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","553","1"
"35","1","59","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","723","1"
"35","1","60","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","786","1"
"35","1","61","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","796","1"
"35","1","62","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","773","1"
"35","1","63","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","961","1"
"35","1","64","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","928","1"
"35","1","65","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","905","1"
"35","1","66","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","603","1"
"35","1","67","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","600","1"
"35","1","68","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","645","1"
"35","1","69","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","829","1"
"35","1","70","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","578","1"
"35","1","71","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","462","1"
"35","1","72","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","779","1"
"35","1","73","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","839","1"
"35","1","74","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","591","1"
"35","1","75","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","713","1"
"35","1","76","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","880","1"
"35","1","77","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","775","1"
"35","1","78","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","678","1"
"35","1","79","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","641","1"
"35","1","80","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","586","1"
"35","1","81","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","950","1"
"35","1","82","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","954","1"
"35","1","83","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","733","1"
"35","1","84","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1331","1"
"35","1","85","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","686","1"
"35","1","86","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","646","1"
"35","1","87","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","790","1"
"35","1","88","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","731","1"
"35","1","89","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","682","1"
"35","1","90","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","2","496","0"
"35","1","91","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","0","NA","NA"
"35","1","92","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1122","1"
"35","1","93","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","659","1"
"35","1","94","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","654","1"
"35","1","95","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","665","1"
"35","1","96","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","788","1"
"35","1","97","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","844","1"
"35","1","98","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1010","1"
"35","1","99","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","679","1"
"35","1","100","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","721","1"
"35","1","101","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","787","1"
"35","1","102","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","788","1"
"35","1","103","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","871","1"
"35","1","104","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","879","1"
"35","1","105","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","737","1"
"35","1","106","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","534","1"
"35","1","107","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","2","818","0"
"35","1","108","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","861","1"
"35","2","109","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","609","1"
"35","2","110","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","764","1"
"35","2","111","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","567","1"
"35","2","112","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","648","1"
"35","2","113","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","842","1"
"35","2","114","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","879","1"
"35","2","115","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","958","1"
"35","2","116","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","2","641","0"
"35","2","117","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","458","1"
"35","2","118","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","797","1"
"35","2","119","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1167","1"
"35","2","120","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","498","1"
"35","2","121","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","628","1"
"35","2","122","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","670","1"
"35","2","123","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","867","1"
"35","2","124","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","991","1"
"35","2","125","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","931","1"
"35","2","126","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","653","1"
"35","2","127","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","612","1"
"35","2","128","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","1144","1"
"35","2","129","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","759","1"
"35","2","130","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","695","1"
"35","2","131","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","567","1"
"35","2","132","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","621","1"
"35","2","133","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","758","1"
"35","2","134","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","2","619","0"
"35","2","135","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","519","1"
"35","2","136","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","551","1"
"35","2","137","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","787","1"
"35","2","138","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","740","1"
"35","2","139","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","760","1"
"35","2","140","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","632","1"
"35","2","141","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","454","1"
"35","2","142","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","473","1"
"35","2","143","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","907","1"
"35","2","144","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","687","1"
"35","2","145","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","748","1"
"35","2","146","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","622","1"
"35","2","147","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","594","1"
"35","2","148","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","2","528","0"
"35","2","149","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","881","1"
"35","2","150","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","1156","1"
"35","2","151","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","606","1"
"35","2","152","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","715","1"
"35","2","153","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","609","1"
"35","2","154","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","672","1"
"35","2","155","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","953","1"
"35","2","156","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","671","1"
"35","2","157","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","651","1"
"35","2","158","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","796","1"
"35","2","159","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","773","1"
"35","2","160","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","717","1"
"35","2","161","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","660","1"
"35","2","162","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","879","1"
"35","2","163","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1371","1"
"35","2","164","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","876","1"
"35","2","165","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","745","1"
"35","2","166","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","770","1"
"35","2","167","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","2","733","0"
"35","2","168","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","771","1"
"35","2","169","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","804","1"
"35","2","170","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","599","1"
"35","2","171","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","824","1"
"35","2","172","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","954","1"
"35","2","173","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","614","1"
"35","2","174","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","589","1"
"35","2","175","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","632","1"
"35","2","176","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","939","1"
"35","2","177","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","769","1"
"35","2","178","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","502","1"
"35","2","179","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","951","1"
"35","2","180","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","2","837","0"
"35","2","181","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","880","1"
"35","2","182","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","777","1"
"35","2","183","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","665","1"
"35","2","184","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","821","1"
"35","2","185","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","598","1"
"35","2","186","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","760","1"
"35","2","187","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","839","1"
"35","2","188","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","683","1"
"35","2","189","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","807","1"
"35","2","190","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","1104","1"
"35","2","191","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","941","1"
"35","2","192","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1403","1"
"35","2","193","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","609","1"
"35","2","194","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","648","1"
"35","2","195","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","968","1"
"35","2","196","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","942","1"
"35","2","197","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","905","1"
"35","2","198","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1005","1"
"35","2","199","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","2","750","0"
"35","2","200","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","781","1"
"35","2","201","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","703","1"
"35","2","202","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","755","1"
"35","2","203","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","665","1"
"35","2","204","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","999","1"
"35","2","205","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","654","1"
"35","2","206","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","998","1"
"35","2","207","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","815","1"
"35","2","208","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","765","1"
"35","2","209","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","734","1"
"35","2","210","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","597","1"
"35","2","211","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","732","1"
"35","2","212","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1106","1"
"35","2","213","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","822","1"
"35","2","214","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","733","1"
"35","2","215","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","888","1"
"35","2","216","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","868","1"
"36","1","1","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","0","NA","NA"
"36","1","2","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","1359","1"
"36","1","3","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","721","1"
"36","1","4","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","669","0"
"36","1","5","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","568","1"
"36","1","6","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","723","1"
"36","1","7","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","2","448","0"
"36","1","8","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","2","1342","0"
"36","1","9","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1066","1"
"36","1","10","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","0","NA","NA"
"36","1","11","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","1224","1"
"36","1","12","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","858","1"
"36","1","13","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","1082","0"
"36","1","14","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1035","1"
"36","1","15","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","782","1"
"36","1","16","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","867","0"
"36","1","17","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","912","1"
"36","1","18","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","821","1"
"36","1","19","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","665","1"
"36","1","20","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","879","1"
"36","1","21","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","651","1"
"36","1","22","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","608","1"
"36","1","23","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","2","804","0"
"36","1","24","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","762","1"
"36","1","25","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","2","1333","0"
"36","1","26","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","769","1"
"36","1","27","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","957","1"
"36","1","28","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","1272","1"
"36","1","29","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","756","1"
"36","1","30","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","923","1"
"36","1","31","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","690","1"
"36","1","32","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","645","1"
"36","1","33","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","624","1"
"36","1","34","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","684","1"
"36","1","35","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","1050","1"
"36","1","36","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","893","1"
"36","1","37","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","988","1"
"36","1","38","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","664","1"
"36","1","39","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","603","1"
"36","1","40","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","1","1042","1"
"36","1","41","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","547","1"
"36","1","42","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","906","1"
"36","1","43","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","1","681","0"
"36","1","44","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","2","932","0"
"36","1","45","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","785","1"
"36","1","46","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","930","0"
"36","1","47","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","885","1"
"36","1","48","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","768","1"
"36","1","49","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","1","725","0"
"36","1","50","square","you","self-matching","Nonmatching","1","You","Self","2","Friend","Close","1","823","1"
"36","1","51","square","stranger","self-matching","Nonmatching","3","Stranger","Stranger","2","Friend","Close","1","846","1"
"36","1","52","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","774","1"
"36","1","53","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","897","1"
"36","1","54","circle","you","self-matching","Nonmatching","1","You","Self","3","Stranger","Stranger","1","781","1"
"36","1","55","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","813","1"
"36","1","56","triangle","you","self-matching","Matching","1","You","Self","1","You","Self","2","795","1"
"36","1","57","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","2","906","0"
"36","1","58","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","1170","1"
"36","1","59","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","867","1"
"36","1","60","triangle","friend","self-matching","Nonmatching","2","Friend","Close","1","You","Self","1","953","1"
"36","1","61","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","732","1"
"36","1","62","circle","stranger","self-matching","Matching","3","Stranger","Stranger","3","Stranger","Stranger","2","716","1"
"36","1","63","square","friend","self-matching","Matching","2","Friend","Close","2","Friend","Close","2","666","1"
"36","1","64","circle","friend","self-matching","Nonmatching","2","Friend","Close","3","Stranger","Stranger","1","765","1"
"36","1","65","triangle","stranger","self-matching","Nonmatching","3","Stranger","Stranger","1","You","Self","2","598","0"
