Subject,Task,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,CorrResponse,Response,RT_ms,RT_sec,ACC
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,917,0.917,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,932,0.932,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1073,1.073,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1082,1.082,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,1034,1.034,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,820,0.82,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,759,0.759,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,820,0.82,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,935,0.935,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,1477,1.477,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,677,0.677,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,5926,5.926,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,772,0.772,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,952,0.952,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,934,0.934,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,788,0.788,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,984,0.984,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,772,0.772,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,713,0.713,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,552,0.552,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,757,0.757,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,763,0.763,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,936,0.936,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,886,0.886,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,886,0.886,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1142,1.142,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,596,0.596,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,856,0.856,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,633,0.633,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,1779,1.779,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,1375,1.375,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1044,1.044,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,1157,1.157,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,587,0.587,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,759,0.759,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,1220,1.22,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,1974,1.974,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,698,0.698,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,1098,1.098,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,1066,1.066,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,1531,1.531,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,1161,1.161,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,1222,1.222,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,713,0.713,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,728,0.728,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,919,0.919,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,725,0.725,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,516,0.516,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1739,1.739,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,937,0.937,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,983,0.983,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,1091,1.091,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1355,1.355,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,585,0.585,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,853,0.853,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,726,0.726,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1157,1.157,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1066,1.066,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,763,0.763,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1096,1.096,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,584,0.584,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,1588,1.588,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,968,0.968,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1765,1.765,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,826,0.826,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,1220,1.22,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,1159,1.159,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,1044,1.044,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1430,1.43,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,936,0.936,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,1013,1.013,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,1000,1,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1028,1.028,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,742,0.742,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,948,0.948,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1105,1.105,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,793,0.793,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1684,1.684,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,980,0.98,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1049,1.049,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,2242,2.242,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,916,0.916,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,891,0.891,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1195,1.195,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,679,0.679,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,823,0.823,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,922,0.922,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,953,0.953,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,z,1174,1.174,0
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,1898,1.898,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,1562,1.562,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,3335,3.335,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,901,0.901,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,970,0.97,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,758,0.758,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,516,0.516,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,1346,1.346,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,824,0.824,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,747,0.747,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,777,0.777,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1069,1.069,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,885,0.885,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1078,1.078,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,2038,2.038,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1064,1.064,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,649,0.649,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,1122,1.122,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1001,1.001,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,1477,1.477,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,693,0.693,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,1301,1.301,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,692,0.692,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,2004,2.004,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,759,0.759,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,1596,1.596,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,856,0.856,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,1065,1.065,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,634,0.634,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,2180,2.18,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,840,0.84,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,546,0.546,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,952,0.952,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,645,0.645,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,839,0.839,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,649,0.649,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,891,0.891,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,795,0.795,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,535,0.535,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,740,0.74,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,850,0.85,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,803,0.803,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1543,1.543,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,1188,1.188,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1960,1.96,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,789,0.789,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,938,0.938,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,840,0.84,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1290,1.29,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,1322,1.322,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,2328,2.328,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,775,0.775,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,811,0.811,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,631,0.631,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,649,0.649,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,539,0.539,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,697,0.697,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,937,0.937,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,727,0.727,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,853,0.853,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,551,0.551,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,1060,1.06,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,885,0.885,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,565,0.565,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,730,0.73,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1113,1.113,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,2664,2.664,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,1353,1.353,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,998,0.998,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,786,0.786,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1382,1.382,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,682,0.682,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,738,0.738,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,728,0.728,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,807,0.807,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,729,0.729,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,968,0.968,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,756,0.756,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,970,0.97,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,951,0.951,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1572,1.572,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1385,1.385,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,1253,1.253,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,934,0.934,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,1940,1.94,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,778,0.778,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,743,0.743,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,868,0.868,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,693,0.693,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,1621,1.621,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,1288,1.288,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,680,0.68,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,2264,2.264,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,857,0.857,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,762,0.762,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,z,z,680,0.68,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,1512,1.512,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,695,0.695,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,m,m,743,0.743,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,997,0.997,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,744,0.744,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,m,m,1110,1.11,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,789,0.789,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,m,z,1225,1.225,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,852,0.852,1
9505,self-matching,Matching,triangle.bmp,Father,Father,Close,m,z,805,0.805,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,1065,1.065,1
9505,self-matching,Matching,circle.bmp,Close,Close,Close,z,z,698,0.698,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,z,z,1561,1.561,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,1381,1.381,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,730,0.73,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,840,0.84,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,m,m,2474,2.474,1
9505,self-matching,Nonmatching,triangle.bmp,Father,Father,Close,z,m,1163,1.163,1
9505,self-matching,Nonmatching,square.bmp,Stranger,Stranger,Stranger,z,m,728,0.728,1
9505,self-matching,Matching,square.bmp,Stranger,Stranger,Stranger,m,z,870,0.87,1
9505,self-matching,Nonmatching,circle.bmp,Close,Close,Close,z,m,1095,1.095,1
