"Subject","Block","Trial","Matching","Speaker","Accent","Voice","Label","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
7434577,3,62,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",406.40000000596,0.40640000000596,1
7434577,3,63,"Matching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","friend","Friend","Close",366,0.366,1
7434577,3,64,"Nonmatching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","other","Other","Stranger",479.700000017881,0.479700000017881,1
7434577,3,65,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",481.299999982119,0.481299999982119,1
7434577,3,66,"Nonmatching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",448.5,0.4485,1
7434577,3,67,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",497.800000011921,0.497800000011921,1
7434577,3,68,"Matching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","friend","Friend","Close",371.5,0.3715,1
7434577,3,69,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","other","Other","Stranger",467.199999988079,0.467199999988079,1
7434577,3,70,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",442.199999988079,0.442199999988079,1
7434577,3,71,"Nonmatching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","other","Other","Stranger",437.40000000596,0.43740000000596,1
7434577,3,72,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",496.90000000596,0.49690000000596,1
7434611,1,1,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","self","Self","Self",693.09999999404,0.69309999999404,1
7434611,1,2,"Matching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","friend","Friend","Close",955.90000000596,0.95590000000596,1
7434611,1,3,"Matching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",676.5,0.6765,0
7434611,1,4,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","friend","Friend","Close",403.59999999404,0.40359999999404,0
7434611,1,5,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",747.699999988079,0.747699999988079,0
7434611,1,6,"Matching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",400.299999982119,0.400299999982119,1
7434611,1,7,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",525,0.525,1
7434611,1,8,"Matching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","friend","Friend","Close",865.90000000596,0.86590000000596,1
7434611,1,9,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",713.700000017881,0.713700000017881,1
7434611,1,10,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","friend","Friend","Close",682.199999988079,0.682199999988079,1
7434611,1,11,"Matching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","friend","Friend","Close",919.800000011921,0.919800000011921,1
7434611,1,12,"Nonmatching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",679.59999999404,0.67959999999404,1
7434611,1,13,"Nonmatching","S3","Scottish","S3_2.wav","self","self","Self","Self","other","Other","Stranger",434.5,0.4345,1
7434611,1,14,"Nonmatching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","other","Other","Stranger",855.200000017881,0.855200000017881,1
7434611,1,15,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",409.09999999404,0.40909999999404,1
7434611,1,16,"Matching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","friend","Friend","Close",793.09999999404,0.79309999999404,1
7434611,1,17,"Matching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",522.300000011921,0.522300000011921,1
7434611,1,18,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",584.300000011921,0.584300000011921,0
7434611,1,19,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",489.5,0.4895,1
7434611,1,20,"Nonmatching","S3","Scottish","S3_1.wav","self","self","Self","Self","other","Other","Stranger",458.299999982119,0.458299999982119,1
7434611,1,21,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",801.299999982119,0.801299999982119,1
7434611,1,22,"Matching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","friend","Friend","Close",601.40000000596,0.60140000000596,1
7434611,1,23,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","self","Self","Self",447.700000017881,0.447700000017881,0
7434611,1,24,"Matching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","friend","Friend","Close",529.09999999404,0.52909999999404,1
7434611,1,25,"Matching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",346.600000023842,0.346600000023842,1
7434611,1,26,"Matching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","friend","Friend","Close",471.800000011921,0.471800000011921,0
7434611,1,27,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",378.899999976158,0.378899999976158,1
7434611,1,28,"Matching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",297.59999999404,0.29759999999404,1
7434611,1,29,"Matching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",338.40000000596,0.33840000000596,1
7434611,1,30,"Matching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","friend","Friend","Close",460.399999976158,0.460399999976158,1
7434611,1,31,"Matching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",356.5,0.3565,1
7434611,1,32,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","friend","Friend","Close",753.90000000596,0.75390000000596,0
7434611,1,33,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",345.5,0.3455,1
7434611,1,34,"Nonmatching","S3","Scottish","S3_2.wav","self","self","Self","Self","other","Other","Stranger",428,0.428,1
7434611,1,35,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","self","Self","Self",647,0.647,1
7434611,1,36,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",392.799999982119,0.392799999982119,1
7434611,1,37,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",702.90000000596,0.70290000000596,1
7434611,1,38,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","self","Self","Self",558.90000000596,0.55890000000596,1
7434611,1,39,"Matching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",405.5,0.4055,0
7434611,1,40,"Matching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",647.40000000596,0.64740000000596,1
7434611,1,41,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","friend","Friend","Close",432.09999999404,0.43209999999404,0
7434611,1,42,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",419.59999999404,0.41959999999404,1
7434611,1,43,"Nonmatching","S3","Scottish","S3_2.wav","self","self","Self","Self","other","Other","Stranger",470.40000000596,0.47040000000596,1
7434611,1,44,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",641.899999976158,0.641899999976158,1
7434611,1,45,"Nonmatching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","other","Other","Stranger",462.09999999404,0.46209999999404,1
7434611,1,46,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",391,0.391,1
7434611,1,47,"Nonmatching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","other","Other","Stranger",336.899999976158,0.336899999976158,0
7434611,1,48,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","self","Self","Self",369.09999999404,0.36909999999404,1
7434611,1,49,"Matching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","friend","Friend","Close",777.199999988079,0.777199999988079,0
7434611,1,50,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","self","Self","Self",446,0.446,1
7434611,1,51,"Nonmatching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",591.800000011921,0.591800000011921,1
7434611,1,52,"Matching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",378.799999982119,0.378799999982119,1
7434611,1,53,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","friend","Friend","Close",704.199999988079,0.704199999988079,1
7434611,1,54,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",318.09999999404,0.31809999999404,1
7434611,1,55,"Matching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","friend","Friend","Close",371.399999976158,0.371399999976158,1
7434611,1,56,"Matching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","friend","Friend","Close",339.199999988079,0.339199999988079,1
7434611,1,57,"Nonmatching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",443.299999982119,0.443299999982119,1
7434611,1,58,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",438.300000011921,0.438300000011921,1
7434611,1,59,"Nonmatching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","other","Other","Stranger",524,0.524,1
7434611,1,60,"Matching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",397.699999988079,0.397699999988079,1
7434611,1,61,"Nonmatching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",590.90000000596,0.59090000000596,1
7434611,1,62,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",458.59999999404,0.45859999999404,1
7434611,1,63,"Matching","S3","Scottish","S3_1.wav","other","other","Stranger","Stranger","other","Other","Stranger",319.300000011921,0.319300000011921,1
7434611,1,64,"Matching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","friend","Friend","Close",541.5,0.5415,1
7434611,1,65,"Nonmatching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",592.09999999404,0.59209999999404,1
7434611,1,66,"Nonmatching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","other","Other","Stranger",432.200000017881,0.432200000017881,1
7434611,1,67,"Nonmatching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",626.299999982119,0.626299999982119,1
7434611,1,68,"Nonmatching","S3","Scottish","S3_1.wav","self","self","Self","Self","other","Other","Stranger",554.700000017881,0.554700000017881,1
7434611,1,69,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",385.200000017881,0.385200000017881,1
7434611,1,70,"Nonmatching","S2","Scottish","S2_2.wav","self","self","Self","Self","friend","Friend","Close",497.200000017881,0.497200000017881,1
7434611,1,71,"Nonmatching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","other","Other","Stranger",538.399999976158,0.538399999976158,1
7434611,1,72,"Nonmatching","S3","Scottish","S3_1.wav","self","self","Self","Self","other","Other","Stranger",609.600000023842,0.609600000023842,1
7434611,2,1,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",659.699999988079,0.659699999988079,1
7434611,2,2,"Nonmatching","S1","Scottish","S1_2.wav","friend","friend","Friend","Close","self","Self","Self",436.59999999404,0.43659999999404,1
7434611,2,3,"Nonmatching","S2","Scottish","S2_1.wav","other","other","Stranger","Stranger","friend","Friend","Close",617.699999988079,0.617699999988079,1
7434611,2,4,"Matching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","friend","Friend","Close",607,0.607,1
7434611,2,5,"Nonmatching","S1","Scottish","S1_1.wav","other","other","Stranger","Stranger","self","Self","Self",711,0.711,1
7434611,2,6,"Matching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","friend","Friend","Close",414.299999982119,0.414299999982119,1
7434611,2,7,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",310.300000011921,0.310300000011921,1
7434611,2,8,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",324.800000011921,0.324800000011921,1
7434611,2,9,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",326.5,0.3265,1
7434611,2,10,"Nonmatching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","other","Other","Stranger",443.799999982119,0.443799999982119,1
7434611,2,11,"Nonmatching","S3","Scottish","S3_2.wav","friend","friend","Friend","Close","other","Other","Stranger",461.40000000596,0.46140000000596,1
7434611,2,12,"Nonmatching","S3","Scottish","S3_1.wav","self","self","Self","Self","other","Other","Stranger",611.600000023842,0.611600000023842,0
7434611,2,13,"Matching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",591.100000023842,0.591100000023842,1
7434611,2,14,"Matching","S2","Scottish","S2_1.wav","friend","friend","Friend","Close","friend","Friend","Close",457.09999999404,0.45709999999404,1
7434611,2,15,"Nonmatching","S1","Scottish","S1_1.wav","friend","friend","Friend","Close","self","Self","Self",470,0.47,1
7434611,2,16,"Matching","S1","Scottish","S1_2.wav","self","self","Self","Self","self","Self","Self",372.5,0.3725,1
7434611,2,17,"Nonmatching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",467.59999999404,0.46759999999404,1
7434611,2,18,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",438.90000000596,0.43890000000596,1
7434611,2,19,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",336.5,0.3365,1
7434611,2,20,"Matching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",723.90000000596,0.72390000000596,1
7434611,2,21,"Nonmatching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",598.5,0.5985,1
7434611,2,22,"Nonmatching","S2","Scottish","S2_2.wav","other","other","Stranger","Stranger","friend","Friend","Close",609.09999999404,0.60909999999404,1
7434611,2,23,"Nonmatching","S1","Scottish","S1_2.wav","other","other","Stranger","Stranger","self","Self","Self",423.799999982119,0.423799999982119,1
7434611,2,24,"Nonmatching","S3","Scottish","S3_1.wav","self","self","Self","Self","other","Other","Stranger",1264,1.264,1
7434611,2,25,"Matching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","friend","Friend","Close",523.5,0.5235,1
7434611,2,26,"Nonmatching","S3","Scottish","S3_1.wav","friend","friend","Friend","Close","other","Other","Stranger",458.300000011921,0.458300000011921,1
7434611,2,27,"Matching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",390.800000011921,0.390800000011921,1
7434611,2,28,"Matching","S1","Scottish","S1_1.wav","self","self","Self","Self","self","Self","Self",372,0.372,1
7434611,2,29,"Matching","S3","Scottish","S3_2.wav","other","other","Stranger","Stranger","other","Other","Stranger",385.5,0.3855,1
7434611,2,30,"Matching","S2","Scottish","S2_2.wav","friend","friend","Friend","Close","friend","Friend","Close",531,0.531,1
7434611,2,31,"Nonmatching","S2","Scottish","S2_1.wav","self","self","Self","Self","friend","Friend","Close",663.90000000596,0.66390000000596,1
