"Subject","Group","Condition","Block","Trial","Shape","Label","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
18351,1,"happy",4,3,"ve.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",758,0.758,0
18351,1,"neutral",4,4,"he.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",633,0.633,1
18351,1,"neutral",4,5,"ve.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",679,0.679,1
18351,1,"neutral",4,6,"he.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",895,0.895,1
18351,1,"sad",4,7,"he.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","48",1263,1.263,0
18351,1,"line",4,8,"ve.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",713,0.713,1
18351,1,"happy",4,9,"he.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",757,0.757,1
18351,1,"neutral",4,10,"he.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",689,0.689,1
18351,1,"line",4,11,"ve.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",582,0.582,1
18351,1,"line",4,12,"he.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","47",581,0.581,0
18351,1,"neutral",4,13,"ve.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",683,0.683,1
18351,1,"line",4,14,"ve.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",530,0.53,1
18351,1,"sad",4,15,"he.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",764,0.764,1
18351,1,"neutral",4,16,"he.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",616,0.616,1
18351,1,"sad",4,17,"he.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",564,0.564,1
18351,1,"line",4,18,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",809,0.809,1
18351,1,"happy",4,19,"he.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",586,0.586,1
18351,1,"happy",4,20,"he.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",799,0.799,1
18351,1,"neutral",4,21,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",705,0.705,0
18351,1,"line",4,22,"ve.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",564,0.564,1
18351,1,"neutral",4,23,"ve.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",822,0.822,1
18351,1,"line",4,24,"he.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","47",461,0.461,0
18351,1,"line",4,25,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",615,0.615,1
18351,1,"happy",4,26,"ve.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",1046,1.046,1
18351,1,"neutral",4,27,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",677,0.677,1
18351,1,"sad",4,28,"ve.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",776,0.776,1
18351,1,"line",4,29,"he.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",618,0.618,1
18351,1,"line",4,30,"he.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",769,0.769,1
18351,1,"sad",4,31,"he.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",862,0.862,1
18351,1,"neutral",4,32,"he.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",509,0.509,1
18351,1,"sad",4,33,"he.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","47",495,0.495,0
18351,1,"sad",4,34,"he.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",588,0.588,1
18351,1,"line",4,35,"he.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",830,0.83,1
18351,1,"happy",4,36,"ve.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",750,0.75,0
18351,1,"neutral",4,37,"he.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",636,0.636,1
18351,1,"sad",4,38,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",538,0.538,1
18351,1,"sad",4,39,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",656,0.656,1
18351,1,"happy",4,40,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",462,0.462,1
18351,1,"neutral",4,41,"ve.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",740,0.74,0
18351,1,"neutral",4,42,"he.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","48",1233,1.233,0
18351,1,"line",4,43,"he.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",443,0.443,1
18351,1,"happy",4,44,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1028,1.028,1
18351,1,"happy",4,45,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",501,0.501,1
18351,1,"line",4,46,"ve.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",712,0.712,1
18351,1,"neutral",4,47,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",687,0.687,1
18351,1,"line",4,48,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",422,0.422,1
18351,1,"neutral",4,49,"ve.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",616,0.616,1
18351,1,"line",4,50,"he.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",1099,1.099,1
18351,1,"sad",4,51,"he.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",462,0.462,1
18351,1,"neutral",4,52,"he.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",1032,1.032,1
18351,1,"sad",4,53,"he.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",650,0.65,1
18351,1,"sad",4,54,"ve.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",930,0.93,1
18351,1,"sad",4,55,"ve.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",829,0.829,1
18351,1,"neutral",4,56,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",793,0.793,1
18351,1,"sad",4,57,"ve.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",941,0.941,1
18351,1,"neutral",4,58,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",622,0.622,1
18351,1,"happy",4,59,"ve.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",800,0.8,1
18351,1,"happy",4,60,"he.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",708,0.708,1
18351,1,"happy",4,61,"he.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",602,0.602,1
18351,1,"happy",4,62,"he.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",642,0.642,1
18351,1,"sad",4,63,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",839,0.839,1
18351,1,"neutral",4,64,"he.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","47",796,0.796,0
18351,1,"happy",4,65,"he.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",736,0.736,1
18351,1,"sad",4,66,"he.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",908,0.908,1
18351,1,"sad",4,67,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1133,1.133,1
18351,1,"happy",4,68,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1164,1.164,1
18351,1,"neutral",4,69,"he.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",612,0.612,1
18351,1,"line",4,70,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",731,0.731,1
18351,1,"happy",4,71,"he.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",775,0.775,1
18351,1,"sad",4,72,"ve.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","48",838,0.838,0
18351,1,"line",4,73,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",649,0.649,1
18351,1,"line",4,74,"he.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",1210,1.21,1
18351,1,"sad",4,75,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1014,1.014,1
18351,1,"happy",4,76,"ve.tif","stranger","Nonmatching","Stranger","Stranger","Stranger","Self","Self","Self","47",953,0.953,1
18351,1,"happy",4,77,"ve.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",546,0.546,1
18351,1,"line",4,78,"he.tif","self","Nonmatching","Self","Self","Self","Stranger","Stranger","Stranger","47",1105,1.105,1
18351,1,"line",4,79,"he.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",590,0.59,1
18351,1,"sad",4,80,"he.tif","stranger","Matching","Stranger","Stranger","Stranger","Stranger","Stranger","Stranger","48",1122,1.122,1
18358,2,"happy",1,1,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",474,0.474,1
18358,2,"sad",1,2,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","47",425,0.425,0
18358,2,"line",1,3,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",471,0.471,0
18358,2,"sad",1,4,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",730,0.73,1
18358,2,"happy",1,5,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",767,0.767,1
18358,2,"line",1,6,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",695,0.695,1
18358,2,"neutral",1,7,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",909,0.909,1
18358,2,"line",1,8,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","0",1500,1.5,0
18358,2,"sad",1,9,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",812,0.812,1
18358,2,"line",1,10,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",994,0.994,1
18358,2,"line",1,11,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",694,0.694,1
18358,2,"neutral",1,12,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",644,0.644,1
18358,2,"line",1,13,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",448,0.448,1
18358,2,"line",1,14,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",576,0.576,1
18358,2,"neutral",1,15,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",495,0.495,1
18358,2,"sad",1,16,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",706,0.706,1
18358,2,"happy",1,17,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",875,0.875,1
18358,2,"sad",1,18,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",883,0.883,1
18358,2,"line",1,19,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",701,0.701,1
18358,2,"line",1,20,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",546,0.546,1
18358,2,"happy",1,21,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",735,0.735,1
18358,2,"happy",1,22,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",705,0.705,1
18358,2,"sad",1,23,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",671,0.671,0
18358,2,"neutral",1,24,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","0",1500,1.5,0
18358,2,"neutral",1,25,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",682,0.682,1
18358,2,"line",1,26,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1203,1.203,1
18358,2,"happy",1,27,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",555,0.555,1
18358,2,"sad",1,28,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",680,0.68,1
18358,2,"line",1,29,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",756,0.756,1
18358,2,"happy",1,30,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",692,0.692,1
18358,2,"happy",1,31,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",679,0.679,1
18358,2,"line",1,32,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","47",564,0.564,0
18358,2,"sad",1,33,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",772,0.772,1
18358,2,"happy",1,34,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",582,0.582,0
18358,2,"neutral",1,35,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",804,0.804,1
18358,2,"line",1,36,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",624,0.624,1
18358,2,"sad",1,37,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",841,0.841,1
18358,2,"sad",1,38,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",1070,1.07,1
18358,2,"line",1,39,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",494,0.494,1
18358,2,"line",1,40,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",454,0.454,0
18358,2,"neutral",1,41,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",1459,1.459,1
18358,2,"happy",1,42,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",946,0.946,1
18358,2,"neutral",1,43,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",927,0.927,1
18358,2,"neutral",1,44,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",759,0.759,1
18358,2,"sad",1,45,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",636,0.636,1
18358,2,"happy",1,46,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",777,0.777,0
18358,2,"sad",1,47,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",451,0.451,1
18358,2,"line",1,48,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",828,0.828,1
18358,2,"line",1,49,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",879,0.879,1
18358,2,"neutral",1,50,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",665,0.665,1
18358,2,"neutral",1,51,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",536,0.536,1
18358,2,"happy",1,52,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",818,0.818,1
18358,2,"neutral",1,53,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",760,0.76,1
18358,2,"happy",1,54,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",567,0.567,1
18358,2,"happy",1,55,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",447,0.447,1
18358,2,"neutral",1,56,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",591,0.591,1
18358,2,"happy",1,57,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",611,0.611,1
18358,2,"sad",1,58,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",578,0.578,1
18358,2,"happy",1,59,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",851,0.851,1
18358,2,"line",1,60,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",460,0.46,1
18358,2,"sad",1,61,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",791,0.791,1
18358,2,"sad",1,62,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",1353,1.353,1
18358,2,"happy",1,63,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",776,0.776,1
18358,2,"neutral",1,64,"he.tif","self","Matching","Self","Self","Self","Self","Self","Self","48",577,0.577,1
18358,2,"happy",1,65,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",611,0.611,1
18358,2,"neutral",1,66,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","47",603,0.603,1
18358,2,"happy",1,67,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",722,0.722,1
18358,2,"sad",1,68,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",343,0.343,1
18358,2,"line",1,69,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",525,0.525,1
18358,2,"sad",1,70,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",447,0.447,1
18358,2,"line",1,71,"he.tif","friend","Nonmatching","Friend","Friend","Close","Self","Self","Self","47",411,0.411,1
18358,2,"neutral",1,72,"ve.tif","self","Nonmatching","Self","Self","Self","Friend","Friend","Close","48",500,0.5,0
18358,2,"neutral",1,73,"ve.tif","friend","Matching","Friend","Friend","Close","Friend","Friend","Close","48",695,0.695,1
