match,shape_identity,corr,rt,subj_idx,response,task
0,2,1,0.573470399715006,11,0,1
0,3,1,0.695346299791709,11,0,1
0,3,1,0.433147799922153,11,0,1
0,1,1,0.577364299679175,11,0,1
0,1,1,0.71309129986912,11,0,1
0,3,1,0.550852199783549,11,0,1
0,3,1,0.553624699823558,11,0,1
0,2,1,0.901823499705642,11,0,1
0,1,1,0.552744899876416,11,0,1
0,3,1,0.609129899879918,11,0,1
0,3,0,0.556400100002065,11,1,1
0,3,0,0.707989999791607,11,1,1
0,1,1,0.604519099928439,11,0,1
0,3,1,0.546221100026742,11,0,1
0,1,1,0.821974199730903,11,0,1
0,2,1,0.617637399816886,11,0,1
0,3,1,0.726337699918076,11,0,1
0,1,1,0.641513199778274,11,0,1
0,1,1,0.483110100030899,11,0,1
0,1,1,0.733111799927428,11,0,1
0,2,1,0.692685700021684,11,0,1
0,1,1,0.612431299872696,11,0,1
0,2,1,0.506401499966159,11,0,1
0,3,1,0.550494000082836,11,0,1
0,1,1,0.566194499842823,11,0,1
0,2,1,0.864009999902919,11,0,1
0,2,1,0.508995199808851,11,0,1
0,1,1,0.509970699902624,11,0,1
0,1,1,0.486854400020093,11,0,1
0,2,1,0.648021399974823,11,0,1
0,1,1,0.666768899885938,11,0,1
0,1,1,0.48122449987568,11,0,1
1,2,1,0.731204999843612,11,1,1
1,1,1,0.647642199881375,11,1,1
1,3,1,0.856205499963835,11,1,1
1,1,1,0.350835100049153,11,1,1
1,2,1,0.750718599883839,11,1,1
1,1,1,0.609338300069794,11,1,1
1,2,1,0.528369799954817,11,1,1
1,1,1,0.574161699973047,11,1,1
1,2,1,0.729643099941313,11,1,1
1,2,1,0.748057499993593,11,1,1
1,2,1,0.661093399859965,11,1,1
1,1,1,0.628696199972183,11,1,1
1,1,1,0.54099479992874,11,1,1
1,2,1,0.532087599858642,11,1,1
1,2,1,0.647693999810144,11,1,1
1,3,1,0.728694599820301,11,1,1
1,3,0,0.505858399905264,11,0,1
1,1,1,0.483951699919999,11,1,1
1,2,1,0.495831999694929,11,1,1
1,3,1,0.625452899839729,11,1,1
1,1,1,0.322213399922475,11,1,1
1,1,1,0.399666799930856,11,1,1
1,2,1,0.621519399806857,11,1,1
1,2,1,0.416599399875849,11,1,1
1,2,1,0.412383699789643,11,1,1
1,2,1,1.0299629997462,11,1,1
1,3,0,0.648641600040719,11,0,1
1,1,1,0.367328600026667,11,1,1
1,3,1,0.759496399899945,11,1,1
1,2,1,0.66865779994987,11,1,1
1,2,0,0.612314600031823,11,0,1
1,2,1,0.429928199853748,11,1,1
1,1,1,0.424165099859238,11,1,1
1,1,1,0.358176299836487,11,1,1
1,1,1,0.381845699856058,11,1,1
1,3,1,0.670878499746323,11,1,1
1,1,1,0.374529599677771,11,1,1
1,1,1,0.291527099907398,11,1,1
1,3,0,0.61689839977771,11,0,1
1,2,1,0.491268499754369,11,1,1
1,3,0,0.46958989975974,11,0,1
1,2,1,0.440289399819449,11,1,1
1,1,1,0.363062700023875,11,1,1
1,2,1,0.494049299973994,11,1,1
1,1,1,0.397303199861199,11,1,1
1,3,0,0.499028899939731,11,0,1
1,1,1,0.37511849985458,11,1,1
1,2,1,0.556048600003123,11,1,1
1,2,1,0.587042099796236,11,1,1
1,2,0,0.789504999993369,11,0,1
1,1,1,0.405938199954107,11,1,1
1,3,1,0.656918799970299,11,1,1
1,1,1,0.353205299936235,11,1,1
1,2,1,0.466228899778798,11,1,1
1,3,1,0.770598399918526,11,1,1
1,2,1,0.568271599942818,11,1,1
1,2,1,0.562690099934116,11,1,1
1,3,1,0.784040499711409,11,1,1
1,3,0,0.589185999939218,11,0,1
1,2,1,0.587878699880093,11,1,1
1,3,1,0.680755699751899,11,1,1
1,3,1,0.577247699722648,11,1,1
1,3,1,0.450719399843365,11,1,1
1,3,1,1.01982809999026,11,1,1
1,2,1,0.465931599959731,11,1,1
1,3,1,0.860115299932659,11,1,1
1,3,1,0.56185599998571,11,1,1
1,2,1,0.751599699957296,11,1,1
1,1,1,0.48283449979499,11,1,1
1,1,1,0.570019399747252,11,1,1
1,3,0,0.708147099940106,11,0,1
1,2,1,0.603684899862856,11,1,1
1,3,1,0.635410499759018,11,1,1
1,2,0,0.560506699839607,11,0,1
1,1,1,0.398669799789786,11,1,1
1,2,1,0.48950309981592,11,1,1
1,1,1,0.411911299917847,11,1,1
1,3,1,0.64452140009962,11,1,1
1,3,1,0.409964299760759,11,1,1
1,3,1,0.909925699932501,11,1,1
1,2,1,0.859595999820158,11,1,1
1,1,1,0.353502799989656,11,1,1
1,3,1,0.707524599740282,11,1,1
1,1,1,0.487287199823186,11,1,1
1,1,1,0.39578379993327,11,1,1
1,3,0,0.456701399758458,11,0,1
1,1,1,0.39853769983165,11,1,1
1,2,1,0.374265699880198,11,1,1
1,3,1,0.620995199773461,11,1,1
1,1,1,0.430333799915388,11,1,1
1,2,1,0.777368599781767,11,1,1
1,2,1,0.488903999794275,11,1,1
1,1,1,0.434727899963036,11,1,1
1,2,1,1.04304239992052,11,1,1
1,2,1,0.413113399874419,11,1,1
1,1,1,0.541940499795601,11,1,1
1,3,1,0.626191899878904,11,1,1
1,3,1,0.509006900014356,11,1,1
1,3,1,0.563101799692959,11,1,1
1,3,1,0.710449499776587,11,1,1
1,1,1,0.432851199992001,11,1,1
1,2,1,0.902765699895099,11,1,1
1,2,1,0.336549899773672,11,1,1
1,1,1,0.297366199782118,11,1,1
1,3,1,0.624135799938813,11,1,1
1,2,1,0.986418099841103,11,1,1
1,3,1,0.574115199735388,11,1,1
1,1,1,0.493939399719238,11,1,1
1,2,1,0.672246299916878,11,1,1
1,1,1,0.422652299748734,11,1,1
1,3,1,0.606998899951577,11,1,1
1,2,1,0.614159099757671,11,1,1
1,2,1,0.339802499860525,11,1,1
1,3,1,0.455620100023225,11,1,1
1,3,1,0.507491299882531,11,1,1
1,1,1,0.459103099768981,11,1,1
1,2,1,0.901011199923232,11,1,1
1,1,1,0.633308299817145,11,1,1
1,3,0,0.455219499766827,11,0,1
1,1,1,0.39845860004425,11,1,1
1,3,0,0.632848199922591,11,0,1
1,2,1,0.811312599806115,11,1,1
1,2,1,0.737324199872091,11,1,1
1,1,1,0.406683199806139,11,1,1
1,1,1,0.486078799935058,11,1,1
1,2,1,0.976610800018534,11,1,1
1,2,1,0.63428739993833,11,1,1
1,1,1,0.420500399777666,11,1,1
1,2,0,0.497589799808338,11,0,1
1,3,1,0.621592399897054,11,1,1
1,1,1,0.39782949979417,11,1,1
1,2,1,0.730122399982065,11,1,1
1,2,0,0.548858699854463,11,0,1
1,3,0,0.796001499984413,11,0,1
1,2,1,0.77413779986091,11,1,1
1,1,1,0.424100099829957,11,1,1
1,1,1,0.452434199862182,11,1,1
1,3,1,0.737465599784628,11,1,1
1,3,1,0.641657099826261,11,1,1
1,1,1,0.549186399905011,11,1,1
1,1,1,0.419241399969906,11,1,1
1,1,1,0.414019599789754,11,1,1
1,2,1,0.524540599901229,11,1,1
1,3,1,0.843251399695873,11,1,1
1,1,1,0.527024899842218,11,1,1
1,1,1,0.527487699873745,11,1,1
1,1,1,0.564406999852508,11,1,1
1,2,1,0.636421599891037,11,1,1
1,1,1,0.534771699924022,11,1,1
1,1,1,0.56805959995836,11,1,1
1,2,1,0.730909500038251,11,1,1
1,3,1,0.908975099911913,11,1,1
1,1,1,0.512421599822119,11,1,1
1,1,1,0.446653899736702,11,1,1
1,2,1,0.576484999852255,11,1,1
1,3,0,0.675680699758232,11,0,1
1,3,1,0.584982999833301,11,1,1
1,3,1,0.474696799879894,11,1,1
1,3,1,0.469882200006396,11,1,1
1,1,1,0.429126399802044,11,1,1
1,3,1,0.588327399920672,11,1,1
1,3,0,0.484445599839091,11,0,1
1,1,1,0.404724499909207,11,1,1
1,3,1,0.714339499827474,11,1,1
1,1,1,0.411105799954385,11,1,1
1,3,0,0.538082999875769,11,0,1
1,2,1,0.811465799808502,11,1,1
1,1,1,0.525980399921536,11,1,1
1,3,1,0.769242899958044,11,1,1
1,3,1,0.658581799827516,11,1,1
1,2,1,0.665306699927896,11,1,1
1,3,1,0.599105599801987,11,1,1
1,3,1,0.702439300017431,11,1,1
1,2,1,0.678509999997914,11,1,1
1,1,1,0.484636699780822,11,1,1
1,3,1,0.8377588998992,11,1,1
1,1,1,0.37478439998813,11,1,1
1,3,1,0.687070199754089,11,1,1
1,3,1,0.489360199775547,11,1,1
1,2,1,0.57673510001041,11,1,1
0,3,1,0.963448900030926,12,0,1
0,2,1,0.696157699916512,12,0,1
0,1,1,0.610391300171614,12,0,1
0,1,0,0.557124699931592,12,1,1
0,2,1,0.924484099959955,12,0,1
0,1,1,0.640527300070971,12,0,1
0,2,1,0.83872210001573,12,0,1
0,2,0,0.518946499796584,12,1,1
0,1,1,0.844272499904037,12,0,1
0,2,1,0.987254000036046,12,0,1
0,3,1,0.825858100084588,12,0,1
0,1,1,0.756949699949473,12,0,1
0,2,1,0.64603709988296,12,0,1
0,3,1,0.925495499977842,12,0,1
0,1,1,0.612825400196016,12,0,1
0,1,1,0.567955499980599,12,0,1
0,2,1,1.04276250000112,12,0,1
0,1,1,0.626054899999872,12,0,1
0,1,0,0.49482040014118,12,1,1
0,1,1,0.634835399920121,12,0,1
0,1,1,0.670406700111926,12,0,1
0,1,1,0.673215099843219,12,0,1
0,3,1,0.75408470002003,12,0,1
0,1,1,0.802946200128645,12,0,1
0,2,1,0.612295099999756,12,0,1
0,3,1,0.66375429998152,12,0,1
0,3,1,0.642142600147054,12,0,1
0,2,1,0.676954099908471,12,0,1
0,2,1,0.576629899907857,12,0,1
0,1,1,0.542050499934703,12,0,1
0,3,1,0.693979900097474,12,0,1
0,3,1,0.833512099925429,12,0,1
0,2,1,0.636651300126687,12,0,1
0,3,1,0.636485799914226,12,0,1
0,3,1,0.845359500031918,12,0,1
0,2,1,0.714540299959481,12,0,1
0,2,1,0.769929900066927,12,0,1
0,2,1,0.768371900077909,12,0,1
0,1,1,0.606105200015008,12,0,1
0,3,0,0.683865300146863,12,1,1
0,3,1,0.718337300000712,12,0,1
0,2,1,0.939674800029024,12,0,1
0,2,1,0.723390199942514,12,0,1
0,2,1,0.669386900030077,12,0,1
0,1,0,0.843979500001296,12,1,1
0,3,1,0.686558499932289,12,0,1
0,2,1,0.797672500135377,12,0,1
0,2,1,0.654995999997482,12,0,1
0,2,1,0.662255899980664,12,0,1
0,1,1,0.541373599786311,12,0,1
0,1,1,0.648051899857819,12,0,1
0,3,1,0.729592000134289,12,0,1
0,2,1,0.579033799935132,12,0,1
0,1,1,0.741562600014731,12,0,1
0,2,1,0.552907100180164,12,0,1
0,2,1,0.583440100075677,12,0,1
0,1,1,0.804695499828085,12,0,1
0,3,1,0.724758299998939,12,0,1
0,1,1,0.669004200026393,12,0,1
0,1,1,0.71354110003449,12,0,1
0,2,0,0.583182800095528,12,1,1
0,1,1,0.79243170004338,12,0,1
0,3,1,0.844655300024897,12,0,1
0,1,1,0.675345200113952,12,0,1
0,1,1,0.64357029995881,12,0,1
0,2,1,0.802161900093779,12,0,1
0,3,1,0.897246400127187,12,0,1
0,3,1,0.456825400004163,12,0,1
0,3,0,0.546901100082323,12,1,1
0,2,1,0.533584900200367,12,0,1
0,3,1,0.761013299925253,12,0,1
0,2,1,0.62598630017601,12,0,1
0,1,1,0.665549299912527,12,0,1
0,1,1,0.853185300016776,12,0,1
0,2,1,0.688174800015986,12,0,1
0,3,1,0.64754129992798,12,0,1
0,1,1,0.939914399990812,12,0,1
0,2,1,0.876631200080737,12,0,1
0,1,1,0.613998299930245,12,0,1
0,1,1,0.652540399925783,12,0,1
0,1,1,0.851182900136337,12,0,1
0,1,1,0.546878000022843,12,0,1
0,1,1,0.800669300137088,12,0,1
0,2,1,0.490997600136325,12,0,1
0,3,1,0.604430699953809,12,0,1
0,3,1,0.48362180008553,12,0,1
0,3,1,0.584752700058743,12,0,1
0,3,1,0.716294199926779,12,0,1
0,2,1,0.870592100080103,12,0,1
0,1,1,1.00257969996892,12,0,1
0,2,1,0.851833899971098,12,0,1
0,3,0,0.582200900185853,12,1,1
0,2,1,0.657968299929053,12,0,1
0,3,1,0.659778399858624,12,0,1
0,3,1,1.0614030000288,12,0,1
0,2,1,0.546966700116172,12,0,1
0,3,1,0.87927020015195,12,0,1
0,1,1,0.731709999963641,12,0,1
0,3,1,0.795897600008175,12,0,1
0,2,1,0.744434599997476,12,0,1
0,3,1,0.713196899974719,12,0,1
0,3,1,0.861404200084507,12,0,1
0,2,1,0.525488499784842,12,0,1
0,3,0,0.764942900044844,12,1,1
0,3,1,0.873493599938229,12,0,1
0,3,1,0.848996700020507,12,0,1
0,3,1,0.707550900056958,12,0,1
0,1,1,0.854120400035754,12,0,1
0,1,0,0.843005399918184,12,1,1
0,1,1,0.611977700144053,12,0,1
0,2,1,0.641098299995065,12,0,1
0,2,1,0.494572599884123,12,0,1
0,2,1,0.733712899964303,12,0,1
0,2,1,0.965367099968717,12,0,1
0,3,1,0.711295400047675,12,0,1
0,2,1,0.640683399979025,12,0,1
0,2,1,0.981226800009608,12,0,1
0,1,1,0.658102399902418,12,0,1
0,1,1,0.520689699798822,12,0,1
0,3,1,0.56320789991878,12,0,1
0,1,0,0.819174899952486,12,1,1
0,3,0,0.595560899935663,12,1,1
0,1,1,0.734384699957445,12,0,1
0,2,1,0.673382799839601,12,0,1
0,2,1,0.565645900089294,12,0,1
0,1,1,0.811093899887055,12,0,1
0,3,1,0.666850000154227,12,0,1
0,1,1,0.553045000182465,12,0,1
0,1,1,0.786054200027138,12,0,1
0,3,1,0.653632699977607,12,0,1
0,3,1,0.501434299862012,12,0,1
0,1,1,0.685983299976215,12,0,1
0,2,1,0.696390900062397,12,0,1
0,3,1,0.725747799966484,12,0,1
0,2,1,0.704557600198314,12,0,1
0,3,1,0.975619700038806,12,0,1
0,1,1,0.539693899918348,12,0,1
0,1,1,0.617127600125968,12,0,1
0,3,1,0.695442799944431,12,0,1
0,1,1,0.415576600003988,12,0,1
0,2,1,0.562042000005022,12,0,1
0,2,1,1.01244849991053,12,0,1
0,2,1,0.477550700074062,12,0,1
0,3,1,0.518861399963498,12,0,1
0,2,1,0.646293800091371,12,0,1
0,1,1,0.918447800213471,12,0,1
0,2,1,0.914570099906996,12,0,1
0,3,1,0.604051199974492,12,0,1
0,3,1,0.67311180010438,12,0,1
0,2,1,0.814791299868375,12,0,1
0,3,1,0.630798699799925,12,0,1
0,3,1,0.867511800024658,12,0,1
0,2,1,0.696074899984524,12,0,1
0,1,1,0.638315000105649,12,0,1
0,3,1,0.902103500207886,12,0,1
0,3,1,0.712568100076169,12,0,1
0,2,1,0.712209799792618,12,0,1
0,3,0,0.612656699959189,12,1,1
0,1,1,0.712059799814597,12,0,1
0,3,1,0.731566400034353,12,0,1
0,2,0,0.720158300129697,12,1,1
0,1,1,0.738513899967074,12,0,1
0,1,1,0.568625299958512,12,0,1
0,3,1,0.727218399988487,12,0,1
0,3,1,0.793635499896482,12,0,1
0,1,1,0.658329299883917,12,0,1
0,2,1,0.731841400032863,12,0,1
0,1,1,0.546818099915981,12,0,1
0,1,1,0.755275700008497,12,0,1
0,2,1,0.606665799859911,12,0,1
0,2,1,0.633874999824911,12,0,1
1,1,1,0.398104000138119,12,1,1
1,1,1,0.52839420014061,12,1,1
1,3,1,0.885664399946108,12,1,1
1,3,0,0.614121799822897,12,0,1
1,3,1,1.00316600012593,12,1,1
1,3,1,0.931771100033075,12,1,1
1,1,1,0.595679999794811,12,1,1
1,1,1,0.578751900000498,12,1,1
1,2,1,0.776708899997175,12,1,1
1,1,1,0.70150849991478,12,1,1
1,2,1,0.636387000093237,12,1,1
1,3,1,0.97799629997462,12,1,1
1,2,1,0.814455199986696,12,1,1
1,3,1,0.899366500088945,12,1,1
1,3,1,0.794017999898642,12,1,1
1,2,1,0.626292899949476,12,1,1
1,3,0,0.725161700043827,12,0,1
1,2,1,0.892141399905086,12,1,1
1,2,1,0.460163800045848,12,1,1
1,2,1,0.765485599869862,12,1,1
1,1,1,0.615679200040177,12,1,1
1,2,0,0.945535799954087,12,0,1
1,2,1,0.404661300126463,12,1,1
1,3,1,0.733710400061682,12,1,1
1,1,1,0.45973760006018,12,1,1
1,2,1,0.635674899909645,12,1,1
1,2,1,0.666881399927661,12,1,1
1,1,1,0.577811300056055,12,1,1
1,1,1,0.561456699855626,12,1,1
1,3,1,1.01816070009954,12,1,1
1,1,1,0.428889400092885,12,1,1
1,3,1,0.832111400086433,12,1,1
1,3,0,0.652163400081918,12,0,1
1,2,1,0.90537660010159,12,1,1
1,3,1,0.723386799916625,12,1,1
1,3,1,0.734688099939376,12,1,1
1,2,1,0.76164639997296,12,1,1
1,1,1,0.74273160006851,12,1,1
1,3,0,0.844009699998423,12,0,1
1,1,1,0.685326800215989,12,1,1
1,3,1,0.996119900140911,12,1,1
1,2,1,0.818813800113276,12,1,1
1,2,1,0.667611100012437,12,1,1
1,3,1,0.767337400000542,12,1,1
1,2,1,0.857882400043309,12,1,1
1,1,1,0.505658899899572,12,1,1
1,2,1,0.686499000061303,12,1,1
1,2,1,0.839771300088614,12,1,1
1,3,1,0.792073900112882,12,1,1
1,2,1,0.4364078999497,12,1,1
1,1,1,0.596782499924302,12,1,1
1,1,1,0.664321199990809,12,1,1
1,3,1,0.590194399934262,12,1,1
1,1,1,0.603541400050744,12,1,1
1,3,1,0.417679799953476,12,1,1
1,1,1,0.543912299908698,12,1,1
1,3,1,0.633475000038743,12,1,1
1,3,1,0.448052899912,12,1,1
1,1,1,0.599251799983904,12,1,1
1,1,0,0.625024900073186,12,0,1
1,2,1,0.744355499977246,12,1,1
1,3,1,0.788362999912351,12,1,1
1,3,1,0.714703499805182,12,1,1
1,1,1,0.847308299969882,12,1,1
1,2,1,0.660711300093681,12,1,1
1,2,1,0.687965600052848,12,1,1
1,2,1,0.526784599991515,12,1,1
1,3,1,0.881833800114691,12,1,1
1,3,1,1.04151830007322,12,1,1
1,3,1,0.652161000063643,12,1,1
1,3,1,0.642411699984223,12,1,1
1,2,0,0.798289700178429,12,0,1
1,1,1,0.504523699870333,12,1,1
1,3,1,0.857104399939999,12,1,1
1,2,1,0.76977499993518,12,1,1
1,1,1,0.462477399967611,12,1,1
1,2,1,0.594507900066674,12,1,1
1,2,1,0.558560000034049,12,1,1
1,1,1,0.375518399989232,12,1,1
1,3,1,0.756452499888837,12,1,1
1,3,1,0.386728100012988,12,1,1
1,2,1,0.546139700105414,12,1,1
1,2,1,0.420836299890652,12,1,1
1,2,1,0.85469470010139,12,1,1
1,3,1,0.419596200110391,12,1,1
1,1,1,0.733343000058085,12,1,1
1,1,1,0.502303499961272,12,1,1
1,3,1,0.865441899979487,12,1,1
1,3,1,0.612238599918783,12,1,1
1,1,1,0.683478000108153,12,1,1
1,1,1,0.455850299913436,12,1,1
1,2,1,0.534613900119439,12,1,1
1,3,1,0.601320700021461,12,1,1
1,2,1,0.579507499933243,12,1,1
1,1,1,0.732557199895382,12,1,1
1,2,1,0.536331899929792,12,1,1
1,1,1,0.539774000179023,12,1,1
1,2,1,0.633885500021279,12,1,1
1,2,1,0.335799299879,12,1,1
1,3,1,0.812425300013274,12,1,1
1,3,1,0.556107199983671,12,1,1
1,2,1,0.487728900043294,12,1,1
1,1,1,0.529177000047639,12,1,1
1,3,1,0.722004899987951,12,1,1
1,1,1,0.496551599819213,12,1,1
1,3,1,0.901470800163224,12,1,1
1,2,1,0.687511699972674,12,1,1
1,3,1,0.788213199935853,12,1,1
1,3,1,0.789964399999008,12,1,1
1,3,1,0.40278990007937,12,1,1
1,1,1,0.718636499950662,12,1,1
1,3,1,0.668868300039321,12,1,1
1,2,1,0.671448499895632,12,1,1
1,1,1,0.644190799910575,12,1,1
1,2,1,0.843488999875262,12,1,1
1,2,1,0.517872900003567,12,1,1
1,2,1,0.783053599996492,12,1,1
1,1,1,0.579450599849224,12,1,1
1,3,1,0.493068500189111,12,1,1
1,2,1,0.601236300077289,12,1,1
1,1,1,0.788295699981973,12,1,1
1,1,1,0.563630199991167,12,1,1
1,3,1,0.473570700036362,12,1,1
1,1,1,0.432544399984181,12,1,1
1,2,1,0.409317899961025,12,1,1
1,1,1,0.698359200032428,12,1,1
1,2,1,0.695368400076404,12,1,1
1,1,1,0.543623900040984,12,1,1
1,2,1,0.495364399859682,12,1,1
1,2,1,0.498924599960446,12,1,1
1,2,1,0.662544000195339,12,1,1
1,1,1,0.697701100027189,12,1,1
1,3,1,0.896166699938476,12,1,1
1,1,1,0.733376800082624,12,1,1
1,3,1,0.743843199918047,12,1,1
1,1,1,0.747035400010645,12,1,1
1,3,1,0.777793699875474,12,1,1
1,3,1,0.683648800011724,12,1,1
1,2,1,0.631310099968687,12,1,1
1,1,1,0.498651700094342,12,1,1
1,2,1,0.462386900093406,12,1,1
1,1,1,0.560887199826539,12,1,1
1,1,1,0.560584999853745,12,1,1
1,2,1,0.507003499893472,12,1,1
1,2,1,0.347660700092092,12,1,1
1,2,1,0.740090200211853,12,1,1
1,2,1,1.0051140000578,12,1,1
1,1,1,0.412580500124022,12,1,1
1,1,1,0.486268900102004,12,1,1
1,1,1,0.563232800224796,12,1,1
1,3,0,0.427922700066119,12,0,1
1,3,1,0.574477399932221,12,1,1
1,2,1,0.58526309998706,12,1,1
1,3,0,0.615264599910006,12,0,1
1,2,1,0.53130909986794,12,1,1
1,3,0,0.617604099912569,12,0,1
1,2,1,0.499939800007269,12,1,1
1,3,1,0.71009170007892,12,1,1
1,3,1,0.704717299900949,12,1,1
1,2,1,0.401576899923384,12,1,1
1,1,0,0.920069199986756,12,0,1
1,1,1,0.643971299985424,12,1,1
1,2,1,0.466033499920741,12,1,1
1,3,1,0.678835999919102,12,1,1
1,1,1,0.653001199942082,12,1,1
1,2,1,0.655479600187391,12,1,1
1,1,1,0.861157200066373,12,1,1
1,1,1,0.493554400047287,12,1,1
1,3,1,0.892384700011462,12,1,1
1,1,1,0.915070800110698,12,1,1
1,1,1,0.428311700001359,12,1,1
1,1,1,0.445455400040373,12,1,1
1,1,1,0.654497300041839,12,1,1
1,1,1,0.456656400114298,12,1,1
0,3,1,0.587255700025707,13,0,2
0,3,1,0.724863100098446,13,0,2
0,3,0,0.53502309997566,13,1,2
0,1,1,0.610362900188193,13,0,2
0,1,1,0.714917900040746,13,0,2
0,1,1,0.55080320010893,13,0,2
0,2,1,0.894538299879059,13,0,2
0,3,1,0.743819799972698,13,0,2
0,1,1,0.661309899995103,13,0,2
0,2,1,0.677857999922708,13,0,2
0,2,0,0.552560899872333,13,1,2
0,1,1,0.663442599819973,13,0,2
0,2,1,0.586790600093082,13,0,2
0,2,1,0.711248800158501,13,0,2
0,3,0,0.546438200166449,13,1,2
0,3,1,0.529644999885932,13,0,2
0,2,1,0.737162200035527,13,0,2
0,3,0,0.70793900010176,13,1,2
0,2,1,1.01957799983211,13,0,2
0,3,1,0.568268900038674,13,0,2
0,1,1,0.545847699977458,13,0,2
0,1,1,0.652653699973598,13,0,2
0,2,1,0.909812999889255,13,0,2
0,2,1,0.668557900004089,13,0,2
0,1,1,0.605346700176597,13,0,2
0,2,1,0.882231299998239,13,0,2
0,2,1,0.798960099928081,13,0,2
0,2,1,0.619873800082132,13,0,2
0,1,0,0.858985099941492,13,1,2
0,2,1,0.597466700011864,13,0,2
0,3,1,0.700488500064239,13,0,2
0,1,1,0.591069600079209,13,0,2
0,2,1,0.843772399937734,13,0,2
0,3,1,0.713350699981675,13,0,2
0,1,1,0.86122060008347,13,0,2
0,1,1,0.618275699904189,13,0,2
0,3,1,0.466187700163573,13,0,2
0,3,1,0.568666199920699,13,0,2
0,1,1,0.592406500130892,13,0,2
0,2,1,0.729202199960127,13,0,2
0,3,1,0.630358499940485,13,0,2
0,1,1,0.523244100157171,13,0,2
0,3,1,0.669572700047866,13,0,2
0,3,1,0.719954299973324,13,0,2
0,2,1,0.587931599933654,13,0,2
0,2,1,0.613730499986559,13,0,2
0,3,1,0.685194500023499,13,0,2
0,1,1,0.538263099966571,13,0,2
0,1,1,0.592241900041699,13,0,2
0,1,1,0.528159799985588,13,0,2
0,3,1,0.482542300131172,13,0,2
0,1,1,0.672041100217029,13,0,2
0,1,1,0.742387800011784,13,0,2
0,3,0,0.51562809990719,13,1,2
0,1,1,0.950647999998182,13,0,2
0,1,1,0.655176000203937,13,0,2
0,3,1,0.530506300041452,13,0,2
0,1,1,0.669325500028208,13,0,2
0,2,1,0.469517600024119,13,0,2
0,3,1,0.816290799994022,13,0,2
0,2,1,0.61284020007588,13,0,2
0,2,1,0.673414099961519,13,0,2
0,1,1,0.902449900051579,13,0,2
0,3,1,0.630567499902099,13,0,2
0,2,1,0.707298499997705,13,0,2
0,2,1,0.686399100115523,13,0,2
0,2,1,0.978523599915206,13,0,2
0,3,1,0.735100199934095,13,0,2
0,3,1,0.615194000070915,13,0,2
0,2,1,0.573656799970195,13,0,2
0,1,1,0.484640199923888,13,0,2
0,3,1,0.55353770009242,13,0,2
0,3,1,0.468128399923444,13,0,2
0,2,1,0.793440900044516,13,0,2
0,3,1,0.593518700217828,13,0,2
0,1,1,0.895905000157654,13,0,2
0,3,0,0.68209380004555,13,1,2
0,2,1,0.848663100041449,13,0,2
0,3,1,0.718794299988076,13,0,2
0,1,1,0.69568150001578,13,0,2
0,3,1,0.616673500044271,13,0,2
0,2,1,0.85678040003404,13,0,2
0,1,1,0.755137499887496,13,0,2
0,2,1,0.557581900153309,13,0,2
0,2,1,0.481574299978092,13,0,2
0,2,0,0.388564300024882,13,1,2
0,1,1,0.687437999993563,13,0,2
0,1,1,0.39857430011034,13,0,2
0,1,1,0.499579699942842,13,0,2
0,1,1,0.555227199802175,13,0,2
0,1,1,0.593810399994254,13,0,2
0,2,1,0.635452599963173,13,0,2
0,2,1,0.357151499949396,13,0,2
0,1,1,0.582409400027245,13,0,2
0,2,1,0.523263099836186,13,0,2
0,1,1,0.673556199995801,13,0,2
0,2,1,0.633460300043225,13,0,2
0,3,1,0.619808200048283,13,0,2
0,3,1,0.594724100083113,13,0,2
0,1,1,0.633671200135723,13,0,2
0,3,1,0.943845500005409,13,0,2
0,3,1,0.463449599919841,13,0,2
0,2,1,0.511530499905348,13,0,2
0,1,1,0.673587800003588,13,0,2
0,1,1,0.742528700036928,13,0,2
0,3,1,0.695389400003478,13,0,2
0,3,1,1.04527919995598,13,0,2
0,2,1,0.585631999885663,13,0,2
0,2,1,0.742801399901509,13,0,2
0,3,1,1.04987300001085,13,0,2
0,3,1,0.599369599949569,13,0,2
0,3,1,0.662989599863067,13,0,2
0,3,1,0.589052499970421,13,0,2
0,3,1,0.562740900088102,13,0,2
0,3,1,0.325586100108922,13,0,2
0,1,1,0.41898570000194,13,0,2
0,3,1,0.542529799975455,13,0,2
0,2,1,0.582862199982628,13,0,2
0,1,1,0.71097100013867,13,0,2
0,1,1,0.448415599996224,13,0,2
0,3,1,0.559829599922523,13,0,2
0,2,1,0.66685919999145,13,0,2
0,1,1,0.549044700106606,13,0,2
0,3,1,0.677001000149176,13,0,2
0,1,1,0.595378200057894,13,0,2
0,3,1,0.539668299956247,13,0,2
0,1,1,0.740620800061151,13,0,2
0,1,1,0.62690360005945,13,0,2
0,3,1,0.771159800002351,13,0,2
0,1,1,0.645677300170064,13,0,2
0,3,1,0.481227700132877,13,0,2
0,1,1,0.475469499826431,13,0,2
0,2,1,0.744373300112784,13,0,2
0,1,1,0.577583500184119,13,0,2
0,2,1,0.80138950003311,13,0,2
0,3,1,0.815001800190657,13,0,2
0,3,1,0.613842200022191,13,0,2
0,3,1,0.674578299978748,13,0,2
0,2,1,0.625848599942401,13,0,2
0,1,1,0.683507399866357,13,0,2
0,1,1,0.486602399963886,13,0,2
