"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","RT_sec","ACC"
"6","6","22","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","724","0.724","1"
"6","6","23","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","982","0.982","1"
"6","6","24","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1072","1.072","1"
"6","7","25","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","753","0.753","1"
"6","7","26","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","654","0.654","1"
"6","7","27","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1364","1.364","1"
"6","7","28","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","674","0.674","1"
"6","8","29","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","891","0.891","1"
"6","8","30","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","1127","1.127","1"
"6","8","31","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","835","0.835","1"
"6","8","32","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","751","0.751","0"
"6","9","33","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","968","0.968","1"
"6","9","34","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","558","0.558","1"
"6","9","35","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1901","1.901","1"
"6","9","36","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1365","1.365","1"
"6","10","37","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","762","0.762","1"
"6","10","38","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1713","1.713","1"
"6","10","39","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","668","0.668","1"
"6","10","40","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","990","0.99","1"
"6","11","41","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","452","0.452","1"
"6","11","42","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","682","0.682","1"
"6","11","43","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","872","0.872","1"
"6","11","44","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","952","0.952","1"
"6","12","45","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","1022","1.022","1"
"6","12","46","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","683","0.683","1"
"6","12","47","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","878","0.878","1"
"6","12","48","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","680","0.68","1"
"6","13","49","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","642","0.642","1"
"6","13","50","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1341","1.341","1"
"6","13","51","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","797","0.797","1"
"6","13","52","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1160","1.16","1"
"6","14","53","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","717","0.717","1"
"6","14","54","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1081","1.081","1"
"6","14","55","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","631","0.631","1"
"6","14","56","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","794","0.794","1"
"6","15","57","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","578","0.578","1"
"6","15","58","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","587","0.587","1"
"6","15","59","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","655","0.655","1"
"6","15","60","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1221","1.221","1"
"6","16","61","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","519","0.519","1"
"6","16","62","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","659","0.659","1"
"6","16","63","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","703","0.703","1"
"6","16","64","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","605","0.605","1"
"6","17","65","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","632","0.632","1"
"6","17","66","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","838","0.838","1"
"6","17","67","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","876","0.876","1"
"6","17","68","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","702","0.702","1"
"6","18","69","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","735","0.735","1"
"6","18","70","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","682","0.682","1"
"6","18","71","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","832","0.832","1"
"6","18","72","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","616","0.616","1"
"6","19","73","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","617","0.617","1"
"6","19","74","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","662","0.662","1"
"6","19","75","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","699","0.699","1"
"6","19","76","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","898","0.898","1"
"6","20","77","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","784","0.784","1"
"6","20","78","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","628","0.628","1"
"6","20","79","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","920","0.92","1"
"6","20","80","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","525","0.525","1"
"6","21","81","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","876","0.876","1"
"6","21","82","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","695","0.695","1"
"6","21","83","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","750","0.75","1"
"6","21","84","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","775","0.775","1"
"6","22","85","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","563","0.563","1"
"6","22","86","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","549","0.549","1"
"6","22","87","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","762","0.762","1"
"6","22","88","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","626","0.626","1"
"6","23","89","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","1124","1.124","1"
"6","23","90","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","724","0.724","1"
"6","23","91","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","590","0.59","1"
"6","23","92","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","674","0.674","1"
"6","24","93","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","563","0.563","1"
"6","24","94","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","518","0.518","1"
"6","24","95","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","750","0.75","1"
"6","24","96","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","624","0.624","1"
"6","25","97","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","859","0.859","1"
"6","25","98","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","581","0.581","1"
"6","25","99","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","959","0.959","1"
"6","25","100","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","839","0.839","1"
"6","26","101","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","699","0.699","1"
"6","26","102","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","575","0.575","1"
"6","26","103","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","476","0.476","1"
"6","26","104","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","572","0.572","1"
"6","27","105","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","879","0.879","1"
"6","27","106","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","542","0.542","1"
"6","27","107","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","547","0.547","1"
"6","27","108","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","829","0.829","1"
"6","28","109","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","499","0.499","1"
"6","28","110","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","715","0.715","1"
"6","28","111","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","584","0.584","1"
"6","28","112","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","505","0.505","1"
"6","29","113","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","601","0.601","1"
"6","29","114","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","846","0.846","1"
"6","29","115","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","634","0.634","1"
"6","29","116","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","368","0.368","1"
"6","30","117","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","582","0.582","1"
"6","30","118","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","444","0.444","1"
"6","30","119","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","620","0.62","1"
"6","30","120","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","496","0.496","1"
"6","31","121","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","741","0.741","1"
"6","31","122","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","595","0.595","1"
"6","31","123","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","819","0.819","1"
"6","31","124","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","479","0.479","1"
"6","32","125","Kreis.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","644","0.644","1"
"6","32","126","Dreieck.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","391","0.391","1"
"6","32","127","Dreieck.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","694","0.694","1"
"6","32","128","Kreis.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","787","0.787","1"
"7","1","1","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","869","0.869","1"
"7","1","2","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","d","528","0.528","0"
"7","1","3","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1101","1.101","1"
"7","1","4","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","734","0.734","0"
"7","2","5","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1535","1.535","1"
"7","2","6","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","885","0.885","1"
"7","2","7","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","917","0.917","1"
"7","2","8","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","939","0.939","1"
"7","3","9","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1772","1.772","1"
"7","3","10","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","1010","1.01","1"
"7","3","11","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","514","0.514","1"
"7","3","12","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","777","0.777","1"
"7","4","13","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1301","1.301","1"
"7","4","14","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","961","0.961","1"
"7","4","15","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","802","0.802","1"
"7","4","16","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","939","0.939","1"
"7","5","17","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1046","1.046","1"
"7","5","18","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","754","0.754","1"
"7","5","19","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","816","0.816","1"
"7","5","20","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","857","0.857","1"
"7","6","21","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1058","1.058","1"
"7","6","22","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","851","0.851","1"
"7","6","23","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","1472","1.472","1"
"7","6","24","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1277","1.277","1"
"7","7","25","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","666","0.666","1"
"7","7","26","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","756","0.756","1"
"7","7","27","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","887","0.887","1"
"7","7","28","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","694","0.694","1"
"7","8","29","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","822","0.822","1"
"7","8","30","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","1040","1.04","1"
"7","8","31","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1157","1.157","1"
"7","8","32","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","799","0.799","1"
"7","9","33","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","784","0.784","1"
"7","9","34","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","695","0.695","1"
"7","9","35","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","546","0.546","1"
"7","9","36","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","1326","1.326","0"
"7","10","37","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","537","0.537","1"
"7","10","38","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","587","0.587","1"
"7","10","39","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1311","1.311","1"
"7","10","40","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","708","0.708","1"
"7","11","41","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","608","0.608","1"
"7","11","42","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","1400","1.4","1"
"7","11","43","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","682","0.682","1"
"7","11","44","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","631","0.631","1"
"7","12","45","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","636","0.636","1"
"7","12","46","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","914","0.914","1"
"7","12","47","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","701","0.701","1"
"7","12","48","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","723","0.723","1"
"7","13","49","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","780","0.78","1"
"7","13","50","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","583","0.583","1"
"7","13","51","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","647","0.647","1"
"7","13","52","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","586","0.586","1"
"7","14","53","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","521","0.521","0"
"7","14","54","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","584","0.584","1"
"7","14","55","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","500","0.5","1"
"7","14","56","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","455","0.455","1"
"7","15","57","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","580","0.58","1"
"7","15","58","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","409","0.409","1"
"7","15","59","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","540","0.54","1"
"7","15","60","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","623","0.623","1"
"7","16","61","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","501","0.501","1"
"7","16","62","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","484","0.484","1"
"7","16","63","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","529","0.529","0"
"7","16","64","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","548","0.548","1"
"7","17","65","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","527","0.527","1"
"7","17","66","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","499","0.499","1"
"7","17","67","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","682","0.682","1"
"7","17","68","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","680","0.68","1"
"7","18","69","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","725","0.725","1"
"7","18","70","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","710","0.71","1"
"7","18","71","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","589","0.589","1"
"7","18","72","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","771","0.771","1"
"7","19","73","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","574","0.574","1"
"7","19","74","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","527","0.527","1"
"7","19","75","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","718","0.718","1"
"7","19","76","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","550","0.55","0"
"7","20","77","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","682","0.682","1"
"7","20","78","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","740","0.74","1"
"7","20","79","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","d","778","0.778","0"
"7","20","80","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","957","0.957","1"
"7","21","81","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","733","0.733","1"
"7","21","82","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","555","0.555","1"
"7","21","83","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","546","0.546","1"
"7","21","84","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","625","0.625","1"
"7","22","85","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","600","0.6","1"
"7","22","86","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","514","0.514","1"
"7","22","87","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","497","0.497","1"
"7","22","88","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","727","0.727","1"
"7","23","89","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","1297","1.297","1"
"7","23","90","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","625","0.625","1"
"7","23","91","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","709","0.709","1"
"7","23","92","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","689","0.689","1"
"7","24","93","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","537","0.537","1"
"7","24","94","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","k","514","0.514","0"
"7","24","95","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","604","0.604","1"
"7","24","96","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","487","0.487","1"
"7","25","97","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","779","0.779","1"
"7","25","98","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","584","0.584","1"
"7","25","99","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","534","0.534","1"
"7","25","100","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","557","0.557","1"
"7","26","101","Kreis.png","Ich","self-matching","Matching","Ich","Self","Self","Ich","Self","Self","d","541","0.541","1"
"7","26","102","Dreieck.png","Fremder","self-matching","Matching","Fremder","Stranger","Stranger","Fremder","Stranger","Stranger","d","633","0.633","1"
"7","26","103","Dreieck.png","Ich","self-matching","Nonmatching","Ich","Self","Self","Fremder","Stranger","Stranger","k","1052","1.052","1"
"7","26","104","Kreis.png","Fremder","self-matching","Nonmatching","Fremder","Stranger","Stranger","Ich","Self","Self","k","821","0.821","1"
