"Subject","Block","Trial","Shape","Label","Task","Matching","Label_Origin_Identity","Label_English_Identity","Label_Standardized_Identity","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","Response","RT_ms","ACC"
"21","2","79","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","535","1"
"21","2","80","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","2","535","0"
"21","2","81","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","579","1"
"21","2","82","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","839","1"
"21","2","83","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","1011","1"
"21","2","84","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","604","1"
"21","2","85","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","623","1"
"21","2","86","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","682","1"
"21","2","87","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","622","1"
"21","2","88","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","477","1"
"21","2","89","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","434","1"
"21","2","90","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","756","1"
"21","2","91","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","527","1"
"21","2","92","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","729","1"
"21","2","93","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","640","1"
"21","2","94","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","729","1"
"21","2","95","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","538","1"
"21","2","96","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","687","1"
"21","2","97","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","638","1"
"21","2","98","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","707","1"
"21","2","99","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","509","1"
"21","2","100","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","475","1"
"21","2","101","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","430","1"
"21","2","102","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","633","1"
"21","2","103","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","958","1"
"21","2","104","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","545","1"
"21","2","105","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","565","1"
"21","2","106","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","611","1"
"21","2","107","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","494","1"
"21","2","108","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","2","468","0"
"21","2","109","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","2","609","0"
"21","2","110","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","508","1"
"21","2","111","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","547","1"
"21","2","112","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","635","1"
"21","2","113","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","527","1"
"21","2","114","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","521","1"
"21","2","115","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","521","1"
"21","2","116","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","2","715","0"
"21","2","117","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","681","1"
"21","2","118","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","627","1"
"21","2","119","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","526","1"
"21","2","120","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","706","1"
"22","1","1","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","603","1"
"22","1","2","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","617","1"
"22","1","3","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","515","1"
"22","1","4","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","517","1"
"22","1","5","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","495","1"
"22","1","6","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","603","1"
"22","1","7","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","583","1"
"22","1","8","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","1","794","0"
"22","1","9","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","632","1"
"22","1","10","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","2","730","0"
"22","1","11","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","1","599","0"
"22","1","12","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","2","777","0"
"22","1","13","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","601","1"
"22","1","14","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","606","1"
"22","1","15","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","2","439","0"
"22","1","16","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","632","1"
"22","1","17","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","532","1"
"22","1","18","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","626","1"
"22","1","19","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","617","1"
"22","1","20","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","589","1"
"22","1","21","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","497","1"
"22","1","22","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","2","634","0"
"22","1","23","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","610","1"
"22","1","24","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","736","1"
"22","1","25","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","751","1"
"22","1","26","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","742","1"
"22","1","27","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","620","1"
"22","1","28","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","569","1"
"22","1","29","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","490","1"
"22","1","30","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","586","1"
"22","1","31","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","680","1"
"22","1","32","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","557","1"
"22","1","33","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","546","1"
"22","1","34","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","783","1"
"22","1","35","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","2","914","0"
"22","1","36","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","828","1"
"22","1","37","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","763","1"
"22","1","38","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","703","1"
"22","1","39","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","786","1"
"22","1","40","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","638","1"
"22","1","41","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","628","1"
"22","1","42","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","712","1"
"22","1","43","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","951","1"
"22","1","44","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","598","1"
"22","1","45","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","445","1"
"22","1","46","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","898","1"
"22","1","47","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","916","1"
"22","1","48","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","710","1"
"22","1","49","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","674","1"
"22","1","50","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","685","1"
"22","1","51","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","537","1"
"22","1","52","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","534","1"
"22","1","53","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","606","1"
"22","1","54","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","621","1"
"22","1","55","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","569","1"
"22","1","56","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","737","1"
"22","1","57","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","497","1"
"22","1","58","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","502","1"
"22","1","59","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","2","686","0"
"22","1","60","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","835","1"
"22","2","61","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","2","635","0"
"22","2","62","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","552","1"
"22","2","63","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","542","1"
"22","2","64","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","588","1"
"22","2","65","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","560","1"
"22","2","66","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","592","1"
"22","2","67","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","802","1"
"22","2","68","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","584","1"
"22","2","69","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","583","1"
"22","2","70","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","2","538","0"
"22","2","71","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","808","1"
"22","2","72","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","733","1"
"22","2","73","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","642","1"
"22","2","74","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","655","1"
"22","2","75","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","700","1"
"22","2","76","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","769","1"
"22","2","77","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","540","1"
"22","2","78","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","753","1"
"22","2","79","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","627","1"
"22","2","80","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","587","1"
"22","2","81","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","781","1"
"22","2","82","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","2","850","0"
"22","2","83","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","580","1"
"22","2","84","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","620","1"
"22","2","85","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","851","1"
"22","2","86","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","1006","1"
"22","2","87","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","633","1"
"22","2","88","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","810","1"
"22","2","89","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","628","1"
"22","2","90","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","808","1"
"22","2","91","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","746","1"
"22","2","92","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","729","1"
"22","2","93","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","645","1"
"22","2","94","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","744","1"
"22","2","95","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","1213","1"
"22","2","96","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","872","1"
"22","2","97","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","659","1"
"22","2","98","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","807","1"
"22","2","99","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","810","1"
"22","2","100","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","614","1"
"22","2","101","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","708","1"
"22","2","102","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","754","1"
"22","2","103","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","816","1"
"22","2","104","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","764","1"
"22","2","105","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","589","1"
"22","2","106","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","701","1"
"22","2","107","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","1120","1"
"22","2","108","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","727","1"
"22","2","109","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","832","1"
"22","2","110","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","738","1"
"22","2","111","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","781","1"
"22","2","112","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","729","1"
"22","2","113","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","601","1"
"22","2","114","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","674","1"
"22","2","115","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","717","1"
"22","2","116","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","643","1"
"22","2","117","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","609","1"
"22","2","118","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","933","1"
"22","2","119","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","646","1"
"22","2","120","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","789","1"
"23","1","1","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","946","1"
"23","1","2","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","713","1"
"23","1","3","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","636","1"
"23","1","4","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","703","1"
"23","1","5","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","524","1"
"23","1","6","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","592","1"
"23","1","7","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","729","1"
"23","1","8","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","625","1"
"23","1","9","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","2","542","0"
"23","1","10","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","708","1"
"23","1","11","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","643","1"
"23","1","12","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","1233","1"
"23","1","13","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","572","1"
"23","1","14","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","826","1"
"23","1","15","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","735","1"
"23","1","16","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","567","1"
"23","1","17","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","1008","1"
"23","1","18","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","702","1"
"23","1","19","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","616","1"
"23","1","20","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","605","1"
"23","1","21","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","784","1"
"23","1","22","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","794","1"
"23","1","23","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","541","1"
"23","1","24","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","560","1"
"23","1","25","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","642","1"
"23","1","26","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","2","1006","0"
"23","1","27","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","686","1"
"23","1","28","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","602","1"
"23","1","29","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","853","1"
"23","1","30","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","663","1"
"23","1","31","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","647","1"
"23","1","32","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","662","1"
"23","1","33","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","864","1"
"23","1","34","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","665","1"
"23","1","35","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","908","1"
"23","1","36","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","716","1"
"23","1","37","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","790","1"
"23","1","38","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","661","1"
"23","1","39","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","641","1"
"23","1","40","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","887","1"
"23","1","41","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","610","1"
"23","1","42","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","654","1"
"23","1","43","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","769","1"
"23","1","44","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","607","1"
"23","1","45","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","564","1"
"23","1","46","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","594","1"
"23","1","47","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","1143","1"
"23","1","48","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","845","1"
"23","1","49","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","564","1"
"23","1","50","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","533","1"
"23","1","51","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","807","1"
"23","1","52","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","714","1"
"23","1","53","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","754","1"
"23","1","54","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","581","1"
"23","1","55","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","576","1"
"23","1","56","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","583","1"
"23","1","57","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","859","1"
"23","1","58","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","775","1"
"23","1","59","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","611","1"
"23","1","60","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","580","1"
"23","2","61","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","905","1"
"23","2","62","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","603","1"
"23","2","63","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","536","1"
"23","2","64","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","488","1"
"23","2","65","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","750","1"
"23","2","66","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","563","1"
"23","2","67","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","623","1"
"23","2","68","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","650","1"
"23","2","69","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","2","560","0"
"23","2","70","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","804","1"
"23","2","71","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","619","1"
"23","2","72","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","809","1"
"23","2","73","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","610","1"
"23","2","74","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","740","1"
"23","2","75","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","701","1"
"23","2","76","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","673","1"
"23","2","77","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","1026","1"
"23","2","78","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","692","1"
"23","2","79","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","622","1"
"23","2","80","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","834","1"
"23","2","81","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","621","1"
"23","2","82","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","816","1"
"23","2","83","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","724","1"
"23","2","84","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","690","1"
"23","2","85","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","663","1"
"23","2","86","triangle","you","self-matching","Nonmatching","1","You","Self","2","Stranger","Stranger","1","1278","1"
"23","2","87","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","758","1"
"23","2","88","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","742","1"
"23","2","89","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","748","1"
"23","2","90","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","665","1"
"23","2","91","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","705","1"
"23","2","92","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","747","1"
"23","2","93","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","867","1"
"23","2","94","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","548","1"
"23","2","95","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","720","1"
"23","2","96","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","582","1"
"23","2","97","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","689","1"
"23","2","98","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","612","1"
"23","2","99","pentagon","you","self-matching","Nonmatching","1","You","Self","4","Neutral shape","NonPerson","1","715","1"
"23","2","100","square","stranger","self-matching","Nonmatching","2","Stranger","Stranger","1","You","Self","1","790","1"
"23","2","101","pentagon","stranger","self-matching","Nonmatching","2","Stranger","Stranger","4","Neutral shape","NonPerson","1","669","1"
"23","2","102","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","676","1"
"23","2","103","triangle","stranger","self-matching","Matching","2","Stranger","Stranger","2","Stranger","Stranger","2","748","1"
"23","2","104","circle","you","self-matching","Nonmatching","1","You","Self","3","Neutral shape","NonPerson","1","628","1"
"23","2","105","square","you","self-matching","Matching","1","You","Self","1","You","Self","2","631","1"
"23","2","106","circle","stranger","self-matching","Nonmatching","2","Stranger","Stranger","3","Neutral shape","NonPerson","1","655","1"
