"Subject","Trial","Shape","Label","Matching","ACC","RT_ms","bed","manipCheck","Resp","Cresp","Condition"
19,113,"Kreis.png","Fremder","Matching",1,619,"L2m",4,"d","d","Ass1"
19,114,"Dreieck.png","Fremder","Nonmatching",1,586,"L2n",3,"k","k","Ass1"
19,115,"Kreis.png","Ich","Nonmatching",1,598,"L1n",2,"k","k","Ass1"
19,116,"Dreieck.png","Ich","Matching",1,481,"L1m",1,"d","d","Ass1"
19,117,"Kreis.png","Fremder","Matching",1,617,"L2m",4,"d","d","Ass1"
19,118,"Kreis.png","Ich","Nonmatching",1,715,"L1n",2,"k","k","Ass1"
19,119,"Dreieck.png","Ich","Matching",1,652,"L1m",1,"d","d","Ass1"
19,120,"Dreieck.png","Fremder","Nonmatching",1,653,"L2n",3,"k","k","Ass1"
19,121,"Kreis.png","Ich","Nonmatching",1,661,"L1n",2,"k","k","Ass1"
19,122,"Dreieck.png","Ich","Matching",1,618,"L1m",1,"d","d","Ass1"
19,123,"Kreis.png","Fremder","Matching",1,760,"L2m",4,"d","d","Ass1"
19,124,"Dreieck.png","Fremder","Nonmatching",1,632,"L2n",3,"k","k","Ass1"
19,125,"Dreieck.png","Ich","Matching",1,615,"L1m",1,"d","d","Ass1"
19,126,"Kreis.png","Ich","Nonmatching",1,640,"L1n",2,"k","k","Ass1"
19,127,"Dreieck.png","Fremder","Nonmatching",1,602,"L2n",3,"k","k","Ass1"
19,128,"Kreis.png","Fremder","Matching",1,600,"L2m",4,"d","d","Ass1"
20,1,"Dreieck.png","Fremder","Matching",1,1058,"L1m",1,"d","d","Ass2"
20,2,"Kreis.png","Fremder","Nonmatching",1,969,"L1n",2,"k","k","Ass2"
20,3,"Kreis.png","Ich","Matching",1,1015,"L2m",4,"d","d","Ass2"
20,4,"Dreieck.png","Ich","Nonmatching",1,796,"L2n",3,"k","k","Ass2"
20,5,"Kreis.png","Fremder","Nonmatching",1,746,"L1n",2,"k","k","Ass2"
20,6,"Kreis.png","Ich","Matching",1,863,"L2m",4,"d","d","Ass2"
20,7,"Dreieck.png","Fremder","Matching",0,1276,"L1m",1,"k","d","Ass2"
20,8,"Dreieck.png","Ich","Nonmatching",1,693,"L2n",3,"k","k","Ass2"
20,9,"Kreis.png","Ich","Matching",1,945,"L2m",4,"d","d","Ass2"
20,10,"Dreieck.png","Fremder","Matching",1,930,"L1m",1,"d","d","Ass2"
20,11,"Dreieck.png","Ich","Nonmatching",1,1048,"L2n",3,"k","k","Ass2"
20,12,"Kreis.png","Fremder","Nonmatching",1,903,"L1n",2,"k","k","Ass2"
20,13,"Kreis.png","Fremder","Nonmatching",1,752,"L1n",2,"k","k","Ass2"
20,14,"Kreis.png","Ich","Matching",1,945,"L2m",4,"d","d","Ass2"
20,15,"Dreieck.png","Ich","Nonmatching",1,1051,"L2n",3,"k","k","Ass2"
20,16,"Dreieck.png","Fremder","Matching",1,1575,"L1m",1,"d","d","Ass2"
20,17,"Dreieck.png","Fremder","Matching",1,2347,"L1m",1,"d","d","Ass2"
20,18,"Dreieck.png","Ich","Nonmatching",1,1132,"L2n",3,"k","k","Ass2"
20,19,"Kreis.png","Ich","Matching",1,1013,"L2m",4,"d","d","Ass2"
20,20,"Kreis.png","Fremder","Nonmatching",1,1196,"L1n",2,"k","k","Ass2"
20,21,"Dreieck.png","Ich","Nonmatching",1,1651,"L2n",3,"k","k","Ass2"
20,22,"Dreieck.png","Fremder","Matching",0,1427,"L1m",1,"k","d","Ass2"
20,23,"Kreis.png","Ich","Matching",1,822,"L2m",4,"d","d","Ass2"
20,24,"Kreis.png","Fremder","Nonmatching",1,1427,"L1n",2,"k","k","Ass2"
20,25,"Kreis.png","Fremder","Nonmatching",1,1039,"L1n",2,"k","k","Ass2"
20,26,"Dreieck.png","Ich","Nonmatching",1,1192,"L2n",3,"k","k","Ass2"
20,27,"Dreieck.png","Fremder","Matching",1,1042,"L1m",1,"d","d","Ass2"
20,28,"Kreis.png","Ich","Matching",1,546,"L2m",4,"d","d","Ass2"
20,29,"Kreis.png","Fremder","Nonmatching",1,1014,"L1n",2,"k","k","Ass2"
20,30,"Dreieck.png","Ich","Nonmatching",1,1031,"L2n",3,"k","k","Ass2"
20,31,"Kreis.png","Ich","Matching",1,866,"L2m",4,"d","d","Ass2"
20,32,"Dreieck.png","Fremder","Matching",1,1067,"L1m",1,"d","d","Ass2"
20,33,"Kreis.png","Fremder","Nonmatching",1,1347,"L1n",2,"k","k","Ass2"
20,34,"Dreieck.png","Ich","Nonmatching",1,1238,"L2n",3,"k","k","Ass2"
20,35,"Kreis.png","Ich","Matching",1,1034,"L2m",4,"d","d","Ass2"
20,36,"Dreieck.png","Fremder","Matching",1,1086,"L1m",1,"d","d","Ass2"
20,37,"Dreieck.png","Fremder","Matching",1,1125,"L1m",1,"d","d","Ass2"
20,38,"Dreieck.png","Ich","Nonmatching",1,1026,"L2n",3,"k","k","Ass2"
20,39,"Kreis.png","Fremder","Nonmatching",1,1191,"L1n",2,"k","k","Ass2"
20,40,"Kreis.png","Ich","Matching",1,900,"L2m",4,"d","d","Ass2"
20,41,"Kreis.png","Ich","Matching",1,899,"L2m",4,"d","d","Ass2"
20,42,"Dreieck.png","Ich","Nonmatching",1,1095,"L2n",3,"k","k","Ass2"
20,43,"Dreieck.png","Fremder","Matching",1,1584,"L1m",1,"d","d","Ass2"
20,44,"Kreis.png","Fremder","Nonmatching",1,1190,"L1n",2,"k","k","Ass2"
20,45,"Kreis.png","Ich","Matching",1,1014,"L2m",4,"d","d","Ass2"
20,46,"Kreis.png","Fremder","Nonmatching",1,660,"L1n",2,"k","k","Ass2"
20,47,"Dreieck.png","Ich","Nonmatching",1,1367,"L2n",3,"k","k","Ass2"
20,48,"Dreieck.png","Fremder","Matching",1,1072,"L1m",1,"d","d","Ass2"
20,49,"Dreieck.png","Ich","Nonmatching",1,765,"L2n",3,"k","k","Ass2"
20,50,"Kreis.png","Fremder","Nonmatching",1,867,"L1n",2,"k","k","Ass2"
20,51,"Dreieck.png","Fremder","Matching",1,1031,"L1m",1,"d","d","Ass2"
20,52,"Kreis.png","Ich","Matching",1,1289,"L2m",4,"d","d","Ass2"
20,53,"Dreieck.png","Ich","Nonmatching",1,1078,"L2n",3,"k","k","Ass2"
20,54,"Dreieck.png","Fremder","Matching",1,1637,"L1m",1,"d","d","Ass2"
20,55,"Kreis.png","Fremder","Nonmatching",1,1182,"L1n",2,"k","k","Ass2"
20,56,"Kreis.png","Ich","Matching",1,1002,"L2m",4,"d","d","Ass2"
20,57,"Dreieck.png","Ich","Nonmatching",1,1334,"L2n",3,"k","k","Ass2"
20,58,"Dreieck.png","Fremder","Matching",1,1924,"L1m",1,"d","d","Ass2"
20,59,"Kreis.png","Ich","Matching",1,514,"L2m",4,"d","d","Ass2"
20,60,"Kreis.png","Fremder","Nonmatching",1,765,"L1n",2,"k","k","Ass2"
20,61,"Dreieck.png","Ich","Nonmatching",1,931,"L2n",3,"k","k","Ass2"
20,62,"Kreis.png","Fremder","Nonmatching",1,762,"L1n",2,"k","k","Ass2"
20,63,"Dreieck.png","Fremder","Matching",1,1490,"L1m",1,"d","d","Ass2"
20,64,"Kreis.png","Ich","Matching",1,668,"L2m",4,"d","d","Ass2"
20,65,"Kreis.png","Ich","Matching",1,1184,"L2m",4,"d","d","Ass2"
20,66,"Kreis.png","Fremder","Nonmatching",1,1278,"L1n",2,"k","k","Ass2"
20,67,"Dreieck.png","Ich","Nonmatching",1,1773,"L2n",3,"k","k","Ass2"
20,68,"Dreieck.png","Fremder","Matching",1,893,"L1m",1,"d","d","Ass2"
20,69,"Kreis.png","Ich","Matching",1,922,"L2m",4,"d","d","Ass2"
20,70,"Dreieck.png","Fremder","Matching",1,861,"L1m",1,"d","d","Ass2"
20,71,"Dreieck.png","Ich","Nonmatching",1,881,"L2n",3,"k","k","Ass2"
20,72,"Kreis.png","Fremder","Nonmatching",1,1122,"L1n",2,"k","k","Ass2"
20,73,"Kreis.png","Ich","Matching",1,790,"L2m",4,"d","d","Ass2"
20,74,"Dreieck.png","Fremder","Matching",1,894,"L1m",1,"d","d","Ass2"
20,75,"Dreieck.png","Ich","Nonmatching",1,1021,"L2n",3,"k","k","Ass2"
20,76,"Kreis.png","Fremder","Nonmatching",1,1201,"L1n",2,"k","k","Ass2"
20,77,"Kreis.png","Fremder","Nonmatching",1,770,"L1n",2,"k","k","Ass2"
20,78,"Dreieck.png","Ich","Nonmatching",1,1159,"L2n",3,"k","k","Ass2"
20,79,"Dreieck.png","Fremder","Matching",1,1565,"L1m",1,"d","d","Ass2"
20,80,"Kreis.png","Ich","Matching",1,915,"L2m",4,"d","d","Ass2"
20,81,"Kreis.png","Fremder","Nonmatching",1,735,"L1n",2,"k","k","Ass2"
20,82,"Dreieck.png","Fremder","Matching",1,839,"L1m",1,"d","d","Ass2"
20,83,"Kreis.png","Ich","Matching",1,658,"L2m",4,"d","d","Ass2"
20,84,"Dreieck.png","Ich","Nonmatching",1,1317,"L2n",3,"k","k","Ass2"
20,85,"Dreieck.png","Ich","Nonmatching",1,2181,"L2n",3,"k","k","Ass2"
20,86,"Dreieck.png","Fremder","Matching",1,738,"L1m",1,"d","d","Ass2"
20,87,"Kreis.png","Ich","Matching",1,622,"L2m",4,"d","d","Ass2"
20,88,"Kreis.png","Fremder","Nonmatching",1,637,"L1n",2,"k","k","Ass2"
20,89,"Dreieck.png","Ich","Nonmatching",1,1080,"L2n",3,"k","k","Ass2"
20,90,"Dreieck.png","Fremder","Matching",1,739,"L1m",1,"d","d","Ass2"
20,91,"Kreis.png","Ich","Matching",1,715,"L2m",4,"d","d","Ass2"
20,92,"Kreis.png","Fremder","Nonmatching",1,1038,"L1n",2,"k","k","Ass2"
20,93,"Kreis.png","Ich","Matching",1,643,"L2m",4,"d","d","Ass2"
20,94,"Dreieck.png","Fremder","Matching",1,1279,"L1m",1,"d","d","Ass2"
20,95,"Dreieck.png","Ich","Nonmatching",1,982,"L2n",3,"k","k","Ass2"
20,96,"Kreis.png","Fremder","Nonmatching",1,592,"L1n",2,"k","k","Ass2"
20,97,"Dreieck.png","Ich","Nonmatching",1,694,"L2n",3,"k","k","Ass2"
20,98,"Kreis.png","Ich","Matching",1,658,"L2m",4,"d","d","Ass2"
20,99,"Kreis.png","Fremder","Nonmatching",1,1440,"L1n",2,"k","k","Ass2"
20,100,"Dreieck.png","Fremder","Matching",1,436,"L1m",1,"d","d","Ass2"
20,101,"Dreieck.png","Fremder","Matching",1,830,"L1m",1,"d","d","Ass2"
20,102,"Kreis.png","Fremder","Nonmatching",1,868,"L1n",2,"k","k","Ass2"
20,103,"Dreieck.png","Ich","Nonmatching",1,1020,"L2n",3,"k","k","Ass2"
20,104,"Kreis.png","Ich","Matching",1,1041,"L2m",4,"d","d","Ass2"
20,105,"Kreis.png","Fremder","Nonmatching",1,591,"L1n",2,"k","k","Ass2"
20,106,"Dreieck.png","Ich","Nonmatching",1,1579,"L2n",3,"k","k","Ass2"
20,107,"Kreis.png","Ich","Matching",1,563,"L2m",4,"d","d","Ass2"
20,108,"Dreieck.png","Fremder","Matching",1,1117,"L1m",1,"d","d","Ass2"
20,109,"Dreieck.png","Fremder","Matching",1,740,"L1m",1,"d","d","Ass2"
20,110,"Kreis.png","Ich","Matching",1,558,"L2m",4,"d","d","Ass2"
20,111,"Kreis.png","Fremder","Nonmatching",1,668,"L1n",2,"k","k","Ass2"
20,112,"Dreieck.png","Ich","Nonmatching",1,1011,"L2n",3,"k","k","Ass2"
20,113,"Dreieck.png","Ich","Nonmatching",1,712,"L2n",3,"k","k","Ass2"
20,114,"Kreis.png","Ich","Matching",1,628,"L2m",4,"d","d","Ass2"
20,115,"Dreieck.png","Fremder","Matching",1,1028,"L1m",1,"d","d","Ass2"
20,116,"Kreis.png","Fremder","Nonmatching",1,826,"L1n",2,"k","k","Ass2"
20,117,"Dreieck.png","Fremder","Matching",1,1163,"L1m",1,"d","d","Ass2"
20,118,"Kreis.png","Ich","Matching",1,537,"L2m",4,"d","d","Ass2"
20,119,"Dreieck.png","Ich","Nonmatching",1,1119,"L2n",3,"k","k","Ass2"
20,120,"Kreis.png","Fremder","Nonmatching",1,714,"L1n",2,"k","k","Ass2"
20,121,"Dreieck.png","Fremder","Matching",1,1087,"L1m",1,"d","d","Ass2"
20,122,"Kreis.png","Fremder","Nonmatching",1,1564,"L1n",2,"k","k","Ass2"
20,123,"Dreieck.png","Ich","Nonmatching",1,1999,"L2n",3,"k","k","Ass2"
20,124,"Kreis.png","Ich","Matching",1,642,"L2m",4,"d","d","Ass2"
20,125,"Kreis.png","Ich","Matching",1,940,"L2m",4,"d","d","Ass2"
20,126,"Kreis.png","Fremder","Nonmatching",1,557,"L1n",2,"k","k","Ass2"
20,127,"Dreieck.png","Ich","Nonmatching",1,1057,"L2n",3,"k","k","Ass2"
20,128,"Dreieck.png","Fremder","Matching",1,884,"L1m",1,"d","d","Ass2"
22,1,"Kreis.png","Ich","Nonmatching",1,1208,"L1n",2,"k","k","Ass1"
22,2,"Dreieck.png","Ich","Matching",1,702,"L1m",1,"d","d","Ass1"
22,3,"Kreis.png","Fremder","Matching",1,2054,"L2m",4,"d","d","Ass1"
22,4,"Dreieck.png","Fremder","Nonmatching",1,1305,"L2n",3,"k","k","Ass1"
22,5,"Kreis.png","Ich","Nonmatching",0,687,"L1n",2,"d","k","Ass1"
22,6,"Kreis.png","Fremder","Matching",1,2392,"L2m",4,"d","d","Ass1"
22,7,"Dreieck.png","Fremder","Nonmatching",0,2368,"L2n",3,"d","k","Ass1"
22,8,"Dreieck.png","Ich","Matching",1,607,"L1m",1,"d","d","Ass1"
22,9,"Kreis.png","Ich","Nonmatching",1,781,"L1n",2,"k","k","Ass1"
22,10,"Dreieck.png","Ich","Matching",1,1017,"L1m",1,"d","d","Ass1"
22,11,"Dreieck.png","Fremder","Nonmatching",1,822,"L2n",3,"k","k","Ass1"
22,12,"Kreis.png","Fremder","Matching",1,1141,"L2m",4,"d","d","Ass1"
22,13,"Dreieck.png","Fremder","Nonmatching",1,2272,"L2n",3,"k","k","Ass1"
22,14,"Dreieck.png","Ich","Matching",1,658,"L1m",1,"d","d","Ass1"
22,15,"Kreis.png","Ich","Nonmatching",1,1442,"L1n",2,"k","k","Ass1"
22,16,"Kreis.png","Fremder","Matching",1,1037,"L2m",4,"d","d","Ass1"
22,17,"Dreieck.png","Fremder","Nonmatching",1,1073,"L2n",3,"k","k","Ass1"
22,18,"Dreieck.png","Ich","Matching",1,402,"L1m",1,"d","d","Ass1"
22,19,"Kreis.png","Fremder","Matching",1,1944,"L2m",4,"d","d","Ass1"
22,20,"Kreis.png","Ich","Nonmatching",1,953,"L1n",2,"k","k","Ass1"
22,21,"Kreis.png","Fremder","Matching",1,1301,"L2m",4,"d","d","Ass1"
22,22,"Dreieck.png","Fremder","Nonmatching",1,1252,"L2n",3,"k","k","Ass1"
22,23,"Kreis.png","Ich","Nonmatching",1,1799,"L1n",2,"k","k","Ass1"
22,24,"Dreieck.png","Ich","Matching",1,587,"L1m",1,"d","d","Ass1"
22,25,"Dreieck.png","Ich","Matching",1,1160,"L1m",1,"d","d","Ass1"
22,26,"Kreis.png","Ich","Nonmatching",1,604,"L1n",2,"k","k","Ass1"
22,27,"Dreieck.png","Fremder","Nonmatching",1,1999,"L2n",3,"k","k","Ass1"
22,28,"Kreis.png","Fremder","Matching",1,1461,"L2m",4,"d","d","Ass1"
22,29,"Dreieck.png","Ich","Matching",1,632,"L1m",1,"d","d","Ass1"
22,30,"Dreieck.png","Fremder","Nonmatching",1,1566,"L2n",3,"k","k","Ass1"
22,31,"Kreis.png","Ich","Nonmatching",1,1077,"L1n",2,"k","k","Ass1"
22,32,"Kreis.png","Fremder","Matching",1,969,"L2m",4,"d","d","Ass1"
22,33,"Kreis.png","Ich","Nonmatching",1,1032,"L1n",2,"k","k","Ass1"
22,34,"Dreieck.png","Fremder","Nonmatching",1,1558,"L2n",3,"k","k","Ass1"
22,35,"Kreis.png","Fremder","Matching",1,1313,"L2m",4,"d","d","Ass1"
22,36,"Dreieck.png","Ich","Matching",1,862,"L1m",1,"d","d","Ass1"
22,37,"Dreieck.png","Fremder","Nonmatching",1,953,"L2n",3,"k","k","Ass1"
22,38,"Kreis.png","Fremder","Matching",1,765,"L2m",4,"d","d","Ass1"
22,39,"Dreieck.png","Ich","Matching",1,839,"L1m",1,"d","d","Ass1"
22,40,"Kreis.png","Ich","Nonmatching",1,1020,"L1n",2,"k","k","Ass1"
22,41,"Kreis.png","Ich","Nonmatching",1,1126,"L1n",2,"k","k","Ass1"
22,42,"Kreis.png","Fremder","Matching",1,1802,"L2m",4,"d","d","Ass1"
22,43,"Dreieck.png","Fremder","Nonmatching",1,618,"L2n",3,"k","k","Ass1"
22,44,"Dreieck.png","Ich","Matching",1,826,"L1m",1,"d","d","Ass1"
22,45,"Dreieck.png","Ich","Matching",1,1580,"L1m",1,"d","d","Ass1"
22,46,"Dreieck.png","Fremder","Nonmatching",1,1668,"L2n",3,"k","k","Ass1"
22,47,"Kreis.png","Ich","Nonmatching",0,782,"L1n",2,"d","k","Ass1"
22,48,"Kreis.png","Fremder","Matching",0,862,"L2m",4,"k","d","Ass1"
22,49,"Dreieck.png","Ich","Matching",1,508,"L1m",1,"d","d","Ass1"
22,50,"Kreis.png","Ich","Nonmatching",1,771,"L1n",2,"k","k","Ass1"
22,51,"Dreieck.png","Fremder","Nonmatching",1,862,"L2n",3,"k","k","Ass1"
22,52,"Kreis.png","Fremder","Matching",1,360,"L2m",4,"d","d","Ass1"
22,53,"Dreieck.png","Ich","Matching",1,945,"L1m",1,"d","d","Ass1"
22,54,"Kreis.png","Ich","Nonmatching",1,601,"L1n",2,"k","k","Ass1"
22,55,"Dreieck.png","Fremder","Nonmatching",1,753,"L2n",3,"k","k","Ass1"
22,56,"Kreis.png","Fremder","Matching",1,294,"L2m",4,"d","d","Ass1"
22,57,"Dreieck.png","Ich","Matching",1,782,"L1m",1,"d","d","Ass1"
22,58,"Kreis.png","Ich","Nonmatching",1,368,"L1n",2,"k","k","Ass1"
22,59,"Dreieck.png","Fremder","Nonmatching",1,326,"L2n",3,"k","k","Ass1"
22,60,"Kreis.png","Fremder","Matching",1,283,"L2m",4,"d","d","Ass1"
22,61,"Dreieck.png","Fremder","Nonmatching",1,2588,"L2n",3,"k","k","Ass1"
22,62,"Kreis.png","Ich","Nonmatching",1,690,"L1n",2,"k","k","Ass1"
22,63,"Dreieck.png","Ich","Matching",1,761,"L1m",1,"d","d","Ass1"
22,64,"Kreis.png","Fremder","Matching",1,976,"L2m",4,"d","d","Ass1"
22,65,"Kreis.png","Ich","Nonmatching",1,1586,"L1n",2,"k","k","Ass1"
22,66,"Kreis.png","Fremder","Matching",1,1143,"L2m",4,"d","d","Ass1"
22,67,"Dreieck.png","Fremder","Nonmatching",1,1264,"L2n",3,"k","k","Ass1"
22,68,"Dreieck.png","Ich","Matching",1,752,"L1m",1,"d","d","Ass1"
22,69,"Kreis.png","Fremder","Matching",1,1780,"L2m",4,"d","d","Ass1"
22,70,"Dreieck.png","Fremder","Nonmatching",1,916,"L2n",3,"k","k","Ass1"
22,71,"Dreieck.png","Ich","Matching",1,1032,"L1m",1,"d","d","Ass1"
22,72,"Kreis.png","Ich","Nonmatching",1,942,"L1n",2,"k","k","Ass1"
22,73,"Dreieck.png","Fremder","Nonmatching",0,1228,"L2n",3,"d","k","Ass1"
22,74,"Dreieck.png","Ich","Matching",1,671,"L1m",1,"d","d","Ass1"
22,75,"Kreis.png","Ich","Nonmatching",1,288,"L1n",2,"k","k","Ass1"
22,76,"Kreis.png","Fremder","Matching",1,562,"L2m",4,"d","d","Ass1"
22,77,"Dreieck.png","Fremder","Nonmatching",1,476,"L2n",3,"k","k","Ass1"
22,78,"Dreieck.png","Ich","Matching",1,364,"L1m",1,"d","d","Ass1"
22,79,"Kreis.png","Fremder","Matching",0,322,"L2m",4,"k","d","Ass1"
22,80,"Kreis.png","Ich","Nonmatching",1,674,"L1n",2,"k","k","Ass1"
22,81,"Dreieck.png","Ich","Matching",1,1032,"L1m",1,"d","d","Ass1"
22,82,"Kreis.png","Fremder","Matching",1,1216,"L2m",4,"d","d","Ass1"
22,83,"Kreis.png","Ich","Nonmatching",1,1606,"L1n",2,"k","k","Ass1"
22,84,"Dreieck.png","Fremder","Nonmatching",0,1143,"L2n",3,"d","k","Ass1"
22,85,"Dreieck.png","Fremder","Nonmatching",0,1279,"L2n",3,"d","k","Ass1"
22,86,"Kreis.png","Ich","Nonmatching",1,633,"L1n",2,"k","k","Ass1"
22,87,"Dreieck.png","Ich","Matching",1,1015,"L1m",1,"d","d","Ass1"
22,88,"Kreis.png","Fremder","Matching",0,1243,"L2m",4,"k","d","Ass1"
22,89,"Kreis.png","Ich","Nonmatching",1,1132,"L1n",2,"k","k","Ass1"
22,90,"Dreieck.png","Ich","Matching",1,1037,"L1m",1,"d","d","Ass1"
22,91,"Dreieck.png","Fremder","Nonmatching",1,1264,"L2n",3,"k","k","Ass1"
22,92,"Kreis.png","Fremder","Matching",1,818,"L2m",4,"d","d","Ass1"
22,93,"Dreieck.png","Ich","Matching",1,710,"L1m",1,"d","d","Ass1"
22,94,"Kreis.png","Fremder","Matching",1,1301,"L2m",4,"d","d","Ass1"
22,95,"Kreis.png","Ich","Nonmatching",1,805,"L1n",2,"k","k","Ass1"
22,96,"Dreieck.png","Fremder","Nonmatching",1,1029,"L2n",3,"k","k","Ass1"
22,97,"Dreieck.png","Ich","Matching",0,1176,"L1m",1,"k","d","Ass1"
22,98,"Dreieck.png","Fremder","Nonmatching",1,935,"L2n",3,"k","k","Ass1"
22,99,"Kreis.png","Fremder","Matching",1,864,"L2m",4,"d","d","Ass1"
22,100,"Kreis.png","Ich","Nonmatching",1,832,"L1n",2,"k","k","Ass1"
22,101,"Kreis.png","Fremder","Matching",1,1644,"L2m",4,"d","d","Ass1"
22,102,"Dreieck.png","Fremder","Nonmatching",1,1249,"L2n",3,"k","k","Ass1"
22,103,"Dreieck.png","Ich","Matching",0,680,"L1m",1,"k","d","Ass1"
22,104,"Kreis.png","Ich","Nonmatching",1,961,"L1n",2,"k","k","Ass1"
22,105,"Dreieck.png","Fremder","Nonmatching",1,1305,"L2n",3,"k","k","Ass1"
22,106,"Kreis.png","Fremder","Matching",1,1424,"L2m",4,"d","d","Ass1"
22,107,"Kreis.png","Ich","Nonmatching",1,785,"L1n",2,"k","k","Ass1"
22,108,"Dreieck.png","Ich","Matching",1,879,"L1m",1,"d","d","Ass1"
22,109,"Dreieck.png","Fremder","Nonmatching",1,1158,"L2n",3,"k","k","Ass1"
22,110,"Kreis.png","Ich","Nonmatching",1,814,"L1n",2,"k","k","Ass1"
22,111,"Dreieck.png","Ich","Matching",1,791,"L1m",1,"d","d","Ass1"
22,112,"Kreis.png","Fremder","Matching",1,1003,"L2m",4,"d","d","Ass1"
22,113,"Dreieck.png","Ich","Matching",1,1169,"L1m",1,"d","d","Ass1"
22,114,"Kreis.png","Fremder","Matching",1,844,"L2m",4,"d","d","Ass1"
22,115,"Dreieck.png","Fremder","Nonmatching",1,759,"L2n",3,"k","k","Ass1"
22,116,"Kreis.png","Ich","Nonmatching",1,793,"L1n",2,"k","k","Ass1"
22,117,"Dreieck.png","Fremder","Nonmatching",0,1241,"L2n",3,"d","k","Ass1"
22,118,"Kreis.png","Fremder","Matching",1,808,"L2m",4,"d","d","Ass1"
22,119,"Kreis.png","Ich","Nonmatching",1,790,"L1n",2,"k","k","Ass1"
22,120,"Dreieck.png","Ich","Matching",1,544,"L1m",1,"d","d","Ass1"
22,121,"Kreis.png","Fremder","Matching",0,511,"L2m",4,"k","d","Ass1"
22,122,"Kreis.png","Ich","Nonmatching",1,663,"L1n",2,"k","k","Ass1"
22,123,"Dreieck.png","Fremder","Nonmatching",0,747,"L2n",3,"d","k","Ass1"
22,124,"Dreieck.png","Ich","Matching",1,772,"L1m",1,"d","d","Ass1"
22,125,"Dreieck.png","Ich","Matching",1,692,"L1m",1,"d","d","Ass1"
22,126,"Kreis.png","Fremder","Matching",1,1301,"L2m",4,"d","d","Ass1"
22,127,"Dreieck.png","Fremder","Nonmatching",1,1182,"L2n",3,"k","k","Ass1"
22,128,"Kreis.png","Ich","Nonmatching",1,846,"L1n",2,"k","k","Ass1"
23,1,"Kreis.png","Ich","Matching",1,649,"L2m",4,"d","d","Ass2"
23,2,"Kreis.png","Fremder","Nonmatching",1,1362,"L1n",2,"k","k","Ass2"
23,3,"Dreieck.png","Fremder","Matching",1,1068,"L1m",1,"d","d","Ass2"
23,4,"Dreieck.png","Ich","Nonmatching",1,803,"L2n",3,"k","k","Ass2"
23,5,"Dreieck.png","Fremder","Matching",1,1292,"L1m",1,"d","d","Ass2"
23,6,"Kreis.png","Ich","Matching",1,680,"L2m",4,"d","d","Ass2"
23,7,"Kreis.png","Fremder","Nonmatching",1,913,"L1n",2,"k","k","Ass2"
23,8,"Dreieck.png","Ich","Nonmatching",1,768,"L2n",3,"k","k","Ass2"
23,9,"Dreieck.png","Fremder","Matching",1,899,"L1m",1,"d","d","Ass2"
23,10,"Dreieck.png","Ich","Nonmatching",1,1516,"L2n",3,"k","k","Ass2"
23,11,"Kreis.png","Ich","Matching",1,562,"L2m",4,"d","d","Ass2"
23,12,"Kreis.png","Fremder","Nonmatching",1,924,"L1n",2,"k","k","Ass2"
23,13,"Dreieck.png","Fremder","Matching",1,919,"L1m",1,"d","d","Ass2"
23,14,"Kreis.png","Fremder","Nonmatching",1,1216,"L1n",2,"k","k","Ass2"
23,15,"Kreis.png","Ich","Matching",1,587,"L2m",4,"d","d","Ass2"
23,16,"Dreieck.png","Ich","Nonmatching",1,699,"L2n",3,"k","k","Ass2"
23,17,"Kreis.png","Ich","Matching",1,577,"L2m",4,"d","d","Ass2"
23,18,"Dreieck.png","Fremder","Matching",1,912,"L1m",1,"d","d","Ass2"
23,19,"Dreieck.png","Ich","Nonmatching",1,698,"L2n",3,"k","k","Ass2"
23,20,"Kreis.png","Fremder","Nonmatching",1,1286,"L1n",2,"k","k","Ass2"
23,21,"Kreis.png","Fremder","Nonmatching",1,1510,"L1n",2,"k","k","Ass2"
23,22,"Dreieck.png","Ich","Nonmatching",1,624,"L2n",3,"k","k","Ass2"
23,23,"Kreis.png","Ich","Matching",1,429,"L2m",4,"d","d","Ass2"
23,24,"Dreieck.png","Fremder","Matching",1,796,"L1m",1,"d","d","Ass2"
23,25,"Dreieck.png","Ich","Nonmatching",1,669,"L2n",3,"k","k","Ass2"
23,26,"Kreis.png","Fremder","Nonmatching",1,697,"L1n",2,"k","k","Ass2"
23,27,"Kreis.png","Ich","Matching",1,601,"L2m",4,"d","d","Ass2"
23,28,"Dreieck.png","Fremder","Matching",1,933,"L1m",1,"d","d","Ass2"
23,29,"Dreieck.png","Fremder","Matching",1,1121,"L1m",1,"d","d","Ass2"
23,30,"Dreieck.png","Ich","Nonmatching",1,668,"L2n",3,"k","k","Ass2"
23,31,"Kreis.png","Fremder","Nonmatching",1,1024,"L1n",2,"k","k","Ass2"
23,32,"Kreis.png","Ich","Matching",1,515,"L2m",4,"d","d","Ass2"
23,33,"Dreieck.png","Ich","Nonmatching",1,912,"L2n",3,"k","k","Ass2"
23,34,"Dreieck.png","Fremder","Matching",1,635,"L1m",1,"d","d","Ass2"
23,35,"Kreis.png","Fremder","Nonmatching",1,634,"L1n",2,"k","k","Ass2"
23,36,"Kreis.png","Ich","Matching",1,525,"L2m",4,"d","d","Ass2"
23,37,"Dreieck.png","Fremder","Matching",1,709,"L1m",1,"d","d","Ass2"
23,38,"Dreieck.png","Ich","Nonmatching",1,729,"L2n",3,"k","k","Ass2"
