Subject,Task,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,Response,RT_ms,RT_sec,ACC
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,654.313999926671,0.654313999926671,0
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,471.217500045896,0.471217500045896,0
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,312.099599977955,0.312099599977955,0
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,299.522900022566,0.299522900022566,0
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,281.235799891874,0.281235799891874,0
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,373.100500088185,0.373100500088185,0
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,392.17279991135,0.39217279991135,0
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,315.007600001991,0.315007600001991,0
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,338.866599835455,0.338866599835455,0
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,536.614899989218,0.536614899989218,0
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,635.776499984786,0.635776499984786,0
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,579.543699976057,0.579543699976057,0
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,526.37069998309,0.52637069998309,0
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,418.389400001615,0.418389400001615,0
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,479.00479985401,0.47900479985401,0
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,344.425900140777,0.344425900140777,0
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,561.422999948263,0.561422999948263,0
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,295.406699879095,0.295406699879095,0
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,298.975999932736,0.298975999932736,0
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,454.236099962145,0.454236099962145,0
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,566.416899906471,0.566416899906471,0
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,321.452300064266,0.321452300064266,0
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,520.433900179341,0.520433900179341,0
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,647.227400215343,0.647227400215343,1
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,299.21739990823,0.29921739990823,0
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,623.486199881882,0.623486199881882,1
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,565.098799997941,0.565098799997941,1
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,368.417300051078,0.368417300051078,0
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,363.390899961814,0.363390899961814,0
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,697.462999960408,0.697462999960408,0
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,285.682099871337,0.285682099871337,0
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,631.301100132987,0.631301100132987,1
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,421.862999908626,0.421862999908626,0
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,332.60910003446,0.33260910003446,0
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,354.759699897841,0.354759699897841,0
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,769.464300014079,0.769464300014079,1
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,296.990499831736,0.296990499831736,0
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,531.977799953893,0.531977799953893,0
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,535.971200093627,0.535971200093627,0
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,669.512099819258,0.669512099819258,1
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,442.089200019836,0.442089200019836,0
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,298.767100088298,0.298767100088298,0
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,841.330800205469,0.841330800205469,1
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,952.485000016168,0.952485000016168,1
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,798.080899985507,0.798080899985507,0
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,522.554999915883,0.522554999915883,1
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,746.608800021932,0.746608800021932,1
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,489.162500016391,0.489162500016391,1
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,652.0968999248,0.6520968999248,1
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,479.646599851549,0.479646599851549,1
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,824.695099843666,0.824695099843666,1
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,620.743200182915,0.620743200182915,1
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,542.961299885064,0.542961299885064,1
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,844.845799962059,0.844845799962059,1
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,546.268200036138,0.546268200036138,0
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,662.250000052154,0.662250000052154,1
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,871.143100084737,0.871143100084737,1
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,560.619799885899,0.560619799885899,1
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,599.58320017904,0.59958320017904,1
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,687.296699965373,0.687296699965373,1
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,663.043600041419,0.663043600041419,1
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,520.009499974549,0.520009499974549,1
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,893.919600173831,0.893919600173831,1
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,619.859799975529,0.619859799975529,1
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,882.460599998012,0.882460599998012,1
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,376.499000005424,0.376499000005424,0
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,499.571100110188,0.499571100110188,1
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,597.108900081366,0.597108900081366,1
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,494.487500051037,0.494487500051037,1
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,608.586200047284,0.608586200047284,0
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,0,393.394300015643,0.393394300015643,1
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,604.610800044611,0.604610800044611,1
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,532.199500128627,0.532199500128627,1
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,676.505400100723,0.676505400100723,1
39,self-matching,Nonmatching,missing,friend,friend,Close,missing,missing,missing,missing,1,571.686299983412,0.571686299983412,0
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,650.82859992981,0.65082859992981,1
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,670.652099885047,0.670652099885047,1
39,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,428.993599954993,0.428993599954993,0
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,680.781900184229,0.680781900184229,1
39,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,0,547.30960004963,0.54730960004963,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,519.202099880204,0.519202099880204,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,706.906599923968,0.706906599923968,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,668.630099855363,0.668630099855363,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,377.693200018257,0.377693200018257,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,287.75340016,0.28775340016,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,254.591500153765,0.254591500153765,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,497.527500148863,0.497527500148863,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,652.772499946877,0.652772499946877,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,523.351499810815,0.523351499810815,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,328.247400000691,0.328247400000691,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,812.611300032586,0.812611300032586,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,701.034399913624,0.701034399913624,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,450.28440002352,0.45028440002352,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,654.017199994996,0.654017199994996,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,541.59660008736,0.54159660008736,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,392.887599999085,0.392887599999085,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,1038.14309998415,1.03814309998415,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,515.495100058615,0.515495100058615,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,1053.38230007328,1.05338230007328,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,598.80069992505,0.59880069992505,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,556.969800032675,0.556969800032675,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,345.969999907538,0.345969999907538,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,849.245000164956,0.849245000164956,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,690.434399992228,0.690434399992228,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,641.902500065044,0.641902500065044,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,853.958499850705,0.853958499850705,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,755.298899952322,0.755298899952322,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,428.255700040609,0.428255700040609,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,527.857500128448,0.527857500128448,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,508.600699948147,0.508600699948147,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,440.884199924767,0.440884199924767,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,927.823300007731,0.927823300007731,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,621.073900023475,0.621073900023475,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,654.243600089103,0.654243600089103,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,534.931200090796,0.534931200090796,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,430.719200056046,0.430719200056046,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,532.639699988067,0.532639699988067,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,633.396599907428,0.633396599907428,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,625.38419989869,0.62538419989869,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,658.241900149733,0.658241900149733,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,896.349099930376,0.896349099930376,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,943.945800187066,0.943945800187066,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,512.069700052962,0.512069700052962,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,602.664300007746,0.602664300007746,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,549.566100118682,0.549566100118682,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,673.024199903011,0.673024199903011,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,692.953699966893,0.692953699966893,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,847.991300048307,0.847991300048307,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,451.435000170022,0.451435000170022,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,903.262300183997,0.903262300183997,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,357.484699925408,0.357484699925408,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,614.308099960908,0.614308099960908,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,702.250199858099,0.702250199858099,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,383.624000009149,0.383624000009149,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,311.068299924955,0.311068299924955,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,432.259799912572,0.432259799912572,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,254.013399826363,0.254013399826363,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,546.392900170758,0.546392900170758,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,589.602000080049,0.589602000080049,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,453.67190008983,0.45367190008983,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,374.928799923509,0.374928799923509,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,256.537900073454,0.256537900073454,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,422.265100060031,0.422265100060031,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,269.747999962419,0.269747999962419,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,234.086100012064,0.234086100012064,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,234.848499996588,0.234848499996588,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,318.121099844575,0.318121099844575,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,338.45610008575,0.33845610008575,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,341.289900010452,0.341289900010452,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,560.356399975717,0.560356399975717,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,620.239000068978,0.620239000068978,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,874.224100029096,0.874224100029096,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,491.570899961516,0.491570899961516,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,531.169399851933,0.531169399851933,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,440.068199997768,0.440068199997768,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,425.030999816954,0.425030999816954,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,532.003000145778,0.532003000145778,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,439.393599983305,0.439393599983305,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,556.853200076148,0.556853200076148,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,452.679099980742,0.452679099980742,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,300.503100035712,0.300503100035712,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,270.434400066733,0.270434400066733,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,570.028000045568,0.570028000045568,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,455.418900121003,0.455418900121003,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,335.439700167626,0.335439700167626,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,310.123800067231,0.310123800067231,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,655.903599923477,0.655903599923477,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,477.915999945253,0.477915999945253,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,511.776600033045,0.511776600033045,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,294.728100067005,0.294728100067005,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,690.367600182071,0.690367600182071,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,740.011099958792,0.740011099958792,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,476.455100113526,0.476455100113526,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,407.136199995875,0.407136199995875,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,487.4014002271,0.4874014002271,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,676.432099891827,0.676432099891827,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,534.679000033066,0.534679000033066,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,488.916500005871,0.488916500005871,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,421.5713001322,0.4215713001322,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,499.370099976659,0.499370099976659,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,364.911000011489,0.364911000011489,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,794.388799928129,0.794388799928129,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,320.555800106376,0.320555800106376,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,488.686400000006,0.488686400000006,0
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,673.736799973995,0.673736799973995,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,0,397.873900132254,0.397873900132254,0
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,520.352799911052,0.520352799911052,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,368.636099854484,0.368636099854484,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,259.131599916145,0.259131599916145,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,253.409200115129,0.253409200115129,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,316.440099850297,0.316440099850297,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,592.292499961332,0.592292499961332,0
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,570.712500018999,0.570712500018999,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,328.259199857712,0.328259199857712,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,300.60869990848,0.30060869990848,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,286.411100067198,0.286411100067198,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,476.153499912471,0.476153499912471,0
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,376.152000157163,0.376152000157163,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,470.887999981642,0.470887999981642,0
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,709.309699945152,0.709309699945152,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,485.072700073943,0.485072700073943,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,313.978200079873,0.313978200079873,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,549.536300124601,0.549536300124601,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,373.715499881655,0.373715499881655,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,227.656600065529,0.227656600065529,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,579.054400091991,0.579054400091991,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,411.039100028574,0.411039100028574,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,426.060500089079,0.426060500089079,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,483.304500114173,0.483304500114173,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,435.817599995062,0.435817599995062,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,368.213400011882,0.368213400011882,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,396.236000116915,0.396236000116915,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,497.505299979821,0.497505299979821,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,645.588299958035,0.645588299958035,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,461.508400039747,0.461508400039747,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,568.28030012548,0.56828030012548,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,526.81429986842,0.52681429986842,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,475.747199961916,0.475747199961916,0
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,637.461400125176,0.637461400125176,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,536.083000013605,0.536083000013605,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,771.406900137663,0.771406900137663,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,464.210599893704,0.464210599893704,0
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,686.117999954149,0.686117999954149,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,656.166600063443,0.656166600063443,0
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,411.289200186729,0.411289200186729,0
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,513.348600128666,0.513348600128666,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,609.984799986705,0.609984799986705,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,634.798400104046,0.634798400104046,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,0,433.325799880549,0.433325799880549,0
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,555.641700048,0.555641700048,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,426.581500098109,0.426581500098109,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,650.914700003341,0.650914700003341,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,606.387600069866,0.606387600069866,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,581.657000118867,0.581657000118867,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,406.447599874809,0.406447599874809,1
39,self-matching,Matching,missing,general self,general self,Self,missing,general self,general self,Self,1,601.133800111711,0.601133800111711,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,493.29169979319,0.49329169979319,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,625.529699958861,0.625529699958861,1
39,self-matching,Matching,missing,friend,friend,Close,missing,friend,friend,Close,1,455.626799957827,0.455626799957827,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,523.883399786428,0.523883399786428,1
39,self-matching,Matching,missing,stranger,stranger,Stranger,missing,stranger,stranger,Stranger,1,775.597299914807,0.775597299914807,1
40,self-matching,Nonmatching,missing,stranger,stranger,Stranger,missing,missing,missing,missing,1,303.313699783757,0.303313699783757,0
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,1,594.234499847516,0.594234499847516,0
40,self-matching,Nonmatching,missing,general self,general self,Self,missing,missing,missing,missing,0,531.394899822772,0.531394899822772,1
